588.5610869	0.96995	0.97288
588.5614229	0.97122	0.97593
588.5617624	0.97254	0.97871
588.5621019	0.9738	0.98118
588.5624379	0.97481	0.98329
588.5628432	0.97554	0.985
588.5631827	0.97616	0.98635
588.5635221	0.97687	0.98739
588.5638582	0.97776	0.98821
588.5641976	0.97874	0.98888
588.5645371	0.97963	0.98948
588.5648731	0.98039	0.99003
588.5652126	0.98105	0.99056
588.5655521	0.98167	0.99107
588.5659574	0.9822	0.99154
588.5662934	0.98252	0.99195
588.5666329	0.98255	0.99233
588.5669724	0.98244	0.99266
588.5673084	0.98242	0.99299
588.5676479	0.98268	0.99331
588.5679874	0.98317	0.99365
588.5683234	0.98365	0.994
588.5687322	0.9839	0.99435
588.5690682	0.98393	0.99466
588.5694077	0.984	0.9949
588.5697471	0.98439	0.99504
588.5700832	0.98522	0.99505
588.5704227	0.98631	0.99493
588.5707621	0.98732	0.99469
588.5710982	0.98796	0.99438
588.5715035	0.98821	0.99404
588.571843	0.98824	0.99372
588.5721824	0.98832	0.99349
588.5725185	0.98864	0.99336
588.572858	0.98918	0.99332
588.5731975	0.98977	0.99335
588.5735335	0.99023	0.9934
588.573873	0.99047	0.99341
588.5742125	0.99054	0.99334
588.5746178	0.99064	0.99316
588.5749538	0.99093	0.9929
588.5752933	0.9915	0.99258
588.5756328	0.99226	0.99228
588.5759688	0.99299	0.99203
588.5763083	0.99345	0.99188
588.5766478	0.99358	0.99181
588.5769838	0.99344	0.9918
588.5773926	0.99319	0.99178
588.5777286	0.99296	0.99168
588.5780681	0.99278	0.99144
588.5784076	0.99261	0.99099
588.5787437	0.99244	0.99032
588.5790832	0.99233	0.98941
588.5794227	0.9924	0.98824
588.5797587	0.99273	0.98676
588.580164	0.99328	0.98494
588.5805035	0.994	0.98268
588.580843	0.99479	0.97993
588.581179	0.99557	0.97662
588.5815185	0.99627	0.97275
588.581858	0.99671	0.96837
588.5821941	0.99671	0.96366
588.5825336	0.99616	0.95885
588.5828731	0.99517	0.95429
588.5832784	0.99404	0.95039
588.5836144	0.99314	0.94751
588.5839539	0.99264	0.94601
588.5842934	0.99248	0.94603
588.5846295	0.99239	0.94757
588.584969	0.99219	0.95046
588.5853085	0.99191	0.95435
588.5856445	0.99173	0.95883
588.5860533	0.99181	0.9635
588.5863894	0.99208	0.96797
588.5867289	0.99228	0.97203
588.5870684	0.99219	0.97549
588.5874044	0.9918	0.97835
588.5877439	0.99138	0.98065
588.5880834	0.99128	0.98252
588.5884195	0.99161	0.98411
588.5888248	0.99217	0.98554
588.5891643	0.99261	0.98685
588.5895038	0.99259	0.98809
588.5898399	0.99214	0.98917
588.5901794	0.9916	0.99
588.5905189	0.9914	0.99051
588.5908549	0.99182	0.99064
588.5911944	0.99279	0.99043
588.591534	0.99394	0.98998
588.5919393	0.99487	0.98942
588.5922753	0.99532	0.98891
588.5926148	0.99524	0.9886
588.5929544	0.99486	0.98854
588.5932904	0.99442	0.98874
588.5936299	0.99415	0.98916
588.5939694	0.99412	0.98968
588.5943055	0.99424	0.99022
588.5947143	0.99434	0.99073
588.5950503	0.9943	0.99116
588.5953899	0.99409	0.99157
588.5957294	0.99382	0.99201
588.5960654	0.9936	0.99253
588.5964049	0.99345	0.99317
588.5967445	0.99323	0.99394
588.5970805	0.99274	0.99478
588.5974858	0.99186	0.99564
588.5978254	0.99067	0.99645
588.5981649	0.98945	0.99715
588.5985009	0.98845	0.99772
588.5988405	0.98775	0.99817
588.59918	0.98718	0.99849
588.599516	0.98648	0.99871
588.5998556	0.9855	0.99883
588.6001951	0.98436	0.99886
588.6006004	0.98329	0.99877
588.6009365	0.98245	0.99856
588.601276	0.98182	0.99823
588.6016155	0.9812	0.9978
588.6019516	0.98045	0.99732
588.6022911	0.97953	0.99684
588.6026306	0.97853	0.99644
588.6029667	0.97745	0.99615
588.6033755	0.97616	0.99601
588.6037116	0.97452	0.99601
588.6040511	0.97258	0.99614
588.6043906	0.97063	0.99636
588.6047267	0.96908	0.99663
588.6050662	0.96812	0.99693
588.6054057	0.96759	0.99722
588.6057418	0.96711	0.99747
588.6061472	0.96644	0.99767
588.6064867	0.96564	0.9978
588.6068262	0.96506	0.99784
588.6071623	0.96497	0.9978
588.6075018	0.96541	0.99769
588.6078413	0.96612	0.99754
588.6081774	0.96691	0.99739
