TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,9.9524e+29,1.4150e+29,8.4618e+29,7.3000e+26,6.8300e+27,8.4570e+28,5.6930e+28,4.3470e+29,4.1148e+29,4.2000e+26,3.1000e+26,3.3000e+27,3.5300e+27,2.3830e+28,2.6000e+27,1.3848e+08,3.9648e+06,1.9094e+09,1.1229e-06,4.1573e+06,5.6763e+04,6.6297e+05,6.6229e+05,14.2,85.0,0.1,0.7,9.9503e+29,9.7029e+29,2.4600e+28,1.4000e+26,2.4655e+28,0.0000e+00,97.5,2.5,0.0
11,9.8861e+29,1.3964e+29,8.4141e+29,7.8000e+26,6.7800e+27,8.2830e+28,5.6810e+28,4.2489e+29,4.1652e+29,3.9000e+26,3.9000e+26,3.3700e+27,3.4100e+27,2.3030e+28,2.6700e+27,1.3705e+08,3.3212e+06,1.9559e+09,9.7593e-07,4.0489e+06,5.5169e+04,6.6228e+05,6.6154e+05,14.1,85.1,0.1,0.7,9.9034e+29,9.6523e+29,2.5000e+28,1.1000e+26,2.4572e+28,0.0000e+00,97.5,2.5,0.0
12,9.6911e+29,1.3841e+29,8.2330e+29,6.8000e+26,6.7200e+27,8.1550e+28,5.6860e+28,4.2539e+29,3.9791e+29,3.4000e+26,3.4000e+26,3.5300e+27,3.1900e+27,2.3010e+28,2.6600e+27,1.3654e+08,3.5803e+06,1.8861e+09,8.5123e-07,4.0050e+06,5.5934e+04,6.6153e+05,6.6073e+05,14.3,85.0,0.1,0.7,9.6985e+29,9.4545e+29,2.4280e+28,1.2000e+26,2.4481e+28,0.0000e+00,97.5,2.5,0.0
13,9.6697e+29,1.3784e+29,8.2148e+29,9.0000e+26,6.7500e+27,8.0480e+28,5.7360e+28,4.2170e+29,3.9978e+29,6.2000e+26,2.8000e+26,3.4000e+27,3.3500e+27,2.2630e+28,2.4800e+27,1.3509e+08,3.1542e+06,1.8313e+09,7.4554e-07,3.9311e+06,4.2812e+04,6.6072e+05,6.5985e+05,14.3,85.0,0.1,0.7,9.6642e+29,9.4183e+29,2.4480e+28,1.1000e+26,2.4383e+28,0.0000e+00,97.5,2.5,0.0
14,9.4790e+29,1.3670e+29,8.0358e+29,7.7000e+26,6.8500e+27,8.0330e+28,5.6370e+28,4.1191e+29,3.9167e+29,4.6000e+26,3.1000e+26,3.4300e+27,3.4200e+27,2.1890e+28,2.4800e+27,1.3462e+08,3.0365e+06,1.8920e+09,6.5565e-07,3.8724e+06,5.5962e+04,6.5985e+05,6.5891e+05,14.4,84.8,0.1,0.7,9.4775e+29,9.2385e+29,2.3700e+28,2.0000e+26,2.4456e+28,0.0000e+00,97.5,2.5,0.0
15,9.5493e+29,1.3594e+29,8.1157e+29,6.9000e+26,6.7300e+27,7.9010e+28,5.6930e+28,4.1698e+29,3.9459e+29,2.8000e+26,4.1000e+26,3.3200e+27,3.4100e+27,2.1850e+28,2.3500e+27,1.3345e+08,3.7484e+06,1.7753e+09,5.7990e-07,3.7994e+06,6.8241e+04,6.5891e+05,6.5791e+05,14.2,85.0,0.1,0.7,9.5527e+29,9.3191e+29,2.3270e+28,9.0000e+25,2.4343e+28,0.0000e+00,97.6,2.4,0.0
16,9.5361e+29,1.3732e+29,8.0885e+29,6.9000e+26,6.7500e+27,7.9770e+28,5.7550e+28,4.1747e+29,3.9138e+29,4.0000e+26,2.9000e+26,3.4500e+27,3.3000e+27,2.1860e+28,2.2800e+27,1.3232e+08,3.4404e+06,1.6754e+09,5.1623e-07,3.8436e+06,5.9913e+04,6.5790e+05,6.5685e+05,14.4,84.8,0.1,0.7,9.5427e+29,9.2922e+29,2.4920e+28,1.3000e+26,2.4223e+28,0.0000e+00,97.4,2.6,0.0
17,9.3351e+29,1.3497e+29,7.9082e+29,9.4000e+26,6.7800e+27,7.8130e+28,5.6840e+28,4.0533e+29,3.8549e+29,5.1000e+26,4.3000e+26,3.5000e+27,3.2800e+27,2.1110e+28,2.7100e+27,1.3120e+08,4.0068e+06,1.8207e+09,4.6288e-07,3.8452e+06,6.4399e+04,6.5684e+05,6.5572e+05,14.5,84.7,0.1,0.7,9.3323e+29,9.0986e+29,2.3290e+28,8.0000e+25,2.4097e+28,0.0000e+00,97.5,2.5,0.0
18,9.4690e+29,1.3583e+29,8.0352e+29,6.8000e+26,6.8700e+27,7.9230e+28,5.6600e+28,4.1711e+29,3.8641e+29,3.1000e+26,3.7000e+26,3.3800e+27,3.4900e+27,2.1930e+28,2.2400e+27,1.3009e+08,3.8310e+06,1.8844e+09,4.1809e-07,3.8553e+06,5.2867e+04,6.5572e+05,6.5454e+05,14.3,84.9,0.1,0.7,9.4760e+29,9.2375e+29,2.3680e+28,1.7000e+26,2.4138e+28,0.0000e+00,97.5,2.5,0.0
19,9.4455e+29,1.3619e+29,8.0082e+29,7.2000e+26,6.8200e+27,7.9150e+28,5.7040e+28,4.2078e+29,3.8004e+29,3.7000e+26,3.5000e+26,3.3400e+27,3.4800e+27,2.1580e+28,2.3800e+27,1.2867e+08,2.8354e+06,1.8438e+09,3.8099e-07,3.7680e+06,6.2088e+04,6.5453e+05,6.5329e+05,14.4,84.8,0.1,0.7,9.4334e+29,9.1989e+29,2.3290e+28,1.6000e+26,2.3997e+28,0.0000e+00,97.5,2.5,0.0
20,9.6267e+29,1.3811e+29,8.1714e+29,6.1000e+26,6.8100e+27,8.0520e+28,5.7590e+28,4.1653e+29,4.0061e+29,2.7000e+26,3.4000e+26,3.7000e+27,3.1100e+27,2.0560e+28,2.0800e+27,1.2850e+08,3.5658e+06,1.6749e+09,3.5053e-07,3.6250e+06,6.2659e+04,6.5328e+05,6.5198e+05,14.3,84.9,0.1,0.7,9.6266e+29,9.3895e+29,2.3550e+28,1.6000e+26,2.3850e+28,0.0000e+00,97.5,2.4,0.0
21,9.4382e+29,1.3344e+29,8.0299e+29,6.0000e+26,6.7900e+27,7.7020e+28,5.6420e+28,4.1242e+29,3.9057e+29,3.1000e+26,2.9000e+26,3.5600e+27,3.2300e+27,2.0850e+28,2.1100e+27,1.2771e+08,3.8210e+06,1.8715e+09,3.3497e-07,3.6546e+06,6.0455e+04,6.5197e+05,6.5062e+05,14.1,85.1,0.1,0.7,9.4544e+29,9.2311e+29,2.2130e+28,2.0000e+26,2.3697e+28,0.0000e+00,97.6,2.3,0.0
22,9.4511e+29,1.3444e+29,8.0313e+29,6.8000e+26,6.8600e+27,7.8070e+28,5.6370e+28,4.0680e+29,3.9633e+29,3.8000e+26,3.0000e+26,3.2700e+27,3.5900e+27,2.1390e+28,1.9300e+27,1.2631e+08,4.0900e+06,1.8740e+09,3.1468e-07,3.6574e+06,6.6879e+04,6.5061e+05,6.4919e+05,14.2,85.0,0.1,0.7,9.4437e+29,9.2129e+29,2.2950e+28,1.3000e+26,2.3707e+28,0.0000e+00,97.6,2.4,0.0
23,9.3238e+29,1.3383e+29,7.9119e+29,6.3000e+26,6.7300e+27,7.7600e+28,5.6230e+28,4.1019e+29,3.8100e+29,3.4000e+26,2.9000e+26,3.4400e+27,3.2900e+27,1.9920e+28,2.3700e+27,1.2522e+08,4.0123e+06,1.7481e+09,2.9912e-07,3.6017e+06,7.2628e+04,6.4918e+05,6.4771e+05,14.4,84.9,0.1,0.7,9.3321e+29,9.1086e+29,2.2230e+28,1.2000e+26,2.3541e+28,0.0000e+00,97.6,2.4,0.0
24,9.1737e+29,1.3128e+29,7.7857e+29,7.7000e+26,6.7500e+27,7.5990e+28,5.5290e+28,3.9985e+29,3.7872e+29,3.9000e+26,3.8000e+26,3.2600e+27,3.4900e+27,2.0230e+28,2.0700e+27,1.2445e+08,3.2781e+06,1.9744e+09,2.8788e-07,3.5531e+06,7.0560e+04,6.4770e+05,6.4618e+05,14.3,84.9,0.1,0.7,9.1795e+29,8.9520e+29,2.2600e+28,1.5000e+26,2.3369e+28,0.0000e+00,97.5,2.5,0.0
25,9.2218e+29,1.3368e+29,7.8109e+29,6.6000e+26,6.7500e+27,7.7280e+28,5.6400e+28,3.9889e+29,3.8220e+29,3.0000e+26,3.6000e+26,3.3800e+27,3.3700e+27,2.0750e+28,2.1900e+27,1.2393e+08,3.2809e+06,2.0914e+09,2.8060e-07,3.5165e+06,7.0317e+04,6.4616e+05,6.4457e+05,14.5,84.7,0.1,0.7,9.2272e+29,9.0040e+29,2.2190e+28,1.3000e+26,2.3357e+28,0.0000e+00,97.6,2.4,0.0
26,9.2002e+29,1.3443e+29,7.7790e+29,8.6000e+26,6.8300e+27,7.7020e+28,5.7410e+28,3.8359e+29,3.9431e+29,4.4000e+26,4.2000e+26,3.2500e+27,3.5800e+27,2.0540e+28,2.0200e+27,1.2294e+08,2.9596e+06,1.9005e+09,2.7726e-07,3.5543e+06,6.7605e+04,6.4456e+05,6.4292e+05,14.6,84.6,0.1,0.7,9.2007e+29,8.9754e+29,2.2340e+28,1.9000e+26,2.3172e+28,0.0000e+00,97.6,2.4,0.0
27,9.1437e+29,1.3241e+29,7.7432e+29,8.4000e+26,6.8000e+27,7.4560e+28,5.7850e+28,3.8832e+29,3.8600e+29,4.9000e+26,3.5000e+26,3.3600e+27,3.4400e+27,1.9530e+28,1.8300e+27,1.2158e+08,3.8276e+06,1.7417e+09,2.7699e-07,3.4725e+06,6.7359e+04,6.4291e+05,6.4121e+05,14.5,84.7,0.1,0.7,9.1542e+29,8.9258e+29,2.2720e+28,1.2000e+26,2.3144e+28,0.0000e+00,97.5,2.5,0.0
28,8.9083e+29,1.3262e+29,7.5061e+29,7.4000e+26,6.8600e+27,7.6480e+28,5.6140e+28,3.8186e+29,3.6875e+29,3.4000e+26,4.0000e+26,3.3000e+27,3.5600e+27,2.0560e+28,2.0000e+27,1.2049e+08,3.3680e+06,1.8568e+09,2.7783e-07,3.4582e+06,7.2663e+04,6.4120e+05,6.3944e+05,14.9,84.3,0.1,0.8,8.9005e+29,8.6810e+29,2.1770e+28,1.8000e+26,2.2947e+28,0.0000e+00,97.5,2.4,0.0
29,9.0370e+29,1.3185e+29,7.6418e+29,8.5000e+26,6.8200e+27,7.7000e+28,5.4850e+28,3.9115e+29,3.7303e+29,4.0000e+26,4.5000e+26,3.3200e+27,3.5000e+27,2.0370e+28,1.8400e+27,1.1920e+08,3.8473e+06,1.8455e+09,2.8248e-07,3.4104e+06,5.6650e+04,6.3943e+05,6.3763e+05,14.6,84.6,0.1,0.8,9.0398e+29,8.8272e+29,2.1090e+28,1.7000e+26,2.2746e+28,0.0000e+00,97.6,2.3,0.0
30,8.9774e+29,1.3436e+29,7.5589e+29,6.5000e+26,6.8400e+27,7.7220e+28,5.7140e+28,3.8612e+29,3.6977e+29,4.4000e+26,2.1000e+26,3.5200e+27,3.3200e+27,2.0680e+28,1.9500e+27,1.1819e+08,3.7001e+06,1.8123e+09,2.9145e-07,3.3250e+06,5.6654e+04,6.3761e+05,6.3575e+05,15.0,84.2,0.1,0.8,8.9852e+29,8.7713e+29,2.1270e+28,1.2000e+26,2.2698e+28,0.0000e+00,97.6,2.4,0.0
31,8.9420e+29,1.3254e+29,7.5417e+29,7.6000e+26,6.7300e+27,7.5130e+28,5.7410e+28,3.8887e+29,3.6530e+29,3.6000e+26,4.0000e+26,3.1500e+27,3.5800e+27,1.9870e+28,2.2100e+27,1.1712e+08,3.6355e+06,1.8401e+09,3.0534e-07,3.3992e+06,6.0646e+04,6.3574e+05,6.3383e+05,14.8,84.3,0.1,0.8,8.9334e+29,8.7185e+29,2.1300e+28,1.9000e+26,2.2485e+28,0.0000e+00,97.6,2.4,0.0
32,9.0176e+29,1.3351e+29,7.6081e+29,6.6000e+26,6.7800e+27,7.5550e+28,5.7960e+28,3.8542e+29,3.7539e+29,3.4000e+26,3.2000e+26,3.4400e+27,3.3400e+27,2.0130e+28,1.9400e+27,1.1652e+08,3.9963e+06,1.7531e+09,3.2476e-07,3.3960e+06,6.7551e+04,6.3382e+05,6.3185e+05,14.8,84.4,0.1,0.8,9.0173e+29,8.8054e+29,2.1040e+28,1.5000e+26,2.2423e+28,0.0000e+00,97.7,2.3,0.0
33,8.8015e+29,1.3397e+29,7.3881e+29,6.2000e+26,6.7500e+27,7.5840e+28,5.8130e+28,3.7566e+29,3.6315e+29,3.7000e+26,2.5000e+26,3.6000e+27,3.1500e+27,1.9630e+28,1.6700e+27,1.1640e+08,4.1893e+06,1.8327e+09,3.5087e-07,3.4143e+06,5.7334e+04,6.3184e+05,6.2983e+05,15.2,83.9,0.1,0.8,8.8133e+29,8.5959e+29,2.1570e+28,1.7000e+26,2.2200e+28,0.0000e+00,97.5,2.4,0.0
34,8.7889e+29,1.3304e+29,7.3819e+29,7.8000e+26,6.8800e+27,7.4910e+28,5.8130e+28,3.7460e+29,3.6359e+29,3.5000e+26,4.3000e+26,3.5400e+27,3.3400e+27,1.9610e+28,1.9300e+27,1.1512e+08,3.7622e+06,1.6107e+09,3.8485e-07,3.5053e+06,4.3498e+04,6.2981e+05,6.2775e+05,15.1,84.0,0.1,0.8,8.7949e+29,8.5823e+29,2.1040e+28,2.2000e+26,2.2125e+28,0.0000e+00,97.6,2.4,0.0
35,8.8102e+29,1.3251e+29,7.4109e+29,5.7000e+26,6.8500e+27,7.4760e+28,5.7750e+28,3.7281e+29,3.6828e+29,2.4000e+26,3.3000e+26,3.4200e+27,3.4300e+27,1.9540e+28,1.9300e+27,1.1415e+08,3.8627e+06,1.8144e+09,4.2881e-07,3.4397e+06,6.0661e+04,6.2773e+05,6.2563e+05,15.0,84.1,0.1,0.8,8.8095e+29,8.5978e+29,2.0990e+28,1.8000e+26,2.1892e+28,0.0000e+00,97.6,2.4,0.0
36,8.6775e+29,1.3121e+29,7.2904e+29,6.9000e+26,6.8100e+27,7.4240e+28,5.6970e+28,3.6965e+29,3.5939e+29,2.7000e+26,4.2000e+26,3.2700e+27,3.5400e+27,1.9770e+28,2.2000e+27,1.1319e+08,4.3670e+06,2.2165e+09,4.8489e-07,3.4251e+06,5.8987e+04,6.2561e+05,6.2345e+05,15.1,84.0,0.1,0.8,8.6827e+29,8.4703e+29,2.1050e+28,1.9000e+26,2.1804e+28,0.0000e+00,97.6,2.4,0.0
37,8.6323e+29,1.3249e+29,7.2320e+29,7.5000e+26,6.7900e+27,7.4240e+28,5.8250e+28,3.7120e+29,3.5200e+29,3.7000e+26,3.8000e+26,3.5000e+27,3.2900e+27,2.0080e+28,1.9300e+27,1.1195e+08,4.0552e+06,1.6593e+09,5.5680e-07,3.3241e+06,7.1403e+04,6.2343e+05,6.2123e+05,15.3,83.8,0.1,0.8,8.6448e+29,8.4357e+29,2.0770e+28,1.4000e+26,2.1562e+28,0.0000e+00,97.6,2.4,0.0
38,8.5966e+29,1.3032e+29,7.2186e+29,6.3000e+26,6.8500e+27,7.3680e+28,5.6640e+28,3.7152e+29,3.5034e+29,2.7000e+26,3.6000e+26,3.5400e+27,3.3100e+27,1.9180e+28,1.6000e+27,1.1073e+08,4.2275e+06,1.6400e+09,6.4837e-07,3.3621e+06,7.0054e+04,6.2121e+05,6.1896e+05,15.2,84.0,0.1,0.8,8.5949e+29,8.3927e+29,2.0040e+28,1.8000e+26,2.1463e+28,0.0000e+00,97.6,2.3,0.0
39,8.4434e+29,1.3218e+29,7.0466e+29,6.6000e+26,6.8400e+27,7.4800e+28,5.7380e+28,3.5332e+29,3.5134e+29,4.2000e+26,2.4000e+26,3.4700e+27,3.3700e+27,1.9180e+28,1.9900e+27,1.0975e+08,4.4658e+06,1.5256e+09,7.6621e-07,3.4106e+06,7.6232e+04,6.1895e+05,6.1665e+05,15.7,83.5,0.1,0.8,8.4429e+29,8.2466e+29,1.9550e+28,8.0000e+25,2.1213e+28,0.0000e+00,97.7,2.3,0.0
40,8.4211e+29,1.3077e+29,7.0391e+29,7.1000e+26,6.7200e+27,7.4890e+28,5.5880e+28,3.5371e+29,3.5020e+29,2.9000e+26,4.2000e+26,3.3600e+27,3.3600e+27,2.0860e+28,1.8900e+27,1.0863e+08,3.8359e+06,1.6400e+09,9.1721e-07,3.3598e+06,7.8408e+04,6.1664e+05,6.1430e+05,15.5,83.6,0.1,0.8,8.4334e+29,8.2397e+29,1.9240e+28,1.3000e+26,2.1102e+28,0.0000e+00,97.7,2.3,0.0
41,8.4700e+29,1.3329e+29,7.0616e+29,6.6000e+26,6.8900e+27,7.5820e+28,5.7470e+28,3.5674e+29,3.4942e+29,2.8000e+26,3.8000e+26,3.6400e+27,3.2500e+27,2.0350e+28,1.9800e+27,1.0745e+08,4.3424e+06,1.6695e+09,1.1131e-06,3.2829e+06,7.2183e+04,6.1428e+05,6.1189e+05,15.7,83.4,0.1,0.8,8.4629e+29,8.2651e+29,1.9690e+28,9.0000e+25,2.0985e+28,0.0000e+00,97.7,2.3,0.0
42,8.4673e+29,1.3216e+29,7.0718e+29,6.3000e+26,6.7600e+27,7.5590e+28,5.6570e+28,3.5955e+29,3.4763e+29,3.2000e+26,3.1000e+26,3.3600e+27,3.4000e+27,2.0820e+28,2.0000e+27,1.0628e+08,5.0789e+06,1.8667e+09,1.3685e-06,3.1450e+06,6.9571e+04,6.1187e+05,6.0945e+05,15.6,83.5,0.1,0.8,8.4657e+29,8.2692e+29,1.9500e+28,1.5000e+26,2.0722e+28,0.0000e+00,97.7,2.3,0.0
43,8.5136e+29,1.3107e+29,7.1279e+29,6.1000e+26,6.8900e+27,7.3890e+28,5.7180e+28,3.6065e+29,3.5214e+29,3.5000e+26,2.6000e+26,3.4900e+27,3.4000e+27,2.0750e+28,1.8200e+27,1.0544e+08,5.0647e+06,1.7948e+09,1.7014e-06,3.1223e+06,7.3594e+04,6.0943e+05,6.0696e+05,15.4,83.7,0.1,0.8,8.5173e+29,8.3273e+29,1.8830e+28,1.7000e+26,2.0595e+28,0.0000e+00,97.8,2.2,0.0
44,8.3937e+29,1.3097e+29,7.0071e+29,6.5000e+26,7.0400e+27,7.4850e+28,5.6120e+28,3.5852e+29,3.4219e+29,3.5000e+26,3.0000e+26,3.6500e+27,3.3900e+27,2.0400e+28,2.2800e+27,1.0489e+08,5.1010e+06,1.7170e+09,1.5253e-06,3.1348e+06,7.4438e+04,6.0695e+05,6.0445e+05,15.6,83.5,0.1,0.8,8.3900e+29,8.1952e+29,1.9320e+28,1.6000e+26,2.0327e+28,0.0000e+00,97.7,2.3,0.0
45,8.3610e+29,1.3213e+29,6.9651e+29,6.1000e+26,6.8500e+27,7.5990e+28,5.6140e+28,3.5496e+29,3.4155e+29,3.4000e+26,2.7000e+26,3.4100e+27,3.4400e+27,2.0630e+28,2.1400e+27,1.0406e+08,4.5221e+06,1.7436e+09,1.0793e-06,3.0474e+06,7.8744e+04,6.0443e+05,6.0189e+05,15.8,83.3,0.1,0.8,8.3713e+29,8.1769e+29,1.9350e+28,9.0000e+25,2.0190e+28,0.0000e+00,97.7,2.3,0.0
46,8.4732e+29,1.3440e+29,7.0524e+29,7.9000e+26,6.8900e+27,7.6860e+28,5.7540e+28,3.6715e+29,3.3809e+29,4.4000e+26,3.5000e+26,3.3400e+27,3.5500e+27,2.0540e+28,2.0100e+27,1.0295e+08,4.6438e+06,1.8661e+09,7.3974e-07,3.0452e+06,7.8429e+04,6.0187e+05,5.9928e+05,15.9,83.2,0.1,0.8,8.4741e+29,8.2782e+29,1.9470e+28,1.2000e+26,2.0048e+28,0.0000e+00,97.7,2.3,0.0
47,8.3090e+29,1.3366e+29,6.8974e+29,7.0000e+26,6.8000e+27,7.6890e+28,5.6770e+28,3.5653e+29,3.3321e+29,3.0000e+26,4.0000e+26,3.3900e+27,3.4100e+27,2.1130e+28,1.9500e+27,1.0199e+08,5.7399e+06,1.5302e+09,4.8945e-07,3.1155e+06,8.2584e+04,5.9926e+05,5.9664e+05,16.1,83.0,0.1,0.8,8.3141e+29,8.1242e+29,1.8890e+28,1.0000e+26,1.9900e+28,0.0000e+00,97.7,2.3,0.0
48,8.1505e+29,1.3206e+29,6.7549e+29,7.2000e+26,6.7800e+27,7.5970e+28,5.6090e+28,3.5052e+29,3.2497e+29,3.3000e+26,3.9000e+26,3.5100e+27,3.2700e+27,2.0880e+28,2.1000e+27,1.0136e+08,4.9641e+06,1.5354e+09,3.1228e-07,3.0983e+06,8.4739e+04,5.9662e+05,5.9397e+05,16.2,82.9,0.1,0.8,8.1509e+29,7.9654e+29,1.8470e+28,8.0000e+25,1.9619e+28,0.0000e+00,97.7,2.3,0.0
49,8.0852e+29,1.3368e+29,6.6732e+29,6.4000e+26,6.8800e+27,7.7350e+28,5.6330e+28,3.4935e+29,3.1797e+29,3.7000e+26,2.7000e+26,3.2300e+27,3.6500e+27,2.1300e+28,2.2400e+27,1.0067e+08,3.9413e+06,1.6083e+09,1.9071e-07,3.0823e+06,6.4675e+04,5.9395e+05,5.9125e+05,16.5,82.5,0.1,0.9,8.0858e+29,7.9110e+29,1.7340e+28,1.4000e+26,1.9463e+28,0.0000e+00,97.8,2.1,0.0
