# Wavelength Flux(MR)
5.89097364e+02 -7.30038999e+29
5.89100659e+02 -3.31689929e+29
5.89103954e+02 -1.06128547e+30
5.89107249e+02 3.79476269e+29
5.89110544e+02 -8.76334585e+29
5.89113839e+02 -1.24617609e+30
5.89117135e+02 -1.40511824e+29
5.89120430e+02 1.28303292e+29
5.89123725e+02 -9.55484363e+27
5.89127020e+02 -6.07908337e+28
5.89130315e+02 4.46368136e+29
5.89133610e+02 9.53561715e+29
5.89136905e+02 -1.52490202e+30
5.89140200e+02 -8.74139451e+29
5.89143496e+02 -8.21139348e+29
5.89146791e+02 9.63026731e+28
5.89150086e+02 1.46698436e+30
5.89153381e+02 -9.91160912e+29
5.89156676e+02 1.56893800e+30
5.89159971e+02 -1.06229596e+30
5.89163266e+02 3.01460837e+29
5.89166561e+02 -6.64485680e+29
5.89169856e+02 -5.10188765e+26
5.89173152e+02 1.81622996e+29
5.89176447e+02 -4.65685127e+29
5.89179742e+02 -2.77302061e+29
5.89183037e+02 -5.33633668e+29
5.89186332e+02 -4.41900090e+29
5.89189627e+02 -2.94630936e+29
5.89192922e+02 -6.28204697e+29
5.89196217e+02 1.52490491e+29
5.89199513e+02 2.07303567e+29
5.89202808e+02 -9.63455525e+29
5.89206103e+02 -1.24676556e+30
5.89209398e+02 -4.43839034e+29
5.89212693e+02 -5.36305952e+29
5.89215988e+02 1.56274724e+28
5.89219283e+02 -1.23531362e+30
5.89222578e+02 -7.29275993e+29
5.89225873e+02 4.34408473e+29
5.89229169e+02 -2.06501833e+29
5.89232464e+02 -1.30993412e+30
5.89235759e+02 -1.03634472e+28
5.89239054e+02 1.13590362e+30
5.89242349e+02 -1.28891859e+30
5.89245644e+02 3.69830688e+28
5.89248939e+02 3.43714259e+29
5.89252234e+02 1.57214503e+28
5.89255530e+02 1.22261019e+29
5.89258825e+02 6.46963394e+29
5.89262120e+02 1.67670711e+30
5.89265415e+02 4.95495548e+29
5.89268710e+02 9.02645369e+29
5.89272005e+02 5.29845824e+29
5.89275300e+02 -1.36734565e+29
5.89278595e+02 1.60384884e+29
5.89281890e+02 3.59320017e+29
5.89285186e+02 8.36300857e+28
5.89288481e+02 2.29133478e+30
5.89291776e+02 -4.12632811e+29
5.89295071e+02 1.59502189e+30
5.89298366e+02 -1.13860110e+30
5.89301661e+02 -1.03702110e+30
5.89304956e+02 -1.34612438e+30
5.89308251e+02 -1.58230100e+29
5.89311547e+02 -8.45994961e+29
