# Wavelength Flux(MR)
5.89097364e+02 3.88721044e+30
5.89100659e+02 3.30454952e+30
5.89103954e+02 -1.05084937e+30
5.89107249e+02 -2.58565500e+30
5.89110544e+02 1.97732839e+30
5.89113839e+02 1.02719193e+30
5.89117135e+02 1.35629997e+30
5.89120430e+02 2.32458061e+30
5.89123725e+02 -8.67944035e+29
5.89127020e+02 -3.65895075e+29
5.89130315e+02 2.06225865e+29
5.89133610e+02 4.25867783e+29
5.89136905e+02 1.90050156e+30
5.89140200e+02 -7.39205714e+29
5.89143496e+02 -1.91393397e+30
5.89146791e+02 -1.43937195e+30
5.89150086e+02 8.30070237e+29
5.89153381e+02 5.97086545e+29
5.89156676e+02 -8.86140265e+29
5.89159971e+02 2.06306684e+30
5.89163266e+02 -2.39187715e+30
5.89166561e+02 2.04887646e+30
5.89169856e+02 -7.42675266e+29
5.89173152e+02 1.20540369e+30
5.89176447e+02 -1.32096779e+30
5.89179742e+02 1.64603249e+30
5.89183037e+02 1.39066514e+29
5.89186332e+02 1.17892366e+30
5.89189627e+02 2.05549275e+30
5.89192922e+02 -2.90424697e+30
5.89196217e+02 2.60490895e+30
5.89199513e+02 8.62037378e+29
5.89202808e+02 1.01345190e+30
5.89206103e+02 3.25443663e+30
5.89209398e+02 -2.96793610e+30
5.89212693e+02 1.69736787e+30
5.89215988e+02 1.23316200e+30
5.89219283e+02 -4.47254935e+29
5.89222578e+02 -1.51217103e+30
5.89225873e+02 -6.46371142e+28
5.89229169e+02 7.41598991e+29
5.89232464e+02 9.90960802e+29
5.89235759e+02 -1.12862010e+30
5.89239054e+02 1.51468486e+30
5.89242349e+02 1.02906170e+29
5.89245644e+02 -1.20455855e+30
5.89248939e+02 9.87942406e+29
5.89252234e+02 -2.83637929e+30
5.89255530e+02 -1.40931043e+30
5.89258825e+02 -2.86519701e+30
5.89262120e+02 1.05355152e+30
5.89265415e+02 -1.62006972e+30
5.89268710e+02 -3.15952526e+29
5.89272005e+02 -9.69043115e+29
5.89275300e+02 -1.71207055e+30
5.89278595e+02 3.36683181e+30
5.89281890e+02 4.86365750e+29
5.89285186e+02 2.43387575e+29
5.89288481e+02 -4.73478520e+29
5.89291776e+02 -1.56285395e+30
5.89295071e+02 2.15617894e+30
5.89298366e+02 7.72283838e+29
5.89301661e+02 -8.88877443e+29
5.89304956e+02 1.36213005e+30
5.89308251e+02 1.54272719e+30
5.89311547e+02 -4.08757013e+29
5.89314842e+02 -2.23088554e+29
5.89318137e+02 -7.61659411e+29
5.89321432e+02 -2.52104517e+30
5.89324727e+02 -4.47207772e+30
5.89328022e+02 -2.85193430e+30
5.89331317e+02 5.61098424e+29
5.89334612e+02 3.27634400e+28
5.89337907e+02 1.23686366e+30
5.89341203e+02 -2.79907026e+30
5.89344498e+02 4.15314035e+29
5.89347793e+02 -1.14915631e+30
5.89351088e+02 -3.55632407e+29
5.89354383e+02 5.69783660e+29
5.89357678e+02 -1.92734978e+30
5.89360973e+02 -4.46715105e+30
5.89364268e+02 1.10419961e+30
5.89367564e+02 8.90681183e+29
5.89370859e+02 -1.74252975e+30
5.89374154e+02 -2.92239402e+30
5.89377449e+02 -1.55900156e+30
5.89380744e+02 3.46599676e+30
5.89384039e+02 1.37618840e+30
5.89387334e+02 1.86893980e+30
5.89390629e+02 3.37177737e+30
5.89393924e+02 2.38048788e+30
5.89397220e+02 -2.49763106e+30
5.89400515e+02 -1.05172514e+30
5.89403810e+02 1.68933915e+30
5.89407105e+02 -7.77534589e+29
5.89410400e+02 -1.79844730e+30
5.89413695e+02 -5.31279943e+29
5.89416990e+02 -4.80787855e+29
5.89420285e+02 -9.64870784e+29
5.89423581e+02 4.53882454e+29
5.89426876e+02 4.83001764e+29
5.89430171e+02 -7.82686082e+29
5.89433466e+02 1.51554444e+30
5.89436761e+02 2.05069818e+30
5.89440056e+02 -2.49563276e+29
5.89443351e+02 -8.30797346e+29
5.89446646e+02 -7.61683081e+29
5.89449941e+02 1.18298330e+30
5.89453237e+02 -1.00679964e+30
5.89456532e+02 -1.61692683e+30
5.89459827e+02 -3.72497848e+30
5.89463122e+02 -1.39364448e+30
5.89466417e+02 -3.31659134e+30
5.89469712e+02 -1.22128161e+30
5.89473007e+02 -7.46728607e+28
5.89476302e+02 -1.16084304e+30
5.89479598e+02 -3.13770077e+29
5.89482893e+02 3.42338029e+28
5.89486188e+02 4.32997529e+29
5.89489483e+02 -1.78623624e+30
5.89492778e+02 2.23924174e+30
5.89496073e+02 1.91326468e+30
5.89499368e+02 -2.25560366e+30
5.89502663e+02 2.73557754e+29
5.89505959e+02 4.90724684e+29
5.89509254e+02 -6.63037467e+29
5.89512549e+02 2.38053713e+28
5.89515844e+02 1.65906830e+30
5.89519139e+02 1.69845263e+30
5.89522434e+02 -4.45804835e+29
5.89525729e+02 -9.17262217e+29
5.89529024e+02 -1.70472061e+30
5.89532319e+02 -1.35505834e+29
5.89535615e+02 1.78703207e+30
5.89538910e+02 2.33211063e+30
5.89542205e+02 -8.54894662e+29
5.89545500e+02 -1.12729551e+30
5.89548795e+02 4.99451875e+29
5.89552090e+02 1.41812724e+30
5.89555385e+02 8.80092740e+29
5.89558680e+02 -1.10046081e+30
5.89561976e+02 8.75381490e+29
5.89565271e+02 1.10325798e+30
5.89568566e+02 2.98829070e+29
5.89571861e+02 -1.43340355e+30
5.89575156e+02 1.37729776e+30
