Wavelength(nm) Intensity
5.89097364e+02 6.65751655e+01
5.89100659e+02 -1.63548630e+00
5.89103954e+02 1.13973359e+02
5.89107249e+02 4.83710370e+01
5.89110544e+02 5.39255262e+01
5.89113839e+02 1.38656919e+02
5.89117135e+02 -6.18269930e+01
5.89120430e+02 2.61907681e+02
5.89123725e+02 3.73550506e+02
5.89127020e+02 -1.62163676e+02
5.89130315e+02 1.47189093e+02
5.89133610e+02 3.02186202e+02
5.89136905e+02 1.51060443e+02
5.89140200e+02 5.85516677e+01
5.89143496e+02 -1.36683035e+02
5.89146791e+02 -6.15939942e+01
5.89150086e+02 4.01097458e+01
5.89153381e+02 -1.51326440e+02
5.89156676e+02 -1.44584170e+02
5.89159971e+02 -1.53532554e+02
5.89163266e+02 -4.33906908e+01
5.89166561e+02 1.70615025e+02
5.89169856e+02 1.44292504e+02
5.89173152e+02 1.31628942e+02
5.89176447e+02 -3.50185307e+01
5.89179742e+02 -1.03257647e+01
5.89183037e+02 1.74377975e+02
5.89186332e+02 1.24832342e+02
5.89189627e+02 -2.06941234e+02
5.89192922e+02 -9.95867095e+00
5.89196217e+02 2.13552937e+02
5.89199513e+02 6.45355848e+01
5.89202808e+02 -4.54166408e+01
5.89206103e+02 1.34880292e+02
5.89209398e+02 -3.57988117e+01
5.89212693e+02 -4.67780015e+01
5.89215988e+02 -8.98757310e+01
5.89219283e+02 -1.51045094e+02
5.89222578e+02 -7.54575761e+01
5.89225873e+02 1.25516163e+02
5.89229169e+02 1.16710289e+02
5.89232464e+02 2.28848591e+02
5.89235759e+02 7.57734857e+01
5.89239054e+02 7.62797921e+01
5.89242349e+02 7.07238498e+01
5.89245644e+02 -2.63883233e+01
5.89248939e+02 -2.56260304e+02
5.89252234e+02 -7.67977262e+00
5.89255530e+02 -5.12960683e+01
5.89258825e+02 -9.31170902e+00
5.89262120e+02 2.01570478e+02
5.89265415e+02 2.13200960e+02
5.89268710e+02 7.61934320e+01
5.89272005e+02 -1.42814563e+02
5.89275300e+02 -1.28196971e+02
5.89278595e+02 1.29121126e+02
5.89281890e+02 5.22063871e+01
5.89285186e+02 -1.37884100e+02
5.89288481e+02 -1.94510536e+01
5.89291776e+02 1.02476263e+02
5.89295071e+02 -1.23782294e+02
5.89298366e+02 5.09205420e+01
5.89301661e+02 1.57044146e+02
5.89304956e+02 -5.69371276e+01
5.89308251e+02 9.61742392e+01
5.89311547e+02 -1.66006298e+01
5.89314842e+02 -9.98822258e+01
5.89318137e+02 3.06249133e+02
5.89321432e+02 -9.50938025e+01
5.89324727e+02 1.45803831e+02
5.89328022e+02 -2.32551333e+02
5.89331317e+02 5.46236611e+01
5.89334612e+02 2.96232074e+02
5.89337907e+02 1.02435671e+02
5.89341203e+02 1.61241145e+02
5.89344498e+02 2.22419154e+02
5.89347793e+02 4.74042597e+01
5.89351088e+02 7.44547747e+01
5.89354383e+02 -2.17341452e+01
5.89357678e+02 -1.44696312e+02
5.89360973e+02 3.81066068e+02
5.89364268e+02 6.51617057e+01
5.89367564e+02 2.09348009e+02
5.89370859e+02 2.91725625e+02
5.89374154e+02 2.39956613e+01
5.89377449e+02 -1.72716292e+02
5.89380744e+02 -5.10289703e+01
5.89384039e+02 2.23693376e+01
5.89387334e+02 3.50817602e+01
5.89390629e+02 1.14904542e+02
5.89393924e+02 -5.04960819e+00
5.89397220e+02 6.58055485e+01
5.89400515e+02 -1.36233340e+02
5.89403810e+02 -1.30623209e+01
5.89407105e+02 1.95475962e+02
5.89410400e+02 1.12225354e+02
5.89413695e+02 1.39988826e+02
5.89416990e+02 1.63084696e+02
5.89420285e+02 -9.89673580e+01
5.89423581e+02 2.40801777e+02
5.89426876e+02 -1.41277675e+01
5.89430171e+02 1.43822920e+02
