TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
16,7.0437e+29,1.4281e+29,5.5053e+29,4.2800e+27,6.7500e+27,9.5690e+28,4.7120e+28,2.9670e+29,2.5383e+29,2.2400e+27,2.0400e+27,3.4500e+27,3.3000e+27,3.0194e+08,1.8930e+06,1.2078e+09,1.7980e-06,3.6764e+07,2.2640e+05,6.5790e+05,6.5685e+05,20.3,78.2,0.6,1.0,7.0415e+29,6.8273e+29,2.0200e+28,1.2200e+27,2.4223e+28,0.0000e+00,97.0,2.9,0.2
17,7.0195e+29,1.3897e+29,5.5220e+29,4.0000e+27,6.7800e+27,9.2950e+28,4.6020e+28,2.9478e+29,2.5742e+29,2.0700e+27,1.9300e+27,3.5000e+27,3.2800e+27,2.9994e+08,2.4064e+06,1.4691e+09,1.6127e-06,3.6643e+07,2.4161e+05,6.5684e+05,6.5573e+05,19.8,78.7,0.6,1.0,7.0386e+29,6.8269e+29,1.9690e+28,1.4800e+27,2.4097e+28,0.0000e+00,97.0,2.8,0.2
18,6.9159e+29,1.4239e+29,5.3838e+29,3.9500e+27,6.8700e+27,9.6190e+28,4.6200e+28,2.9172e+29,2.4666e+29,2.0400e+27,1.9100e+27,3.3800e+27,3.4900e+27,2.9827e+08,1.6684e+06,1.6225e+09,1.4571e-06,3.5010e+07,2.5461e+05,6.5572e+05,6.5453e+05,20.6,77.8,0.6,1.0,6.9222e+29,6.7129e+29,1.9680e+28,1.2500e+27,2.4138e+28,0.0000e+00,97.0,2.8,0.2
19,6.8404e+29,1.4174e+29,5.3138e+29,4.1000e+27,6.8200e+27,9.4520e+28,4.7220e+28,2.8318e+29,2.4820e+29,2.3000e+27,1.8000e+27,3.3400e+27,3.4800e+27,2.9690e+08,1.8474e+06,1.3637e+09,1.3282e-06,3.4650e+07,2.2330e+05,6.5453e+05,6.5329e+05,20.7,77.7,0.6,1.0,6.8437e+29,6.6312e+29,1.9650e+28,1.6000e+27,2.3997e+28,0.0000e+00,96.9,2.9,0.2
20,6.7551e+29,1.3979e+29,5.2433e+29,4.5800e+27,6.8100e+27,9.3700e+28,4.6090e+28,2.7895e+29,2.4538e+29,2.4400e+27,2.1400e+27,3.7000e+27,3.1100e+27,2.9554e+08,1.7425e+06,1.7120e+09,1.2223e-06,3.4619e+07,2.3959e+05,6.5328e+05,6.5198e+05,20.7,77.6,0.7,1.0,6.7507e+29,6.5418e+29,1.9070e+28,1.8200e+27,2.3850e+28,0.0000e+00,96.9,2.8,0.3
21,6.6258e+29,1.3898e+29,5.1258e+29,4.2300e+27,6.7900e+27,9.2720e+28,4.6260e+28,2.7432e+29,2.3826e+29,2.4800e+27,1.7500e+27,3.5600e+27,3.2300e+27,2.9340e+08,1.8956e+06,1.2261e+09,1.1366e-06,3.3467e+07,2.4346e+05,6.5197e+05,6.5062e+05,21.0,77.4,0.6,1.0,6.6435e+29,6.4339e+29,1.8780e+28,2.1800e+27,2.3697e+28,0.0000e+00,96.8,2.8,0.3
22,6.3846e+29,1.3748e+29,4.8975e+29,4.3700e+27,6.8600e+27,9.0960e+28,4.6520e+28,2.6072e+29,2.2903e+29,2.5800e+27,1.7900e+27,3.2700e+27,3.5900e+27,2.9207e+08,2.1134e+06,1.3864e+09,1.0681e-06,3.3400e+07,2.4834e+05,6.5061e+05,6.4919e+05,21.5,76.7,0.7,1.1,6.3949e+29,6.1954e+29,1.7740e+28,2.2100e+27,2.3707e+28,0.0000e+00,96.9,2.8,0.3
23,6.4841e+29,1.3832e+29,4.9906e+29,4.3000e+27,6.7300e+27,9.2000e+28,4.6320e+28,2.6437e+29,2.3469e+29,2.5000e+27,1.8000e+27,3.4400e+27,3.2900e+27,2.9016e+08,1.9910e+06,1.4228e+09,1.0156e-06,3.3138e+07,1.9850e+05,6.4918e+05,6.4771e+05,21.3,77.0,0.7,1.0,6.4842e+29,6.2837e+29,1.7920e+28,2.1300e+27,2.3541e+28,0.0000e+00,96.9,2.8,0.3
24,6.3787e+29,1.3639e+29,4.9068e+29,4.0500e+27,6.7500e+27,9.0750e+28,4.5640e+28,2.6339e+29,2.2729e+29,2.0000e+27,2.0500e+27,3.2600e+27,3.4900e+27,2.8855e+08,1.7285e+06,1.5286e+09,9.7770e-07,3.2781e+07,2.4919e+05,6.4770e+05,6.4617e+05,21.4,76.9,0.6,1.1,6.3898e+29,6.1895e+29,1.7710e+28,2.3200e+27,2.3369e+28,0.0000e+00,96.9,2.8,0.4
25,6.3154e+29,1.3487e+29,4.8559e+29,4.3300e+27,6.7500e+27,8.9170e+28,4.5700e+28,2.6113e+29,2.2446e+29,2.3200e+27,2.0100e+27,3.3800e+27,3.3700e+27,2.8721e+08,1.8698e+06,1.4929e+09,9.6093e-07,3.1977e+07,2.7039e+05,6.4616e+05,6.4457e+05,21.4,76.9,0.7,1.1,6.3253e+29,6.1319e+29,1.6720e+28,2.6200e+27,2.3357e+28,0.0000e+00,96.9,2.6,0.4
26,6.2698e+29,1.3514e+29,4.8073e+29,4.2800e+27,6.8300e+27,9.0050e+28,4.5090e+28,2.5498e+29,2.2575e+29,2.3900e+27,1.8900e+27,3.2500e+27,3.5800e+27,2.8525e+08,1.6736e+06,1.2519e+09,9.4975e-07,3.2885e+07,2.1312e+05,6.4456e+05,6.4292e+05,21.6,76.7,0.7,1.1,6.2606e+29,6.0755e+29,1.5580e+28,2.9300e+27,2.3172e+28,0.0000e+00,97.0,2.5,0.5
27,6.2360e+29,1.3683e+29,4.7564e+29,4.3300e+27,6.8000e+27,9.1690e+28,4.5140e+28,2.4772e+29,2.2792e+29,2.2800e+27,2.0500e+27,3.3600e+27,3.4400e+27,2.8350e+08,1.8621e+06,1.4266e+09,9.4899e-07,3.2614e+07,2.1740e+05,6.4291e+05,6.4121e+05,21.9,76.3,0.7,1.1,6.2398e+29,6.0435e+29,1.6520e+28,3.1100e+27,2.3144e+28,0.0000e+00,96.9,2.6,0.5
28,6.1864e+29,1.3419e+29,4.7371e+29,3.8800e+27,6.8600e+27,8.9170e+28,4.5020e+28,2.5170e+29,2.2201e+29,2.3200e+27,1.5600e+27,3.3000e+27,3.5600e+27,2.8216e+08,1.6781e+06,1.3919e+09,9.5964e-07,3.1913e+07,2.4981e+05,6.4119e+05,6.3944e+05,21.7,76.6,0.6,1.1,6.2033e+29,6.0113e+29,1.6130e+28,3.0700e+27,2.2947e+28,0.0000e+00,96.9,2.6,0.5
29,5.9154e+29,1.3427e+29,4.4635e+29,4.1000e+27,6.8200e+27,8.7770e+28,4.6500e+28,2.2852e+29,2.1783e+29,2.0600e+27,2.0400e+27,3.3200e+27,3.5000e+27,2.8090e+08,1.4385e+06,1.2417e+09,9.7595e-07,3.2165e+07,2.5612e+05,6.3943e+05,6.3763e+05,22.7,75.5,0.7,1.2,5.9238e+29,5.7406e+29,1.5010e+28,3.3100e+27,2.2746e+28,0.0000e+00,96.9,2.5,0.6
30,5.8279e+29,1.3414e+29,4.3810e+29,3.7100e+27,6.8400e+27,8.8390e+28,4.5750e+28,2.2184e+29,2.1626e+29,2.0600e+27,1.6500e+27,3.5200e+27,3.3200e+27,2.7929e+08,1.3550e+06,1.3559e+09,1.0153e-06,3.1698e+07,2.0115e+05,6.3761e+05,6.3575e+05,23.0,75.2,0.6,1.2,5.8467e+29,5.6655e+29,1.4550e+28,3.5700e+27,2.2698e+28,0.0000e+00,96.9,2.5,0.6
31,5.6270e+29,1.3268e+29,4.1943e+29,3.8600e+27,6.7300e+27,8.7290e+28,4.5390e+28,2.1711e+29,2.0232e+29,1.9900e+27,1.8700e+27,3.1500e+27,3.5800e+27,2.7803e+08,1.8195e+06,1.2741e+09,1.0640e-06,3.1059e+07,2.1723e+05,6.3574e+05,6.3383e+05,23.6,74.5,0.7,1.2,5.6314e+29,5.4575e+29,1.3680e+28,3.7100e+27,2.2485e+28,0.0000e+00,96.9,2.4,0.7
32,5.6637e+29,1.3141e+29,4.2453e+29,3.6500e+27,6.7800e+27,8.6170e+28,4.5240e+28,2.2024e+29,2.0429e+29,1.9200e+27,1.7300e+27,3.4400e+27,3.3400e+27,2.7626e+08,1.5874e+06,1.2809e+09,1.1320e-06,3.0513e+07,2.2114e+05,6.3382e+05,6.3185e+05,23.2,75.0,0.6,1.2,5.6586e+29,5.4833e+29,1.3910e+28,3.6200e+27,2.2423e+28,0.0000e+00,96.9,2.5,0.6
33,5.5423e+29,1.3119e+29,4.1223e+29,4.0600e+27,6.7500e+27,8.6100e+28,4.5090e+28,2.1826e+29,1.9397e+29,2.2000e+27,1.8600e+27,3.6000e+27,3.1500e+27,2.7483e+08,1.2206e+06,1.3889e+09,1.2234e-06,3.0146e+07,2.0022e+05,6.3184e+05,6.2983e+05,23.7,74.4,0.7,1.2,5.5555e+29,5.3816e+29,1.3240e+28,4.1500e+27,2.2200e+28,0.0000e+00,96.9,2.4,0.7
34,5.4455e+29,1.3066e+29,4.0298e+29,4.0300e+27,6.8800e+27,8.5360e+28,4.5300e+28,2.0768e+29,1.9530e+29,2.1600e+27,1.8700e+27,3.5400e+27,3.3400e+27,2.7379e+08,1.6157e+06,1.3889e+09,1.3424e-06,2.9692e+07,1.8877e+05,6.2982e+05,6.2775e+05,24.0,74.0,0.7,1.3,5.4461e+29,5.2780e+29,1.2740e+28,4.0700e+27,2.2125e+28,0.0000e+00,96.9,2.3,0.7
35,5.3136e+29,1.3034e+29,3.9031e+29,3.8600e+27,6.8500e+27,8.6170e+28,4.4170e+28,2.0608e+29,1.8423e+29,2.1300e+27,1.7300e+27,3.4200e+27,3.4300e+27,2.7234e+08,1.4921e+06,1.1902e+09,1.4962e-06,2.9531e+07,1.8614e+05,6.2773e+05,6.2563e+05,24.5,73.5,0.7,1.3,5.3187e+29,5.1571e+29,1.1780e+28,4.3800e+27,2.1892e+28,0.0000e+00,97.0,2.2,0.8
36,5.2112e+29,1.2846e+29,3.8227e+29,3.5800e+27,6.8100e+27,8.4670e+28,4.3790e+28,1.9888e+29,1.8339e+29,1.7900e+27,1.7900e+27,3.2700e+27,3.5400e+27,2.7082e+08,1.4242e+06,1.5216e+09,1.6924e-06,2.8773e+07,1.9747e+05,6.2561e+05,6.2345e+05,24.7,73.4,0.7,1.3,5.2193e+29,5.0618e+29,1.1420e+28,4.3300e+27,2.1804e+28,0.0000e+00,97.0,2.2,0.8
37,5.1477e+29,1.2938e+29,3.7482e+29,3.7800e+27,6.7900e+27,8.5210e+28,4.4170e+28,2.0008e+29,1.7474e+29,2.1200e+27,1.6600e+27,3.5000e+27,3.2900e+27,2.6935e+08,1.5458e+06,1.3947e+09,1.9440e-06,2.8616e+07,1.9312e+05,6.2343e+05,6.2123e+05,25.1,72.8,0.7,1.3,5.1488e+29,4.9872e+29,1.1360e+28,4.8000e+27,2.1562e+28,0.0000e+00,96.9,2.2,0.9
38,5.0438e+29,1.2829e+29,3.6570e+29,3.5400e+27,6.8500e+27,8.4020e+28,4.4270e+28,1.9446e+29,1.7124e+29,1.8900e+27,1.6500e+27,3.5400e+27,3.3100e+27,2.6790e+08,1.1667e+06,1.1522e+09,2.2823e-06,2.8067e+07,1.5190e+05,6.2121e+05,6.1896e+05,25.4,72.5,0.7,1.4,5.0555e+29,4.9040e+29,1.0750e+28,4.4000e+27,2.1463e+28,0.0000e+00,97.0,2.1,0.9
39,4.9679e+29,1.2701e+29,3.5936e+29,3.5800e+27,6.8400e+27,8.3920e+28,4.3090e+28,1.9049e+29,1.6887e+29,1.8600e+27,1.7200e+27,3.4700e+27,3.3700e+27,2.6654e+08,1.1221e+06,1.0591e+09,2.7190e-06,2.8065e+07,1.6227e+05,6.1894e+05,6.1666e+05,25.6,72.3,0.7,1.4,4.9752e+29,4.8239e+29,1.0730e+28,4.4000e+27,2.1213e+28,0.0000e+00,97.0,2.2,0.9
40,4.8913e+29,1.2647e+29,3.5244e+29,3.5000e+27,6.7200e+27,8.2730e+28,4.3740e+28,1.8551e+29,1.6693e+29,1.8100e+27,1.6900e+27,3.3600e+27,3.3600e+27,2.6486e+08,1.3693e+06,1.1377e+09,3.2563e-06,2.8034e+07,1.6663e+05,6.1664e+05,6.1430e+05,25.9,72.1,0.7,1.4,4.8962e+29,4.7423e+29,1.0460e+28,4.9300e+27,2.1102e+28,0.0000e+00,96.9,2.1,1.0
41,4.7737e+29,1.2692e+29,3.3984e+29,3.7200e+27,6.8900e+27,8.2930e+28,4.3990e+28,1.8013e+29,1.5971e+29,1.9900e+27,1.7300e+27,3.6400e+27,3.2500e+27,2.6354e+08,1.2604e+06,1.0762e+09,3.9529e-06,2.7777e+07,1.5434e+05,6.1428e+05,6.1189e+05,26.6,71.2,0.8,1.4,4.7760e+29,4.6283e+29,9.5900e+27,5.1800e+27,2.0985e+28,0.0000e+00,96.9,2.0,1.1
42,4.7624e+29,1.2445e+29,3.4164e+29,3.3900e+27,6.7600e+27,8.2230e+28,4.2220e+28,1.8060e+29,1.6104e+29,1.6500e+27,1.7400e+27,3.3600e+27,3.4000e+27,2.6256e+08,1.3471e+06,1.0495e+09,4.8620e-06,2.6915e+07,1.5398e+05,6.1187e+05,6.0945e+05,26.1,71.7,0.7,1.4,4.7666e+29,4.6194e+29,9.8400e+27,4.8800e+27,2.0722e+28,0.0000e+00,96.9,2.1,1.0
43,4.6322e+29,1.2670e+29,3.2619e+29,3.4400e+27,6.8900e+27,8.3590e+28,4.3110e+28,1.7370e+29,1.5249e+29,1.6800e+27,1.7600e+27,3.4900e+27,3.4000e+27,2.6074e+08,1.6229e+06,1.5063e+09,6.0466e-06,2.6567e+07,1.6230e+05,6.0943e+05,6.0696e+05,27.4,70.4,0.7,1.5,4.6347e+29,4.4900e+29,9.6400e+27,4.8300e+27,2.0595e+28,0.0000e+00,96.9,2.1,1.0
44,4.6041e+29,1.2487e+29,3.2508e+29,3.4200e+27,7.0400e+27,8.3770e+28,4.1100e+28,1.7077e+29,1.5431e+29,1.8400e+27,1.5800e+27,3.6500e+27,3.3900e+27,2.5980e+08,1.4100e+06,1.4171e+09,7.6680e-06,2.6174e+07,1.5187e+05,6.0695e+05,6.0445e+05,27.1,70.6,0.7,1.5,4.6071e+29,4.4561e+29,1.0050e+28,5.0500e+27,2.0326e+28,0.0000e+00,96.7,2.2,1.1
45,4.4595e+29,1.2410e+29,3.1151e+29,3.4900e+27,6.8500e+27,8.2540e+28,4.1560e+28,1.5900e+29,1.5251e+29,1.7500e+27,1.7400e+27,3.4100e+27,3.4400e+27,2.5802e+08,1.2609e+06,1.0693e+09,5.6374e-06,2.6005e+07,1.7261e+05,6.0443e+05,6.0189e+05,27.8,69.9,0.8,1.5,4.4633e+29,4.3209e+29,8.9300e+27,5.3100e+27,2.0190e+28,0.0000e+00,96.8,2.0,1.2
46,4.4199e+29,1.2322e+29,3.0860e+29,3.2800e+27,6.8900e+27,8.1800e+28,4.1420e+28,1.6859e+29,1.4001e+29,1.7300e+27,1.5500e+27,3.3400e+27,3.5500e+27,2.5660e+08,1.4126e+06,1.1454e+09,3.8655e-06,2.6094e+07,1.4651e+05,6.0187e+05,5.9928e+05,27.9,69.8,0.7,1.6,4.4245e+29,4.2860e+29,8.9200e+27,4.9300e+27,2.0048e+28,0.0000e+00,96.9,2.0,1.1
47,4.3197e+29,1.2155e+29,3.0028e+29,3.3400e+27,6.8000e+27,8.0490e+28,4.1060e+28,1.6362e+29,1.3666e+29,1.9800e+27,1.3600e+27,3.3900e+27,3.4100e+27,2.5485e+08,1.4805e+06,1.0532e+09,2.5585e-06,2.5254e+07,1.7337e+05,5.9926e+05,5.9663e+05,28.1,69.5,0.8,1.6,4.3309e+29,4.1974e+29,8.1200e+27,5.2300e+27,1.9900e+28,0.0000e+00,96.9,1.9,1.2
48,4.3008e+29,1.2259e+29,2.9745e+29,3.2600e+27,6.7800e+27,8.2440e+28,4.0150e+28,1.6354e+29,1.3391e+29,1.8100e+27,1.4500e+27,3.5100e+27,3.2700e+27,2.5312e+08,1.1090e+06,1.2098e+09,1.6331e-06,2.4544e+07,1.2378e+05,5.9662e+05,5.9396e+05,28.5,69.2,0.8,1.6,4.2986e+29,4.1625e+29,8.3200e+27,5.2900e+27,1.9619e+28,0.0000e+00,96.8,1.9,1.2
49,4.2390e+29,1.2219e+29,2.9211e+29,2.7200e+27,6.8800e+27,8.2190e+28,4.0000e+28,1.5584e+29,1.3627e+29,1.3900e+27,1.3300e+27,3.2300e+27,3.6500e+27,2.5172e+08,1.3601e+06,1.2070e+09,9.9765e-07,2.3472e+07,1.5591e+05,5.9395e+05,5.9125e+05,28.8,68.9,0.6,1.6,4.2417e+29,4.1107e+29,8.0700e+27,5.0300e+27,1.9463e+28,0.0000e+00,96.9,1.9,1.2
50,4.1738e+29,1.2195e+29,2.8544e+29,3.1900e+27,6.8000e+27,8.2200e+28,3.9750e+28,1.5353e+29,1.3191e+29,1.8400e+27,1.3500e+27,3.4100e+27,3.3900e+27,2.5041e+08,1.1332e+06,1.1419e+09,5.8002e-07,2.3650e+07,1.6677e+05,5.9124e+05,5.8850e+05,29.2,68.4,0.8,1.6,4.1721e+29,4.0435e+29,7.9100e+27,4.9500e+27,1.9302e+28,0.0000e+00,96.9,1.9,1.2
51,4.0814e+29,1.2003e+29,2.7845e+29,2.7900e+27,6.8700e+27,8.2560e+28,3.7470e+28,1.5072e+29,1.2773e+29,1.5200e+27,1.2700e+27,3.5700e+27,3.3000e+27,2.4891e+08,1.4003e+06,1.1931e+09,3.1990e-07,2.3068e+07,1.4522e+05,5.8849e+05,5.8574e+05,29.4,68.2,0.7,1.7,4.0874e+29,3.9589e+29,7.7000e+27,5.1500e+27,1.9015e+28,0.0000e+00,96.9,1.9,1.3
52,4.0146e+29,1.2084e+29,2.7065e+29,3.1500e+27,6.8200e+27,8.1780e+28,3.9060e+28,1.4584e+29,1.2481e+29,1.6500e+27,1.5000e+27,3.4300e+27,3.3900e+27,2.4727e+08,1.3909e+06,1.0992e+09,1.6464e-07,2.3058e+07,1.2958e+05,5.8572e+05,5.8291e+05,30.1,67.4,0.8,1.7,4.0156e+29,3.8887e+29,7.4000e+27,5.2900e+27,1.8968e+28,0.0000e+00,96.8,1.8,1.3
53,4.0644e+29,1.2125e+29,2.7511e+29,3.1900e+27,6.8900e+27,8.2460e+28,3.8790e+28,1.4692e+29,1.2819e+29,1.7900e+27,1.4000e+27,3.3300e+27,3.5600e+27,2.4597e+08,1.3289e+06,1.0558e+09,7.8868e-08,2.2540e+07,1.3986e+05,5.8290e+05,5.8008e+05,29.8,67.7,0.8,1.7,4.0680e+29,3.9434e+29,7.3300e+27,5.1300e+27,1.8675e+28,0.0000e+00,96.9,1.8,1.3
