Wavelength(nm) Intensity
5.89097364e+02 2.69507675e+04
5.89100659e+02 2.63592246e+04
5.89103954e+02 2.65657913e+04
5.89107249e+02 2.64521945e+04
5.89110544e+02 2.64620722e+04
5.89113839e+02 2.57595285e+04
5.89117135e+02 2.57067609e+04
5.89120430e+02 2.48482100e+04
5.89123725e+02 2.36142181e+04
5.89127020e+02 2.27432215e+04
5.89130315e+02 2.30452986e+04
5.89133610e+02 2.43576911e+04
5.89136905e+02 2.51234426e+04
5.89140200e+02 2.51526422e+04
5.89143496e+02 2.50847056e+04
5.89146791e+02 2.46874740e+04
5.89150086e+02 2.44394537e+04
5.89153381e+02 2.41850367e+04
5.89156676e+02 2.45775442e+04
5.89159971e+02 2.38779903e+04
5.89163266e+02 2.30966658e+04
5.89166561e+02 2.27700325e+04
5.89169856e+02 2.19694519e+04
5.89173152e+02 2.12618008e+04
5.89176447e+02 2.12217911e+04
5.89179742e+02 2.17465116e+04
5.89183037e+02 2.18095955e+04
5.89186332e+02 2.09756224e+04
5.89189627e+02 2.11420310e+04
5.89192922e+02 2.04914975e+04
5.89196217e+02 1.94543271e+04
5.89199513e+02 1.92329777e+04
5.89202808e+02 1.81080186e+04
5.89206103e+02 1.80907605e+04
5.89209398e+02 1.68983505e+04
5.89212693e+02 1.55072246e+04
5.89215988e+02 1.50978390e+04
5.89219283e+02 1.36419308e+04
5.89222578e+02 1.22201215e+04
5.89225873e+02 1.02391042e+04
5.89229169e+02 8.42894062e+03
5.89232464e+02 6.37056639e+03
5.89235759e+02 4.07300019e+03
5.89239054e+02 3.55871036e+03
5.89242349e+02 5.03126038e+03
5.89245644e+02 8.32578194e+03
5.89248939e+02 1.14084093e+04
5.89252234e+02 1.28680227e+04
5.89255530e+02 1.20266949e+04
5.89258825e+02 1.14478329e+04
5.89262120e+02 1.24456810e+04
5.89265415e+02 1.36953021e+04
5.89268710e+02 1.44906525e+04
5.89272005e+02 1.58293756e+04
5.89275300e+02 1.64965877e+04
5.89278595e+02 1.73066759e+04
5.89281890e+02 1.87538595e+04
5.89285186e+02 1.93784179e+04
5.89288481e+02 1.97518005e+04
5.89291776e+02 2.03205425e+04
5.89295071e+02 2.06965191e+04
5.89298366e+02 2.15011226e+04
5.89301661e+02 2.20416147e+04
5.89304956e+02 2.19187171e+04
5.89308251e+02 2.18848594e+04
5.89311547e+02 2.27263800e+04
5.89314842e+02 2.26310840e+04
5.89318137e+02 2.26316318e+04
5.89321432e+02 2.23667239e+04
5.89324727e+02 2.17643436e+04
5.89328022e+02 2.13162521e+04
5.89331317e+02 2.19418714e+04
5.89334612e+02 2.28826154e+04
5.89337907e+02 2.43046161e+04
5.89341203e+02 2.46967266e+04
5.89344498e+02 2.54018335e+04
5.89347793e+02 2.56367848e+04
5.89351088e+02 2.57775514e+04
5.89354383e+02 2.52360712e+04
5.89357678e+02 2.50580004e+04
5.89360973e+02 2.41072974e+04
5.89364268e+02 2.34985378e+04
5.89367564e+02 2.38173051e+04
5.89370859e+02 2.44509778e+04
5.89374154e+02 2.51356660e+04
5.89377449e+02 2.59693727e+04
5.89380744e+02 2.60239832e+04
5.89384039e+02 2.67055767e+04
5.89387334e+02 2.63731791e+04
5.89390629e+02 2.60427552e+04
5.89393924e+02 2.56802368e+04
5.89397220e+02 2.50597830e+04
5.89400515e+02 2.42593635e+04
5.89403810e+02 2.43239680e+04
5.89407105e+02 2.46033084e+04
5.89410400e+02 2.58203820e+04
5.89413695e+02 2.65061042e+04
5.89416990e+02 2.70204753e+04
5.89420285e+02 2.71422411e+04
5.89423581e+02 2.65647960e+04
5.89426876e+02 2.63665219e+04
5.89430171e+02 2.62518643e+04
5.89433466e+02 2.64475924e+04
5.89436761e+02 2.68755351e+04
5.89440056e+02 2.69960067e+04
5.89443351e+02 2.70731447e+04
5.89446646e+02 2.74217116e+04
5.89449941e+02 2.71935087e+04
5.89453237e+02 2.73692542e+04
5.89456532e+02 2.73016615e+04
5.89459827e+02 2.72220692e+04
5.89463122e+02 2.64260277e+04
5.89466417e+02 2.58183572e+04
5.89469712e+02 2.56164211e+04
5.89473007e+02 2.63503123e+04
5.89476302e+02 2.69795256e+04
5.89479598e+02 2.71485170e+04
5.89482893e+02 2.69232986e+04
5.89486188e+02 2.71239482e+04
5.89489483e+02 2.71269575e+04
5.89492778e+02 2.67275064e+04
5.89496073e+02 2.68643799e+04
5.89499368e+02 2.67487110e+04
5.89502663e+02 2.68751836e+04
5.89505959e+02 2.59604733e+04
5.89509254e+02 2.48032079e+04
5.89512549e+02 2.38842147e+04
5.89515844e+02 2.24791762e+04
5.89519139e+02 2.14604614e+04
5.89522434e+02 2.14297159e+04
5.89525729e+02 2.01854088e+04
5.89529024e+02 1.81639134e+04
5.89532319e+02 1.64719839e+04
5.89535615e+02 1.63676637e+04
5.89538910e+02 1.80212395e+04
5.89542205e+02 2.12225619e+04
5.89545500e+02 2.41771037e+04
5.89548795e+02 2.62490906e+04
5.89552090e+02 2.69114533e+04
5.89555385e+02 2.73261835e+04
5.89558680e+02 2.77154835e+04
5.89561976e+02 2.74873855e+04
5.89565271e+02 2.72977015e+04
5.89568566e+02 2.71055884e+04
5.89571861e+02 2.75740975e+04
5.89575156e+02 2.75201236e+04
5.89578451e+02 2.72114038e+04
5.89581746e+02 2.76132431e+04
5.89585041e+02 2.75870463e+04
5.89588336e+02 2.75920224e+04
5.89591632e+02 2.71271045e+04
5.89594927e+02 2.76409796e+04
5.89598222e+02 2.71156645e+04
5.89601517e+02 2.62240597e+04
5.89604812e+02 2.66841434e+04
5.89608107e+02 2.68403010e+04
5.89611402e+02 2.67550391e+04
5.89614697e+02 2.75692138e+04
5.89617993e+02 2.75542645e+04
5.89621288e+02 2.73805465e+04
5.89624583e+02 2.73078592e+04
5.89627878e+02 2.73446251e+04
5.89631173e+02 2.68092876e+04
5.89634468e+02 2.71291612e+04
5.89637763e+02 2.74644538e+04
5.89641058e+02 2.72340096e+04
5.89644353e+02 2.73535583e+04
5.89647649e+02 2.74441729e+04
5.89650944e+02 2.67598122e+04
5.89654239e+02 2.69202894e+04
5.89657534e+02 2.69588923e+04
5.89660829e+02 2.63548286e+04
5.89664124e+02 2.64458766e+04
5.89667419e+02 2.65917588e+04
5.89670714e+02 2.66244659e+04
5.89674010e+02 2.66691292e+04
5.89677305e+02 2.68035829e+04
5.89680600e+02 2.68785720e+04
5.89683895e+02 2.68816343e+04
5.89687190e+02 2.73730057e+04
5.89690485e+02 2.78797779e+04
5.89693780e+02 2.75530412e+04
5.89697075e+02 2.75369378e+04
5.89700370e+02 2.77281939e+04
5.89703666e+02 2.73156037e+04
5.89706961e+02 2.67540799e+04
5.89710256e+02 2.74277431e+04
5.89713551e+02 2.70180304e+04
5.89716846e+02 2.72401228e+04
5.89720141e+02 2.68755913e+04
5.89723436e+02 2.68210758e+04
5.89726731e+02 2.68257209e+04
5.89730027e+02 2.67341659e+04
5.89733322e+02 2.67102315e+04
5.89736617e+02 2.66422752e+04
5.89739912e+02 2.61447406e+04
5.89743207e+02 2.64097858e+04
5.89746502e+02 2.62873766e+04
5.89749797e+02 2.61946090e+04
5.89753092e+02 2.57624530e+04
5.89756387e+02 2.60727074e+04
5.89759683e+02 2.61401020e+04
5.89762978e+02 2.56353056e+04
5.89766273e+02 2.57182165e+04
5.89769568e+02 2.56838665e+04
5.89772863e+02 2.55492082e+04
5.89776158e+02 2.49778683e+04
5.89779453e+02 2.49926229e+04
5.89782748e+02 2.44868370e+04
5.89786044e+02 2.41064184e+04
5.89789339e+02 2.35028584e+04
5.89792634e+02 2.33066629e+04
5.89795929e+02 2.28510505e+04
5.89799224e+02 2.19154845e+04
5.89802519e+02 2.06277127e+04
5.89805814e+02 1.91574499e+04
5.89809109e+02 1.78553206e+04
5.89812404e+02 1.68307449e+04
5.89815700e+02 1.59098545e+04
5.89818995e+02 1.45534249e+04
5.89822290e+02 1.29146917e+04
5.89825585e+02 1.13764774e+04
5.89828880e+02 8.55091517e+03
5.89832175e+02 6.20767230e+03
5.89835470e+02 4.73215885e+03
5.89838765e+02 4.24810895e+03
5.89842061e+02 5.11552341e+03
5.89845356e+02 7.37709487e+03
5.89848651e+02 9.99529625e+03
5.89851946e+02 1.14701204e+04
5.89855241e+02 1.26057868e+04
5.89858536e+02 1.38043711e+04
5.89861831e+02 1.51317814e+04
5.89865126e+02 1.64666499e+04
5.89868421e+02 1.77645029e+04
5.89871717e+02 1.89892407e+04
5.89875012e+02 2.00200070e+04
5.89878307e+02 2.10952132e+04
5.89881602e+02 2.18363301e+04
5.89884897e+02 2.20073827e+04
5.89888192e+02 2.27800378e+04
5.89891487e+02 2.32509712e+04
5.89894782e+02 2.35469980e+04
5.89898078e+02 2.36721013e+04
5.89901373e+02 2.42001087e+04
5.89904668e+02 2.42519466e+04
5.89907963e+02 2.45052469e+04
5.89911258e+02 2.37975607e+04
5.89914553e+02 2.46477708e+04
5.89917848e+02 2.51590167e+04
5.89921143e+02 2.53268432e+04
5.89924438e+02 2.55362471e+04
5.89927734e+02 2.59345161e+04
5.89931029e+02 2.59583297e+04
5.89934324e+02 2.64653631e+04
5.89937619e+02 2.62313719e+04
5.89940914e+02 2.63489672e+04
5.89944209e+02 2.64015332e+04
5.89947504e+02 2.63153615e+04
5.89950799e+02 2.64129229e+04
5.89954095e+02 2.59787000e+04
5.89957390e+02 2.62818883e+04
5.89960685e+02 2.59427355e+04
5.89963980e+02 2.53659596e+04
5.89967275e+02 2.53169677e+04
5.89970570e+02 2.47755964e+04
5.89973865e+02 2.34705511e+04
5.89977160e+02 2.27597285e+04
5.89980455e+02 2.16862804e+04
5.89983751e+02 2.24379603e+04
5.89987046e+02 2.43083713e+04
5.89990341e+02 2.60350859e+04
5.89993636e+02 2.62478302e+04
5.89996931e+02 2.63441352e+04
5.90000226e+02 2.68438201e+04
5.90003521e+02 2.64278692e+04
5.90006816e+02 2.69241299e+04
5.90010112e+02 2.71029635e+04
5.90013407e+02 2.76306266e+04
5.90016702e+02 2.72059543e+04
5.90019997e+02 2.73365202e+04
5.90023292e+02 2.76218672e+04
5.90026587e+02 2.73502338e+04
5.90029882e+02 2.76495531e+04
5.90033177e+02 2.72763480e+04
5.90036472e+02 2.73275207e+04
5.90039768e+02 2.67922669e+04
5.90043063e+02 2.74546607e+04
5.90046358e+02 2.70829377e+04
5.90049653e+02 2.72680334e+04
5.90052948e+02 2.66110084e+04
5.90056243e+02 2.62227290e+04
5.90059538e+02 2.55103853e+04
5.90062833e+02 2.50060816e+04
5.90066129e+02 2.43002330e+04
5.90069424e+02 2.39468300e+04
5.90072719e+02 2.46208396e+04
5.90076014e+02 2.59737358e+04
5.90079309e+02 2.71355872e+04
5.90082604e+02 2.76265967e+04
5.90085899e+02 2.75346986e+04
5.90089194e+02 2.76669322e+04
5.90092489e+02 2.77616998e+04
5.90095785e+02 2.78741853e+04
5.90099080e+02 2.73163753e+04
5.90102375e+02 2.77274454e+04
5.90105670e+02 2.77877998e+04
5.90108965e+02 2.76576593e+04
5.90112260e+02 2.76771225e+04
5.90115555e+02 2.76979655e+04
5.90118850e+02 2.76752435e+04
5.90122146e+02 2.75145797e+04
5.90125441e+02 2.75712958e+04
5.90128736e+02 2.78228912e+04
5.90132031e+02 2.76036661e+04
5.90135326e+02 2.79584064e+04
5.90138621e+02 2.78216655e+04
5.90141916e+02 2.74410639e+04
5.90145211e+02 2.70266182e+04
5.90148506e+02 2.61411142e+04
5.90151802e+02 2.53685195e+04
5.90155097e+02 2.48454220e+04
5.90158392e+02 2.39604655e+04
5.90161687e+02 2.35459398e+04
5.90164982e+02 2.26919745e+04
5.90168277e+02 2.16001435e+04
5.90171572e+02 2.06254370e+04
5.90174867e+02 2.04913369e+04
5.90178163e+02 2.09556291e+04
5.90181458e+02 2.19154442e+04
5.90184753e+02 2.33524528e+04
5.90188048e+02 2.44873051e+04
5.90191343e+02 2.54220555e+04
5.90194638e+02 2.54874500e+04
5.90197933e+02 2.50557643e+04
5.90201228e+02 2.49276255e+04
5.90204523e+02 2.50662038e+04
5.90207819e+02 2.55402584e+04
5.90211114e+02 2.63452886e+04
5.90214409e+02 2.67466445e+04
5.90217704e+02 2.71730328e+04
5.90220999e+02 2.71672999e+04
5.90224294e+02 2.71097834e+04
5.90227589e+02 2.74284296e+04
5.90230884e+02 2.73815791e+04
5.90234180e+02 2.79321888e+04
5.90237475e+02 2.77594047e+04
5.90240770e+02 2.77546094e+04
5.90244065e+02 2.81273561e+04
5.90247360e+02 2.76232918e+04
5.90250655e+02 2.72734583e+04
5.90253950e+02 2.74157896e+04
5.90257245e+02 2.73342154e+04
5.90260540e+02 2.75254547e+04
5.90263836e+02 2.74982426e+04
5.90267131e+02 2.76486646e+04
5.90270426e+02 2.75379724e+04
5.90273721e+02 2.80161901e+04
5.90277016e+02 2.78951024e+04
5.90280311e+02 2.74051471e+04
5.90283606e+02 2.75264513e+04
5.90286901e+02 2.66787950e+04
5.90290197e+02 2.69572077e+04
5.90293492e+02 2.69758099e+04
5.90296787e+02 2.68880659e+04
5.90300082e+02 2.64021226e+04
5.90303377e+02 2.55773967e+04
5.90306672e+02 2.46522792e+04
5.90309967e+02 2.34077652e+04
5.90313262e+02 2.28399601e+04
5.90316557e+02 2.37654091e+04
5.90319853e+02 2.52988142e+04
5.90323148e+02 2.66227518e+04
5.90326443e+02 2.73517962e+04
5.90329738e+02 2.77289609e+04
5.90333033e+02 2.76719441e+04
5.90336328e+02 2.76883708e+04
5.90339623e+02 2.76209063e+04
5.90342918e+02 2.74762589e+04
5.90346214e+02 2.81677607e+04
5.90349509e+02 2.82580952e+04
5.90352804e+02 2.82902762e+04
5.90356099e+02 2.81507035e+04
5.90359394e+02 2.78081140e+04
5.90362689e+02 2.78165395e+04
5.90365984e+02 2.75467569e+04
5.90369279e+02 2.68222462e+04
5.90372574e+02 2.68053007e+04
5.90375870e+02 2.70492136e+04
5.90379165e+02 2.62567054e+04
5.90382460e+02 2.63731320e+04
5.90385755e+02 2.64750245e+04
5.90389050e+02 2.70658757e+04
5.90392345e+02 2.69223703e+04
5.90395640e+02 2.67103922e+04
5.90398935e+02 2.62923953e+04
5.90402231e+02 2.63547856e+04
5.90405526e+02 2.65652032e+04
5.90408821e+02 2.68467446e+04
5.90412116e+02 2.70422915e+04
5.90415411e+02 2.76292610e+04
