Wavelength(nm) Intensity
5.89097364e+02 2.79516615e+04
5.89100659e+02 2.78201283e+04
5.89103954e+02 2.77467695e+04
5.89107249e+02 2.71509247e+04
5.89110544e+02 2.69152930e+04
5.89113839e+02 2.68511188e+04
5.89117135e+02 2.60836306e+04
5.89120430e+02 2.57448499e+04
5.89123725e+02 2.46215687e+04
5.89127020e+02 2.37580401e+04
5.89130315e+02 2.42009053e+04
5.89133610e+02 2.51680756e+04
5.89136905e+02 2.59000104e+04
5.89140200e+02 2.55354865e+04
5.89143496e+02 2.58759177e+04
5.89146791e+02 2.60224227e+04
5.89150086e+02 2.52384349e+04
5.89153381e+02 2.53662038e+04
5.89156676e+02 2.50422466e+04
5.89159971e+02 2.47688392e+04
5.89163266e+02 2.40101185e+04
5.89166561e+02 2.30848433e+04
5.89169856e+02 2.21909965e+04
5.89173152e+02 2.24384938e+04
5.89176447e+02 2.25636301e+04
5.89179742e+02 2.26344004e+04
5.89183037e+02 2.21295065e+04
5.89186332e+02 2.15525661e+04
5.89189627e+02 2.13684030e+04
5.89192922e+02 2.10835743e+04
5.89196217e+02 2.00986925e+04
5.89199513e+02 1.93163759e+04
5.89202808e+02 1.84448922e+04
5.89206103e+02 1.84167346e+04
5.89209398e+02 1.68013021e+04
5.89212693e+02 1.64765554e+04
5.89215988e+02 1.55552084e+04
5.89219283e+02 1.40075424e+04
5.89222578e+02 1.24629528e+04
5.89225873e+02 1.05280674e+04
5.89229169e+02 8.11313055e+03
5.89232464e+02 6.00644149e+03
5.89235759e+02 4.12051280e+03
5.89239054e+02 3.37719304e+03
5.89242349e+02 4.85537603e+03
5.89245644e+02 8.92955207e+03
5.89248939e+02 1.23658042e+04
5.89252234e+02 1.33065971e+04
5.89255530e+02 1.25499998e+04
5.89258825e+02 1.23509357e+04
5.89262120e+02 1.27201735e+04
5.89265415e+02 1.43549859e+04
5.89268710e+02 1.50184956e+04
5.89272005e+02 1.58371296e+04
5.89275300e+02 1.71488376e+04
5.89278595e+02 1.75951787e+04
5.89281890e+02 1.89409463e+04
5.89285186e+02 1.95562921e+04
5.89288481e+02 2.05934644e+04
5.89291776e+02 2.08098619e+04
5.89295071e+02 2.06421364e+04
5.89298366e+02 2.19475516e+04
5.89301661e+02 2.22072089e+04
5.89304956e+02 2.31686519e+04
5.89308251e+02 2.29433855e+04
5.89311547e+02 2.32591505e+04
5.89314842e+02 2.29830242e+04
5.89318137e+02 2.28837747e+04
5.89321432e+02 2.31105165e+04
5.89324727e+02 2.27692579e+04
5.89328022e+02 2.23925467e+04
5.89331317e+02 2.24076441e+04
5.89334612e+02 2.33879482e+04
5.89337907e+02 2.45875965e+04
5.89341203e+02 2.63850802e+04
5.89344498e+02 2.59051651e+04
5.89347793e+02 2.60351812e+04
5.89351088e+02 2.63636154e+04
5.89354383e+02 2.58008518e+04
5.89357678e+02 2.52576733e+04
5.89360973e+02 2.48566607e+04
5.89364268e+02 2.41760675e+04
5.89367564e+02 2.45900376e+04
5.89370859e+02 2.56297054e+04
5.89374154e+02 2.62074910e+04
5.89377449e+02 2.66119580e+04
5.89380744e+02 2.66655891e+04
5.89384039e+02 2.73773347e+04
5.89387334e+02 2.65410016e+04
5.89390629e+02 2.67848610e+04
5.89393924e+02 2.61204188e+04
5.89397220e+02 2.61506014e+04
5.89400515e+02 2.48268454e+04
5.89403810e+02 2.48525141e+04
5.89407105e+02 2.55075410e+04
5.89410400e+02 2.66314793e+04
5.89413695e+02 2.71803597e+04
5.89416990e+02 2.76241274e+04
5.89420285e+02 2.74451011e+04
5.89423581e+02 2.73380386e+04
5.89426876e+02 2.71585600e+04
5.89430171e+02 2.72671949e+04
5.89433466e+02 2.72203715e+04
5.89436761e+02 2.73577022e+04
5.89440056e+02 2.71236693e+04
5.89443351e+02 2.77915153e+04
5.89446646e+02 2.77075432e+04
5.89449941e+02 2.75789715e+04
5.89453237e+02 2.74720501e+04
5.89456532e+02 2.77531308e+04
5.89459827e+02 2.74811936e+04
5.89463122e+02 2.71557236e+04
5.89466417e+02 2.68359981e+04
5.89469712e+02 2.69295599e+04
5.89473007e+02 2.70928831e+04
5.89476302e+02 2.78405270e+04
5.89479598e+02 2.76309786e+04
5.89482893e+02 2.76155008e+04
5.89486188e+02 2.72137607e+04
5.89489483e+02 2.71536000e+04
5.89492778e+02 2.74950249e+04
5.89496073e+02 2.75043173e+04
5.89499368e+02 2.78370052e+04
5.89502663e+02 2.71389965e+04
5.89505959e+02 2.65237574e+04
5.89509254e+02 2.55022036e+04
5.89512549e+02 2.44189988e+04
5.89515844e+02 2.28841386e+04
5.89519139e+02 2.09980225e+04
5.89522434e+02 2.16892878e+04
5.89525729e+02 2.05419443e+04
5.89529024e+02 1.85653105e+04
5.89532319e+02 1.64287158e+04
5.89535615e+02 1.63789563e+04
5.89538910e+02 1.90321006e+04
5.89542205e+02 2.19267842e+04
5.89545500e+02 2.46603142e+04
5.89548795e+02 2.71226900e+04
5.89552090e+02 2.79407351e+04
5.89555385e+02 2.80716204e+04
5.89558680e+02 2.81711428e+04
5.89561976e+02 2.80288165e+04
5.89565271e+02 2.76153119e+04
5.89568566e+02 2.82294105e+04
5.89571861e+02 2.81890227e+04
5.89575156e+02 2.79610232e+04
5.89578451e+02 2.79841707e+04
5.89581746e+02 2.83304731e+04
5.89585041e+02 2.85570531e+04
5.89588336e+02 2.81714203e+04
5.89591632e+02 2.83822223e+04
5.89594927e+02 2.81433534e+04
5.89598222e+02 2.78159185e+04
5.89601517e+02 2.70485533e+04
5.89604812e+02 2.72774943e+04
5.89608107e+02 2.77468961e+04
5.89611402e+02 2.76757026e+04
5.89614697e+02 2.79239949e+04
5.89617993e+02 2.82746399e+04
5.89621288e+02 2.86924576e+04
5.89624583e+02 2.79189500e+04
5.89627878e+02 2.79466392e+04
5.89631173e+02 2.85071437e+04
5.89634468e+02 2.85446606e+04
5.89637763e+02 2.80283333e+04
5.89641058e+02 2.81997419e+04
5.89644353e+02 2.80289972e+04
5.89647649e+02 2.83090788e+04
5.89650944e+02 2.80210971e+04
5.89654239e+02 2.76610108e+04
5.89657534e+02 2.71015160e+04
5.89660829e+02 2.73113011e+04
5.89664124e+02 2.74228599e+04
5.89667419e+02 2.76103076e+04
5.89670714e+02 2.75560638e+04
5.89674010e+02 2.72931120e+04
5.89677305e+02 2.74134903e+04
5.89680600e+02 2.79287118e+04
5.89683895e+02 2.74430998e+04
5.89687190e+02 2.83145825e+04
5.89690485e+02 2.85042326e+04
5.89693780e+02 2.80564191e+04
5.89697075e+02 2.81803344e+04
5.89700370e+02 2.84588669e+04
5.89703666e+02 2.80832464e+04
5.89706961e+02 2.78136665e+04
5.89710256e+02 2.72838190e+04
5.89713551e+02 2.75740483e+04
5.89716846e+02 2.73301745e+04
5.89720141e+02 2.76286816e+04
5.89723436e+02 2.76596481e+04
5.89726731e+02 2.73397168e+04
5.89730027e+02 2.74260410e+04
5.89733322e+02 2.74931761e+04
5.89736617e+02 2.77883726e+04
5.89739912e+02 2.73578466e+04
5.89743207e+02 2.71898891e+04
5.89746502e+02 2.68535127e+04
5.89749797e+02 2.70867005e+04
5.89753092e+02 2.67851564e+04
5.89756387e+02 2.65099455e+04
5.89759683e+02 2.66280579e+04
5.89762978e+02 2.60832906e+04
5.89766273e+02 2.60540275e+04
5.89769568e+02 2.63038952e+04
5.89772863e+02 2.58576326e+04
5.89776158e+02 2.58920220e+04
5.89779453e+02 2.57113030e+04
5.89782748e+02 2.51737956e+04
5.89786044e+02 2.50027883e+04
5.89789339e+02 2.42602505e+04
5.89792634e+02 2.37572260e+04
5.89795929e+02 2.30791200e+04
5.89799224e+02 2.21290046e+04
5.89802519e+02 2.13981200e+04
5.89805814e+02 1.99587333e+04
5.89809109e+02 1.83258425e+04
5.89812404e+02 1.74481997e+04
5.89815700e+02 1.62521456e+04
5.89818995e+02 1.47154428e+04
5.89822290e+02 1.35123999e+04
5.89825585e+02 1.13255385e+04
5.89828880e+02 8.72527828e+03
5.89832175e+02 6.35527489e+03
5.89835470e+02 4.80418244e+03
5.89838765e+02 4.32007271e+03
5.89842061e+02 5.20422168e+03
5.89845356e+02 7.73692496e+03
5.89848651e+02 1.06444193e+04
5.89851946e+02 1.19424723e+04
5.89855241e+02 1.30077941e+04
5.89858536e+02 1.41398414e+04
5.89861831e+02 1.55809124e+04
5.89865126e+02 1.71025187e+04
5.89868421e+02 1.86263752e+04
5.89871717e+02 1.99208188e+04
5.89875012e+02 2.08200052e+04
5.89878307e+02 2.16152915e+04
5.89881602e+02 2.22510803e+04
5.89884897e+02 2.25709769e+04
5.89888192e+02 2.32533458e+04
5.89891487e+02 2.31624059e+04
5.89894782e+02 2.41540023e+04
5.89898078e+02 2.46032303e+04
5.89901373e+02 2.46730930e+04
5.89904668e+02 2.49334246e+04
5.89907963e+02 2.46068719e+04
5.89911258e+02 2.46373276e+04
5.89914553e+02 2.56683732e+04
5.89917848e+02 2.59860480e+04
5.89921143e+02 2.61462812e+04
5.89924438e+02 2.63583295e+04
5.89927734e+02 2.69817448e+04
5.89931029e+02 2.64950788e+04
5.89934324e+02 2.64453406e+04
5.89937619e+02 2.71593134e+04
5.89940914e+02 2.71090467e+04
5.89944209e+02 2.68457067e+04
5.89947504e+02 2.70347987e+04
5.89950799e+02 2.72421940e+04
5.89954095e+02 2.68374185e+04
5.89957390e+02 2.65026268e+04
5.89960685e+02 2.70254362e+04
5.89963980e+02 2.66840208e+04
5.89967275e+02 2.61160937e+04
5.89970570e+02 2.50811752e+04
5.89973865e+02 2.42194739e+04
5.89977160e+02 2.33001664e+04
5.89980455e+02 2.32342846e+04
5.89983751e+02 2.38181543e+04
5.89987046e+02 2.49467329e+04
5.89990341e+02 2.65538469e+04
5.89993636e+02 2.69062790e+04
5.89996931e+02 2.72732529e+04
5.90000226e+02 2.76694888e+04
5.90003521e+02 2.71154606e+04
5.90006816e+02 2.73996301e+04
5.90010112e+02 2.74123119e+04
5.90013407e+02 2.80823462e+04
