Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.00461430146060593,7.420000000000003e+27,1.8499999999999997e+27,5.510000000000004e+27,1e+25,5e+25,7.429999999999986e+27,7.139999999999986e+27,2.8e+26,1e+25,2.5448125920905606e+26,0.0
29561.555555555555,1.0035974065940536,7.940000000000004e+27,2.1499999999999987e+27,5.660000000000006e+27,8e+25,5e+25,7.18999999999999e+27,7.01999999999999e+27,1.7e+26,0.0,2.544563160246479e+26,0.0
29565.333333333332,2.002477254328369,7.48e+27,1.9299999999999995e+27,5.460000000000001e+27,4e+25,5e+25,7.399999999999985e+27,7.179999999999985e+27,2.2e+26,0.0,2.5438136405057875e+26,0.0
29569.11111111111,3.001149505202193,7.199999999999999e+27,1.7799999999999997e+27,5.349999999999999e+27,2e+25,5e+25,6.959999999999999e+27,6.7e+27,2.5e+26,1e+25,2.5425752142596172e+26,0.0
29572.916666666668,4.006850556154859,7.01e+27,1.7599999999999995e+27,5.170000000000001e+27,3.0000000000000005e+25,5e+25,7.459999999999984e+27,7.219999999999984e+27,2.4e+26,0.0,2.5408045274977678e+26,0.0
29576.694444444445,5.004794303826202,7.109999999999996e+27,1.7899999999999997e+27,5.229999999999997e+27,4e+25,5e+25,7.689999999999976e+27,7.479999999999976e+27,2e+26,1e+25,2.5385758683185568e+26,0.0
29580.472222222223,6.0022217199166334,7.209999999999989e+27,2.1099999999999988e+27,5.02999999999999e+27,2e+25,5e+25,7.22999999999999e+27,6.99999999999999e+27,2.3e+26,0.0,2.535841114174823e+26,0.0
29584.277777777777,7.006356128182233,7.370000000000001e+27,1.7899999999999997e+27,5.510000000000002e+27,2e+25,5e+25,7.389999999999985e+27,7.169999999999985e+27,2.1e+26,1e+25,2.532609691449757e+26,0.0
29588.055555555555,8.002436129660055,6.88e+27,1.6799999999999992e+27,5.13e+27,2e+25,5e+25,7.609999999999978e+27,7.399999999999978e+27,2.1e+26,0.0,2.5288892765067104e+26,0.0
29591.86111111111,9.005008575085412,7.730000000000006e+27,1.9299999999999995e+27,5.750000000000007e+27,0.0,5e+25,7.439999999999985e+27,7.179999999999985e+27,2.6e+26,0.0,2.5246620565507086e+26,0.0
29595.666666666668,10.006642529365308,7.290000000000005e+27,1.6599999999999993e+27,5.540000000000006e+27,4e+25,5e+25,7.64999999999998e+27,7.33999999999998e+27,2.9e+26,2e+25,2.519969109994099e+26,0.0
29599.472222222223,11.007237573796374,7.340000000000003e+27,1.7699999999999997e+27,5.480000000000004e+27,4e+25,5e+25,7.339999999999987e+27,7.119999999999987e+27,2.1e+26,1e+25,2.5147755526778794e+26,0.0
29603.277777777777,12.006691809003314,7.390000000000007e+27,1.7699999999999997e+27,5.560000000000008e+27,1e+25,5e+25,7.659999999999977e+27,7.449999999999977e+27,2e+26,1e+25,2.509117812022919e+26,0.0
29607.083333333332,13.004905970666186,7.330000000000006e+27,1.8199999999999993e+27,5.450000000000007e+27,1e+25,5e+25,7.409999999999983e+27,7.219999999999984e+27,1.8e+26,1e+25,2.5030027495427964e+26,0.0
29610.88888888889,14.001782392974746,6.780000000000001e+27,1.6299999999999997e+27,5.100000000000001e+27,0.0,5e+25,7.159999999999991e+27,6.99999999999999e+27,1.6e+26,0.0,2.4964258855407958e+26,0.0
29614.722222222223,15.004480043655349,7.060000000000003e+27,1.6699999999999998e+27,5.330000000000003e+27,2e+25,4e+25,7.11999999999999e+27,6.989999999999991e+27,1.2e+26,1e+25,2.489334369902541e+26,0.0
29618.555555555555,16.005624698960673,7.129999999999991e+27,1.9099999999999995e+27,5.119999999999993e+27,5e+25,5e+25,6.54000000000001e+27,6.36000000000001e+27,1.8e+26,0.0,2.4817809661923578e+26,0.0
29622.38888888889,17.005112570625897,6.949999999999993e+27,1.76e+27,5.099999999999993e+27,4e+25,5e+25,6.750000000000004e+27,6.560000000000004e+27,1.5e+26,4e+25,2.4738158292019894e+26,0.0
29626.222222222223,18.002854420590666,7.029999999999997e+27,1.8699999999999997e+27,5.099999999999998e+27,1e+25,5e+25,6.530000000000012e+27,6.330000000000011e+27,2e+26,0.0,2.4653989295170407e+26,0.0
29630.083333333332,19.005958291108982,6.239999999999991e+27,1.46e+27,4.7099999999999907e+27,2e+25,5e+25,6.620000000000008e+27,6.430000000000008e+27,1.8e+26,1e+25,2.456470953834319e+26,0.0
29633.944444444445,20.007100124182216,6.709999999999995e+27,1.6000000000000004e+27,5.059999999999995e+27,0.0,5e+25,6.700000000000005e+27,6.530000000000005e+27,1.7e+26,0.0,2.4471534048477122e+26,0.0
29637.805555555555,21.006181482522152,6.509999999999992e+27,1.59e+27,4.859999999999992e+27,2e+25,4e+25,6.320000000000017e+27,6.140000000000017e+27,1.7e+26,1e+25,2.43738438073699e+26,0.0
29641.666666666668,22.003113123267212,6.739999999999992e+27,1.62e+27,5.059999999999992e+27,1e+25,5e+25,6.220000000000022e+27,5.990000000000022e+27,2.1e+26,2e+25,2.4272423330077787e+26,0.0
29645.555555555555,23.00495539270014,6.27999999999999e+27,1.5499999999999997e+27,4.64999999999999e+27,3.0000000000000005e+25,5e+25,6.420000000000015e+27,6.210000000000015e+27,1.8e+26,3.0000000000000005e+25,2.4166277649744295e+26,0.0
29649.444444444445,24.004431951799234,6.43999999999999e+27,1.77e+27,4.5599999999999904e+27,6.000000000000001e+25,5e+25,6.240000000000021e+27,6.020000000000021e+27,2.2e+26,0.0,2.405599930416025e+26,0.0
29653.333333333332,25.001460620993385,5.609999999999991e+27,1.49e+27,4.059999999999992e+27,1e+25,5e+25,6.400000000000018e+27,6.150000000000017e+27,2.3e+26,2e+25,2.3942139136880545e+26,0.0
29657.25,26.003049869047572,5.969999999999991e+27,1.6500000000000002e+27,4.2199999999999916e+27,5.000000000000001e+25,5e+25,6.22000000000002e+27,6.05000000000002e+27,1.5e+26,2e+25,2.3823633255365814e+26,0.0
29661.166666666668,27.001979854405363,6.389999999999992e+27,1.8299999999999998e+27,4.509999999999992e+27,1e+25,4e+25,5.590000000000039e+27,5.460000000000038e+27,1.1e+26,2e+25,2.3701698519444058e+26,0.0
29665.11111111111,28.00522393386109,5.579999999999993e+27,1.400000000000001e+27,4.099999999999992e+27,3.0000000000000005e+25,5e+25,5.560000000000041e+27,5.380000000000041e+27,1.4e+26,4e+25,2.3575470107188818e+26,0.0
29669.055555555555,29.00560547573059,5.459999999999993e+27,1.43e+27,3.949999999999993e+27,3.0000000000000005e+25,5e+25,5.880000000000032e+27,5.700000000000031e+27,1.6e+26,2e+25,2.344558414470929e+26,0.0
29673.0,30.003044804707315,5.669999999999993e+27,1.5400000000000006e+27,4.059999999999992e+27,2e+25,5e+25,5.510000000000043e+27,5.310000000000043e+27,1.4e+26,6e+25,2.3312685055389514e+26,0.0
29676.972222222223,31.00445386953288,5.599999999999993e+27,1.5900000000000007e+27,3.9399999999999926e+27,2e+25,5e+25,5.440000000000042e+27,5.320000000000043e+27,1.2e+26,0.0,2.317553991774855e+26,0.0
29680.944444444445,32.00272103691623,5.349999999999993e+27,1.4000000000000008e+27,3.8999999999999927e+27,0.0,5e+25,5.380000000000046e+27,5.210000000000046e+27,1.3e+26,4e+25,2.3035307772737178e+26,0.0
29684.944444444445,33.00471745527739,5.279999999999994e+27,1.7200000000000002e+27,3.479999999999994e+27,3.0000000000000005e+25,5e+25,5.330000000000047e+27,5.190000000000047e+27,1.1e+26,3.0000000000000005e+25,2.2891242137651357e+26,0.0
29688.944444444445,34.00337714653415,5.249999999999994e+27,1.5600000000000005e+27,3.589999999999994e+27,5.000000000000001e+25,5e+25,5.140000000000053e+27,4.9400000000000533e+27,1.9e+26,1e+25,2.274439969663808e+26,0.0
29692.972222222223,35.005526737485525,4.879999999999995e+27,1.310000000000001e+27,3.5099999999999944e+27,2e+25,4e+25,4.950000000000049e+27,4.7800000000000495e+27,1.5e+26,2e+25,2.2593751517476524e+26,0.0
