TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,6.9969e+29,1.6267e+29,5.2848e+29,1.7100e+27,6.8300e+27,1.0520e+29,5.7470e+28,2.7666e+29,2.5182e+29,8.5000e+26,8.6000e+26,3.3000e+27,3.5300e+27,3.9467e+08,2.9610e+06,1.4003e+09,3.2298e-06,1.3208e+07,1.4241e+05,6.6297e+05,6.6229e+05,23.2,75.5,0.2,1.0,6.9940e+29,6.7759e+29,2.1210e+28,6.0000e+26,2.4655e+28,0.0000e+00,96.9,3.0,0.1
11,6.9614e+29,1.6037e+29,5.2718e+29,1.8100e+27,6.7800e+27,1.0345e+29,5.6920e+28,2.7109e+29,2.5609e+29,9.5000e+26,8.6000e+26,3.3700e+27,3.4100e+27,3.9039e+08,3.1220e+06,1.3058e+09,2.8062e-06,1.2161e+07,1.4546e+05,6.6228e+05,6.6154e+05,23.0,75.7,0.3,1.0,6.9730e+29,6.7605e+29,2.0700e+28,5.5000e+26,2.4572e+28,0.0000e+00,97.0,3.0,0.1
12,6.9232e+29,1.6247e+29,5.2122e+29,1.9100e+27,6.7200e+27,1.0366e+29,5.8810e+28,2.7294e+29,2.4828e+29,9.6000e+26,9.5000e+26,3.5300e+27,3.1900e+27,3.8577e+08,2.9549e+06,1.2348e+09,2.4706e-06,1.2197e+07,1.2689e+05,6.6153e+05,6.6073e+05,23.5,75.3,0.3,1.0,6.9243e+29,6.7015e+29,2.1680e+28,6.0000e+26,2.4481e+28,0.0000e+00,96.8,3.1,0.1
13,6.8233e+29,1.5799e+29,5.1585e+29,1.7400e+27,6.7500e+27,9.9670e+28,5.8320e+28,2.6645e+29,2.4940e+29,9.6000e+26,7.8000e+26,3.4000e+27,3.3500e+27,3.8275e+08,2.9929e+06,1.4535e+09,2.1632e-06,1.1815e+07,1.1459e+05,6.6072e+05,6.5985e+05,23.2,75.6,0.3,1.0,6.8231e+29,6.6114e+29,2.0560e+28,6.1000e+26,2.4383e+28,0.0000e+00,96.9,3.0,0.1
14,6.7508e+29,1.5939e+29,5.0698e+29,1.8600e+27,6.8500e+27,1.0141e+29,5.7980e+28,2.6212e+29,2.4486e+29,9.7000e+26,8.9000e+26,3.4300e+27,3.4200e+27,3.7821e+08,3.0944e+06,1.3266e+09,1.9101e-06,1.1410e+07,1.0669e+05,6.5985e+05,6.5891e+05,23.6,75.1,0.3,1.0,6.7595e+29,6.5489e+29,2.0320e+28,7.4000e+26,2.4456e+28,0.0000e+00,96.9,3.0,0.1
15,6.7082e+29,1.5744e+29,5.0494e+29,1.7100e+27,6.7300e+27,9.9960e+28,5.7480e+28,2.5471e+29,2.5023e+29,9.5000e+26,7.6000e+26,3.3200e+27,3.4100e+27,3.7407e+08,3.0676e+06,1.3432e+09,1.6888e-06,1.0765e+07,1.1222e+05,6.5891e+05,6.5791e+05,23.5,75.3,0.3,1.0,6.7175e+29,6.5119e+29,1.9800e+28,7.6000e+26,2.4343e+28,0.0000e+00,96.9,2.9,0.1
16,6.6335e+29,1.5681e+29,4.9809e+29,1.7000e+27,6.7500e+27,9.8720e+28,5.8090e+28,2.5000e+29,2.4809e+29,9.2000e+26,7.8000e+26,3.4500e+27,3.3000e+27,3.6998e+08,2.1784e+06,1.3023e+09,1.5030e-06,1.1066e+07,9.6193e+04,6.5790e+05,6.5685e+05,23.6,75.1,0.3,1.0,6.6405e+29,6.4397e+29,1.9310e+28,7.7000e+26,2.4223e+28,0.0000e+00,97.0,2.9,0.1
17,6.6583e+29,1.5800e+29,4.9943e+29,1.6200e+27,6.7800e+27,9.8370e+28,5.9630e+28,2.5140e+29,2.4803e+29,9.3000e+26,6.9000e+26,3.5000e+27,3.2800e+27,3.6633e+08,2.2496e+06,1.6512e+09,1.3473e-06,1.1160e+07,1.2385e+05,6.5684e+05,6.5573e+05,23.7,75.0,0.2,1.0,6.6518e+29,6.4468e+29,1.9610e+28,8.9000e+26,2.4097e+28,0.0000e+00,96.9,2.9,0.1
18,6.6144e+29,1.5856e+29,4.9414e+29,1.8700e+27,6.8700e+27,9.9080e+28,5.9480e+28,2.5221e+29,2.4193e+29,1.0300e+27,8.4000e+26,3.3800e+27,3.4900e+27,3.6272e+08,2.3918e+06,1.3560e+09,1.2165e-06,1.0375e+07,8.1553e+04,6.5572e+05,6.5453e+05,24.0,74.7,0.3,1.0,6.6110e+29,6.4109e+29,1.9070e+28,9.4000e+26,2.4138e+28,0.0000e+00,97.0,2.9,0.1
19,6.6614e+29,1.5591e+29,5.0161e+29,1.8000e+27,6.8200e+27,9.7470e+28,5.8440e+28,2.5633e+29,2.4528e+29,8.7000e+26,9.3000e+26,3.3400e+27,3.4800e+27,3.5810e+08,2.9150e+06,1.4623e+09,1.1082e-06,1.0347e+07,9.9521e+04,6.5453e+05,6.5329e+05,23.4,75.3,0.3,1.0,6.6612e+29,6.4582e+29,1.9170e+28,1.1300e+27,2.3997e+28,0.0000e+00,97.0,2.9,0.2
20,6.4850e+29,1.5721e+29,4.8266e+29,1.8200e+27,6.8100e+27,9.8920e+28,5.8290e+28,2.5280e+29,2.2986e+29,9.1000e+26,9.1000e+26,3.7000e+27,3.1100e+27,3.5559e+08,2.5089e+06,1.4759e+09,1.0291e-06,1.0590e+07,1.2084e+05,6.5328e+05,6.5198e+05,24.2,74.4,0.3,1.1,6.4959e+29,6.3041e+29,1.7700e+28,1.4800e+27,2.3850e+28,0.0000e+00,97.0,2.7,0.2
21,6.4608e+29,1.5556e+29,4.8213e+29,1.6000e+27,6.7900e+27,9.7320e+28,5.8240e+28,2.4658e+29,2.3555e+29,7.3000e+26,8.7000e+26,3.5600e+27,3.2300e+27,3.5172e+08,2.8208e+06,1.4333e+09,9.6545e-07,1.0421e+07,1.0496e+05,6.5197e+05,6.5062e+05,24.1,74.6,0.2,1.1,6.4803e+29,6.2830e+29,1.8220e+28,1.5100e+27,2.3697e+28,0.0000e+00,97.0,2.8,0.2
22,6.3435e+29,1.5519e+29,4.7042e+29,1.8800e+27,6.8600e+27,9.5420e+28,5.9770e+28,2.4650e+29,2.2392e+29,9.8000e+26,9.0000e+26,3.2700e+27,3.5900e+27,3.4875e+08,2.5172e+06,1.4499e+09,9.0671e-07,1.0361e+07,9.7799e+04,6.5061e+05,6.4919e+05,24.5,74.2,0.3,1.1,6.3417e+29,6.1419e+29,1.8380e+28,1.6000e+27,2.3707e+28,0.0000e+00,96.8,2.9,0.3
23,6.0739e+29,1.5076e+29,4.4799e+29,1.9100e+27,6.7300e+27,9.3580e+28,5.7180e+28,2.2803e+29,2.1996e+29,9.9000e+26,9.2000e+26,3.4400e+27,3.2900e+27,3.4486e+08,2.3164e+06,1.5919e+09,8.6160e-07,1.0591e+07,9.8056e+04,6.4918e+05,6.4771e+05,24.8,73.8,0.3,1.1,6.0943e+29,5.9094e+29,1.6800e+28,1.6900e+27,2.3541e+28,0.0000e+00,97.0,2.8,0.3
24,6.0419e+29,1.4987e+29,4.4575e+29,1.8200e+27,6.7500e+27,9.2730e+28,5.7140e+28,2.2595e+29,2.1980e+29,9.8000e+26,8.4000e+26,3.2600e+27,3.4900e+27,3.4212e+08,2.0209e+06,1.2720e+09,8.2894e-07,1.0612e+07,7.7097e+04,6.4770e+05,6.4617e+05,24.8,73.8,0.3,1.1,6.0385e+29,5.8493e+29,1.7070e+28,1.8500e+27,2.3369e+28,0.0000e+00,96.9,2.8,0.3
25,6.0371e+29,1.4944e+29,4.4580e+29,1.7200e+27,6.7500e+27,9.2360e+28,5.7080e+28,2.2922e+29,2.1658e+29,9.0000e+26,8.2000e+26,3.3800e+27,3.3700e+27,3.3855e+08,2.1632e+06,1.2515e+09,8.0773e-07,9.9791e+06,8.2820e+04,6.4616e+05,6.4457e+05,24.8,73.8,0.3,1.1,6.0481e+29,5.8560e+29,1.6920e+28,2.2900e+27,2.3357e+28,0.0000e+00,96.8,2.8,0.4
26,5.8558e+29,1.4783e+29,4.2933e+29,1.5900e+27,6.8300e+27,9.0340e+28,5.7490e+28,2.1584e+29,2.1349e+29,7.6000e+26,8.3000e+26,3.2500e+27,3.5800e+27,3.3564e+08,2.3411e+06,1.6203e+09,7.9785e-07,9.6898e+06,9.0423e+04,6.4456e+05,6.4292e+05,25.2,73.3,0.3,1.2,5.8622e+29,5.6836e+29,1.5530e+28,2.3300e+27,2.3172e+28,0.0000e+00,97.0,2.6,0.4
27,5.6852e+29,1.4545e+29,4.1443e+29,1.8400e+27,6.8000e+27,8.9710e+28,5.5740e+28,2.1026e+29,2.0417e+29,8.8000e+26,9.6000e+26,3.3600e+27,3.4400e+27,3.3203e+08,1.7313e+06,1.0443e+09,7.9703e-07,9.6942e+06,8.7403e+04,6.4291e+05,6.4121e+05,25.6,72.9,0.3,1.2,5.6970e+29,5.5251e+29,1.4660e+28,2.5300e+27,2.3144e+28,0.0000e+00,97.0,2.6,0.4
28,5.5048e+29,1.4422e+29,3.9763e+29,1.7700e+27,6.8600e+27,8.8360e+28,5.5860e+28,2.0269e+29,1.9494e+29,9.0000e+26,8.7000e+26,3.3000e+27,3.5600e+27,3.2770e+08,1.5853e+06,1.5942e+09,7.9928e-07,9.4588e+06,8.5604e+04,6.4119e+05,6.3944e+05,26.2,72.2,0.3,1.2,5.5154e+29,5.3507e+29,1.3880e+28,2.5900e+27,2.2947e+28,0.0000e+00,97.0,2.5,0.5
29,5.5055e+29,1.4497e+29,3.9714e+29,1.6200e+27,6.8200e+27,8.9030e+28,5.5940e+28,2.0731e+29,1.8983e+29,8.7000e+26,7.5000e+26,3.3200e+27,3.5000e+27,3.2419e+08,1.5527e+06,1.3568e+09,8.1237e-07,9.8169e+06,8.0488e+04,6.3943e+05,6.3763e+05,26.3,72.1,0.3,1.2,5.5109e+29,5.3481e+29,1.3630e+28,2.6500e+27,2.2746e+28,0.0000e+00,97.0,2.5,0.5
30,5.2532e+29,1.3975e+29,3.7702e+29,1.7100e+27,6.8400e+27,8.5580e+28,5.4170e+28,1.9444e+29,1.8258e+29,8.0000e+26,9.1000e+26,3.5200e+27,3.3200e+27,3.2075e+08,1.9668e+06,1.2242e+09,8.4594e-07,9.8096e+06,6.0586e+04,6.3761e+05,6.3575e+05,26.6,71.8,0.3,1.3,5.2559e+29,5.0972e+29,1.2900e+28,2.9700e+27,2.2698e+28,0.0000e+00,97.0,2.5,0.6
31,5.2381e+29,1.3925e+29,3.7645e+29,1.3800e+27,6.7300e+27,8.4640e+28,5.4610e+28,1.8994e+29,1.8651e+29,7.4000e+26,6.4000e+26,3.1500e+27,3.5800e+27,3.1734e+08,1.9300e+06,1.2570e+09,8.8596e-07,9.8685e+06,6.2342e+04,6.3574e+05,6.3383e+05,26.6,71.9,0.3,1.3,5.2372e+29,5.0740e+29,1.3360e+28,2.9600e+27,2.2485e+28,0.0000e+00,96.9,2.6,0.6
32,5.1527e+29,1.3900e+29,3.6786e+29,1.6300e+27,6.7800e+27,8.5820e+28,5.3180e+28,1.8803e+29,1.7983e+29,7.9000e+26,8.4000e+26,3.4400e+27,3.3400e+27,3.1401e+08,2.3595e+06,1.0739e+09,9.4672e-07,9.3608e+06,7.3178e+04,6.3382e+05,6.3185e+05,27.0,71.4,0.3,1.3,5.1677e+29,5.0140e+29,1.2270e+28,3.1000e+27,2.2423e+28,0.0000e+00,97.0,2.4,0.6
33,5.0663e+29,1.3867e+29,3.5985e+29,1.3600e+27,6.7500e+27,8.5610e+28,5.3060e+28,1.8212e+29,1.7773e+29,6.9000e+26,6.7000e+26,3.6000e+27,3.1500e+27,3.1034e+08,1.8493e+06,1.3405e+09,1.0225e-06,8.9131e+06,8.3807e+04,6.3184e+05,6.2983e+05,27.4,71.0,0.3,1.3,5.0724e+29,4.9228e+29,1.1550e+28,3.4100e+27,2.2200e+28,0.0000e+00,97.1,2.3,0.7
34,4.9458e+29,1.3706e+29,3.4913e+29,1.5100e+27,6.8800e+27,8.4290e+28,5.2770e+28,1.7729e+29,1.7184e+29,7.6000e+26,7.5000e+26,3.5400e+27,3.3400e+27,3.0671e+08,1.5446e+06,1.2126e+09,1.1318e-06,9.2328e+06,6.9209e+04,6.2982e+05,6.2775e+05,27.7,70.6,0.3,1.4,4.9440e+29,4.7936e+29,1.1840e+28,3.2000e+27,2.2125e+28,0.0000e+00,97.0,2.4,0.6
35,4.8259e+29,1.3441e+29,3.3997e+29,1.3600e+27,6.8500e+27,8.3250e+28,5.1160e+28,1.7098e+29,1.6899e+29,6.7000e+26,6.9000e+26,3.4200e+27,3.4300e+27,3.0319e+08,1.8306e+06,1.4309e+09,1.2606e-06,8.8775e+06,6.2172e+04,6.2773e+05,6.2563e+05,27.9,70.4,0.3,1.4,4.8350e+29,4.6950e+29,1.0390e+28,3.6100e+27,2.1892e+28,0.0000e+00,97.1,2.1,0.7
36,4.7389e+29,1.3316e+29,3.3240e+29,1.5200e+27,6.8100e+27,8.3000e+28,5.0160e+28,1.6783e+29,1.6457e+29,8.0000e+26,7.2000e+26,3.2700e+27,3.5400e+27,2.9934e+08,1.5677e+06,1.2703e+09,1.4250e-06,8.7744e+06,5.5660e+04,6.2561e+05,6.2345e+05,28.1,70.1,0.3,1.4,4.7530e+29,4.6143e+29,1.0500e+28,3.3700e+27,2.1804e+28,0.0000e+00,97.1,2.2,0.7
37,4.6458e+29,1.3365e+29,3.2285e+29,1.2900e+27,6.7900e+27,8.2600e+28,5.1050e+28,1.6674e+29,1.5611e+29,6.7000e+26,6.2000e+26,3.5000e+27,3.2900e+27,2.9627e+08,1.6706e+06,1.2123e+09,1.6357e-06,8.4387e+06,6.8474e+04,6.2343e+05,6.2123e+05,28.8,69.5,0.3,1.5,4.6496e+29,4.5041e+29,1.0550e+28,4.0000e+27,2.1562e+28,0.0000e+00,96.9,2.3,0.9
38,4.5215e+29,1.2985e+29,3.1396e+29,1.4900e+27,6.8500e+27,7.9720e+28,5.0130e+28,1.6413e+29,1.4983e+29,8.7000e+26,6.2000e+26,3.5400e+27,3.3100e+27,2.9328e+08,1.7890e+06,1.0748e+09,1.9041e-06,8.1690e+06,5.7441e+04,6.2121e+05,6.1896e+05,28.7,69.4,0.3,1.5,4.5197e+29,4.3845e+29,9.8300e+27,3.6900e+27,2.1463e+28,0.0000e+00,97.0,2.2,0.8
39,4.4618e+29,1.2874e+29,3.0933e+29,1.2700e+27,6.8400e+27,7.9730e+28,4.9010e+28,1.6295e+29,1.4638e+29,6.6000e+26,6.1000e+26,3.4700e+27,3.3700e+27,2.8959e+08,1.7771e+06,1.3887e+09,2.2492e-06,7.7341e+06,5.7058e+04,6.1894e+05,6.1666e+05,28.9,69.3,0.3,1.5,4.4704e+29,4.3314e+29,9.8800e+27,4.0200e+27,2.1213e+28,0.0000e+00,96.9,2.2,0.9
40,4.4574e+29,1.2884e+29,3.0888e+29,1.3000e+27,6.7200e+27,8.1380e+28,4.7460e+28,1.5980e+29,1.4908e+29,6.8000e+26,6.2000e+26,3.3600e+27,3.3600e+27,2.8635e+08,1.2263e+06,1.2043e+09,2.6918e-06,7.7423e+06,5.9384e+04,6.1664e+05,6.1430e+05,28.9,69.3,0.3,1.5,4.4592e+29,4.3264e+29,9.5300e+27,3.7500e+27,2.1102e+28,0.0000e+00,97.0,2.1,0.8
41,4.4007e+29,1.2881e+29,3.0297e+29,1.4000e+27,6.8900e+27,8.0000e+28,4.8810e+28,1.5447e+29,1.4850e+29,7.3000e+26,6.7000e+26,3.6400e+27,3.2500e+27,2.8351e+08,1.5329e+06,1.1520e+09,3.2653e-06,7.8894e+06,8.4529e+04,6.1428e+05,6.1189e+05,29.3,68.8,0.3,1.6,4.4104e+29,4.2723e+29,9.3100e+27,4.5000e+27,2.0985e+28,0.0000e+00,96.9,2.1,1.0
42,4.3046e+29,1.2725e+29,2.9502e+29,1.4300e+27,6.7600e+27,7.8180e+28,4.9070e+28,1.4964e+29,1.4538e+29,7.1000e+26,7.2000e+26,3.3600e+27,3.4000e+27,2.8036e+08,1.2716e+06,1.0303e+09,3.6984e-06,8.0510e+06,6.2849e+04,6.1187e+05,6.0945e+05,29.6,68.5,0.3,1.6,4.3021e+29,4.1797e+29,8.5100e+27,3.7300e+27,2.0722e+28,0.0000e+00,97.2,2.0,0.9
43,4.2851e+29,1.2636e+29,2.9393e+29,1.3300e+27,6.8900e+27,7.8460e+28,4.7900e+28,1.5253e+29,1.4140e+29,6.4000e+26,6.9000e+26,3.4900e+27,3.4000e+27,2.7805e+08,1.3894e+06,1.1070e+09,2.7593e-06,7.9985e+06,7.2592e+04,6.0943e+05,6.0696e+05,29.5,68.6,0.3,1.6,4.2808e+29,4.1502e+29,8.8500e+27,4.2100e+27,2.0595e+28,0.0000e+00,96.9,2.1,1.0
44,4.1817e+29,1.2333e+29,2.8639e+29,1.4100e+27,7.0400e+27,7.6700e+28,4.6630e+28,1.4574e+29,1.4065e+29,6.3000e+26,7.8000e+26,3.6500e+27,3.3900e+27,2.7637e+08,1.6786e+06,1.1042e+09,2.0088e-06,7.7217e+06,7.0121e+04,6.0695e+05,6.0445e+05,29.5,68.5,0.3,1.7,4.1947e+29,4.0626e+29,8.9700e+27,4.2400e+27,2.0326e+28,0.0000e+00,96.9,2.1,1.0
45,4.1025e+29,1.2287e+29,2.7932e+29,1.2100e+27,6.8500e+27,7.6260e+28,4.6610e+28,1.4470e+29,1.3462e+29,5.5000e+26,6.6000e+26,3.4100e+27,3.4400e+27,2.7535e+08,1.4636e+06,1.3426e+09,1.4208e-06,7.8767e+06,8.1896e+04,6.0443e+05,6.0189e+05,30.0,68.1,0.3,1.7,4.1030e+29,3.9703e+29,8.9400e+27,4.3300e+27,2.0190e+28,0.0000e+00,96.8,2.2,1.1
46,4.0677e+29,1.2061e+29,2.7797e+29,1.3000e+27,6.8900e+27,7.5420e+28,4.5190e+28,1.4001e+29,1.3796e+29,6.0000e+26,7.0000e+26,3.3400e+27,3.5500e+27,2.7316e+08,1.5592e+06,1.0534e+09,9.7345e-07,7.7237e+06,7.7589e+04,6.0187e+05,5.9928e+05,29.7,68.3,0.3,1.7,4.0712e+29,3.9478e+29,8.4000e+27,3.9400e+27,2.0048e+28,0.0000e+00,97.0,2.1,1.0
47,3.9870e+29,1.2227e+29,2.6842e+29,1.2100e+27,6.8000e+27,7.6340e+28,4.5930e+28,1.3789e+29,1.3053e+29,5.2000e+26,6.9000e+26,3.3900e+27,3.4100e+27,2.7106e+08,1.6888e+06,1.3399e+09,6.4381e-07,7.8446e+06,7.4946e+04,5.9926e+05,5.9663e+05,30.7,67.3,0.3,1.7,3.9972e+29,3.8816e+29,7.4300e+27,4.1300e+27,1.9900e+28,0.0000e+00,97.1,1.9,1.0
48,3.9857e+29,1.2014e+29,2.7040e+29,1.2500e+27,6.7800e+27,7.5380e+28,4.4760e+28,1.3829e+29,1.3211e+29,7.1000e+26,5.4000e+26,3.5100e+27,3.2700e+27,2.6929e+08,1.4593e+06,1.1800e+09,4.1062e-07,7.6023e+06,7.8900e+04,5.9662e+05,5.9396e+05,30.1,67.8,0.3,1.7,3.9850e+29,3.8598e+29,7.8100e+27,4.7100e+27,1.9619e+28,0.0000e+00,96.9,2.0,1.2
49,3.9762e+29,1.2151e+29,2.6778e+29,1.4500e+27,6.8800e+27,7.5010e+28,4.6500e+28,1.4030e+29,1.2748e+29,7.9000e+26,6.6000e+26,3.2300e+27,3.6500e+27,2.6702e+08,1.3252e+06,1.1205e+09,2.5067e-07,7.0510e+06,6.6378e+04,5.9395e+05,5.9125e+05,30.6,67.3,0.4,1.7,3.9764e+29,3.8581e+29,7.2700e+27,4.5600e+27,1.9463e+28,0.0000e+00,97.0,1.8,1.1
50,3.8679e+29,1.2200e+29,2.5689e+29,1.1000e+27,6.8000e+27,7.7220e+28,4.4780e+28,1.3592e+29,1.2097e+29,5.7000e+26,5.3000e+26,3.4100e+27,3.3900e+27,2.6479e+08,1.5781e+06,1.0155e+09,1.5184e-07,6.9852e+06,8.0103e+04,5.9124e+05,5.8850e+05,31.5,66.4,0.3,1.8,3.8740e+29,3.7589e+29,7.2700e+27,4.2400e+27,1.9302e+28,0.0000e+00,97.0,1.9,1.1
51,3.8299e+29,1.2056e+29,2.5453e+29,1.0300e+27,6.8700e+27,7.7740e+28,4.2820e+28,1.3578e+29,1.1875e+29,5.1000e+26,5.2000e+26,3.5700e+27,3.3000e+27,2.6290e+08,1.3077e+06,1.0977e+09,8.3689e-08,6.6298e+06,6.5650e+04,5.8849e+05,5.8574e+05,31.5,66.5,0.3,1.8,3.8320e+29,3.7123e+29,7.5100e+27,4.4600e+27,1.9015e+28,0.0000e+00,96.9,2.0,1.2
52,3.7503e+29,1.1887e+29,2.4803e+29,1.3100e+27,6.8200e+27,7.5650e+28,4.3220e+28,1.2945e+29,1.1858e+29,6.6000e+26,6.5000e+26,3.4300e+27,3.3900e+27,2.6152e+08,1.0668e+06,1.0123e+09,4.3044e-08,6.3559e+06,6.6318e+04,5.8572e+05,5.8291e+05,31.7,66.1,0.3,1.8,3.7489e+29,3.6341e+29,7.1700e+27,4.3100e+27,1.8968e+28,0.0000e+00,96.9,1.9,1.1
53,3.6760e+29,1.1991e+29,2.3969e+29,1.1100e+27,6.8900e+27,7.6870e+28,4.3040e+28,1.2687e+29,1.1282e+29,6.2000e+26,4.9000e+26,3.3300e+27,3.5600e+27,2.5982e+08,1.6920e+06,1.1685e+09,2.0607e-08,6.7517e+06,7.7714e+04,5.8290e+05,5.8008e+05,32.6,65.2,0.3,1.9,3.6751e+29,3.5644e+29,6.7700e+27,4.3000e+27,1.8675e+28,0.0000e+00,97.0,1.8,1.2
