Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.00461430146060593,5.209999999999992e+27,1.1900000000000002e+27,3.969999999999992e+27,0.0,5e+25,5.540000000000041e+27,5.370000000000041e+27,1.7e+26,0.0,1.8305626894283403e+26,0.0
29561.555555555555,1.0035974065940536,5.219999999999992e+27,1.2999999999999998e+27,3.839999999999993e+27,3.0000000000000005e+25,5e+25,5.040000000000054e+27,4.9400000000000533e+27,1e+26,0.0,1.8302800723334903e+26,0.0
29565.333333333332,2.002477254328369,5.049999999999994e+27,1.1900000000000006e+27,3.7899999999999934e+27,2e+25,5e+25,5.060000000000052e+27,4.880000000000052e+27,1.8e+26,0.0,1.829431062375745e+26,0.0
29569.11111111111,3.001149505202193,4.999999999999994e+27,1.2300000000000008e+27,3.7199999999999934e+27,0.0,5e+25,5.210000000000052e+27,5.040000000000051e+27,1.6e+26,1e+25,1.82802860699635e+26,0.0
29572.916666666668,4.006850556154859,5.419999999999992e+27,1.2200000000000012e+27,4.139999999999992e+27,1e+25,5e+25,5.090000000000053e+27,4.920000000000053e+27,1.7e+26,0.0,1.826024104400101e+26,0.0
29576.694444444445,5.004794303826202,5.389999999999992e+27,1.4599999999999995e+27,3.859999999999993e+27,2e+25,5e+25,5.440000000000042e+27,5.330000000000042e+27,1e+26,1e+25,1.8235023124771948e+26,0.0
29580.472222222223,6.0022217199166334,5.279999999999992e+27,1.2600000000000007e+27,3.9599999999999925e+27,1e+25,5e+25,5.130000000000054e+27,4.960000000000054e+27,1.7e+26,0.0,1.8204096133086407e+26,0.0
29584.277777777777,7.006356128182233,5.149999999999993e+27,1.3300000000000005e+27,3.769999999999993e+27,0.0,5e+25,4.8700000000000467e+27,4.6600000000000466e+27,2.1e+26,0.0,1.8167577181258844e+26,0.0
29588.055555555555,8.002436129660055,5.399999999999991e+27,1.1200000000000001e+27,4.2199999999999916e+27,1e+25,5e+25,4.980000000000051e+27,4.8700000000000517e+27,1e+26,1e+25,1.8125565291060745e+26,0.0
29591.86111111111,9.005008575085412,5.199999999999994e+27,1.1600000000000008e+27,3.969999999999992e+27,2e+25,5e+25,5.480000000000044e+27,5.260000000000044e+27,2.2e+26,0.0,1.807787358529706e+26,0.0
