# Wavelength Flux(MR)
5.89098004e+02 6.00004643e+27
5.89101293e+02 7.40865923e+26
5.89104583e+02 -1.91081163e+27
5.89107872e+02 -4.22503811e+26
5.89111162e+02 -9.77691432e+25
5.89114451e+02 4.90933058e+27
5.89117741e+02 2.73775133e+27
5.89121031e+02 9.84762773e+26
5.89124320e+02 -7.81964107e+27
5.89127610e+02 -3.43314735e+27
5.89130899e+02 -2.88296682e+27
5.89134189e+02 2.36577759e+27
5.89137478e+02 1.81262081e+27
5.89140768e+02 2.74135082e+27
5.89144058e+02 2.26940879e+26
5.89147347e+02 5.52302523e+27
5.89150637e+02 4.07451568e+27
5.89153926e+02 2.76045711e+27
5.89157216e+02 1.10610253e+27
5.89160506e+02 -2.95700370e+27
5.89163795e+02 -4.37830100e+27
5.89167085e+02 2.96358990e+27
5.89170374e+02 1.59079294e+27
5.89173664e+02 -5.72677057e+27
5.89176953e+02 5.96006335e+27
5.89180243e+02 7.41598357e+27
5.89183533e+02 3.94943661e+27
5.89186822e+02 1.07011143e+27
5.89190112e+02 2.16212646e+27
5.89193401e+02 1.14478660e+27
5.89196691e+02 3.62777225e+27
5.89199981e+02 3.94299691e+27
5.89203270e+02 6.94435199e+26
5.89206560e+02 4.58276940e+26
5.89209849e+02 -1.95922083e+26
5.89213139e+02 3.58801640e+27
5.89216428e+02 7.50668903e+27
5.89219718e+02 9.30812201e+27
5.89223008e+02 6.48143669e+27
5.89226297e+02 3.77607802e+27
5.89229587e+02 -9.50704712e+27
5.89232876e+02 -1.45993178e+27
5.89236166e+02 -8.73663202e+27
5.89239455e+02 -1.02238376e+28
5.89242745e+02 -4.42386499e+27
5.89246035e+02 1.72265026e+28
5.89249324e+02 4.31339255e+28
5.89252614e+02 5.51747949e+28
5.89255903e+02 4.24063358e+28
5.89259193e+02 1.90960832e+28
5.89262483e+02 6.18062273e+27
5.89265772e+02 -1.81980489e+27
5.89269062e+02 1.11671176e+27
5.89272351e+02 -1.21840640e+27
5.89275641e+02 1.64545873e+27
5.89278930e+02 5.86452029e+27
5.89282220e+02 5.21066900e+26
5.89285510e+02 -1.81108684e+26
5.89288799e+02 -9.10308191e+26
5.89292089e+02 1.01232592e+27
5.89295378e+02 1.69086701e+25
5.89298668e+02 -1.23158512e+27
5.89301957e+02 3.07111209e+27
5.89305247e+02 5.43269708e+27
