Wavelength(nm) Intensity
5.89098004e+02 7.44355320e+03
5.89101293e+02 7.20081695e+03
5.89104583e+02 7.24185128e+03
5.89107872e+02 7.58534719e+03
5.89111162e+02 7.03857557e+03
5.89114451e+02 7.04948427e+03
5.89117741e+02 7.37352080e+03
5.89121031e+02 6.79523961e+03
5.89124320e+02 6.70098974e+03
5.89127610e+02 6.43859769e+03
5.89130899e+02 6.12494149e+03
5.89134189e+02 6.71606142e+03
5.89137478e+02 6.67851328e+03
5.89140768e+02 6.67286116e+03
5.89144058e+02 7.23318196e+03
5.89147347e+02 6.88532249e+03
5.89150637e+02 6.59364197e+03
5.89153926e+02 6.84968367e+03
5.89157216e+02 6.57414360e+03
5.89160506e+02 6.81975102e+03
5.89163795e+02 6.41820939e+03
5.89167085e+02 5.75682442e+03
5.89170374e+02 5.91053776e+03
5.89173664e+02 5.77403075e+03
5.89176953e+02 6.04544929e+03
5.89180243e+02 5.68721170e+03
5.89183533e+02 6.26219342e+03
5.89186822e+02 5.79031082e+03
5.89190112e+02 5.47085336e+03
5.89193401e+02 5.35624561e+03
5.89196691e+02 5.35584623e+03
5.89199981e+02 5.25369876e+03
5.89203270e+02 5.01357111e+03
5.89206560e+02 4.62795590e+03
5.89209849e+02 4.73905320e+03
5.89213139e+02 4.35889668e+03
5.89216428e+02 4.02093735e+03
5.89219718e+02 3.89286953e+03
5.89223008e+02 3.33523173e+03
5.89226297e+02 2.80548217e+03
5.89229587e+02 2.18400885e+03
5.89232876e+02 1.47800604e+03
5.89236166e+02 7.47918997e+02
5.89239455e+02 7.66376865e+02
5.89242745e+02 1.50589357e+03
5.89246035e+02 2.62749605e+03
5.89249324e+02 4.20319799e+03
5.89252614e+02 5.06968955e+03
5.89255903e+02 4.59034453e+03
5.89259193e+02 3.87199132e+03
5.89262483e+02 3.90614569e+03
5.89265772e+02 4.04477028e+03
5.89269062e+02 4.29299291e+03
5.89272351e+02 4.42695642e+03
5.89275641e+02 4.35480884e+03
5.89278930e+02 4.86907141e+03
5.89282220e+02 5.14088758e+03
5.89285510e+02 5.49893322e+03
5.89288799e+02 5.40727565e+03
5.89292089e+02 5.29832264e+03
5.89295378e+02 5.67880851e+03
5.89298668e+02 5.70985949e+03
5.89301957e+02 5.95634160e+03
5.89305247e+02 5.92012688e+03
5.89308537e+02 6.31508789e+03
5.89311826e+02 6.24835803e+03
5.89315116e+02 6.35567644e+03
5.89318405e+02 6.08742808e+03
5.89321695e+02 6.55381249e+03
5.89324985e+02 6.54754284e+03
5.89328274e+02 5.81331282e+03
5.89331564e+02 6.01186760e+03
5.89334853e+02 5.98712806e+03
5.89338143e+02 6.86411433e+03
5.89341432e+02 7.09837457e+03
5.89344722e+02 6.92896913e+03
5.89348012e+02 7.29977894e+03
5.89351301e+02 7.17162902e+03
5.89354591e+02 6.93720365e+03
5.89357880e+02 6.59023214e+03
5.89361170e+02 6.58754171e+03
5.89364459e+02 6.45971634e+03
5.89367749e+02 6.68009214e+03
5.89371039e+02 6.71014525e+03
5.89374328e+02 6.97561488e+03
5.89377618e+02 7.40372250e+03
5.89380907e+02 7.23107973e+03
5.89384197e+02 7.32986084e+03
5.89387487e+02 7.57556502e+03
5.89390776e+02 7.10491218e+03
5.89394066e+02 7.03437583e+03
5.89397355e+02 7.03195476e+03
5.89400645e+02 6.75236289e+03
5.89403934e+02 6.76951472e+03
5.89407224e+02 6.93324380e+03
5.89410514e+02 7.06321979e+03
5.89413803e+02 7.24023927e+03
5.89417093e+02 7.58999356e+03
5.89420382e+02 7.56837539e+03
5.89423672e+02 7.54554755e+03
5.89426962e+02 7.33507669e+03
5.89430251e+02 7.16995960e+03
5.89433541e+02 7.32372479e+03
5.89436830e+02 7.03312003e+03
