Wavelength(nm) Intensity
5.89098004e+02 6.88322749e+03
5.89101293e+02 6.65976758e+03
5.89104583e+02 6.78612233e+03
5.89107872e+02 6.75165703e+03
5.89111162e+02 6.70424960e+03
5.89114451e+02 6.49302342e+03
5.89117741e+02 6.79802339e+03
5.89121031e+02 6.16239097e+03
5.89124320e+02 6.41321188e+03
5.89127610e+02 6.11366975e+03
5.89130899e+02 6.26626968e+03
5.89134189e+02 6.75803405e+03
5.89137478e+02 6.39533041e+03
5.89140768e+02 6.44179274e+03
5.89144058e+02 6.31660376e+03
5.89147347e+02 6.63140255e+03
5.89150637e+02 6.42393917e+03
5.89153926e+02 6.22085341e+03
5.89157216e+02 6.42155397e+03
5.89160506e+02 6.18128303e+03
5.89163795e+02 5.87999115e+03
5.89167085e+02 5.70893403e+03
5.89170374e+02 5.77882844e+03
5.89173664e+02 5.42504788e+03
5.89176953e+02 5.60981266e+03
5.89180243e+02 5.67259728e+03
5.89183533e+02 5.37335820e+03
5.89186822e+02 5.45257073e+03
5.89190112e+02 5.63214054e+03
5.89193401e+02 5.24691318e+03
5.89196691e+02 5.13539750e+03
5.89199981e+02 4.86657303e+03
5.89203270e+02 5.08613061e+03
5.89206560e+02 4.52025117e+03
5.89209849e+02 4.29099321e+03
5.89213139e+02 3.84491197e+03
5.89216428e+02 3.63401004e+03
5.89219718e+02 3.43943592e+03
5.89223008e+02 2.90586011e+03
5.89226297e+02 2.76906723e+03
5.89229587e+02 2.37922553e+03
5.89232876e+02 1.31978000e+03
5.89236166e+02 8.29540455e+02
5.89239455e+02 1.33574542e+03
5.89242745e+02 1.75235708e+03
5.89246035e+02 2.65989921e+03
5.89249324e+02 4.17415799e+03
5.89252614e+02 4.83531132e+03
5.89255903e+02 3.78109254e+03
5.89259193e+02 3.46346410e+03
5.89262483e+02 3.66583516e+03
5.89265772e+02 3.97336265e+03
5.89269062e+02 4.10895083e+03
5.89272351e+02 4.33014201e+03
5.89275641e+02 4.24396301e+03
5.89278930e+02 4.57720222e+03
5.89282220e+02 4.73624061e+03
5.89285510e+02 4.77283978e+03
5.89288799e+02 5.19254564e+03
5.89292089e+02 5.47753012e+03
5.89295378e+02 5.76344781e+03
5.89298668e+02 5.66399621e+03
5.89301957e+02 5.85600053e+03
5.89305247e+02 5.90799039e+03
5.89308537e+02 5.88867478e+03
5.89311826e+02 5.82858344e+03
5.89315116e+02 6.07164764e+03
5.89318405e+02 5.97001858e+03
5.89321695e+02 6.20758189e+03
5.89324985e+02 5.77730499e+03
5.89328274e+02 5.40363774e+03
5.89331564e+02 5.84049551e+03
5.89334853e+02 6.17764193e+03
5.89338143e+02 6.40187899e+03
5.89341432e+02 6.64961567e+03
5.89344722e+02 6.63518388e+03
5.89348012e+02 6.34061291e+03
5.89351301e+02 6.58614567e+03
5.89354591e+02 6.27537022e+03
5.89357880e+02 6.42786818e+03
5.89361170e+02 6.08594112e+03
5.89364459e+02 6.09992102e+03
5.89367749e+02 6.61438565e+03
5.89371039e+02 6.50880786e+03
5.89374328e+02 6.57143452e+03
5.89377618e+02 6.84727708e+03
5.89380907e+02 6.82919119e+03
5.89384197e+02 6.76876807e+03
5.89387487e+02 6.67342197e+03
5.89390776e+02 6.83920285e+03
5.89394066e+02 6.83953768e+03
5.89397355e+02 6.76650478e+03
5.89400645e+02 6.52571493e+03
5.89403934e+02 6.22624100e+03
5.89407224e+02 6.60336576e+03
5.89410514e+02 6.69588335e+03
5.89413803e+02 6.91976072e+03
5.89417093e+02 6.71613034e+03
5.89420382e+02 6.37512423e+03
5.89423672e+02 6.71370920e+03
5.89426962e+02 6.97053505e+03
5.89430251e+02 6.76898285e+03
5.89433541e+02 7.02722707e+03
5.89436830e+02 7.03314617e+03
5.89440120e+02 6.86502187e+03
5.89443409e+02 6.83622341e+03
5.89446699e+02 6.98243475e+03
5.89449989e+02 7.22524986e+03
5.89453278e+02 7.12329046e+03
5.89456568e+02 6.87652150e+03
5.89459857e+02 6.57576450e+03
5.89463147e+02 6.75533319e+03
5.89466436e+02 6.58565668e+03
5.89469726e+02 6.87693963e+03
5.89473016e+02 7.10689789e+03
5.89476305e+02 7.02914821e+03
5.89479595e+02 6.89303612e+03
5.89482884e+02 7.03335599e+03
5.89486174e+02 6.97429926e+03
5.89489464e+02 6.96569396e+03
5.89492753e+02 7.03984681e+03
5.89496043e+02 6.93977920e+03
5.89499332e+02 6.82990182e+03
5.89502622e+02 6.94032359e+03
5.89505911e+02 6.79963769e+03
5.89509201e+02 6.69860202e+03
5.89512491e+02 5.91206625e+03
5.89515780e+02 5.81403167e+03
5.89519070e+02 5.63083974e+03
5.89522359e+02 5.49241026e+03
5.89525649e+02 5.11041631e+03
5.89528938e+02 4.63534505e+03
5.89532228e+02 4.27785558e+03
5.89535518e+02 4.07889503e+03
5.89538807e+02 4.79668591e+03
5.89542097e+02 5.56793247e+03
5.89545386e+02 6.55256002e+03
5.89548676e+02 6.69348319e+03
5.89551966e+02 6.83769949e+03
5.89555255e+02 7.17672508e+03
5.89558545e+02 6.98825152e+03
5.89561834e+02 6.89533014e+03
5.89565124e+02 7.06160403e+03
5.89568413e+02 7.08366650e+03
5.89571703e+02 7.15236084e+03
5.89574993e+02 7.20740033e+03
5.89578282e+02 6.90633227e+03
5.89581572e+02 6.82846411e+03
5.89584861e+02 7.19224015e+03
5.89588151e+02 7.41110482e+03
5.89591441e+02 7.27298607e+03
5.89594730e+02 7.38169068e+03
5.89598020e+02 6.86149092e+03
5.89601309e+02 6.82327250e+03
5.89604599e+02 6.99322971e+03
5.89607888e+02 6.81752250e+03
5.89611178e+02 7.06705956e+03
5.89614468e+02 7.20634408e+03
5.89617757e+02 7.19037794e+03
5.89621047e+02 6.91570988e+03
5.89624336e+02 6.90494592e+03
5.89627626e+02 7.38061315e+03
5.89630915e+02 7.28967806e+03
5.89634205e+02 6.86792914e+03
5.89637495e+02 6.86272496e+03
5.89640784e+02 7.22173820e+03
5.89644074e+02 7.20604468e+03
5.89647363e+02 6.90515585e+03
5.89650653e+02 6.85626424e+03
5.89653943e+02 6.60689187e+03
5.89657232e+02 7.22662195e+03
5.89660522e+02 6.96307753e+03
5.89663811e+02 6.80406497e+03
5.89667101e+02 6.77237804e+03
5.89670390e+02 7.09625553e+03
5.89673680e+02 7.13819480e+03
5.89676970e+02 7.08364381e+03
5.89680259e+02 6.66061214e+03
5.89683549e+02 6.71236578e+03
5.89686838e+02 6.99447829e+03
5.89690128e+02 6.92115478e+03
5.89693417e+02 7.19440057e+03
5.89696707e+02 7.06560741e+03
5.89699997e+02 6.70310885e+03
5.89703286e+02 6.81646867e+03
5.89706576e+02 7.11513907e+03
5.89709865e+02 7.05925485e+03
5.89713155e+02 7.21155984e+03
5.89716445e+02 7.16718404e+03
5.89719734e+02 6.98452362e+03
5.89723024e+02 7.10837584e+03
5.89726313e+02 6.76717768e+03
5.89729603e+02 6.55537736e+03
5.89732892e+02 6.97455046e+03
5.89736182e+02 6.77138007e+03
5.89739472e+02 6.99215863e+03
5.89742761e+02 7.15219395e+03
5.89746051e+02 6.66842602e+03
5.89749340e+02 6.76891551e+03
5.89752630e+02 6.91129049e+03
5.89755919e+02 6.84358960e+03
5.89759209e+02 6.61538035e+03
5.89762499e+02 6.78568386e+03
5.89765788e+02 6.63881303e+03
5.89769078e+02 6.52741508e+03
5.89772367e+02 6.18706374e+03
5.89775657e+02 6.38838048e+03
5.89778947e+02 6.17041328e+03
5.89782236e+02 6.24986016e+03
5.89785526e+02 6.21754187e+03
5.89788815e+02 5.93463694e+03
5.89792105e+02 6.16520780e+03
5.89795394e+02 5.59969908e+03
5.89798684e+02 5.52549943e+03
5.89801974e+02 5.47106360e+03
5.89805263e+02 4.95478078e+03
5.89808553e+02 4.67784464e+03
5.89811842e+02 4.40351870e+03
5.89815132e+02 4.08624046e+03
5.89818422e+02 4.22907077e+03
5.89821711e+02 3.54846967e+03
5.89825001e+02 3.07193174e+03
5.89828290e+02 2.10297512e+03
5.89831580e+02 1.67722270e+03
5.89834869e+02 1.04334271e+03
5.89838159e+02 9.60244760e+02
5.89841449e+02 1.47250523e+03
5.89844738e+02 2.20940138e+03
5.89848028e+02 3.21036595e+03
5.89851317e+02 3.82711921e+03
5.89854607e+02 3.84096933e+03
5.89857896e+02 3.74996000e+03
5.89861186e+02 4.11741735e+03
5.89864476e+02 4.10315318e+03
5.89867765e+02 4.77703610e+03
5.89871055e+02 4.99990318e+03
5.89874344e+02 4.93112655e+03
5.89877634e+02 5.52400644e+03
5.89880924e+02 5.86484631e+03
5.89884213e+02 5.59577736e+03
5.89887503e+02 5.75405656e+03
5.89890792e+02 5.92258749e+03
5.89894082e+02 6.05020165e+03
5.89897371e+02 6.14317849e+03
5.89900661e+02 6.58333660e+03
5.89903951e+02 5.96846779e+03
5.89907240e+02 6.33726903e+03
5.89910530e+02 6.50137652e+03
5.89913819e+02 6.43110257e+03
5.89917109e+02 6.56331759e+03
5.89920398e+02 6.90647275e+03
5.89923688e+02 6.80400588e+03
5.89926978e+02 6.67830200e+03
5.89930267e+02 6.96013081e+03
5.89933557e+02 6.65290358e+03
5.89936846e+02 6.59244563e+03
5.89940136e+02 6.76738234e+03
5.89943426e+02 6.60704995e+03
5.89946715e+02 6.57684851e+03
5.89950005e+02 6.63540562e+03
5.89953294e+02 6.86086474e+03
