# Wavelength Flux(MR)
5.89098004e+02 -3.44824142e+27
5.89101293e+02 -2.49370505e+27
5.89104583e+02 -2.23787582e+27
5.89107872e+02 -2.33888622e+27
5.89111162e+02 3.28226732e+26
5.89114451e+02 8.46779152e+26
5.89117741e+02 2.94048202e+27
5.89121031e+02 -1.86324357e+27
5.89124320e+02 -5.21447959e+27
5.89127610e+02 -3.49873821e+27
5.89130899e+02 -2.63731688e+27
5.89134189e+02 2.95161590e+27
5.89137478e+02 6.35994580e+27
5.89140768e+02 2.06603202e+27
5.89144058e+02 3.54515159e+27
5.89147347e+02 5.40212571e+27
5.89150637e+02 2.38644126e+26
5.89153926e+02 -4.54017482e+27
5.89157216e+02 2.44918911e+27
5.89160506e+02 2.80729552e+27
5.89163795e+02 8.00727888e+25
5.89167085e+02 2.48676400e+27
5.89170374e+02 -3.74660315e+26
5.89173664e+02 -4.13906899e+26
5.89176953e+02 -2.83504830e+27
5.89180243e+02 5.28932615e+26
5.89183533e+02 2.64676197e+27
5.89186822e+02 7.98210680e+26
5.89190112e+02 -2.46217300e+26
5.89193401e+02 4.64800247e+27
5.89196691e+02 1.41697559e+27
5.89199981e+02 3.42033690e+27
5.89203270e+02 1.71400284e+27
5.89206560e+02 -4.37211175e+25
5.89209849e+02 -2.85300340e+27
5.89213139e+02 1.29222977e+26
5.89216428e+02 2.44751159e+27
5.89219718e+02 -6.64716194e+24
5.89223008e+02 5.51370233e+27
5.89226297e+02 -2.91764739e+27
5.89229587e+02 -4.74935857e+27
5.89232876e+02 -1.06593560e+28
5.89236166e+02 -1.71146812e+28
5.89239455e+02 -1.14822969e+28
5.89242745e+02 -5.25225782e+27
5.89246035e+02 1.54789056e+28
5.89249324e+02 4.12839953e+28
5.89252614e+02 5.41156492e+28
5.89255903e+02 4.06527798e+28
5.89259193e+02 2.07967433e+28
5.89262483e+02 1.31443804e+28
5.89265772e+02 5.75995085e+27
5.89269062e+02 2.77431534e+27
5.89272351e+02 2.19723561e+27
5.89275641e+02 4.04020084e+27
5.89278930e+02 4.70643822e+27
5.89282220e+02 2.28168158e+26
5.89285510e+02 7.32782683e+26
5.89288799e+02 5.43096226e+27
5.89292089e+02 2.06370786e+27
5.89295378e+02 3.12004381e+27
5.89298668e+02 -6.27474875e+26
5.89301957e+02 -8.91787409e+26
5.89305247e+02 3.89297876e+27
5.89308537e+02 3.17515555e+27
5.89311826e+02 4.48669040e+27
5.89315116e+02 2.68804079e+27
5.89318405e+02 1.17662792e+27
5.89321695e+02 5.01361796e+27
5.89324985e+02 1.70270273e+27
5.89328274e+02 -6.34203663e+27
5.89331564e+02 -5.75519654e+27
5.89334853e+02 4.25486119e+26
5.89338143e+02 5.71010811e+27
5.89341432e+02 5.47426694e+27
5.89344722e+02 4.89647348e+27
5.89348012e+02 5.60844454e+27
5.89351301e+02 9.09161550e+27
5.89354591e+02 4.72476050e+27
5.89357880e+02 -1.58760615e+27
5.89361170e+02 -3.34429285e+27
5.89364459e+02 -6.44833103e+27
5.89367749e+02 -1.12768982e+28
5.89371039e+02 -2.21863712e+27
5.89374328e+02 -1.67867078e+27
5.89377618e+02 1.81271539e+27
5.89380907e+02 3.32520066e+27
5.89384197e+02 -3.59664052e+27
5.89387487e+02 1.85221531e+27
5.89390776e+02 7.19815226e+27
5.89394066e+02 1.50004742e+27
5.89397355e+02 8.63914696e+26
5.89400645e+02 1.21083901e+27
5.89403934e+02 -3.72040419e+27
5.89407224e+02 -4.48202663e+27
5.89410514e+02 -7.98788158e+26
5.89413803e+02 5.87555339e+26
5.89417093e+02 4.75797141e+27
5.89420382e+02 4.91144533e+27
5.89423672e+02 -9.32366464e+26
5.89426962e+02 -9.39811961e+26
5.89430251e+02 2.12420366e+27
5.89433541e+02 -4.32237860e+27
