# Wavelength Flux(MR)
5.89098004e+02 -9.67110502e+26
5.89101293e+02 4.99902861e+26
5.89104583e+02 -1.74550363e+27
5.89107872e+02 -8.82860786e+26
5.89111162e+02 -4.36762901e+26
5.89114451e+02 3.52850762e+27
5.89117741e+02 -1.58816193e+26
5.89121031e+02 -3.80686985e+27
5.89124320e+02 -3.26820621e+27
5.89127610e+02 -1.27986102e+27
5.89130899e+02 -3.27070822e+27
5.89134189e+02 2.94233218e+27
5.89137478e+02 4.17523223e+27
5.89140768e+02 4.31070241e+27
5.89144058e+02 1.23993208e+27
5.89147347e+02 2.65948607e+27
5.89150637e+02 -6.08862822e+26
5.89153926e+02 3.20812888e+27
5.89157216e+02 -2.08911379e+27
5.89160506e+02 1.63087932e+27
5.89163795e+02 -4.25491882e+26
5.89167085e+02 3.72333627e+27
5.89170374e+02 -4.58057968e+27
5.89173664e+02 -2.93582488e+27
5.89176953e+02 3.14464654e+27
5.89180243e+02 -2.01009794e+27
5.89183533e+02 2.34023485e+27
5.89186822e+02 -3.67666040e+27
5.89190112e+02 -1.98621781e+27
5.89193401e+02 -2.52450231e+27
5.89196691e+02 -1.61693169e+27
5.89199981e+02 1.49224214e+26
5.89203270e+02 2.02209928e+27
5.89206560e+02 -1.26917462e+27
5.89209849e+02 -2.06625651e+27
5.89213139e+02 7.55580102e+26
5.89216428e+02 4.47895426e+27
5.89219718e+02 5.54322947e+27
5.89223008e+02 3.55817369e+26
5.89226297e+02 -8.97824544e+27
5.89229587e+02 -1.43876303e+28
5.89232876e+02 -1.87929499e+28
5.89236166e+02 -2.11391255e+28
5.89239455e+02 -1.13093668e+28
5.89242745e+02 -4.19363589e+25
5.89246035e+02 1.99005307e+28
5.89249324e+02 4.68258979e+28
5.89252614e+02 4.90747296e+28
5.89255903e+02 3.58568126e+28
5.89259193e+02 1.67473259e+28
5.89262483e+02 9.20546012e+27
5.89265772e+02 1.03565441e+28
5.89269062e+02 1.17019308e+28
5.89272351e+02 1.01721799e+28
5.89275641e+02 3.61284074e+27
5.89278930e+02 9.48031286e+26
5.89282220e+02 5.90517248e+27
5.89285510e+02 4.26832882e+27
5.89288799e+02 2.95787262e+27
5.89292089e+02 1.97434909e+27
5.89295378e+02 5.50229281e+27
5.89298668e+02 5.92153011e+27
5.89301957e+02 1.50827938e+27
5.89305247e+02 4.06964482e+27
5.89308537e+02 3.00151020e+26
5.89311826e+02 1.58963975e+27
5.89315116e+02 2.86485819e+27
5.89318405e+02 2.52201428e+27
5.89321695e+02 6.86784305e+27
5.89324985e+02 -9.85014888e+26
5.89328274e+02 -7.25421003e+27
5.89331564e+02 -2.65057429e+27
5.89334853e+02 4.34974490e+27
5.89338143e+02 6.28776490e+27
5.89341432e+02 5.00368388e+27
5.89344722e+02 9.38300529e+27
5.89348012e+02 7.04917540e+27
5.89351301e+02 3.43242830e+27
5.89354591e+02 -6.09494323e+26
5.89357880e+02 -4.66210001e+27
5.89361170e+02 -5.94243233e+27
5.89364459e+02 -8.06553083e+27
5.89367749e+02 -6.11286102e+27
5.89371039e+02 -3.49234015e+27
5.89374328e+02 -5.72629601e+26
5.89377618e+02 -3.66251301e+27
5.89380907e+02 1.46893875e+27
5.89384197e+02 -7.42713845e+26
5.89387487e+02 2.88952005e+27
5.89390776e+02 1.10242505e+27
5.89394066e+02 -3.19121966e+27
5.89397355e+02 -1.86704568e+27
5.89400645e+02 -2.80310066e+27
5.89403934e+02 -8.02909511e+27
5.89407224e+02 2.87577561e+27
5.89410514e+02 6.68790150e+26
5.89413803e+02 8.58571080e+27
5.89417093e+02 8.31211193e+27
5.89420382e+02 -7.24521029e+26
5.89423672e+02 -7.97641177e+26
5.89426962e+02 2.48976309e+26
5.89430251e+02 9.53340882e+26
5.89433541e+02 1.49544923e+27
5.89436830e+02 -6.98356815e+26
5.89440120e+02 9.92752715e+26
5.89443409e+02 3.21775347e+26
5.89446699e+02 -3.36423600e+27
5.89449989e+02 -9.11109379e+26
5.89453278e+02 -1.18230367e+27
5.89456568e+02 -3.44999913e+26
5.89459857e+02 -5.74125657e+27
5.89463147e+02 -9.19635198e+26
5.89466436e+02 1.76280634e+26
5.89469726e+02 -5.03023588e+27
5.89473016e+02 2.25715343e+26
5.89476305e+02 7.29681361e+26
5.89479595e+02 2.87293255e+27
5.89482884e+02 1.34734856e+27
5.89486174e+02 -3.81367156e+27
5.89489464e+02 -2.98276587e+27
5.89492753e+02 -2.32667462e+26
5.89496043e+02 -8.59331990e+25
5.89499332e+02 -6.18281431e+26
5.89502622e+02 6.17889676e+27
5.89505911e+02 8.02179393e+27
5.89509201e+02 -4.68001338e+27
5.89512491e+02 -8.68058060e+27
5.89515780e+02 -2.01568504e+27
5.89519070e+02 -2.93359806e+26
5.89522359e+02 -3.96857673e+27
5.89525649e+02 -1.38708646e+28
5.89528938e+02 -1.82030951e+28
5.89532228e+02 -2.82308840e+28
5.89535518e+02 -2.08109779e+28
5.89538807e+02 -1.57395759e+28
5.89542097e+02 -3.47017495e+26
5.89545386e+02 6.09212111e+27
5.89548676e+02 1.45598300e+28
5.89551966e+02 1.22601141e+28
5.89555255e+02 6.87626836e+27
5.89558545e+02 8.77277821e+27
5.89561834e+02 5.34568915e+27
5.89565124e+02 1.84567056e+27
5.89568413e+02 4.62611507e+27
5.89571703e+02 -1.93504723e+27
5.89574993e+02 -1.20790229e+27
5.89578282e+02 -2.79595813e+27
5.89581572e+02 1.90582189e+27
5.89584861e+02 1.92273760e+27
5.89588151e+02 7.64574783e+27
5.89591441e+02 5.79134524e+27
5.89594730e+02 -1.27578480e+27
5.89598020e+02 -4.56086589e+27
5.89601309e+02 -4.38631455e+26
5.89604599e+02 -8.09553210e+27
5.89607888e+02 -1.50038807e+27
5.89611178e+02 1.38862708e+27
5.89614468e+02 1.53777720e+27
5.89617757e+02 -2.30329880e+27
5.89621047e+02 1.31335446e+27
5.89624336e+02 3.69563088e+27
5.89627626e+02 1.99750876e+27
5.89630915e+02 -3.86364186e+27
5.89634205e+02 -4.23343560e+27
5.89637495e+02 -1.74433500e+27
5.89640784e+02 -3.26871993e+27
5.89644074e+02 -5.06411370e+27
5.89647363e+02 -3.12508894e+27
5.89650653e+02 -5.55967162e+27
5.89653943e+02 -7.57584104e+27
5.89657232e+02 -2.92923075e+27
5.89660522e+02 -3.29288448e+26
5.89663811e+02 -1.99741854e+27
5.89667101e+02 1.75438830e+27
5.89670390e+02 -1.65683981e+27
5.89673680e+02 -4.20193784e+27
5.89676970e+02 -1.83893746e+27
5.89680259e+02 -8.63720935e+27
5.89683549e+02 -2.94058344e+27
5.89686838e+02 -2.43360204e+27
5.89690128e+02 -1.82542754e+27
5.89693417e+02 -6.44862419e+27
5.89696707e+02 -4.98404223e+27
5.89699997e+02 -3.01329434e+27
5.89703286e+02 -3.11379260e+27
5.89706576e+02 -4.46495748e+27
5.89709865e+02 -6.45660103e+27
5.89713155e+02 -4.45620303e+27
5.89716445e+02 -3.50196592e+25
5.89719734e+02 5.48688246e+26
5.89723024e+02 9.24806015e+26
5.89726313e+02 -5.65073418e+27
5.89729603e+02 -4.59012833e+27
5.89732892e+02 1.82117480e+27
5.89736182e+02 -1.97951298e+27
5.89739472e+02 5.06670864e+26
5.89742761e+02 -6.94259596e+26
5.89746051e+02 -4.95855162e+27
5.89749340e+02 -5.79277224e+27
5.89752630e+02 -4.33277070e+27
5.89755919e+02 -2.58821221e+27
5.89759209e+02 -7.96279658e+26
5.89762499e+02 9.23874127e+26
5.89765788e+02 2.51226091e+27
5.89769078e+02 2.09471363e+27
5.89772367e+02 7.83694535e+26
5.89775657e+02 2.43307735e+27
5.89778947e+02 -1.35714259e+26
5.89782236e+02 2.73544662e+27
5.89785526e+02 5.29687062e+25
5.89788815e+02 1.84134196e+27
5.89792105e+02 3.33186232e+27
5.89795394e+02 -1.93476302e+26
5.89798684e+02 6.49514104e+27
5.89801974e+02 5.26167700e+27
5.89805263e+02 9.52857233e+26
5.89808553e+02 -1.06547437e+27
5.89811842e+02 -5.54371527e+26
5.89815132e+02 6.31019192e+27
5.89818422e+02 3.05084422e+27
5.89821711e+02 1.44117193e+27
5.89825001e+02 3.80801479e+26
5.89828290e+02 -7.73510821e+27
5.89831580e+02 -1.59300666e+28
5.89834869e+02 -1.87552240e+28
5.89838159e+02 -1.84576044e+28
5.89841449e+02 -7.44283580e+27
5.89844738e+02 1.00448072e+28
5.89848028e+02 2.34233128e+28
5.89851317e+02 3.42336892e+28
5.89854607e+02 2.79552800e+28
5.89857896e+02 1.70987075e+28
5.89861186e+02 1.76159126e+28
5.89864476e+02 1.10741342e+28
5.89867765e+02 1.19596343e+28
5.89871055e+02 6.33998901e+27
5.89874344e+02 7.33316569e+27
5.89877634e+02 6.74996442e+27
5.89880924e+02 3.43449693e+27
5.89884213e+02 -1.99344224e+27
5.89887503e+02 -2.38167768e+26
5.89890792e+02 1.63036359e+27
5.89894082e+02 3.78562284e+27
5.89897371e+02 3.38702162e+27
5.89900661e+02 5.13905768e+27
5.89903951e+02 2.02471678e+27
5.89907240e+02 -3.83767788e+27
5.89910530e+02 -1.64499966e+27
5.89913819e+02 8.44052230e+26
5.89917109e+02 -3.12081057e+26
5.89920398e+02 1.10994998e+27
5.89923688e+02 -5.73492327e+26
5.89926978e+02 -2.05913028e+27
5.89930267e+02 -2.56201925e+27
5.89933557e+02 -1.42824597e+27
5.89936846e+02 3.06346687e+27
5.89940136e+02 -1.05312582e+27
