Wavelength(nm) Intensity
5.89097364e+02 -1.32148035e+02
5.89100659e+02 2.13562438e+02
5.89103954e+02 -7.65120005e+01
5.89107249e+02 1.59128015e+01
5.89110544e+02 -1.32189118e+02
5.89113839e+02 -8.18431528e+01
5.89117135e+02 -4.79128668e+02
5.89120430e+02 -2.30336439e+02
5.89123725e+02 -7.60769068e+01
5.89127020e+02 -1.23489789e+02
5.89130315e+02 2.94319339e+01
5.89133610e+02 7.24878252e+01
5.89136905e+02 5.24229281e+02
5.89140200e+02 1.52659585e+02
5.89143496e+02 1.48883591e+02
5.89146791e+02 -1.97211417e+02
5.89150086e+02 -1.06263101e+02
5.89153381e+02 2.65632260e+02
5.89156676e+02 -1.87926548e+02
5.89159971e+02 -2.61590259e+01
5.89163266e+02 8.08765494e+01
5.89166561e+02 -7.34329497e+01
5.89169856e+02 8.15976066e+01
5.89173152e+02 3.81699926e+02
5.89176447e+02 -1.30315559e+01
5.89179742e+02 1.78136914e+02
5.89183037e+02 2.01049873e+02
5.89186332e+02 -3.47562972e+02
5.89189627e+02 6.32427340e+01
5.89192922e+02 1.94226163e+02
5.89196217e+02 1.01113410e+02
5.89199513e+02 -9.98188579e+01
5.89202808e+02 5.01976476e+01
5.89206103e+02 -1.67849537e+02
5.89209398e+02 9.03875228e+00
5.89212693e+02 -1.84363040e+02
5.89215988e+02 1.34496641e+02
5.89219283e+02 2.46761978e+02
5.89222578e+02 1.97266429e+02
5.89225873e+02 -2.91721665e+02
5.89229169e+02 -6.81641260e+01
5.89232464e+02 1.49296935e+02
5.89235759e+02 -6.21950509e+01
5.89239054e+02 1.52293995e+02
5.89242349e+02 2.28290777e+02
5.89245644e+02 -2.21376574e+02
5.89248939e+02 1.11764720e+02
5.89252234e+02 -9.25047097e+01
5.89255530e+02 -3.12649103e+01
5.89258825e+02 -1.09083011e+02
5.89262120e+02 -4.57671179e+01
5.89265415e+02 1.23200275e+02
5.89268710e+02 1.41476787e+02
5.89272005e+02 -4.22063167e+02
5.89275300e+02 -8.56484796e+01
5.89278595e+02 1.62674221e+02
5.89281890e+02 -2.52365954e+01
5.89285186e+02 3.82784562e+02
5.89288481e+02 -8.97806843e+01
5.89291776e+02 3.15837322e+02
5.89295071e+02 -1.53342309e+02
5.89298366e+02 -1.90722891e+02
5.89301661e+02 -6.79203207e+01
5.89304956e+02 1.75247871e+02
5.89308251e+02 2.96500798e+02
5.89311547e+02 3.19394706e+02
5.89314842e+02 4.28351381e+02
5.89318137e+02 -1.24328706e+02
5.89321432e+02 -2.48747535e+02
5.89324727e+02 -1.34372668e+02
5.89328022e+02 -2.12233354e+02
5.89331317e+02 -2.93032755e+01
5.89334612e+02 1.17075200e+02
5.89337907e+02 1.39269929e+02
5.89341203e+02 -1.84344342e+02
5.89344498e+02 2.28814511e+02
5.89347793e+02 2.11230683e+02
5.89351088e+02 -1.60524482e+02
5.89354383e+02 9.31767118e+01
5.89357678e+02 2.22593582e+02
5.89360973e+02 1.23202328e+02
5.89364268e+02 -1.34240645e+02
5.89367564e+02 -1.62829956e+02
5.89370859e+02 1.87548774e+02
5.89374154e+02 -1.39523474e+02
5.89377449e+02 1.49532371e+02
5.89380744e+02 -1.10935335e+02
5.89384039e+02 1.49037581e+02
5.89387334e+02 -9.58174133e-01
5.89390629e+02 1.01610173e+02
5.89393924e+02 -2.88345599e+01
5.89397220e+02 -3.71480232e+02
5.89400515e+02 -3.42418124e+02
5.89403810e+02 -2.31829874e+02
5.89407105e+02 3.92746365e+02
5.89410400e+02 2.79338784e+02
5.89413695e+02 3.78586908e+02
5.89416990e+02 -2.98530377e+01
5.89420285e+02 -3.13216488e+01
5.89423581e+02 2.43132001e+02
5.89426876e+02 7.03926387e+01
5.89430171e+02 -8.21687155e+01
5.89433466e+02 1.60103130e+02
5.89436761e+02 -8.64362140e+01
5.89440056e+02 1.20195869e+01
5.89443351e+02 5.59339467e+01
5.89446646e+02 9.68937683e+00
5.89449941e+02 2.13164972e+02
5.89453237e+02 -2.21309372e+02
5.89456532e+02 1.30568103e+02
5.89459827e+02 2.36644419e+01
5.89463122e+02 5.30358347e+02
5.89466417e+02 -2.81023490e+02
5.89469712e+02 -1.63970866e+02
5.89473007e+02 3.63369437e+02
5.89476302e+02 5.52773460e+02
5.89479598e+02 -3.34708914e+01
5.89482893e+02 -3.37803970e+02
5.89486188e+02 1.52034682e+01
5.89489483e+02 2.12131519e+02
5.89492778e+02 3.07108585e+01
5.89496073e+02 -6.10431171e+01
5.89499368e+02 -2.19046096e+02
5.89502663e+02 -4.59813715e+02
5.89505959e+02 2.87946634e+02
5.89509254e+02 2.39850652e+01
5.89512549e+02 -9.84714895e+01
5.89515844e+02 3.50219541e+01
5.89519139e+02 1.47118514e+02
5.89522434e+02 4.40947186e+02
5.89525729e+02 -3.07129284e+01
5.89529024e+02 1.37616102e+02
5.89532319e+02 -2.50498476e+02
5.89535615e+02 -1.59490525e+02
5.89538910e+02 -6.44996445e+01
