Wavelength(nm) Intensity
5.89097364e+02 -1.34264885e+02
5.89100659e+02 -9.20601669e+01
5.89103954e+02 2.64222342e+01
5.89107249e+02 -1.80555958e+01
5.89110544e+02 -1.13701560e+02
5.89113839e+02 -1.19989827e+02
5.89117135e+02 -1.43836068e+02
5.89120430e+02 -3.99207737e+01
5.89123725e+02 -3.48839281e+02
5.89127020e+02 -3.72281074e+02
5.89130315e+02 9.48084444e+01
5.89133610e+02 -1.61690138e+02
5.89136905e+02 -4.44054873e+01
5.89140200e+02 2.61874430e+01
5.89143496e+02 2.29992045e+02
5.89146791e+02 2.30650204e+02
5.89150086e+02 -1.79923096e+02
5.89153381e+02 -2.08579685e+02
5.89156676e+02 1.04483000e+02
5.89159971e+02 1.18050827e+02
5.89163266e+02 8.25374362e+01
5.89166561e+02 -2.94962360e+02
5.89169856e+02 -5.14546970e+01
5.89173152e+02 -1.53782917e+02
5.89176447e+02 1.13130061e+02
5.89179742e+02 2.16452035e+02
5.89183037e+02 -1.89532598e+02
5.89186332e+02 -2.54258800e+02
5.89189627e+02 -2.03227166e+02
5.89192922e+02 1.69325448e+02
5.89196217e+02 -9.85338406e+01
5.89199513e+02 -2.82065222e+02
5.89202808e+02 -1.10793083e+02
5.89206103e+02 1.54983101e+02
5.89209398e+02 4.24370550e+01
5.89212693e+02 -1.71144692e+02
5.89215988e+02 1.96334883e+02
5.89219283e+02 1.22122596e+02
5.89222578e+02 -7.61395949e+01
5.89225873e+02 -7.04485397e+01
5.89229169e+02 -5.50990628e+00
5.89232464e+02 2.13196358e+02
5.89235759e+02 1.72381190e+02
5.89239054e+02 -1.12741924e+01
5.89242349e+02 1.74425288e+02
5.89245644e+02 4.03167375e+02
5.89248939e+02 -4.57674139e+01
5.89252234e+02 -1.47247231e+01
5.89255530e+02 2.62884553e+01
5.89258825e+02 -5.54059426e+01
5.89262120e+02 1.60823888e+01
5.89265415e+02 1.65239037e+01
5.89268710e+02 -2.75312336e+02
5.89272005e+02 -1.41604913e+02
5.89275300e+02 -2.38784188e+01
5.89278595e+02 -2.40441528e+01
5.89281890e+02 1.85224668e+02
5.89285186e+02 3.43523505e+02
5.89288481e+02 -9.56664650e+01
5.89291776e+02 -1.30704035e+02
5.89295071e+02 9.86895988e+01
5.89298366e+02 8.32790856e+01
5.89301661e+02 3.51734891e+01
5.89304956e+02 2.50456056e+01
5.89308251e+02 -7.52750167e+01
5.89311547e+02 3.99228850e+01
5.89314842e+02 4.07929856e+01
5.89318137e+02 6.93368835e+01
5.89321432e+02 3.91917703e+01
5.89324727e+02 -7.47350124e+01
5.89328022e+02 -1.86086522e+02
5.89331317e+02 -2.85195466e+01
5.89334612e+02 1.19643435e+02
5.89337907e+02 5.29283024e+01
5.89341203e+02 -3.38159050e+02
5.89344498e+02 1.31659984e+02
5.89347793e+02 9.40641743e+01
5.89351088e+02 -1.00760190e+02
5.89354383e+02 -4.15475986e+01
5.89357678e+02 -1.44593014e+02
5.89360973e+02 -2.59491470e+00
5.89364268e+02 2.08594891e+02
5.89367564e+02 2.69672550e+02
5.89370859e+02 1.08393599e+02
5.89374154e+02 1.56044383e+02
5.89377449e+02 5.39740703e+01
5.89380744e+02 2.63264597e+02
5.89384039e+02 -4.04444691e+00
5.89387334e+02 -8.99838379e+01
5.89390629e+02 2.73011498e+02
5.89393924e+02 2.40355535e+02
5.89397220e+02 -5.33189784e+01
5.89400515e+02 -7.60512660e+01
5.89403810e+02 2.80463112e+01
5.89407105e+02 3.77402792e+01
5.89410400e+02 -7.35942071e+01
5.89413695e+02 6.48604028e+00
5.89416990e+02 6.12361382e+01
5.89420285e+02 1.75700967e+02
5.89423581e+02 4.57379389e+01
5.89426876e+02 -1.61858350e+02
5.89430171e+02 -9.02573391e+01
5.89433466e+02 -1.76529540e+02
5.89436761e+02 1.61269657e+02
5.89440056e+02 5.25303755e+01
5.89443351e+02 2.74310521e+01
5.89446646e+02 1.51683853e+02
5.89449941e+02 1.26474586e+01
5.89453237e+02 1.31144645e+02
5.89456532e+02 4.85492058e+02
5.89459827e+02 2.49190966e+02
5.89463122e+02 8.80651207e+01
5.89466417e+02 -8.18620379e+01
5.89469712e+02 -3.15749249e+02
