# Wavelength Flux(MR)
5.89097364e+02 -2.49671405e+29
5.89100659e+02 3.52583909e+29
5.89103954e+02 -1.52191037e+29
5.89107249e+02 8.96906019e+27
5.89110544e+02 -2.48682064e+29
5.89113839e+02 -1.60764063e+29
5.89117135e+02 -8.52144520e+29
5.89120430e+02 -4.18520056e+29
5.89123725e+02 -1.49481478e+29
5.89127020e+02 -2.31696858e+29
5.89130315e+02 3.47075227e+28
5.89133610e+02 1.09657186e+29
5.89136905e+02 8.96142576e+29
5.89140200e+02 2.49195255e+29
5.89143496e+02 2.42753052e+29
5.89146791e+02 -3.59610782e+29
5.89150086e+02 -2.00953766e+29
5.89153381e+02 4.46918176e+29
5.89156676e+02 -3.42380032e+29
5.89159971e+02 -6.01966500e+28
5.89163266e+02 1.26818341e+29
5.89166561e+02 -1.41121880e+29
5.89169856e+02 1.29534992e+29
5.89173152e+02 6.52695275e+29
5.89176447e+02 -3.40412923e+28
5.89179742e+02 2.99341770e+29
5.89183037e+02 3.39844033e+29
5.89186332e+02 -6.14613675e+29
5.89189627e+02 1.01610654e+29
5.89192922e+02 3.30830834e+29
5.89196217e+02 1.70028811e+29
5.89199513e+02 -1.78468660e+29
5.89202808e+02 8.39281863e+28
5.89206103e+02 -2.94883700e+29
5.89209398e+02 1.34461170e+28
5.89212693e+02 -3.23510049e+29
5.89215988e+02 2.30928861e+29
5.89219283e+02 4.25246237e+29
5.89222578e+02 3.37686252e+29
5.89225873e+02 -5.15125357e+29
5.89229169e+02 -1.27176676e+29
5.89232464e+02 2.50329820e+29
5.89235759e+02 -1.18874656e+29
5.89239054e+02 2.53733610e+29
5.89242349e+02 3.85294043e+29
5.89245644e+02 -3.98323292e+29
5.89248939e+02 1.81128829e+29
5.89252234e+02 -1.75043531e+29
5.89255530e+02 -6.88547758e+28
5.89258825e+02 -2.04743006e+29
5.89262120e+02 -9.48805930e+28
5.89265415e+02 1.98940454e+29
5.89268710e+02 2.30399668e+29
5.89272005e+02 -7.51137586e+29
5.89275300e+02 -1.65686269e+29
5.89278595e+02 2.66404979e+29
5.89281890e+02 -6.10504740e+28
5.89285186e+02 6.49092867e+29
5.89288481e+02 -1.73982258e+29
5.89291776e+02 5.32022182e+29
5.89295071e+02 -2.85071776e+29
5.89298366e+02 -3.50278681e+29
5.89301661e+02 -1.36513316e+29
5.89304956e+02 2.86900421e+29
5.89308251e+02 4.98110941e+29
5.89311547e+02 5.38126318e+29
5.89314842e+02 7.28068934e+29
5.89318137e+02 -2.33867212e+29
5.89321432e+02 -4.49989152e+29
5.89324727e+02 -2.50281259e+29
5.89328022e+02 -3.85445329e+29
5.89331317e+02 -6.69124197e+28
5.89334612e+02 1.87538585e+29
5.89337907e+02 2.25460623e+29
5.89341203e+02 -3.38793038e+29
5.89344498e+02 3.79905939e+29
5.89347793e+02 3.48820427e+29
5.89351088e+02 -2.98746710e+29
5.89354383e+02 1.42822651e+29
5.89357678e+02 3.68068036e+29
5.89360973e+02 1.94961951e+29
5.89364268e+02 -2.53319892e+29
5.89367564e+02 -3.03128852e+29
5.89370859e+02 3.06905749e+29
5.89374154e+02 -2.62588724e+29
5.89377449e+02 2.40706694e+29
5.89380744e+02 -2.12768717e+29
5.89384039e+02 2.39960695e+29
5.89387334e+02 -2.10609798e+28
5.89390629e+02 1.57759132e+29
5.89393924e+02 -6.90382376e+28
5.89397220e+02 -6.65278432e+29
5.89400515e+02 -6.14418675e+29
5.89403810e+02 -4.21835217e+29
5.89407105e+02 6.65414443e+29
5.89410400e+02 4.67553077e+29
5.89413695e+02 6.39934658e+29
5.89416990e+02 -7.15462505e+28
5.89420285e+02 -7.42997937e+28
5.89423581e+02 4.03468389e+29
5.89426876e+02 1.02660288e+29
5.89430171e+02 -1.62998089e+29
5.89433466e+02 2.58811348e+29
5.89436761e+02 -1.70457866e+29
5.89440056e+02 9.86739177e+26
5.89443351e+02 7.75045244e+28
5.89446646e+02 -2.91693894e+27
5.89449941e+02 3.51497818e+29
5.89453237e+02 -4.04819815e+29
5.89456532e+02 2.08040416e+29
5.89459827e+02 2.21074368e+28
5.89463122e+02 9.04525495e+29
5.89466417e+02 -5.08051849e+29
5.89469712e+02 -3.04113699e+29
5.89473007e+02 6.14228003e+29
5.89476302e+02 9.44281742e+29
5.89479598e+02 -7.60331975e+28
5.89482893e+02 -6.05355901e+29
5.89486188e+02 9.98793140e+27
5.89489483e+02 3.53731651e+29
5.89492778e+02 3.88329497e+28
5.89496073e+02 -1.20015253e+29
5.89499368e+02 -3.94605424e+29
5.89502663e+02 -8.13963547e+29
5.89505959e+02 4.87170885e+29
5.89509254e+02 2.63338875e+28
5.89512549e+02 -1.88181572e+29
5.89515844e+02 4.31371030e+28
5.89519139e+02 2.37475252e+29
5.89522434e+02 7.48502274e+29
5.89525729e+02 -7.30727954e+28
5.89529024e+02 2.19835290e+29
5.89532319e+02 -4.56003656e+29
5.89535615e+02 -2.97580639e+29
5.89538910e+02 -1.32225629e+29
5.89542205e+02 2.97484463e+29
5.89545500e+02 5.24241378e+29
5.89548795e+02 -4.94391843e+29
5.89552090e+02 -6.47157828e+29
5.89555385e+02 -2.58468368e+29
5.89558680e+02 -9.95427737e+28
5.89561976e+02 1.23001610e+29
5.89565271e+02 -5.95617717e+29
5.89568566e+02 2.45227437e+29
5.89571861e+02 2.79079673e+29
5.89575156e+02 2.25622142e+29
5.89578451e+02 -7.71699267e+28
5.89581746e+02 7.73442093e+29
5.89585041e+02 -1.88822505e+29
5.89588336e+02 -1.10731867e+29
5.89591632e+02 2.48051014e+29
5.89594927e+02 1.99412567e+29
5.89598222e+02 2.43750503e+28
5.89601517e+02 -5.04003267e+29
5.89604812e+02 4.97434010e+29
5.89608107e+02 -3.39350336e+29
5.89611402e+02 2.70929461e+29
5.89614697e+02 -2.13051016e+29
5.89617993e+02 1.67002672e+29
5.89621288e+02 -1.18426904e+29
5.89624583e+02 -5.07613860e+29
5.89627878e+02 -2.59761221e+29
5.89631173e+02 -6.82215132e+28
5.89634468e+02 3.24695296e+29
5.89637763e+02 3.65088504e+29
5.89641058e+02 -2.19240976e+29
5.89644353e+02 -1.70312595e+29
5.89647649e+02 -3.94865615e+29
5.89650944e+02 2.90373883e+28
5.89654239e+02 -2.93667780e+29
5.89657534e+02 -3.29926938e+29
5.89660829e+02 6.88202475e+29
5.89664124e+02 1.95484252e+29
5.89667419e+02 2.88861377e+29
5.89670714e+02 6.45188440e+28
5.89674010e+02 6.13229662e+29
5.89677305e+02 1.11746798e+29
5.89680600e+02 4.75521455e+29
5.89683895e+02 -3.78281105e+29
5.89687190e+02 7.66902880e+28
5.89690485e+02 4.54223524e+29
5.89693780e+02 -3.27820371e+29
5.89697075e+02 1.22746650e+29
