fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250817/ledA01a_clf590n_1.fits,LED,2025-08-17T15:38:08,7.8234397758416465,0.3351540138098418,-8.616804559660523,43.63651753970021,107.38219476969388,301.0850504284048,18.75388477347822,-3.466541230062508,Dusk,107.59722607161666,0.47793119999737094
C:/Users/hanac/univ/Mercury/Data/20250817/ledA01a_clf590n_2.fits,LED,2025-08-17T15:38:42,7.823349580727791,0.3351520554389644,-8.616614027406545,43.63708777687657,107.38041810432966,301.0871522632953,18.755979175832334,-3.4663182134514674,Dusk,107.59542503660704,0.4779224685990744
C:/Users/hanac/univ/Mercury/Data/20250817/ledA01a_clf590n_3.fits,LED,2025-08-17T15:39:15,7.823262039270326,0.3351501547086355,-8.6164290858167,43.63764362342454,107.37869368622488,301.089192302988,18.75801200058711,-3.466101749240634,Dusk,107.59367696699483,0.47791399307148774
C:/Users/hanac/univ/Mercury/Data/20250817/meA01_clf590n_3.fits,MERCURY,2025-08-17T15:44:32,7.822421152917828,0.3351318982565932,-8.61465186203065,43.64310247544017,107.36212844019718,301.1087902255131,18.77754056550721,-3.4640220341392105,Dusk,107.57688459224232,0.4778325295520174
C:/Users/hanac/univ/Mercury/Data/20250817/meA01_clf590n_4.fits,MERCURY,2025-08-17T15:45:35,7.822254045591567,0.3351282704513862,-8.614298516621401,43.64421307999282,107.35883621127134,301.11268533485475,18.78142187995524,-3.4636086405484847,Dusk,107.57354723907817,0.4778163294797892
C:/Users/hanac/univ/Mercury/Data/20250817/meA02_clf590n_1.fits,MERCURY,2025-08-17T15:48:04,7.821858834869192,0.3351196909963584,-8.61346263771859,43.64687362968721,107.35104972004582,301.1218979128404,18.790601817553814,-3.462630833188028,Dusk,107.56565404513844,0.47777800160714984
C:/Users/hanac/univ/Mercury/Data/20250817/meA02_clf590n_2.fits,MERCURY,2025-08-17T15:49:08,7.821689084751805,0.3351160061169416,-8.613103520933954,43.64803102393012,107.34770514007668,301.1258551379896,18.794545016470128,-3.4622107928002586,Dusk,107.56226364162092,0.4777615328364279
C:/Users/hanac/univ/Mercury/Data/20250817/meA02_clf590n_3.fits,MERCURY,2025-08-17T15:50:11,7.82152198976329,0.3351123789638248,-8.612749967482507,43.649178898974014,107.34441279167952,301.1297506164133,18.7984266841816,-3.4617972905438648,Dusk,107.55892619063934,0.47774531799148634
C:/Users/hanac/univ/Mercury/Data/20250817/meA02_clf590n_4.fits,MERCURY,2025-08-17T15:51:15,7.821352245267477,0.3351086943893102,-8.612390753444199,43.65035368896997,107.34106815585864,301.1337080140929,18.802370048234383,-3.4613771993640268,Dusk,107.5555357413873,0.4777288423116997
C:/Users/hanac/univ/Mercury/Data/20250817/meA03_clf590n_1.fits,MERCURY,2025-08-17T15:53:44,7.820957069583708,0.3351001168347231,-8.61155426838638,43.65312265965713,107.33328131658143,301.142921667365,18.811551015032794,-3.4603990754342697,Dusk,107.54764226246608,0.47769047137594844
C:/Users/hanac/univ/Mercury/Data/20250817/meA03_clf590n_2.fits,MERCURY,2025-08-17T15:54:48,7.820787334216279,0.3350964327717855,-8.611194891231357,43.65432656612165,107.3299365871128,301.14687935437854,18.815494656018583,-3.459978899078976,Dusk,107.54425173652568,0.47767398410315737
C:/Users/hanac/univ/Mercury/Data/20250817/meA03_clf590n_3.fits,MERCURY,2025-08-17T15:55:51,7.820620253571645,0.3350928064225063,-8.610841081473701,43.655520191233336,107.32664409156162,301.15077528743865,18.819376758880896,-3.4595652629855884,Dusk,107.54091416505196,0.4776577510380137
C:/Users/hanac/univ/Mercury/Data/20250817/meA03_clf590n_4.fits,MERCURY,2025-08-17T15:56:54,7.82045317548115,0.3350891802222325,-8.610487224220698,43.65672227174855,107.32335156874082,301.1546713047435,18.8232589423774,-3.4591516020954907,Dusk,107.5375765712514,0.47764151459660953
C:/Users/hanac/univ/Mercury/Data/20250817/skyB01a_clf590n_1.fits,SKY,2025-08-17T16:07:22,7.818787831282909,0.335053041487262,-8.606957288648623,43.66916547615028,107.29052937458236,301.19351239970194,18.861961941062063,-3.4550267699574544,Dusk,107.50430536781926,0.47747948080895786
C:/Users/hanac/univ/Mercury/Data/20250817/skyB01a_clf590n_2.fits,SKY,2025-08-17T16:08:25,7.818620779104068,0.3350494169226766,-8.606602910401298,43.67045978164015,107.28723655272373,301.1974093409247,18.86584500887981,-3.4546128371593667,Dusk,107.50096752908053,0.47746320727084185
C:/Users/hanac/univ/Mercury/Data/20250817/skyB01a_clf590n_3.fits,SKY,2025-08-17T16:09:28,7.818453729096818,0.3350457925073358,-8.606248484648086,43.671762443804255,107.28394370359862,301.2013063663832,18.86972815732375,-3.4541988795760976,Dusk,107.49762966801188,0.47744693034789837
C:/Users/hanac/univ/Mercury/Data/20250817/skyB01a_clf590n_4.fits,SKY,2025-08-17T16:10:32,7.818284029692447,0.3350421107144427,-8.605888384446587,43.67309433015771,107.28059855912196,301.2052653356275,18.873673025586736,-3.453778325861511,Dusk,107.49423880216102,0.4774303915909434
