fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250712/ledA16b_clf590n_1.fits,LED,2025-07-12T05:12:01,9.396472337970105,0.4659598778899271,1.1156209304235825,-22.390901344919257,117.02250453326836,173.63314278365624,250.97725632526632,-2.711694907145232,Dawn,-117.34940100745912,0.06879280937318558
C:/Users/hanac/univ/Mercury/Data/20250712/ledA16b_clf590n_2.fits,LED,2025-07-12T05:12:34,9.39653713779738,0.4659601239659655,1.1154367208522795,-22.39038125241359,117.02336379166816,173.6341983822249,250.97830647891536,-2.7118136735224523,Dawn,-117.3502805838766,0.06879071136138327
C:/Users/hanac/univ/Mercury/Data/20250712/ledA16b_clf590n_3.fits,LED,2025-07-12T05:13:07,9.396601937016406,0.4659603700013697,1.1152525110960236,-22.389863510531995,117.02422305834484,173.63525397969525,250.97935663166533,-2.711932438865024,Dawn,-117.35116016956329,0.06878861376603114
C:/Users/hanac/univ/Mercury/Data/20250712/meB01_clf590n_3.fits,MERCURY,2025-07-12T05:19:33,9.397359848663426,0.4659632448525347,1.1130978014824169,-22.383982514114223,117.0342744891382,173.6476011895277,250.99164016959247,-2.713321556611189,Dawn,-117.36144934266429,0.06876410917803406
C:/Users/hanac/univ/Mercury/Data/20250712/meB01_clf590n_4.fits,MERCURY,2025-07-12T05:20:36,9.397483542202878,0.465963713536237,1.1127461236881817,-22.38305335492032,117.03591511513368,173.64961639342508,250.99364498403585,-2.713548264457025,Dawn,-117.36312878371793,0.06876011513107114
C:/Users/hanac/univ/Mercury/Data/20250712/meB01_clf590n_5.fits,MERCURY,2025-07-12T05:21:39,9.397607233887294,0.465964182071837,1.1123944452239332,-22.38213283239952,117.03755577129934,173.651631593314,250.9956497951988,-2.7137749685295143,Dawn,-117.36480825846404,0.06875612260179394
C:/Users/hanac/univ/Mercury/Data/20250712/meB01_clf590n_6.fits,MERCURY,2025-07-12T05:22:43,9.397732887081656,0.4659646578928633,1.1120371838752925,-22.381206550338906,117.03922250052274,173.6536787764047,250.99768642540784,-2.714005267216042,Dawn,-117.36651442602442,0.06875206825152502
C:/Users/hanac/univ/Mercury/Data/20250712/meB01_clf590n_7.fits,MERCURY,2025-07-12T05:23:46,9.39785657517198,0.4659651261299093,1.1116855040590667,-22.380303463280825,117.04086321752364,173.65569396822647,250.9996912299734,-2.7142319636828907,Dawn,-117.368193968701,0.06874807877913265
C:/Users/hanac/univ/Mercury/Data/20250712/meB01_clf590n_8.fits,MERCURY,2025-07-12T05:24:50,9.397982224813497,0.4659656016476413,1.1113282413381234,-22.379394910001796,117.04253000854756,173.657741143123,251.0017278534791,-2.7144622546423745,Dawn,-117.36990020529912,0.06874402753504091
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_1.fits,MERCURY,2025-07-12T05:27:25,9.39828652552483,0.4659667526588184,1.1104629928244614,-22.37723159406596,117.0465668971139,173.66269912771114,251.0066602870326,-2.715019974422148,Dawn,-117.37403264114532,0.06873422241111334
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_2.fits,MERCURY,2025-07-12T05:28:29,9.398412169500876,0.4659672276535427,1.110105727740195,-22.376353686725903,117.04823379472056,173.66474628848275,251.00869689898644,-2.7152502520553154,Dawn,-117.37573899673868,0.06873017652062008
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_3.fits,MERCURY,2025-07-12T05:29:32,9.398535848780451,0.4659676950771956,1.1097540442485485,-22.375498260172208,117.04987467747958,173.666761458344,251.01070168558584,-2.715476927796729,Dawn,-117.37741872452312,0.06872619537502778
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_4.fits,MERCURY,2025-07-12T05:30:36,9.398661489739796,0.4659681697686216,1.1093967777951004,-22.374638165165607,117.05154163690428,173.66880861093227,251.01273829084755,-2.71570719770114,Dawn,-117.37912514917286,0.06872215258899256
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_5.fits,MERCURY,2025-07-12T05:31:39,9.398785166147006,0.4659686368937145,1.1090450929560978,-22.37380028650477,117.05318258051928,173.6708237727384,251.01474307086212,-2.7159338658343395,Dawn,-117.3808049449105,0.06871817449804184
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_6.fits,MERCURY,2025-07-12T05:32:43,9.398910804287272,0.465969111281841,1.1086878251343586,-22.37295803164966,117.05484960177084,173.67287091715048,251.01677966943728,-2.716164128009532,Dawn,-117.3825114385976,0.06871413481502375
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_7.fits,MERCURY,2025-07-12T05:33:46,9.39903447801695,0.4659695781083728,1.1083361389488884,-22.372137727519885,117.05649060625012,173.6748860709094,251.0187844428725,-2.7163907885340537,Dawn,-117.3841913023088,0.06871015977963751
C:/Users/hanac/univ/Mercury/Data/20250712/meB02_clf590n_8.fits,MERCURY,2025-07-12T05:34:50,9.399160113535729,0.4659700521931986,1.1079788697597674,-22.37131333911111,117.05815768933532,173.67693320714798,251.02082103476647,-2.7166210429795576,Dawn,-117.38589786503712,0.06870612319898502
C:/Users/hanac/univ/Mercury/Data/20250712/meB03_clf590n_1.fits,MERCURY,2025-07-12T05:37:26,9.399466344995586,0.4659712071346277,1.1071080232240371,-22.369341664252037,117.06222133492874,173.68192308450003,251.02578521342733,-2.7171822718718985,Dawn,-117.39005775754902,0.06869629058434758
C:/Users/hanac/univ/Mercury/Data/20250712/meB03_clf590n_2.fits,MERCURY,2025-07-12T05:38:29,9.399590013460596,0.4659716732958588,1.1067563340408273,-22.36856061040885,117.06386247506376,173.68393822034952,251.02778997222387,-2.7174089154403296,Dawn,-117.39173777275391,0.06869232235278848
C:/Users/hanac/univ/Mercury/Data/20250712/meB03_clf590n_3.fits,MERCURY,2025-07-12T05:39:32,9.39971368088566,0.4659721393089816,1.1064046441919748,-22.367788309553816,117.06550364539729,173.68595335220562,251.0297947277589,-2.7176355552330578,Dawn,-117.39341782168476,0.06868835563633281
C:/Users/hanac/univ/Mercury/Data/20250712/meB03_clf590n_4.fits,MERCURY,2025-07-12T05:40:36,9.399839310270725,0.4659726125674875,1.1060473712812544,-22.367012717769285,117.06717089698746,173.688000466212,251.0318313014836,-2.717865788617899,Dawn,-117.39512457260956,0.06868432750572102
C:/Users/hanac/univ/Mercury/Data/20250712/meB03_clf590n_5.fits,MERCURY,2025-07-12T05:41:39,9.399962975746272,0.465973078282047,1.1056956800878994,-22.36625807734617,117.06881212822016,173.69001559004988,251.03383605046707,-2.7180924208010966,Dawn,-117.39680468956078,0.0686803638410878
C:/Users/hanac/univ/Mercury/Data/20250712/meB03_clf590n_6.fits,MERCURY,2025-07-12T05:42:43,9.40008860325023,0.4659735512372487,1.105338405812469,-22.365500436409093,117.07047944167569,173.69206269590487,251.0358726175349,-2.7183226464549377,Dawn,-117.39851150956514,0.06867633881218588
C:/Users/hanac/univ/Mercury/Data/20250712/skyA14b_clf590n_1.fits,SKY,2025-07-12T03:58:27,9.387796708717548,0.4659265971518563,1.1402586814170212,-22.480895544561008,116.90764667496822,173.4919384720266,250.83678210960028,-2.695799683170713,Dawn,-117.23183413983202,0.06907719733326369
C:/Users/hanac/univ/Mercury/Data/20250712/skyA14b_clf590n_2.fits,SKY,2025-07-12T03:59:30,9.387920683370131,0.4659270772738044,1.1399070560623423,-22.47933858791521,116.90928497626604,173.4939539892441,250.8387871812684,-2.696026682100144,Dawn,-117.233510985252,0.0690730856721423
C:/Users/hanac/univ/Mercury/Data/20250712/skyA14b_clf590n_3.fits,SKY,2025-07-12T04:00:34,9.388046620456176,0.4659275648651109,1.1395498486496436,-22.477764559852403,116.9109493130869,173.4960014945891,250.84082407600587,-2.696257280332419,Dawn,-117.23521448158463,0.06906891031161747
C:/Users/hanac/univ/Mercury/Data/20250712/skyA14b_clf590n_4.fits,SKY,2025-07-12T04:01:37,9.388170584482566,0.4659280446885477,1.1391982219106112,-22.47622267062161,116.91258767491044,173.4980170035263,250.8428291408547,-2.696484271672778,Dawn,-117.2368913945652,0.06906480173213266
C:/Users/hanac/univ/Mercury/Data/20250712/skyA15b_clf590n_1.fits,SKY,2025-07-12T04:33:04,9.391881374036622,0.4659423478991707,1.1286658464635544,-22.433609290358618,116.96167444103024,173.55838439878988,250.90288404700965,-2.703281457215415,Dawn,-117.2871344815892,0.06894244765896791
