fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250714/ledA16b_clf590n_1.fits,LED,2025-07-14T04:49:16,9.740080441396492,0.4666892753294069,0.1568848664563952,-20.85509681695612,121.60417524373624,179.10643679041002,256.4250884808449,-3.3143350731370966,Dawn,-122.05091381661084,0.0630772610395938
C:/Users/hanac/univ/Mercury/Data/20250714/ledA16b_clf590n_2.fits,LED,2025-07-14T04:49:49,9.74014529112822,0.4666893099164781,0.1567001135794206,-20.854458672344663,121.6050810286824,179.1074891606453,256.4261365181894,-3.314448237173479,Dawn,-122.05184568658342,0.06307709113058425
C:/Users/hanac/univ/Mercury/Data/20250714/ledA16b_clf590n_3.fits,LED,2025-07-14T04:50:23,9.740212104835315,0.4666893455090161,0.1565097621040141,-20.853803604041783,121.60601427170306,179.10857342074584,256.4272163143272,-3.314564829247973,Dawn,-122.05280580638214,0.06307691642793825
C:/Users/hanac/univ/Mercury/Data/20250714/meB01_clf590n_3.fits,MERCURY,2025-07-14T04:56:48,9.740968591476516,0.4666897455236278,0.1543543096733057,-20.84655747402076,121.6165825883222,179.12085106130286,256.4394434240289,-3.315884979836891,Dawn,-122.06367855749193,0.06307496333019504
C:/Users/hanac/univ/Mercury/Data/20250714/meB01_clf590n_4.fits,MERCURY,2025-07-14T04:57:51,9.7410923665958,0.466689810452434,0.1540015989452674,-20.84540186934328,121.61831207377632,179.12286012793606,256.44144422492406,-3.3161009899212885,Dawn,-122.06545787596532,0.06307464813281682
C:/Users/hanac/univ/Mercury/Data/20250714/meB01_clf590n_5.fits,MERCURY,2025-07-14T04:58:55,9.7412181026207,0.4666898762597642,0.1536432895392367,-20.844236629966872,121.62006904725725,179.12490108398617,256.4434767848942,-3.3163204245448696,Dawn,-122.06726547823736,0.06307432919943197
C:/Users/hanac/univ/Mercury/Data/20250714/meB01_clf590n_6.fits,MERCURY,2025-07-14T04:59:58,9.741341870351064,0.4666899408891393,0.153290578624702,-20.84309818112206,121.6217986033438,179.12691014958676,256.44547758643944,-3.31653642637529,Dawn,-122.0690448767084,0.06307401649660802
C:/Users/hanac/univ/Mercury/Data/20250714/meB01_clf590n_7.fits,MERCURY,2025-07-14T05:01:02,9.741467598972726,0.4666900063922854,0.1529322690303275,-20.841950393111347,121.62355564857708,179.12895110460695,256.44751014706884,-3.316755852613189,Dawn,-122.07085256022832,0.06307370009736041
C:/Users/hanac/univ/Mercury/Data/20250714/meB01_clf590n_8.fits,MERCURY,2025-07-14T05:02:05,9.741591359517937,0.466690070722229,0.1525795579308208,-20.8408291454366,121.62528527529692,179.13096016919084,256.44951094926586,-3.316971846188714,Dawn,-122.07263203869474,0.06307338988904838
C:/Users/hanac/univ/Mercury/Data/20250714/meB02_clf590n_1.fits,MERCURY,2025-07-14T05:04:40,9.741895835002786,0.4666902283620295,0.1517117762655629,-20.83810693399846,121.62954085528298,179.13590310370472,256.4544335592324,-3.317503241521635,Dawn,-122.07701028952692,0.06307263194516897
