fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250822/ledA01a_clf590n_1.fits,LED,2025-08-22T15:40:12,6.7765635373853925,0.3148430400299237,-5.080716317409241,46.48332603942913,84.22726161737488,329.6709708724889,47.17261460223582,-0.1383720529319613,Dusk,84.21979624492326,0.24946009608168618
C:/Users/hanac/univ/Mercury/Data/20250822/ledA01a_clf590n_2.fits,LED,2025-08-22T15:40:46,6.776491451284775,0.3148418853462732,-5.080355265069512,46.48339159458829,84.22540427792661,329.67335262195115,47.17497925165026,-0.1380816233951404,Dusk,84.21792636856685,0.24943272737348066
C:/Users/hanac/univ/Mercury/Data/20250822/ledA01a_clf590n_3.fits,LED,2025-08-22T15:41:19,6.776421486731146,0.3148407647023757,-5.080004820982562,46.483457583877,84.22360156296521,329.6756643367043,47.17727436909284,-0.1377997336403039,Dusk,84.21611148595116,0.24940616338153296
C:/Users/hanac/univ/Mercury/Data/20250822/meA01_clf590n_3.fits,MERCURY,2025-08-22T15:46:40,6.77574099200113,0.3148298679272799,-5.076595394049627,46.4842207583697,84.20606590208733,329.69815187636544,47.19960045165165,-0.1350575989955295,Dusk,84.19845749312685,0.2491477554936896
C:/Users/hanac/univ/Mercury/Data/20250822/meA01_clf590n_4.fits,MERCURY,2025-08-22T15:47:43,6.775607451605411,0.3148277301667268,-5.075926134619262,46.48439632844793,84.2026242895651,329.70256550174594,47.20398238695194,-0.134519398340088,Dusk,84.19499266216451,0.24909703725712004
C:/Users/hanac/univ/Mercury/Data/20250822/meA02_clf590n_1.fits,MERCURY,2025-08-22T15:50:12,6.775291636817333,0.3148226753149826,-5.074343126878206,46.48484518091664,84.19448455820329,329.7130043149253,47.214346247665205,-0.1332464788754061,Dusk,84.18679802459815,0.2489770811813273
C:/Users/hanac/univ/Mercury/Data/20250822/meA02_clf590n_2.fits,MERCURY,2025-08-22T15:51:16,6.775155992899649,0.3148205045875778,-5.073663109898579,46.48505246972809,84.19098827850844,329.717488203529,47.21879794066592,-0.1326997076340528,Dusk,84.18327816415638,0.24892555495716642
C:/Users/hanac/univ/Mercury/Data/20250822/meA02_clf590n_3.fits,MERCURY,2025-08-22T15:52:19,6.775022473119587,0.31481836806193,-5.072993678661242,46.48526501761853,84.18754661688665,329.72190209187136,47.22318013572596,-0.1321614715471221,Dusk,84.1798132921192,0.2488748329722009
C:/Users/hanac/univ/Mercury/Data/20250822/meA02_clf590n_4.fits,MERCURY,2025-08-22T15:53:23,6.774886838729024,0.314816197911853,-5.072313581387093,46.48548956596733,84.18405031425885,329.7263861033689,47.22763195012752,-0.1316146837606535,Dusk,84.17629341251256,0.24882330501863736
C:/Users/hanac/univ/Mercury/Data/20250822/meA03_clf590n_1.fits,MERCURY,2025-08-22T15:55:52,6.774571083321032,0.3148111466584692,-5.07073007319032,46.4860459904362,84.17591043997301,329.7368256825088,47.2379965674923,-0.1303416611755535,Dusk,84.1680986553705,0.24870333815672543
C:/Users/hanac/univ/Mercury/Data/20250822/meA03_clf590n_2.fits,MERCURY,2025-08-22T15:56:56,6.774435464682481,0.3148089774768218,-5.070049841284715,46.4862994280511,84.172414098931,329.7413099000535,47.24244858544337,-0.1297948456772989,Dusk,84.16457874363277,0.24865180734372472
C:/Users/hanac/univ/Mercury/Data/20250822/meA03_clf590n_3.fits,MERCURY,2025-08-22T15:57:59,6.774301969654085,0.3148068424728775,-5.069380198502734,46.486557369022194,84.16897237696179,329.7457241121436,47.24683110032712,-0.1292565660485048,Dusk,84.16111382108454,0.24860108087192845
C:/Users/hanac/univ/Mercury/Data/20250822/meA03_clf590n_4.fits,MERCURY,2025-08-22T15:59:03,6.774166360273074,0.3148046738687443,-5.068699886345479,46.48682799476365,84.16547601304671,329.75020845250145,47.25128323960583,-0.1287097340496276,Dusk,84.15759389020366,0.2485495483832013
C:/Users/hanac/univ/Mercury/Data/20250822/skyB01a_clf590n_1.fits,SKY,2025-08-22T16:07:25,6.773102832669111,0.3147876739764212,-5.063362285676902,46.48925012816744,84.13805100933627,329.78538464296446,47.286206827012585,-0.1244202326771703,Dusk,84.12998409846466,0.24814531178904803
C:/Users/hanac/univ/Mercury/Data/20250822/skyB01a_clf590n_2.fits,SKY,2025-08-22T16:08:29,6.772967263329103,0.3147855079469062,-5.062681616047751,46.48959697761802,84.13455454369237,329.7898695303529,47.29065950674409,-0.1238733273341955,Dusk,84.12646408251021,0.24809377207323915
C:/Users/hanac/univ/Mercury/Data/20250822/skyB01a_clf590n_3.fits,SKY,2025-08-22T16:09:32,6.772833816560391,0.3147833760460216,-5.062011542422476,46.48994678398094,84.13111269911515,329.7942844017531,47.29504267300937,-0.1233349593073343,Dusk,84.1229990574351,0.24804303689245244
C:/Users/hanac/univ/Mercury/Data/20250822/skyB01a_clf590n_4.fits,SKY,2025-08-22T16:10:36,6.772698255933006,0.3147812105943925,-5.06133079262667,46.49031064300425,84.1276162107038,329.7987694118037,47.29949547393602,-0.1227880375524066,Dusk,84.11947902244913,0.2479914956085015
