fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250720/ledA17b_clf590n_1.fits,LED,2025-07-20T05:08:31,10.727657463670102,0.4621965492126537,-2.735112686296763,-14.481495312756806,137.17930472636104,195.7775803547712,273.05916485360405,-4.943801184892427,Dawn,-138.2563440957831,0.10897076274742895
C:/Users/hanac/univ/Mercury/Data/20250720/ledA17b_clf590n_2.fits,LED,2025-07-20T05:09:04,10.7277120885522,0.4621959458503888,-2.735293979214941,-14.48085910964437,137.18038244594285,195.7786534884588,273.0602377734704,-4.943894078125248,Dawn,-138.25748128947106,0.10897762060922575
C:/Users/hanac/univ/Mercury/Data/20250720/ledA17b_clf590n_3.fits,LED,2025-07-20T05:09:37,10.727766711595166,0.4621953424481305,-2.7354752716480624,-14.480225335679734,137.18146017688062,195.77972662496185,273.0613106964428,-4.943986969875877,Dawn,-138.25861849795655,0.10898447910112252
C:/Users/hanac/univ/Mercury/Data/20250720/ledA17b_clf590n_4.fits,LED,2025-07-20T05:10:11,10.727822987967926,0.462194720719127,-2.735662057283505,-14.47957489793248,137.18257057820492,195.78083228369803,273.0624161354791,-4.944082674977559,Dawn,-138.25979018277258,0.10899154608408622
C:/Users/hanac/univ/Mercury/Data/20250720/ledB02b_clf590n_1.fits,LED,2025-07-20T05:32:12,10.730008091979744,0.4621705318536162,-2.742918829028788,-14.456307605367217,137.22572226345056,195.8237926922179,273.10536824582977,-4.947799880951305,Dawn,-138.3053257535256,0.10926663662361795
C:/Users/hanac/univ/Mercury/Data/20250720/ledB02b_clf590n_2.fits,LED,2025-07-20T05:32:45,10.730062645947838,0.4621699267693839,-2.7431001010028964,-14.45577652565828,137.22680047174987,195.82486594724244,273.10644129949355,-4.947892710321687,Dawn,-138.30646358484648,0.10927352160329593
C:/Users/hanac/univ/Mercury/Data/20250720/ledB02b_clf590n_3.fits,LED,2025-07-20T05:33:19,10.730118851555458,0.462169303307443,-2.743286865557552,-14.455231914600745,137.22791136489676,195.8259717280972,273.10754687318945,-4.947988351151436,Dawn,-138.30763591140254,0.10928061587785382
C:/Users/hanac/univ/Mercury/Data/20250720/ledB02b_clf590n_4.fits,LED,2025-07-20T05:33:52,10.730173402599467,0.462168698142026,-2.743468136542168,-14.454705808304992,137.22898959623427,195.8270449888504,273.1086199331694,-4.948081177509232,Dawn,-138.30877377279796,0.10928750213629387
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_1.fits,MERCURY,2025-07-20T05:13:47,10.728180463732455,0.462190769919828,-2.7368486833933026,-14.47550300353828,137.18962517393803,195.7878565383777,273.0694390015938,-4.944690647099882,Dawn,-138.26723419466578,0.10903645781706328
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_2.fits,MERCURY,2025-07-20T05:14:51,10.72828636787439,0.4621895989835957,-2.7372002723167403,-14.47431654471825,137.19171551791527,195.7899378221815,273.0715198763523,-4.9448707747887255,Dawn,-138.2694399496246,0.10904977017714529
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_3.fits,MERCURY,2025-07-20T05:15:54,10.728390610860028,0.4621884461963326,-2.737546365878556,-14.473157575084088,137.19377324196972,195.79198659627397,273.0735682488529,-4.945048082535697,Dawn,-138.27161129405238,0.10906287684426616
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_4.fits,MERCURY,2025-07-20T05:16:58,10.72849650205687,0.4621872749616213,-2.7378979511748485,-14.471989306390014,137.19586367066836,195.7940679010981,273.0756491467908,-4.94522819915753,Dawn,-138.27381715953214,0.10907619390327629
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_5.fits,MERCURY,2025-07-20T05:18:01,10.728600732428612,0.4621861218805467,-2.7382440411650237,-14.47084825118668,137.19792147811495,195.79611669588044,273.0776975421078,-4.9454054960096725,Dawn,-138.27598861276329,0.10908930519687668
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_6.fits,MERCURY,2025-07-20T05:19:05,10.72870661094262,0.4621849503473618,-2.738595622832426,-14.469698189537098,137.20001199152568,195.7981980217261,273.07977846322683,-4.945585601563314,Dawn,-138.27819458877337,0.10910262695439756
C:/Users/hanac/univ/Mercury/Data/20250720/meB01_clf590n_7.fits,MERCURY,2025-07-20T05:20:08,10.728810828958968,0.4621837969724788,-2.73894170924989,-14.468575064641186,137.20206988235904,195.80024683720487,273.0818268813657,-4.9457628875197885,Dawn,-138.28036615077207,0.10911574287461798
