fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250815/ledA01a_clf590n_1.fits,LED,2025-08-15T15:39:59,8.299368270643587,0.3455918545976508,-9.410091524301876,40.87421516900304,116.30305372865712,290.7271382448139,8.42020240359692,-4.503584460135012,Dusk,116.66295399326988,0.5116301253742436
C:/Users/hanac/univ/Mercury/Data/20250815/ledA01a_clf590n_2.fits,LED,2025-08-15T15:40:33,8.299273193093754,0.3455897159240024,-9.409968730640005,40.8749397010522,116.3013175808337,290.7291151792528,8.422177182528712,-4.503399438714646,Dusk,116.66118462908958,0.5116252645866041
C:/Users/hanac/univ/Mercury/Data/20250815/ledA01a_clf590n_3.fits,LED,2025-08-15T15:41:06,8.299180912411503,0.3455876401792148,-9.409849536384804,40.875645318131774,116.29963248860648,290.7310339919249,8.424093902135668,-4.503219851816176,Dusk,116.65946729940664,0.5116205461934344
C:/Users/hanac/univ/Mercury/Data/20250815/meA01_clf590n_3.fits,MERCURY,2025-08-15T15:46:13,8.298322443605365,0.3455683307230666,-9.408740093943832,40.882322636737854,116.28395566678128,290.7488858675573,8.441926260820614,-4.5015488055409145,Dusk,116.64349066576142,0.5115766238596553
C:/Users/hanac/univ/Mercury/Data/20250815/meA01_clf590n_4.fits,MERCURY,2025-08-15T15:47:17,8.29814348400693,0.3455643055858305,-9.408508678789827,40.88374031221088,116.28068745314964,290.7526076821714,8.445643996495155,-4.501200365869249,Dusk,116.64015997206444,0.511567461275129
C:/Users/hanac/univ/Mercury/Data/20250815/meA02_clf590n_1.fits,MERCURY,2025-08-15T15:49:44,8.297732441773531,0.3455550607236671,-9.407976976307978,40.88703000182272,116.27318066865212,290.76115655294285,8.454183485047762,-4.500399941304086,Dusk,116.6325097065528,0.5115464079420503
C:/Users/hanac/univ/Mercury/Data/20250815/meA02_clf590n_2.fits,MERCURY,2025-08-15T15:50:48,8.297553486955215,0.3455510359129396,-9.407745412425642,40.88847680419599,116.26991236244469,290.7648786530187,8.457901494511919,-4.500051412646844,Dusk,116.62917894456324,0.5115372383735864
C:/Users/hanac/univ/Mercury/Data/20250815/meA02_clf590n_3.fits,MERCURY,2025-08-15T15:51:51,8.297377329642243,0.3455470740866484,-9.407517422665054,40.88990961640957,116.26669509609825,290.7685426798482,8.461561491187384,-4.499708303388587,Dusk,116.62590020552864,0.5115282100086265
C:/Users/hanac/univ/Mercury/Data/20250815/meA02_clf590n_4.fits,MERCURY,2025-08-15T15:52:54,8.297201173617745,0.3455431123563764,-9.407289389185404,40.89135097082294,116.26347780253788,290.7722067905858,8.465221568339446,-4.49936516797619,Dusk,116.62262144642568,0.5115191795908897
C:/Users/hanac/univ/Mercury/Data/20250815/meA03_clf590n_1.fits,MERCURY,2025-08-15T15:55:25,8.296778963413463,0.3455336171716462,-9.406742654768964,40.894840381632775,116.2557664008537,290.7809893658193,8.473994461805109,-4.498542625838848,Dusk,116.61476275164296,0.5114975268920346
C:/Users/hanac/univ/Mercury/Data/20250815/meA03_clf590n_2.fits,MERCURY,2025-08-15T15:56:28,8.296602811494397,0.3455296557676874,-9.40651447277097,40.89631070470887,116.25254901486416,290.7846537615691,8.477654812313492,-4.498199401587304,Dusk,116.6114839243561,0.5114884894943551
C:/Users/hanac/univ/Mercury/Data/20250815/meA03_clf590n_3.fits,MERCURY,2025-08-15T15:57:31,8.29642666070367,0.3455256944598214,-9.406286247045715,40.89778954118765,116.24933160165264,290.7883182412374,8.481315243308472,-4.497856151181323,Dusk,116.60820507702124,0.5114794500428024
C:/Users/hanac/univ/Mercury/Data/20250815/meA03_clf590n_4.fits,MERCURY,2025-08-15T15:58:35,8.296247714987093,0.3455216703724811,-9.406054353915149,40.89930056118556,116.24606309053118,290.7920409731624,8.485033858781197,-4.497507425577266,Dusk,116.60487416393404,0.5114702650022316
C:/Users/hanac/univ/Mercury/Data/20250815/skyB01a_clf590n_1.fits,SKY,2025-08-15T16:07:39,8.294726716543643,0.3454874696379238,-9.404081440015734,40.91249754440878,116.21827961210307,290.8236876908905,8.516645443643066,-4.494542168222544,Dusk,116.57656056612188,0.511392106473361
C:/Users/hanac/univ/Mercury/Data/20250815/skyB01a_clf590n_2.fits,SKY,2025-08-15T16:08:42,8.294550575527747,0.3454835093547819,-9.403852748457624,40.91406658263122,116.21506190904552,290.82735306430124,8.520306731818895,-4.494198639266291,Dusk,116.57328150492208,0.5113830451137673
C:/Users/hanac/univ/Mercury/Data/20250815/skyB01a_clf590n_3.fits,SKY,2025-08-15T16:09:45,8.294374435219844,0.3454795491679546,-9.403624013152111,40.91564404105657,116.21184417877043,290.8310185216333,8.523968100482481,-4.493855084157214,Dusk,116.57000242367394,0.5113739816947424
C:/Users/hanac/univ/Mercury/Data/20250815/skyB01a_clf590n_4.fits,SKY,2025-08-15T16:10:49,8.294195499722244,0.3454755262196741,-9.40339160233204,40.917255150843175,116.20857534555464,290.8347422467441,8.52768766850935,-4.493506049015084,Dusk,116.56667127292737,0.5113647723051609
