fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250717/ledA17b_clf590n_1.fits,LED,2025-07-17T05:19:24,10.255085446170144,0.465688848256059,-1.3027060100097052,-18.001960191035323,129.08689227438964,187.44068941533888,264.7325885581238,-4.172709522340502,Dawn,-129.7863204436651,0.07262142215612856
C:/Users/hanac/univ/Mercury/Data/20250717/ledA17b_clf590n_2.fits,LED,2025-07-17T05:19:58,10.255149380469012,0.4656885521607515,-1.3028955958364237,-18.00139818637831,129.08791060460976,187.4417784473008,264.7336751329052,-4.172816345281481,Dawn,-129.78737872932538,0.0726242044035973
C:/Users/hanac/univ/Mercury/Data/20250717/ledA17b_clf590n_3.fits,LED,2025-07-17T05:20:31,10.255211433205124,0.4656882647329241,-1.303079605389767,-18.000855165477105,129.08889899524618,187.44283545024552,264.73472975120706,-4.172920025070873,Dawn,-129.7884059023162,0.0726269052531564
C:/Users/hanac/univ/Mercury/Data/20250717/meB01_clf590n_3.fits,MERCURY,2025-07-17T05:26:52,10.25592778148118,0.4656849433083644,-1.3052040636773603,-17.99476108547333,129.10031122107887,187.4550391252011,264.7469059134372,-4.174116962608126,Dawn,-129.80026603351632,0.07265811859091115
C:/Users/hanac/univ/Mercury/Data/20250717/meB01_clf590n_4.fits,MERCURY,2025-07-17T05:27:55,10.256046219315788,0.4656843935751267,-1.305555349278456,-17.993784543144557,129.10219842509986,187.45705707264872,264.74891931491834,-4.174314864962363,Dawn,-129.8022273264678,0.07266328531688666
C:/Users/hanac/univ/Mercury/Data/20250717/meB01_clf590n_5.fits,MERCURY,2025-07-17T05:28:59,10.25616653336554,0.4656838349644866,-1.3059122100344698,-17.992801561699252,129.10411562631558,187.45910705593823,264.75096468106625,-4.174515903843406,Dawn,-129.80421980017042,0.07266853564252722
C:/Users/hanac/univ/Mercury/Data/20250717/meB01_clf590n_6.fits,MERCURY,2025-07-17T05:30:02,10.256284963875393,0.4656832849330286,-1.306263494045334,-17.99184286364789,129.10600291218242,187.46112501308747,264.752978094183,-4.174713796785369,Dawn,-129.8061811897635,0.07267370549522591
C:/Users/hanac/univ/Mercury/Data/20250717/meB01_clf590n_7.fits,MERCURY,2025-07-17T05:31:05,10.256403390838408,0.4656827347536344,-1.3066147772673438,-17.990893023753415,129.10789023865334,187.4631429750528,264.75499151307565,-4.174911685058203,Dawn,-129.80814262730092,0.07267887689986201
C:/Users/hanac/univ/Mercury/Data/20250717/meB01_clf590n_8.fits,MERCURY,2025-07-17T05:32:09,10.256523694023468,0.465682175689757,-1.306971635605806,-17.989937181236655,129.10980756426383,187.4651929730933,264.7570368969152,-4.175112709633827,Dawn,-129.81013524784998,0.0726841319798078
C:/Users/hanac/univ/Mercury/Data/20250717/meB02_clf590n_1.fits,MERCURY,2025-07-17T05:34:44,10.256815038752968,0.4656808210743223,-1.3078358985160834,-17.987660170035724,129.1144512608535,187.47015783269276,264.761990585601,-4.17559954605843,Dawn,-129.8149613307869,0.07269686576236158
C:/Users/hanac/univ/Mercury/Data/20250717/meB02_clf590n_2.fits,MERCURY,2025-07-17T05:35:48,10.256935330079514,0.4656802614880333,-1.3081927540652638,-17.986735650969877,129.11636872985585,187.47220784774947,264.7640359898467,-4.17580055414328,Dawn,-129.81695412066688,0.07270212632312283
