fits,Type,DATE-OBS,apparent_diameter_arcsec,mercury_sun_distance_au,mercury_sun_radial_velocity_km_s,mercury_earth_radial_velocity_km_s,phase_angle_deg,true_anomaly_deg,ecliptic_longitude_deg,ecliptic_latitude_deg,terminator_side,terminator_lon_delta_deg,g_factor
C:/Users/hanac/univ/Mercury/Data/20250701/ledA17b_clf590n_1.fits,LED,2025-07-01T05:09:46,7.638986641437583,0.4424028326733401,6.195761116720639,-27.994243451078543,94.54683410858053,141.98999825463846,219.5449542876972,1.071138446787855,Dawn,-94.55051251275154,0.3241632885652275
C:/Users/hanac/univ/Mercury/Data/20250701/ledA17b_clf590n_2.fits,LED,2025-07-01T05:10:20,7.639041808473112,0.4424042408019504,6.1955942230091,-27.99381162373129,94.54759973393746,141.9912044318111,219.546152265932,1.0709930448420637,Dawn,-94.55128376068784,0.32415116773224095
C:/Users/hanac/univ/Mercury/Data/20250701/ledA17b_clf590n_3.fits,LED,2025-07-01T05:10:53,7.639095352899026,0.4424056074787371,6.195432236324789,-27.993394779927257,94.54834284049274,141.99237512584415,219.54731500210983,1.070851919861756,Dawn,-94.5520323247082,0.3241394030752949
C:/Users/hanac/univ/Mercury/Data/20250701/meB01_clf590n_3.fits,MERCURY,2025-07-01T05:17:18,7.639720035704707,0.4424215494008771,6.193542274397994,-27.988698301126533,94.55701238747052,142.00603268884285,219.5608797189264,1.0692054936090918,Dawn,-94.56076555994304,0.3240021260165921
C:/Users/hanac/univ/Mercury/Data/20250701/meB01_clf590n_4.fits,MERCURY,2025-07-01T05:18:21,7.639822256419157,0.4424241576159561,6.193232987337612,-27.98795912108108,94.55843103546025,142.0082674691437,219.56309930542045,1.0689360839921194,Dawn,-94.5621946327829,0.32397965850747534
C:/Users/hanac/univ/Mercury/Data/20250701/meB01_clf590n_5.fits,MERCURY,2025-07-01T05:19:25,7.639926099736734,0.4424268070978995,6.192918785039339,-27.987216685152816,94.55987220019014,142.01053769517898,219.56535409624857,1.0686623996426634,Dawn,-94.56364638869968,0.3239568332215056
C:/Users/hanac/univ/Mercury/Data/20250701/meB01_clf590n_6.fits,MERCURY,2025-07-01T05:20:28,7.640028320584678,0.4424294150504063,6.192609486324125,-27.986494204757943,94.56129084527198,142.01277242239712,219.5675736292096,1.0683929931956526,Dawn,-94.56507546041428,0.3239343634475694
C:/Users/hanac/univ/Mercury/Data/20250701/meB01_clf590n_7.fits,MERCURY,2025-07-01T05:21:31,7.640130541544062,0.4424320228726544,6.192300181828497,-27.985780023589086,94.56270948891265,142.01500712328345,219.56979313561564,1.0681235883217608,Dawn,-94.56650453154624,0.3239118925560298
C:/Users/hanac/univ/Mercury/Data/20250701/meB01_clf590n_8.fits,MERCURY,2025-07-01T05:22:35,7.640234385203901,0.4424346719555337,6.191985961818781,-27.985063014176376,94.56415064923812,142.01727726865738,219.5720478450987,1.0678499087904187,Dawn,-94.56795628578811,0.32388906383571364
C:/Users/hanac/univ/Mercury/Data/20250701/meB02_clf590n_1.fits,MERCURY,2025-07-01T05:25:11,7.64048750493487,0.4424411285318548,6.1912200255591605,-27.98335129008092,94.56766347132869,142.0228106341828,219.5775435846756,1.0671828217365615,Dawn,-94.5714949343515,0.32383341398630916
C:/Users/hanac/univ/Mercury/Data/20250701/meB02_clf590n_2.fits,MERCURY,2025-07-01T05:26:14,7.640589726769396,0.4424437357689579,6.190910695102714,-27.98267450805315,94.56908210853553,142.0250452168197,219.57976297183075,1.0669134239307472,Dawn,-94.57292400301446,0.32381093806204686
C:/Users/hanac/univ/Mercury/Data/20250701/meB02_clf590n_3.fits,MERCURY,2025-07-01T05:27:17,7.640691948882129,0.4424463428757941,6.190601358868321,-27.98200607697254,94.57050074431764,142.027279773139,219.5819823324454,1.0666440276989,Dawn,-94.5743530711204,0.32378846101743664
