Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
50670.416666666664,0.004596633474648115,4.719999999999993e+27,6.200000000000005e+26,3.9799999999999924e+27,7.000000000000001e+25,5e+25,4.8900000000000494e+27,4.770000000000049e+27,1.1e+26,1e+25,1.830987581723077e+26,0.0
50674.194444444445,1.0036544741360558,5.05999999999999e+27,7.100000000000004e+26,4.249999999999991e+27,5.000000000000001e+25,5e+25,5.210000000000054e+27,4.9500000000000536e+27,2.3e+26,3.0000000000000005e+25,1.8307041351170248e+26,0.0
50677.97222222222,2.00260727668865,5.069999999999991e+27,5.900000000000004e+26,4.379999999999991e+27,5.000000000000001e+25,5e+25,5.200000000000051e+27,5.060000000000051e+27,1.2e+26,2e+25,1.829854265863309e+26,0.0
50681.75,3.0013533707970055,5.599999999999993e+27,7.700000000000006e+26,4.729999999999994e+27,5e+25,5e+25,4.8800000000000464e+27,4.6600000000000466e+27,2.2e+26,0.0,1.828450978623781e+26,0.0
50685.555555555555,4.007128627294151,5.27999999999999e+27,6.500000000000002e+26,4.52999999999999e+27,5e+25,5e+25,4.990000000000052e+27,4.8700000000000517e+27,1.2e+26,0.0,1.826445487502867e+26,0.0
50689.333333333336,5.005145641382114,5.259999999999992e+27,6.600000000000004e+26,4.469999999999992e+27,8e+25,5e+25,5.060000000000051e+27,4.80000000000005e+27,2.4e+26,2e+25,1.8239221042382003e+26,0.0
50693.11111111111,6.002645200378538,5.45999999999999e+27,7.000000000000004e+26,4.67999999999999e+27,3.0000000000000005e+25,5e+25,4.950000000000049e+27,4.760000000000049e+27,1.7e+26,2e+25,1.8208276649622664e+26,0.0
50696.916666666664,7.006853088021671,5.169999999999991e+27,7.500000000000006e+26,4.2999999999999913e+27,7.000000000000001e+25,5e+25,4.960000000000048e+27,4.7400000000000485e+27,2.1e+26,1e+25,1.8171452534686554e+26,0.0
50700.694444444445,8.003005499836945,5.119999999999992e+27,6.200000000000003e+26,4.389999999999991e+27,6.000000000000001e+25,5e+25,4.800000000000046e+27,4.6200000000000457e+27,1.7e+26,1e+25,1.8129716099495424e+26,0.0
50704.5,9.005651760928231,4.97999999999999e+27,4.8e+26,4.399999999999991e+27,5e+25,5e+25,4.700000000000043e+27,4.510000000000043e+27,1.7e+26,2e+25,1.8082002689977595e+26,0.0
50708.27777777778,10.000050151531468,5.059999999999991e+27,7.300000000000008e+26,4.2399999999999915e+27,4e+25,5e+25,5.490000000000043e+27,5.320000000000043e+27,1.7e+26,0.0,1.8029498201735257e+26,0.0
50712.083333333336,11.000724929943317,5.009999999999992e+27,7.800000000000005e+26,4.149999999999992e+27,3.0000000000000005e+25,5e+25,5.170000000000053e+27,4.970000000000053e+27,1.9e+26,1e+25,1.7971061666143076e+26,0.0
50715.88888888889,12.000260813014393,4.7999999999999934e+27,6.500000000000004e+26,4.0699999999999924e+27,3.0000000000000005e+25,5e+25,4.990000000000052e+27,4.850000000000051e+27,1.2e+26,2e+25,1.7907452396160624e+26,0.0
50719.72222222222,13.005837927790708,5.089999999999991e+27,7.000000000000005e+26,4.2799999999999914e+27,6.000000000000001e+25,5e+25,5.130000000000053e+27,4.920000000000053e+27,1.8e+26,3.0000000000000005e+25,1.7838129490030407e+26,0.0
50723.52777777778,14.002785998116451,4.7899999999999926e+27,6.200000000000003e+26,4.089999999999992e+27,3.0000000000000005e+25,5e+25,4.56000000000004e+27,4.3600000000000395e+27,1.9e+26,1e+25,1.7764508391530747e+26,0.0
50727.36111111111,15.005554648103498,4.989999999999991e+27,6.400000000000003e+26,4.2399999999999915e+27,6e+25,5e+25,4.7700000000000465e+27,4.6500000000000464e+27,1.1e+26,1e+25,1.768509211063137e+26,0.0
50731.194444444445,16.00677022054515,5.109999999999992e+27,7.800000000000008e+26,4.229999999999992e+27,5e+25,5e+25,4.6700000000000425e+27,4.4800000000000423e+27,1.8e+26,1e+25,1.7600646600220167e+26,0.0
