Wavelength(nm) Intensity
5.89098004e+02 1.82665939e+04
5.89101293e+02 1.83739991e+04
5.89104583e+02 1.76092707e+04
5.89107872e+02 1.78306635e+04
5.89111162e+02 1.80836798e+04
5.89114451e+02 1.79019004e+04
5.89117741e+02 1.72368059e+04
5.89121031e+02 1.68557610e+04
5.89124320e+02 1.56641717e+04
5.89127610e+02 1.53163768e+04
5.89130899e+02 1.55155139e+04
5.89134189e+02 1.62334063e+04
5.89137478e+02 1.69188978e+04
5.89140768e+02 1.71926241e+04
5.89144058e+02 1.67727761e+04
5.89147347e+02 1.71765976e+04
5.89150637e+02 1.65342672e+04
5.89153926e+02 1.63530769e+04
5.89157216e+02 1.59684771e+04
5.89160506e+02 1.61595668e+04
5.89163795e+02 1.54505106e+04
5.89167085e+02 1.51473921e+04
5.89170374e+02 1.43520721e+04
5.89173664e+02 1.40198239e+04
5.89176953e+02 1.45563002e+04
5.89180243e+02 1.46104286e+04
5.89183533e+02 1.42247998e+04
5.89186822e+02 1.31655954e+04
5.89190112e+02 1.33976505e+04
5.89193401e+02 1.39171043e+04
5.89196691e+02 1.32275985e+04
5.89199981e+02 1.26583286e+04
5.89203270e+02 1.18615129e+04
5.89206560e+02 1.12649725e+04
5.89209849e+02 1.05642780e+04
5.89213139e+02 9.95789263e+03
5.89216428e+02 9.15133330e+03
5.89219718e+02 8.24779090e+03
5.89223008e+02 7.29633526e+03
5.89226297e+02 5.52082249e+03
5.89229587e+02 4.10119083e+03
5.89232876e+02 2.96843603e+03
5.89236166e+02 2.23972293e+03
5.89239455e+02 2.98154284e+03
5.89242745e+02 6.07572383e+03
5.89246035e+02 1.13004705e+04
5.89249324e+02 1.60161580e+04
5.89252614e+02 1.72590304e+04
5.89255903e+02 1.38935167e+04
5.89259193e+02 1.08785137e+04
5.89262483e+02 9.97147991e+03
5.89265772e+02 1.06302631e+04
5.89269062e+02 1.07310734e+04
5.89272351e+02 1.14065158e+04
5.89275641e+02 1.18501138e+04
5.89278930e+02 1.22557219e+04
5.89282220e+02 1.29508263e+04
5.89285510e+02 1.28842565e+04
5.89288799e+02 1.38099209e+04
5.89292089e+02 1.40849650e+04
5.89295378e+02 1.46641854e+04
5.89298668e+02 1.49849631e+04
5.89301957e+02 1.53010743e+04
5.89305247e+02 1.53779792e+04
5.89308537e+02 1.55679735e+04
5.89311826e+02 1.55739380e+04
5.89315116e+02 1.55955199e+04
5.89318405e+02 1.54893261e+04
5.89321695e+02 1.48752874e+04
5.89324985e+02 1.49580763e+04
5.89328274e+02 1.40724461e+04
5.89331564e+02 1.43611371e+04
5.89334853e+02 1.51697697e+04
5.89338143e+02 1.64659076e+04
5.89341432e+02 1.71935654e+04
5.89344722e+02 1.74430893e+04
5.89348012e+02 1.71677761e+04
5.89351301e+02 1.71591666e+04
5.89354591e+02 1.68870108e+04
5.89357880e+02 1.62553684e+04
5.89361170e+02 1.65765615e+04
5.89364459e+02 1.62345686e+04
5.89367749e+02 1.69296223e+04
5.89371039e+02 1.75735562e+04
5.89374328e+02 1.77202881e+04
5.89377618e+02 1.78224500e+04
5.89380907e+02 1.84136249e+04
5.89384197e+02 1.82808948e+04
5.89387487e+02 1.78836995e+04
5.89390776e+02 1.82077675e+04
5.89394066e+02 1.78593509e+04
5.89397355e+02 1.70777510e+04
5.89400645e+02 1.68211682e+04
5.89403934e+02 1.60684632e+04
5.89407224e+02 1.66246671e+04
5.89410514e+02 1.76744959e+04
5.89413803e+02 1.79265593e+04
5.89417093e+02 1.81297245e+04
5.89420382e+02 1.87992197e+04
5.89423672e+02 1.83930917e+04
5.89426962e+02 1.83824434e+04
5.89430251e+02 1.82767766e+04
5.89433541e+02 1.83905843e+04
5.89436830e+02 1.84852283e+04
5.89440120e+02 1.83058586e+04
5.89443409e+02 1.88820407e+04
5.89446699e+02 1.85390563e+04
5.89449989e+02 1.88746914e+04
5.89453278e+02 1.90323869e+04
5.89456568e+02 1.84681736e+04
5.89459857e+02 1.82759847e+04
5.89463147e+02 1.79748895e+04
5.89466436e+02 1.76899374e+04
5.89469726e+02 1.73937408e+04
5.89473016e+02 1.76959259e+04
5.89476305e+02 1.81353481e+04
5.89479595e+02 1.83183547e+04
5.89482884e+02 1.85654929e+04
5.89486174e+02 1.82590454e+04
5.89489464e+02 1.83531421e+04
5.89492753e+02 1.84642460e+04
5.89496043e+02 1.85037760e+04
5.89499332e+02 1.83836104e+04
5.89502622e+02 1.84875221e+04
5.89505911e+02 1.70738233e+04
5.89509201e+02 1.60472472e+04
5.89512491e+02 1.51127483e+04
5.89515780e+02 1.46094827e+04
5.89519070e+02 1.37997742e+04
5.89522359e+02 1.32790732e+04
5.89525649e+02 1.22275942e+04
5.89528938e+02 1.13479890e+04
5.89532228e+02 1.09632156e+04
5.89535518e+02 1.24559723e+04
5.89538807e+02 1.43576867e+04
5.89542097e+02 1.65408787e+04
5.89545386e+02 1.78130562e+04
5.89548676e+02 1.82588318e+04
5.89551966e+02 1.89777297e+04
5.89555255e+02 1.86762507e+04
5.89558545e+02 1.89823133e+04
5.89561834e+02 1.85482332e+04
5.89565124e+02 1.83929714e+04
5.89568413e+02 1.88398387e+04
5.89571703e+02 1.90513043e+04
5.89574993e+02 1.88059391e+04
5.89578282e+02 1.87415148e+04
5.89581572e+02 1.87919284e+04
5.89584861e+02 1.90132552e+04
5.89588151e+02 1.87450620e+04
5.89591441e+02 1.86532251e+04
5.89594730e+02 1.88491840e+04
5.89598020e+02 1.81808223e+04
5.89601309e+02 1.79503242e+04
5.89604599e+02 1.81556366e+04
5.89607888e+02 1.83401872e+04
5.89611178e+02 1.87406714e+04
5.89614468e+02 1.89006030e+04
5.89617757e+02 1.89719071e+04
5.89621047e+02 1.86397820e+04
5.89624336e+02 1.86324676e+04
5.89627626e+02 1.88228014e+04
5.89630915e+02 1.88751235e+04
5.89634205e+02 1.87241709e+04
5.89637495e+02 1.85949151e+04
5.89640784e+02 1.88574036e+04
5.89644074e+02 1.91579248e+04
5.89647363e+02 1.86375993e+04
5.89650653e+02 1.85120744e+04
5.89653943e+02 1.79583044e+04
5.89657232e+02 1.75054952e+04
