Wavelength(nm) Intensity
5.89098004e+02 2.16519065e+04
5.89101293e+02 2.13730015e+04
5.89104583e+02 2.13548651e+04
5.89107872e+02 2.10277693e+04
5.89111162e+02 2.12207550e+04
5.89114451e+02 2.05335669e+04
5.89117741e+02 2.09336330e+04
5.89121031e+02 1.99223694e+04
5.89124320e+02 1.83583383e+04
5.89127610e+02 1.84025966e+04
5.89130899e+02 1.90258388e+04
5.89134189e+02 1.92997338e+04
5.89137478e+02 2.00999845e+04
5.89140768e+02 2.05154500e+04
5.89144058e+02 2.01105593e+04
5.89147347e+02 2.02952012e+04
5.89150637e+02 2.00455680e+04
5.89153926e+02 1.92996222e+04
5.89157216e+02 1.92720159e+04
5.89160506e+02 1.89213898e+04
5.89163795e+02 1.83913872e+04
5.89167085e+02 1.78080299e+04
5.89170374e+02 1.72445200e+04
5.89173664e+02 1.67770970e+04
5.89176953e+02 1.69475941e+04
5.89180243e+02 1.72847137e+04
5.89183533e+02 1.70753108e+04
5.89186822e+02 1.63995231e+04
5.89190112e+02 1.62879212e+04
5.89193401e+02 1.54272511e+04
5.89196691e+02 1.48329910e+04
5.89199981e+02 1.45732897e+04
5.89203270e+02 1.43656548e+04
5.89206560e+02 1.30909905e+04
5.89209849e+02 1.26248691e+04
5.89213139e+02 1.14802070e+04
5.89216428e+02 1.03641739e+04
5.89219718e+02 8.08489458e+03
5.89223008e+02 7.43528974e+03
5.89226297e+02 6.07109179e+03
5.89229587e+02 4.62587035e+03
5.89232876e+02 2.98777043e+03
5.89236166e+02 2.90324908e+03
5.89239455e+02 4.18640563e+03
5.89242745e+02 8.06725293e+03
5.89246035e+02 1.43672583e+04
5.89249324e+02 1.92670699e+04
5.89252614e+02 1.92391265e+04
5.89255903e+02 1.55886821e+04
5.89259193e+02 1.23126397e+04
5.89262483e+02 1.02278783e+04
5.89265772e+02 1.18099203e+04
5.89269062e+02 1.25492257e+04
5.89272351e+02 1.33888745e+04
5.89275641e+02 1.42102924e+04
5.89278930e+02 1.50693602e+04
5.89282220e+02 1.51494155e+04
5.89285510e+02 1.56906943e+04
5.89288799e+02 1.66079873e+04
5.89292089e+02 1.68577776e+04
5.89295378e+02 1.72603553e+04
5.89298668e+02 1.76730353e+04
5.89301957e+02 1.77078136e+04
5.89305247e+02 1.83175430e+04
5.89308537e+02 1.82581229e+04
5.89311826e+02 1.79095025e+04
5.89315116e+02 1.81952752e+04
5.89318405e+02 1.88463379e+04
5.89321695e+02 1.83518706e+04
5.89324985e+02 1.73111009e+04
5.89328274e+02 1.74899917e+04
5.89331564e+02 1.78893582e+04
5.89334853e+02 1.84285991e+04
5.89338143e+02 1.96404091e+04
5.89341432e+02 2.04617957e+04
5.89344722e+02 2.02657727e+04
5.89348012e+02 2.03529848e+04
5.89351301e+02 2.02030353e+04
5.89354591e+02 1.98409839e+04
5.89357880e+02 1.88032714e+04
5.89361170e+02 1.90536189e+04
5.89364459e+02 1.90781619e+04
5.89367749e+02 2.03898865e+04
5.89371039e+02 2.09458717e+04
5.89374328e+02 2.09095515e+04
5.89377618e+02 2.11310788e+04
5.89380907e+02 2.13339386e+04
5.89384197e+02 2.11472491e+04
5.89387487e+02 2.16973462e+04
5.89390776e+02 2.13313115e+04
5.89394066e+02 2.04803082e+04
5.89397355e+02 1.98322170e+04
5.89400645e+02 1.98332703e+04
5.89403934e+02 1.93942690e+04
5.89407224e+02 2.01026744e+04
5.89410514e+02 2.11268744e+04
5.89413803e+02 2.15932460e+04
5.89417093e+02 2.15095656e+04
5.89420382e+02 2.13474749e+04
5.89423672e+02 2.16115878e+04
5.89426962e+02 2.13258766e+04
5.89430251e+02 2.11897610e+04
5.89433541e+02 2.12221809e+04
5.89436830e+02 2.13130388e+04
5.89440120e+02 2.20179432e+04
5.89443409e+02 2.19167801e+04
5.89446699e+02 2.18044738e+04
5.89449989e+02 2.19213358e+04
5.89453278e+02 2.20458765e+04
5.89456568e+02 2.17734130e+04
5.89459857e+02 2.15559278e+04
5.89463147e+02 2.13582305e+04
5.89466436e+02 2.08441302e+04
5.89469726e+02 2.06159328e+04
5.89473016e+02 2.12845270e+04
5.89476305e+02 2.13735076e+04
5.89479595e+02 2.13880792e+04
5.89482884e+02 2.17154863e+04
5.89486174e+02 2.19016504e+04
5.89489464e+02 2.15349223e+04
5.89492753e+02 2.14660706e+04
5.89496043e+02 2.18773275e+04
5.89499332e+02 2.16582183e+04
5.89502622e+02 2.08517694e+04
5.89505911e+02 2.04876879e+04
5.89509201e+02 1.87423866e+04
5.89512491e+02 1.75214235e+04
5.89515780e+02 1.72592805e+04
5.89519070e+02 1.63148254e+04
5.89522359e+02 1.57194260e+04
5.89525649e+02 1.44332642e+04
5.89528938e+02 1.33847349e+04
5.89532228e+02 1.31102267e+04
5.89535518e+02 1.48841148e+04
5.89538807e+02 1.75518541e+04
5.89542097e+02 1.96256863e+04
5.89545386e+02 2.09617014e+04
5.89548676e+02 2.18499288e+04
5.89551966e+02 2.19047628e+04
5.89555255e+02 2.22179448e+04
5.89558545e+02 2.14360864e+04
5.89561834e+02 2.18755625e+04
5.89565124e+02 2.20237300e+04
5.89568413e+02 2.18861392e+04
5.89571703e+02 2.19332963e+04
5.89574993e+02 2.20718431e+04
5.89578282e+02 2.22885631e+04
5.89581572e+02 2.24256545e+04
5.89584861e+02 2.21326397e+04
5.89588151e+02 2.19586731e+04
5.89591441e+02 2.18254387e+04
5.89594730e+02 2.21142253e+04
5.89598020e+02 2.13731380e+04
5.89601309e+02 2.13628434e+04
5.89604599e+02 2.15073823e+04
5.89607888e+02 2.17466983e+04
5.89611178e+02 2.21372321e+04
5.89614468e+02 2.21481450e+04
5.89617757e+02 2.19741150e+04
5.89621047e+02 2.20621115e+04
5.89624336e+02 2.18107625e+04
5.89627626e+02 2.22334889e+04
5.89630915e+02 2.25772597e+04
5.89634205e+02 2.23514979e+04
5.89637495e+02 2.20932637e+04
5.89640784e+02 2.22321916e+04
5.89644074e+02 2.24189009e+04
5.89647363e+02 2.23961078e+04
5.89650653e+02 2.20349158e+04
5.89653943e+02 2.15909081e+04
5.89657232e+02 2.15485803e+04
5.89660522e+02 2.09980087e+04
5.89663811e+02 2.15992311e+04
5.89667101e+02 2.16666388e+04
5.89670390e+02 2.17371700e+04
5.89673680e+02 2.15868443e+04
5.89676970e+02 2.15260838e+04
5.89680259e+02 2.19550737e+04
5.89683549e+02 2.17461210e+04
5.89686838e+02 2.20811257e+04
5.89690128e+02 2.17472139e+04
5.89693417e+02 2.24258549e+04
5.89696707e+02 2.19359529e+04
5.89699997e+02 2.19027828e+04
5.89703286e+02 2.17497474e+04
5.89706576e+02 2.22900543e+04
5.89709865e+02 2.19201426e+04
5.89713155e+02 2.17086703e+04
5.89716445e+02 2.16056941e+04
5.89719734e+02 2.14641056e+04
5.89723024e+02 2.14347082e+04
5.89726313e+02 2.12836676e+04
5.89729603e+02 2.15724781e+04
5.89732892e+02 2.16732492e+04
5.89736182e+02 2.14009953e+04
5.89739472e+02 2.10680670e+04
5.89742761e+02 2.11545868e+04
5.89746051e+02 2.11589372e+04
5.89749340e+02 2.11944255e+04
5.89752630e+02 2.08882479e+04
5.89755919e+02 2.09565004e+04
5.89759209e+02 2.04927805e+04
5.89762499e+02 2.07350848e+04
5.89765788e+02 2.03810402e+04
5.89769078e+02 2.06661581e+04
5.89772367e+02 2.01116824e+04
5.89775657e+02 2.04536181e+04
5.89778947e+02 1.95567679e+04
5.89782236e+02 1.90812033e+04
5.89785526e+02 1.92677257e+04
5.89788815e+02 1.85248069e+04
5.89792105e+02 1.79701714e+04
5.89795394e+02 1.74637958e+04
5.89798684e+02 1.69202770e+04
5.89801974e+02 1.57170774e+04
5.89805263e+02 1.50388516e+04
5.89808553e+02 1.34184987e+04
5.89811842e+02 1.23211874e+04
5.89815132e+02 1.13512994e+04
5.89818422e+02 1.03031495e+04
5.89821711e+02 8.74767610e+03
5.89825001e+02 7.07054779e+03
5.89828290e+02 5.08187520e+03
5.89831580e+02 3.23506510e+03
5.89834869e+02 3.21520621e+03
5.89838159e+02 4.38030142e+03
5.89841449e+02 7.20207380e+03
5.89844738e+02 1.15907286e+04
5.89848028e+02 1.52723030e+04
5.89851317e+02 1.57605978e+04
5.89854607e+02 1.49571213e+04
5.89857896e+02 1.37255984e+04
5.89861186e+02 1.36117102e+04
5.89864476e+02 1.39884515e+04
5.89867765e+02 1.56251935e+04
5.89871055e+02 1.61815230e+04
5.89874344e+02 1.69970379e+04
5.89877634e+02 1.74553447e+04
5.89880924e+02 1.81490856e+04
5.89884213e+02 1.83017516e+04
5.89887503e+02 1.83823631e+04
5.89890792e+02 1.87711104e+04
5.89894082e+02 1.89191401e+04
5.89897371e+02 1.98597180e+04
5.89900661e+02 2.00348555e+04
5.89903951e+02 1.97685865e+04
5.89907240e+02 1.95143778e+04
5.89910530e+02 1.97906204e+04
5.89913819e+02 2.00247909e+04
5.89917109e+02 2.04853010e+04
5.89920398e+02 2.07724655e+04
5.89923688e+02 2.09366584e+04
5.89926978e+02 2.12479006e+04
5.89930267e+02 2.09987570e+04
5.89933557e+02 2.12919242e+04
5.89936846e+02 2.09695715e+04
5.89940136e+02 2.08027805e+04
5.89943426e+02 2.11878090e+04
5.89946715e+02 2.16144810e+04
5.89950005e+02 2.13243900e+04
5.89953294e+02 2.10830623e+04
5.89956584e+02 2.08157970e+04
5.89959873e+02 2.05569160e+04
5.89963163e+02 2.07250185e+04
5.89966453e+02 2.01732500e+04
5.89969742e+02 1.97664423e+04
5.89973032e+02 1.92835696e+04
5.89976321e+02 1.85192987e+04
5.89979611e+02 1.82783767e+04
5.89982901e+02 1.86141580e+04
5.89986190e+02 1.99498799e+04
5.89989480e+02 2.09330253e+04
5.89992769e+02 2.15719540e+04
5.89996059e+02 2.16604771e+04
5.89999348e+02 2.16430589e+04
5.90002638e+02 2.16876923e+04
5.90005928e+02 2.16043747e+04
5.90009217e+02 2.19517480e+04
5.90012507e+02 2.17206544e+04
5.90015796e+02 2.22767843e+04
5.90019086e+02 2.23519534e+04
5.90022375e+02 2.22861647e+04
5.90025665e+02 2.17512470e+04
5.90028955e+02 2.20923975e+04
5.90032244e+02 2.22966893e+04
5.90035534e+02 2.22536919e+04
5.90038823e+02 2.17681809e+04
5.90042113e+02 2.21236624e+04
5.90045403e+02 2.19357731e+04
5.90048692e+02 2.15957177e+04
5.90051982e+02 2.15836697e+04
5.90055271e+02 2.08916003e+04
5.90058561e+02 2.02711710e+04
5.90061850e+02 1.92506398e+04
5.90065140e+02 1.92067003e+04
5.90068430e+02 1.96504988e+04
5.90071719e+02 2.04900450e+04
5.90075009e+02 2.14086602e+04
5.90078298e+02 2.19135419e+04
5.90081588e+02 2.23701197e+04
5.90084877e+02 2.21775903e+04
5.90088167e+02 2.20451340e+04
5.90091457e+02 2.24722272e+04
5.90094746e+02 2.23998042e+04
5.90098036e+02 2.24916228e+04
5.90101325e+02 2.24212689e+04
5.90104615e+02 2.25710570e+04
5.90107905e+02 2.22594725e+04
5.90111194e+02 2.23232934e+04
5.90114484e+02 2.24848169e+04
5.90117773e+02 2.23363356e+04
5.90121063e+02 2.22548983e+04
5.90124352e+02 2.23894544e+04
5.90127642e+02 2.21087171e+04
5.90130932e+02 2.20457856e+04
5.90134221e+02 2.25037166e+04
5.90137511e+02 2.23215785e+04
5.90140800e+02 2.18482093e+04
5.90144090e+02 2.17745622e+04
5.90147379e+02 2.12524916e+04
5.90150669e+02 2.04182575e+04
5.90153959e+02 1.99929650e+04
5.90157248e+02 1.91947420e+04
5.90160538e+02 1.82898277e+04
5.90163827e+02 1.75517027e+04
5.90167117e+02 1.63162608e+04
5.90170407e+02 1.55343404e+04
5.90173696e+02 1.61497407e+04
5.90176986e+02 1.73042279e+04
5.90180275e+02 1.88520835e+04
5.90183565e+02 1.97214968e+04
5.90186854e+02 2.04099411e+04
5.90190144e+02 2.04871502e+04
5.90193434e+02 2.04990712e+04
5.90196723e+02 2.05281355e+04
5.90200013e+02 2.00890181e+04
5.90203302e+02 2.03986154e+04
5.90206592e+02 2.07816792e+04
5.90209882e+02 2.13272256e+04
5.90213171e+02 2.17056874e+04
5.90216461e+02 2.16893773e+04
5.90219750e+02 2.23777818e+04
5.90223040e+02 2.24295379e+04
5.90226329e+02 2.26634352e+04
5.90229619e+02 2.20988248e+04
5.90232909e+02 2.19368978e+04
5.90236198e+02 2.24101277e+04
5.90239488e+02 2.22134035e+04
5.90242777e+02 2.24632056e+04
5.90246067e+02 2.24597351e+04
5.90249356e+02 2.26572756e+04
5.90252646e+02 2.23788004e+04
5.90255936e+02 2.19949049e+04
5.90259225e+02 2.17103277e+04
5.90262515e+02 2.16027813e+04
5.90265804e+02 2.24848832e+04
5.90269094e+02 2.26056250e+04
5.90272384e+02 2.22924051e+04
5.90275673e+02 2.23771639e+04
5.90278963e+02 2.23774970e+04
5.90282252e+02 2.18835918e+04
5.90285542e+02 2.18026387e+04
5.90288831e+02 2.17270164e+04
5.90292121e+02 2.18345284e+04
5.90295411e+02 2.19174403e+04
5.90298700e+02 2.14051936e+04
5.90301990e+02 2.05574551e+04
5.90305279e+02 1.95093294e+04
5.90308569e+02 1.83400542e+04
5.90311858e+02 1.83186912e+04
5.90315148e+02 1.89661589e+04
5.90318438e+02 2.05284737e+04
5.90321727e+02 2.16716946e+04
5.90325017e+02 2.20684085e+04
5.90328306e+02 2.25586101e+04
5.90331596e+02 2.23763065e+04
5.90334886e+02 2.24542925e+04
5.90338175e+02 2.28157154e+04
5.90341465e+02 2.23035401e+04
5.90344754e+02 2.25433712e+04
5.90348044e+02 2.27177634e+04
5.90351333e+02 2.29560826e+04
5.90354623e+02 2.25981808e+04
5.90357913e+02 2.22271373e+04
5.90361202e+02 2.24017788e+04
5.90364492e+02 2.24387119e+04
5.90367781e+02 2.18337569e+04
5.90371071e+02 2.17173348e+04
5.90374361e+02 2.15224112e+04
5.90377650e+02 2.14040469e+04
