Wavelength(nm) Intensity
5.89098004e+02 1.99171415e+04
5.89101293e+02 1.98219658e+04
5.89104583e+02 1.93593486e+04
5.89107872e+02 1.97714455e+04
5.89111162e+02 1.93410400e+04
5.89114451e+02 1.97251584e+04
5.89117741e+02 1.89430816e+04
5.89121031e+02 1.83209363e+04
5.89124320e+02 1.75184017e+04
5.89127610e+02 1.71686108e+04
5.89130899e+02 1.71948204e+04
5.89134189e+02 1.83359423e+04
5.89137478e+02 1.86933628e+04
5.89140768e+02 1.88506150e+04
5.89144058e+02 1.90597123e+04
5.89147347e+02 1.84903683e+04
5.89150637e+02 1.83417657e+04
5.89153926e+02 1.79729793e+04
5.89157216e+02 1.79951773e+04
5.89160506e+02 1.75428012e+04
5.89163795e+02 1.70974343e+04
5.89167085e+02 1.62205697e+04
5.89170374e+02 1.58565575e+04
5.89173664e+02 1.56773998e+04
5.89176953e+02 1.59369214e+04
5.89180243e+02 1.59953847e+04
5.89183533e+02 1.58826929e+04
5.89186822e+02 1.49581840e+04
5.89190112e+02 1.44948751e+04
5.89193401e+02 1.47513526e+04
5.89196691e+02 1.42927195e+04
5.89199981e+02 1.36646992e+04
5.89203270e+02 1.33184703e+04
5.89206560e+02 1.22990674e+04
5.89209849e+02 1.13820314e+04
5.89213139e+02 1.08120155e+04
5.89216428e+02 9.82985150e+03
5.89219718e+02 9.04016676e+03
5.89223008e+02 7.52759614e+03
5.89226297e+02 5.83501376e+03
5.89229587e+02 4.35856515e+03
5.89232876e+02 2.82375623e+03
5.89236166e+02 2.55779698e+03
5.89239455e+02 3.94035487e+03
5.89242745e+02 7.29962523e+03
5.89246035e+02 1.31058070e+04
5.89249324e+02 1.76838099e+04
5.89252614e+02 1.82104399e+04
5.89255903e+02 1.45101097e+04
5.89259193e+02 1.17782705e+04
5.89262483e+02 1.09090636e+04
5.89265772e+02 1.14682579e+04
5.89269062e+02 1.19594599e+04
5.89272351e+02 1.24972806e+04
5.89275641e+02 1.31462575e+04
5.89278930e+02 1.37159026e+04
5.89282220e+02 1.44790290e+04
5.89285510e+02 1.44765562e+04
5.89288799e+02 1.51683512e+04
5.89292089e+02 1.57834463e+04
5.89295378e+02 1.62103442e+04
5.89298668e+02 1.70987871e+04
5.89301957e+02 1.69796156e+04
5.89305247e+02 1.72447350e+04
5.89308537e+02 1.69162458e+04
5.89311826e+02 1.69971440e+04
5.89315116e+02 1.70852940e+04
5.89318405e+02 1.74170123e+04
5.89321695e+02 1.68953206e+04
5.89324985e+02 1.63315219e+04
5.89328274e+02 1.62418314e+04
5.89331564e+02 1.67196247e+04
5.89334853e+02 1.78273829e+04
5.89338143e+02 1.84581296e+04
5.89341432e+02 1.88866270e+04
5.89344722e+02 1.89369551e+04
5.89348012e+02 1.92886470e+04
5.89351301e+02 1.89899713e+04
5.89354591e+02 1.81755261e+04
5.89357880e+02 1.79204280e+04
5.89361170e+02 1.80117891e+04
5.89364459e+02 1.80970928e+04
5.89367749e+02 1.86618664e+04
5.89371039e+02 1.91815241e+04
5.89374328e+02 1.96657168e+04
5.89377618e+02 2.01296878e+04
5.89380907e+02 2.01297020e+04
5.89384197e+02 1.99988413e+04
5.89387487e+02 1.95307686e+04
5.89390776e+02 1.94040559e+04
5.89394066e+02 1.95675642e+04
5.89397355e+02 1.87372579e+04
5.89400645e+02 1.82379619e+04
5.89403934e+02 1.80649992e+04
5.89407224e+02 1.84583579e+04
5.89410514e+02 1.95360423e+04
5.89413803e+02 2.03448740e+04
5.89417093e+02 1.99483071e+04
5.89420382e+02 1.93932097e+04
5.89423672e+02 1.97134857e+04
5.89426962e+02 2.00754285e+04
5.89430251e+02 1.95853095e+04
5.89433541e+02 1.97798915e+04
5.89436830e+02 2.02523592e+04
5.89440120e+02 2.04289996e+04
5.89443409e+02 2.04134265e+04
5.89446699e+02 2.04673741e+04
5.89449989e+02 2.01420920e+04
5.89453278e+02 2.02929315e+04
5.89456568e+02 2.02937439e+04
5.89459857e+02 1.98201400e+04
5.89463147e+02 1.97584882e+04
5.89466436e+02 1.92996037e+04
5.89469726e+02 1.92403135e+04
5.89473016e+02 1.96801216e+04
5.89476305e+02 2.07029090e+04
5.89479595e+02 2.02119242e+04
5.89482884e+02 1.99117931e+04
5.89486174e+02 1.98650984e+04
5.89489464e+02 2.03364400e+04
5.89492753e+02 2.01722724e+04
5.89496043e+02 2.03940477e+04
5.89499332e+02 2.02639772e+04
5.89502622e+02 1.98287060e+04
5.89505911e+02 1.92296574e+04
5.89509201e+02 1.81428920e+04
5.89512491e+02 1.69096913e+04
5.89515780e+02 1.60420649e+04
5.89519070e+02 1.54326655e+04
5.89522359e+02 1.47546197e+04
5.89525649e+02 1.35546063e+04
5.89528938e+02 1.23776514e+04
5.89532228e+02 1.25984649e+04
5.89535518e+02 1.37706957e+04
5.89538807e+02 1.62277870e+04
5.89542097e+02 1.83669429e+04
5.89545386e+02 1.99984911e+04
5.89548676e+02 2.03753521e+04
5.89551966e+02 2.05713191e+04
5.89555255e+02 2.04427738e+04
5.89558545e+02 2.02966400e+04
5.89561834e+02 2.04070202e+04
5.89565124e+02 2.04947848e+04
5.89568413e+02 2.08967944e+04
5.89571703e+02 2.04592969e+04
5.89574993e+02 2.10227205e+04
5.89578282e+02 2.05464293e+04
5.89581572e+02 2.05510021e+04
5.89584861e+02 2.04483683e+04
5.89588151e+02 2.03662863e+04
5.89591441e+02 2.08134253e+04
5.89594730e+02 2.06345061e+04
5.89598020e+02 2.03366031e+04
5.89601309e+02 2.00162353e+04
5.89604599e+02 1.99237213e+04
5.89607888e+02 2.01625848e+04
5.89611178e+02 2.02656299e+04
5.89614468e+02 2.01204991e+04
5.89617757e+02 2.03625511e+04
5.89621047e+02 2.04662294e+04
5.89624336e+02 2.08082885e+04
5.89627626e+02 2.07105251e+04
5.89630915e+02 2.08952729e+04
5.89634205e+02 2.06796489e+04
5.89637495e+02 2.07005825e+04
5.89640784e+02 2.06362472e+04
5.89644074e+02 2.01866861e+04
5.89647363e+02 2.02371900e+04
5.89650653e+02 2.00107098e+04
5.89653943e+02 1.98116148e+04
5.89657232e+02 1.94542363e+04
5.89660522e+02 1.96209075e+04
5.89663811e+02 1.99006164e+04
5.89667101e+02 1.94863323e+04
5.89670390e+02 2.00917397e+04
5.89673680e+02 2.00228042e+04
5.89676970e+02 1.97047699e+04
5.89680259e+02 2.00875942e+04
5.89683549e+02 1.98096859e+04
5.89686838e+02 2.06239807e+04
5.89690128e+02 2.06363922e+04
5.89693417e+02 1.98118350e+04
5.89696707e+02 2.03437472e+04
5.89699997e+02 2.06911741e+04
5.89703286e+02 2.03769910e+04
5.89706576e+02 2.02668094e+04
5.89709865e+02 2.03360751e+04
5.89713155e+02 2.03289565e+04
5.89716445e+02 2.02257267e+04
5.89719734e+02 2.00535708e+04
5.89723024e+02 2.02562590e+04
5.89726313e+02 2.06548146e+04
5.89729603e+02 1.98697664e+04
5.89732892e+02 1.96431072e+04
5.89736182e+02 1.99725810e+04
5.89739472e+02 1.97462842e+04
5.89742761e+02 2.00966918e+04
5.89746051e+02 1.98387883e+04
5.89749340e+02 1.96912014e+04
5.89752630e+02 1.97472275e+04
5.89755919e+02 1.93266458e+04
5.89759209e+02 1.92483513e+04
5.89762499e+02 1.87913089e+04
5.89765788e+02 1.93186593e+04
5.89769078e+02 1.92996424e+04
5.89772367e+02 1.87399204e+04
5.89775657e+02 1.84997567e+04
5.89778947e+02 1.86383303e+04
5.89782236e+02 1.83135748e+04
5.89785526e+02 1.79085935e+04
5.89788815e+02 1.74922150e+04
5.89792105e+02 1.71500268e+04
5.89795394e+02 1.64152616e+04
5.89798684e+02 1.54909172e+04
5.89801974e+02 1.49387397e+04
5.89805263e+02 1.40527029e+04
5.89808553e+02 1.25910304e+04
5.89811842e+02 1.16775792e+04
5.89815132e+02 1.01957455e+04
5.89818422e+02 9.75246325e+03
5.89821711e+02 8.50096454e+03
5.89825001e+02 6.26151667e+03
5.89828290e+02 4.64550983e+03
5.89831580e+02 2.70773951e+03
5.89834869e+02 2.79008422e+03
5.89838159e+02 3.89123832e+03
5.89841449e+02 6.63766689e+03
5.89844738e+02 1.05768010e+04
5.89848028e+02 1.39174042e+04
5.89851317e+02 1.46009058e+04
5.89854607e+02 1.37880644e+04
5.89857896e+02 1.27195394e+04
5.89861186e+02 1.32205915e+04
5.89864476e+02 1.36040060e+04
5.89867765e+02 1.43911982e+04
5.89871055e+02 1.48619526e+04
5.89874344e+02 1.54493945e+04
5.89877634e+02 1.61109818e+04
5.89880924e+02 1.65946840e+04
5.89884213e+02 1.67799862e+04
5.89887503e+02 1.71279017e+04
5.89890792e+02 1.72014330e+04
5.89894082e+02 1.80743036e+04
5.89897371e+02 1.81276339e+04
5.89900661e+02 1.85212810e+04
5.89903951e+02 1.87337608e+04
5.89907240e+02 1.84757679e+04
5.89910530e+02 1.84523753e+04
5.89913819e+02 1.85436542e+04
5.89917109e+02 1.90692701e+04
5.89920398e+02 1.91077877e+04
5.89923688e+02 1.93312496e+04
5.89926978e+02 1.93862575e+04
5.89930267e+02 1.99077983e+04
5.89933557e+02 1.96855267e+04
5.89936846e+02 1.95257715e+04
5.89940136e+02 1.98483580e+04
5.89943426e+02 1.95150582e+04
5.89946715e+02 1.94595948e+04
5.89950005e+02 1.97117986e+04
5.89953294e+02 1.95832595e+04
5.89956584e+02 1.93546078e+04
5.89959873e+02 1.93922197e+04
5.89963163e+02 1.90187474e+04
5.89966453e+02 1.89412908e+04
5.89969742e+02 1.88835541e+04
5.89973032e+02 1.75621436e+04
5.89976321e+02 1.68171866e+04
5.89979611e+02 1.68248233e+04
5.89982901e+02 1.72120897e+04
5.89986190e+02 1.82814074e+04
