# Wavelength Flux(MR)
5.89097364e+02 -4.23958849e+26
5.89100659e+02 -1.83319124e+27
5.89103954e+02 -1.31432507e+27
5.89107249e+02 -7.29629528e+26
5.89110544e+02 1.87051476e+26
5.89113839e+02 5.59092009e+26
5.89117135e+02 -1.54915442e+26
5.89120430e+02 -1.11797934e+27
5.89123725e+02 -8.03944945e+26
5.89127020e+02 -1.71811209e+27
5.89130315e+02 -2.61300148e+26
5.89133610e+02 6.63569523e+26
5.89136905e+02 2.43687857e+27
5.89140200e+02 2.43032980e+27
5.89143496e+02 1.87673072e+27
5.89146791e+02 1.41996607e+26
5.89150086e+02 -4.17535712e+26
5.89153381e+02 -6.39944664e+26
5.89156676e+02 5.51404394e+26
5.89159971e+02 8.05957173e+26
5.89163266e+02 6.66623788e+26
5.89166561e+02 7.85980914e+26
5.89169856e+02 3.84244851e+26
5.89173152e+02 9.58355877e+25
5.89176447e+02 1.50984770e+27
5.89179742e+02 -4.70171029e+26
5.89183037e+02 1.26776476e+27
5.89186332e+02 -5.52491553e+26
5.89189627e+02 -1.77478073e+27
5.89192922e+02 -9.23401203e+26
5.89196217e+02 -1.66931803e+27
5.89199513e+02 -2.14977729e+27
5.89202808e+02 -1.72901689e+27
5.89206103e+02 -2.56980696e+27
5.89209398e+02 -4.88890477e+26
5.89212693e+02 6.36855994e+27
5.89215988e+02 2.08092254e+28
5.89219283e+02 4.26680364e+28
5.89222578e+02 5.83190171e+28
5.89225873e+02 5.42557351e+28
5.89229169e+02 3.20884429e+28
5.89232464e+02 1.14475662e+28
5.89235759e+02 3.55960415e+27
5.89239054e+02 2.17392165e+27
5.89242349e+02 1.70159518e+27
5.89245644e+02 8.78960069e+25
5.89248939e+02 -7.89916080e+26
5.89252234e+02 -2.86049443e+26
5.89255530e+02 -2.87280830e+26
5.89258825e+02 -6.13862766e+26
5.89262120e+02 8.40015212e+25
5.89265415e+02 -2.27384043e+26
5.89268710e+02 3.66757050e+26
5.89272005e+02 -1.01330789e+27
5.89275300e+02 -2.41696493e+27
5.89278595e+02 -1.71522655e+27
5.89281890e+02 2.43315159e+26
5.89285186e+02 1.21471711e+27
5.89288481e+02 -1.07594816e+27
5.89291776e+02 -1.49925722e+27
5.89295071e+02 -2.68839888e+26
5.89298366e+02 -7.22007519e+26
5.89301661e+02 1.68113468e+27
5.89304956e+02 -3.47242311e+26
5.89308251e+02 -3.09836462e+26
5.89311547e+02 -9.95377164e+25
5.89314842e+02 7.51118264e+26
5.89318137e+02 -1.60927331e+26
5.89321432e+02 -8.25056727e+25
5.89324727e+02 -2.47762117e+27
5.89328022e+02 -1.84648008e+27
5.89331317e+02 -1.09428869e+27
5.89334612e+02 6.34741139e+26
5.89337907e+02 3.78530180e+27
5.89341203e+02 4.31810888e+27
5.89344498e+02 1.94511692e+27
5.89347793e+02 4.77859175e+26
5.89351088e+02 2.14243021e+26
5.89354383e+02 5.02514648e+26
5.89357678e+02 -1.37588072e+27
5.89360973e+02 -6.92765095e+26
5.89364268e+02 1.95451277e+27
5.89367564e+02 -6.52461153e+25
5.89370859e+02 -3.08462517e+26
5.89374154e+02 -1.07082321e+27
5.89377449e+02 -6.41751460e+26
5.89380744e+02 2.80807343e+26
5.89384039e+02 6.45393095e+26
5.89387334e+02 5.50320721e+25
5.89390629e+02 7.01950676e+26
5.89393924e+02 -4.76677469e+26
5.89397220e+02 -2.15242580e+27
5.89400515e+02 -3.04592054e+27
5.89403810e+02 -2.29316863e+27
5.89407105e+02 3.94210994e+26
5.89410400e+02 4.29674375e+26
5.89413695e+02 3.67696960e+26
5.89416990e+02 1.92230667e+27
5.89420285e+02 2.79226795e+26
5.89423581e+02 5.65844255e+26
5.89426876e+02 -7.83080694e+25
5.89430171e+02 -7.69826566e+26
5.89433466e+02 -1.10484902e+27
5.89436761e+02 -2.08040014e+26
5.89440056e+02 -2.11751824e+26
5.89443351e+02 -2.20115089e+27
5.89446646e+02 -1.62935822e+27
5.89449941e+02 -5.60927840e+26
5.89453237e+02 -2.53519202e+26
5.89456532e+02 -2.87578142e+26
5.89459827e+02 6.79165844e+26
5.89463122e+02 3.71412868e+26
5.89466417e+02 -1.74577843e+27
5.89469712e+02 -7.22550655e+26
5.89473007e+02 -6.03691550e+25
5.89476302e+02 1.96952485e+26
5.89479598e+02 -9.82785628e+26
5.89482893e+02 -1.33073253e+27
5.89486188e+02 -1.54674043e+27
5.89489483e+02 -1.30488256e+27
5.89492778e+02 -1.81346261e+27
5.89496073e+02 -2.81849432e+27
5.89499368e+02 -2.76599538e+27
5.89502663e+02 -1.14578977e+27
5.89505959e+02 6.78177661e+25
5.89509254e+02 -1.69962832e+27
5.89512549e+02 -1.11860520e+27
5.89515844e+02 -1.16711985e+27
5.89519139e+02 7.74009235e+25
5.89522434e+02 1.41346553e+27
5.89525729e+02 -1.17225992e+26
5.89529024e+02 -6.53672551e+25
5.89532319e+02 -6.08383663e+26
5.89535615e+02 5.64926740e+26
5.89538910e+02 -1.09714086e+27
5.89542205e+02 -9.56452254e+26
5.89545500e+02 -1.27454848e+27
5.89548795e+02 -1.47663553e+27
5.89552090e+02 -1.00351528e+27
5.89555385e+02 -7.08761943e+26
5.89558680e+02 -8.26569131e+26
5.89561976e+02 -2.72981849e+27
5.89565271e+02 1.66245720e+25
5.89568566e+02 -1.23579508e+27
5.89571861e+02 -1.91335157e+27
5.89575156e+02 -1.44050015e+27
5.89578451e+02 -9.55166029e+26
5.89581746e+02 -1.15172596e+27
5.89585041e+02 -1.91864052e+27
5.89588336e+02 -4.51140292e+26
5.89591632e+02 4.86705865e+26
5.89594927e+02 -8.06117565e+26
5.89598222e+02 -2.34901373e+27
5.89601517e+02 -1.85971636e+27
5.89604812e+02 -1.11430102e+27
5.89608107e+02 -2.28484906e+26
5.89611402e+02 -3.96906093e+26
5.89614697e+02 -4.59862871e+26
5.89617993e+02 1.98545384e+26
5.89621288e+02 3.66658968e+26
5.89624583e+02 -2.98867493e+26
5.89627878e+02 -8.52798850e+26
5.89631173e+02 -4.14611927e+26
5.89634468e+02 -2.55476540e+27
5.89637763e+02 2.87808990e+26
5.89641058e+02 -6.11060378e+26
5.89644353e+02 -8.89801357e+25
5.89647649e+02 -1.15170684e+27
5.89650944e+02 -8.93361186e+26
5.89654239e+02 1.13454284e+26
5.89657534e+02 -1.95576433e+27
5.89660829e+02 3.75318577e+26
5.89664124e+02 6.86721099e+25
5.89667419e+02 -1.02016552e+26
5.89670714e+02 -6.26550709e+26
5.89674010e+02 4.70387855e+24
5.89677305e+02 -2.22752891e+26
5.89680600e+02 -3.44555456e+26
5.89683895e+02 -9.40975332e+26
5.89687190e+02 -1.23322632e+27
5.89690485e+02 -7.83195287e+26
5.89693780e+02 -1.87128979e+27
5.89697075e+02 -2.58314199e+27
5.89700370e+02 -1.93596176e+27
5.89703666e+02 -1.84463620e+27
5.89706961e+02 -9.69096016e+26
5.89710256e+02 -1.70737773e+27
5.89713551e+02 -3.91550416e+26
5.89716846e+02 -1.14929283e+27
5.89720141e+02 -1.39831713e+27
5.89723436e+02 -1.59595711e+27
5.89726731e+02 -1.02176391e+27
5.89730027e+02 -1.80073628e+27
5.89733322e+02 -9.84246116e+26
5.89736617e+02 -1.21534838e+27
5.89739912e+02 -8.66386210e+26
5.89743207e+02 -1.62199590e+27
5.89746502e+02 -1.07253320e+27
5.89749797e+02 -1.53636302e+27
5.89753092e+02 -1.65980292e+26
5.89756387e+02 -3.46828344e+26
5.89759683e+02 9.46853066e+26
5.89762978e+02 7.88592483e+26
5.89766273e+02 1.77311416e+27
5.89769568e+02 1.65815760e+27
5.89772863e+02 1.11352588e+27
5.89776158e+02 6.18074745e+26
5.89779453e+02 7.05670771e+25
5.89782748e+02 1.38917196e+27
5.89786044e+02 -9.76283561e+26
5.89789339e+02 -1.09953279e+27
5.89792634e+02 -1.07956935e+27
5.89795929e+02 -1.76171662e+27
5.89799224e+02 -2.32650344e+27
5.89802519e+02 -3.39513986e+27
5.89805814e+02 -2.12561331e+27
5.89809109e+02 2.14212888e+27
5.89812404e+02 9.94117735e+27
5.89815700e+02 2.43040039e+28
5.89818995e+02 3.76026229e+28
5.89822290e+02 4.45616791e+28
5.89825585e+02 3.44136087e+28
5.89828880e+02 1.84221578e+28
5.89832175e+02 7.34622639e+27
5.89835470e+02 2.79664141e+27
5.89838765e+02 1.36505010e+25
5.89842061e+02 -6.04806799e+25
5.89845356e+02 -6.35205449e+26
5.89848651e+02 -9.98874803e+26
5.89851946e+02 -6.60326471e+26
5.89855241e+02 5.41446084e+26
5.89858536e+02 6.25187234e+26
5.89861831e+02 7.93842253e+26
5.89865126e+02 6.43934334e+26
5.89868421e+02 7.39622307e+26
5.89871717e+02 -3.82521932e+26
5.89875012e+02 4.94968700e+26
5.89878307e+02 -6.21441441e+26
5.89881602e+02 -9.50394493e+26
5.89884897e+02 1.79692981e+26
5.89888192e+02 -1.75087553e+27
5.89891487e+02 1.30137230e+26
5.89894782e+02 5.03563610e+25
5.89898078e+02 -3.03392350e+26
5.89901373e+02 -5.28934420e+26
5.89904668e+02 -2.45468828e+26
5.89907963e+02 -5.56408825e+26
5.89911258e+02 -1.58136989e+27
5.89914553e+02 -2.28744974e+27
5.89917848e+02 -1.29492206e+27
5.89921143e+02 7.05634046e+26
5.89924438e+02 -3.84542390e+26
5.89927734e+02 -4.06074462e+26
5.89931029e+02 5.23545481e+25
5.89934324e+02 9.84076330e+25
5.89937619e+02 -3.16044767e+26
5.89940914e+02 3.72649064e+26
5.89944209e+02 -1.39201570e+25
5.89947504e+02 4.79422365e+25
5.89950799e+02 5.26583729e+26
5.89954095e+02 -5.61356241e+26
5.89957390e+02 7.43377937e+26
5.89960685e+02 -1.36414828e+26
5.89963980e+02 -1.90044226e+26
5.89967275e+02 5.97945434e+26
5.89970570e+02 7.10114487e+26
5.89973865e+02 2.48807682e+25
5.89977160e+02 -1.14807344e+27
5.89980455e+02 -3.41279788e+27
5.89983751e+02 -1.47989544e+27
5.89987046e+02 1.37714952e+27
5.89990341e+02 1.64922819e+27
5.89993636e+02 2.05948891e+27
5.89996931e+02 1.98264188e+27
5.90000226e+02 1.98121966e+27
5.90003521e+02 5.45705196e+25
5.90006816e+02 2.75643637e+26
5.90010112e+02 5.32580154e+25
5.90013407e+02 5.79991285e+26
5.90016702e+02 -3.43066576e+26
5.90019997e+02 5.07483321e+26
5.90023292e+02 2.32414269e+25
5.90026587e+02 -1.06240754e+27
5.90029882e+02 -1.63189545e+27
5.90033177e+02 -1.36117635e+27
5.90036472e+02 -1.22245536e+27
5.90039768e+02 -8.12245774e+26
5.90043063e+02 -1.56613046e+27
5.90046358e+02 -9.46376426e+26
5.90049653e+02 3.46121369e+26
5.90052948e+02 9.69700027e+26
5.90056243e+02 -1.05600721e+26
5.90059538e+02 -1.62658866e+27
5.90062833e+02 -1.58179418e+27
5.90066129e+02 -1.46258778e+27
5.90069424e+02 -7.18394635e+26
5.90072719e+02 -2.94682965e+26
5.90076014e+02 9.73696836e+26
5.90079309e+02 1.03531556e+27
5.90082604e+02 9.62125218e+25
5.90085899e+02 -1.18469417e+27
5.90089194e+02 -1.23687041e+27
5.90092489e+02 -1.58507691e+27
5.90095785e+02 -1.44215352e+27
5.90099080e+02 -1.89230043e+27
5.90102375e+02 -6.64534006e+26
5.90105670e+02 -1.87730612e+27
5.90108965e+02 -1.36674941e+27
5.90112260e+02 -4.68279391e+26
5.90115555e+02 3.92217004e+26
5.90118850e+02 -7.20493761e+26
5.90122146e+02 -1.73034589e+27
5.90125441e+02 -5.32398787e+26
5.90128736e+02 5.01180855e+26
5.90132031e+02 -7.14024520e+26
5.90135326e+02 -1.82486632e+27
5.90138621e+02 -6.78990174e+26
5.90141916e+02 -6.91430634e+26
5.90145211e+02 -7.33650491e+25
5.90148506e+02 -1.51284712e+26
5.90151802e+02 1.49039047e+27
5.90155097e+02 -3.86181818e+26
5.90158392e+02 -8.30406729e+26
5.90161687e+02 -6.17563675e+26
5.90164982e+02 -1.15738121e+27
5.90168277e+02 -1.64223189e+27
5.90171572e+02 -1.22776988e+27
5.90174867e+02 9.54157306e+26
5.90178163e+02 2.78796703e+27
5.90181458e+02 1.98746132e+27
5.90184753e+02 3.43002410e+27
5.90188048e+02 2.36863610e+27
5.90191343e+02 2.00745838e+27
5.90194638e+02 2.48385582e+27
5.90197933e+02 6.07453635e+26
5.90201228e+02 3.24103339e+26
5.90204523e+02 -1.53971773e+27
5.90207819e+02 -3.31650117e+26
5.90211114e+02 -1.42080327e+27
5.90214409e+02 -2.31325582e+27
5.90217704e+02 -2.64529879e+26
5.90220999e+02 -4.96162351e+26
5.90224294e+02 -1.82182037e+27
5.90227589e+02 -1.10564313e+27
5.90230884e+02 -1.75861328e+27
5.90234180e+02 -8.44695157e+26
5.90237475e+02 -6.61194788e+26
5.90240770e+02 -5.42253263e+26
5.90244065e+02 -6.77923528e+26
5.90247360e+02 -2.03970034e+27
5.90250655e+02 -1.73095283e+27
5.90253950e+02 -1.33324517e+27
5.90257245e+02 -1.65488953e+27
5.90260540e+02 -2.14372749e+27
5.90263836e+02 -3.27827277e+26
5.90267131e+02 -6.57593665e+26
5.90270426e+02 1.05585341e+26
5.90273721e+02 -5.37301189e+25
5.90277016e+02 2.69993203e+26
5.90280311e+02 -1.09655961e+27
5.90283606e+02 -1.15552881e+26
5.90286901e+02 3.13875051e+26
5.90290197e+02 -4.46700453e+25
5.90293492e+02 6.56066286e+26
5.90296787e+02 1.40123110e+27
5.90300082e+02 1.25140232e+27
5.90303377e+02 6.43058171e+26
5.90306672e+02 -1.62084842e+27
5.90309967e+02 -1.42800453e+27
5.90313262e+02 -2.59011368e+27
5.90316557e+02 -1.73206430e+27
5.90319853e+02 1.10854504e+27
5.90323148e+02 1.46257540e+27
5.90326443e+02 9.67467015e+26
5.90329738e+02 1.04447133e+27
5.90333033e+02 1.77253861e+27
5.90336328e+02 1.98128347e+27
5.90339623e+02 1.26258307e+27
5.90342918e+02 5.00086180e+25
5.90346214e+02 1.62279875e+27
5.90349509e+02 -8.91908555e+26
5.90352804e+02 -1.16754896e+27
5.90356099e+02 -6.22699424e+26
5.90359394e+02 -1.13134133e+27
5.90362689e+02 -3.05995549e+26
5.90365984e+02 -1.26073543e+27
5.90369279e+02 -1.58822334e+27
5.90372574e+02 -8.05768949e+26
5.90375870e+02 -6.12892411e+26
5.90379165e+02 -2.24824776e+27
5.90382460e+02 -2.36853264e+27
5.90385755e+02 -7.42320733e+26
5.90389050e+02 -2.26757499e+26
5.90392345e+02 -2.48674637e+26
5.90395640e+02 -9.30299503e+25
5.90398935e+02 -2.61953729e+26
5.90402231e+02 -5.15137244e+26
5.90405526e+02 -8.19454792e+26
5.90408821e+02 -1.59255549e+27
5.90412116e+02 4.89159114e+26
5.90415411e+02 -1.14103589e+27
