# Wavelength Flux(MR)
5.89097364e+02 -3.92846409e+26
5.89100659e+02 -1.77530017e+27
5.89103954e+02 -1.23000754e+27
5.89107249e+02 -6.19524672e+26
5.89110544e+02 3.19121998e+26
5.89113839e+02 7.06666640e+26
5.89117135e+02 -6.81126287e+23
5.89120430e+02 -9.68015695e+26
5.89123725e+02 -6.69880762e+26
5.89127020e+02 -1.60693507e+27
5.89130315e+02 -1.79247994e+26
5.89133610e+02 7.17140198e+26
5.89136905e+02 2.46559444e+27
5.89140200e+02 2.44325472e+27
5.89143496e+02 1.88345449e+27
5.89146791e+02 1.52265854e+26
5.89150086e+02 -3.98244992e+26
5.89153381e+02 -6.08913889e+26
5.89156676e+02 5.92328378e+26
5.89159971e+02 8.54234158e+26
5.89163266e+02 7.18240618e+26
5.89166561e+02 8.37203694e+26
5.89169856e+02 4.34225483e+26
5.89173152e+02 1.45919452e+26
5.89176447e+02 1.56231118e+27
5.89179742e+02 -4.07666983e+26
5.89183037e+02 1.34111242e+27
5.89186332e+02 -4.63923004e+26
5.89189627e+02 -1.67427206e+27
5.89192922e+02 -8.20092857e+26
5.89196217e+02 -1.57306223e+27
5.89199513e+02 -2.07399619e+27
5.89202808e+02 -1.68712340e+27
5.89206103e+02 -2.57031805e+27
5.89209398e+02 -5.39052810e+26
5.89212693e+02 6.26546770e+27
5.89215988e+02 2.06525834e+28
5.89219283e+02 4.24609590e+28
5.89222578e+02 5.80778962e+28
5.89225873e+02 5.40082022e+28
5.89229169e+02 3.18589959e+28
5.89232464e+02 1.12414504e+28
5.89235759e+02 3.37002165e+27
5.89239054e+02 1.99749390e+27
5.89242349e+02 1.53848828e+27
5.89245644e+02 -6.05733150e+25
5.89248939e+02 -9.24222007e+26
5.89252234e+02 -4.07225388e+26
5.89255530e+02 -3.94787840e+26
5.89258825e+02 -7.07538473e+26
5.89262120e+02 2.70723050e+24
5.89265415e+02 -2.96645533e+26
5.89268710e+02 3.06881375e+26
5.89272005e+02 -1.06440885e+27
5.89275300e+02 -2.46150413e+27
5.89278595e+02 -1.75649057e+27
5.89281890e+02 2.04205033e+26
5.89285186e+02 1.18048021e+27
5.89288481e+02 -1.09864939e+27
5.89291776e+02 -1.50659675e+27
5.89295071e+02 -2.56202005e+26
5.89298366e+02 -6.82621967e+26
5.89301661e+02 1.74803225e+27
5.89304956e+02 -2.49167746e+26
5.89308251e+02 -1.86541263e+26
5.89311547e+02 4.05735422e+25
5.89314842e+02 8.95941553e+26
5.89318137e+02 -2.33295670e+25
5.89321432e+02 3.34078415e+25
5.89324727e+02 -2.39338220e+27
5.89328022e+02 -1.80575170e+27
5.89331317e+02 -1.10254650e+27
5.89334612e+02 5.75900499e+26
5.89337907e+02 3.67894687e+27
5.89341203e+02 4.17568071e+27
5.89344498e+02 1.78216307e+27
5.89347793e+02 3.08451909e+26
5.89351088e+02 5.13555550e+25
5.89354383e+02 3.56543370e+26
5.89357678e+02 -1.49646356e+27
5.89360973e+02 -7.87465653e+26
5.89364268e+02 1.88411252e+27
5.89367564e+02 -1.08247704e+26
5.89370859e+02 -3.26355087e+26
5.89374154e+02 -1.06353303e+27
5.89377449e+02 -6.10853732e+26
5.89380744e+02 3.33034785e+26
5.89384039e+02 7.15148522e+26
5.89387334e+02 1.35854323e+26
5.89390629e+02 7.82849033e+26
5.89393924e+02 -4.05447267e+26
5.89397220e+02 -2.10127648e+27
5.89400515e+02 -3.02402863e+27
5.89403810e+02 -2.30670305e+27
5.89407105e+02 3.43311727e+26
5.89410400e+02 3.47865855e+26
5.89413695e+02 2.62992067e+26
5.89416990e+02 1.80364046e+27
5.89420285e+02 1.60291260e+26
5.89423581e+02 4.54852228e+26
5.89426876e+02 -1.72990956e+26
5.89430171e+02 -8.43271837e+26
5.89433466e+02 -1.15479190e+27
5.89436761e+02 -2.34562051e+26
5.89440056e+02 -2.14092373e+26
5.89443351e+02 -2.17838775e+27
5.89446646e+02 -1.58541527e+27
5.89449941e+02 -4.99267215e+26
5.89453237e+02 -1.78014120e+26
5.89456532e+02 -2.03695588e+26
5.89459827e+02 7.64333776e+26
5.89463122e+02 4.53343496e+26
5.89466417e+02 -1.66943777e+27
5.89469712e+02 -6.55997168e+26
5.89473007e+02 -2.45370496e+24
5.89476302e+02 2.48897974e+26
5.89479598e+02 -9.33267694e+26
5.89482893e+02 -1.28365184e+27
5.89486188e+02 -1.50414229e+27
5.89489483e+02 -1.27162769e+27
5.89492778e+02 -1.79463621e+27
5.89496073e+02 -2.81876308e+27
5.89499368e+02 -2.78912125e+27
5.89502663e+02 -1.19315559e+27
5.89505959e+02 -1.20078616e+24
5.89509254e+02 -1.78435506e+27
5.89512549e+02 -1.21748686e+27
5.89515844e+02 -1.27626938e+27
5.89519139e+02 -3.98173354e+25
5.89522434e+02 1.29172173e+27
5.89525729e+02 -2.36957678e+26
5.89529024e+02 -1.80135302e+26
5.89532319e+02 -7.13681285e+26
5.89535615e+02 4.70749079e+26
5.89538910e+02 -1.17590136e+27
5.89542205e+02 -1.02078011e+27
5.89545500e+02 -1.32460346e+27
5.89548795e+02 -1.51384449e+27
5.89552090e+02 -1.03021003e+27
5.89555385e+02 -7.26673789e+26
5.89558680e+02 -8.37121812e+26
5.89561976e+02 -2.73295474e+27
5.89565271e+02 1.59272108e+25
5.89568566e+02 -1.23104355e+27
5.89571861e+02 -1.90347530e+27
5.89575156e+02 -1.42591234e+27
5.89578451e+02 -9.35276930e+26
5.89581746e+02 -1.12584437e+27
5.89585041e+02 -1.88719521e+27
5.89588336e+02 -4.18330796e+26
5.89591632e+02 5.17698267e+26
5.89594927e+02 -7.79547782e+26
5.89598222e+02 -2.33121529e+27
5.89601517e+02 -1.85606316e+27
5.89604812e+02 -1.12687796e+27
5.89608107e+02 -2.57040638e+26
5.89611402e+02 -4.37949897e+26
5.89614697e+02 -5.09160258e+26
5.89617993e+02 1.45655715e+26
5.89621288e+02 3.15975314e+26
5.89624583e+02 -3.41860519e+26
5.89627878e+02 -8.84470427e+26
5.89631173e+02 -4.33306300e+26
5.89634468e+02 -2.55701824e+27
5.89637763e+02 2.97742111e+26
5.89641058e+02 -5.87001623e+26
5.89644353e+02 -5.45478154e+25
5.89647649e+02 -1.10921916e+27
5.89650944e+02 -8.48414568e+26
5.89654239e+02 1.55509192e+26
5.89657534e+02 -1.91829885e+27
5.89660829e+02 4.01010205e+26
5.89664124e+02 8.26576129e+25
5.89667419e+02 -1.00758377e+26
5.89670714e+02 -6.37476806e+26
5.89674010e+02 -1.82388179e+25
5.89677305e+02 -2.55119253e+26
5.89680600e+02 -3.84040201e+26
5.89683895e+02 -9.84375663e+26
5.89687190e+02 -1.27777785e+27
5.89690485e+02 -8.26529383e+26
5.89693780e+02 -1.90941194e+27
5.89697075e+02 -2.61430524e+27
5.89700370e+02 -1.96003294e+27
5.89703666e+02 -1.86060118e+27
5.89706961e+02 -9.77662032e+26
5.89710256e+02 -1.70748520e+27
5.89713551e+02 -3.85256645e+26
5.89716846e+02 -1.13483628e+27
5.89720141e+02 -1.37568031e+27
5.89723436e+02 -1.56418115e+27
5.89726731e+02 -9.79985404e+26
5.89730027e+02 -1.74591391e+27
5.89733322e+02 -9.15814952e+26
5.89736617e+02 -1.13087326e+27
5.89739912e+02 -7.65704358e+26
5.89743207e+02 -1.50477372e+27
5.89746502e+02 -9.41905007e+26
5.89749797e+02 -1.39464041e+27
5.89753092e+02 -1.84398823e+25
5.89756387e+02 -1.95469415e+26
5.89759683e+02 1.09877113e+27
5.89762978e+02 9.42358053e+26
5.89766273e+02 1.93004849e+27
5.89769568e+02 1.82328909e+27
5.89772863e+02 1.29192740e+27
5.89776158e+02 8.13324891e+26
5.89779453e+02 2.83393604e+26
5.89782748e+02 1.61425503e+27
5.89786044e+02 -7.44454355e+26
5.89789339e+02 -8.75739950e+26
5.89792634e+02 -8.79034961e+26
5.89795929e+02 -1.59852197e+27
5.89799224e+02 -2.21250105e+27
5.89802519e+02 -3.33710281e+27
5.89805814e+02 -2.12777943e+27
5.89809109e+02 2.07941589e+27
5.89812404e+02 9.82073494e+27
5.89815700e+02 2.41289922e+28
5.89818995e+02 3.73852221e+28
5.89822290e+02 4.43204881e+28
5.89825585e+02 3.41771247e+28
5.89828880e+02 1.82079053e+28
5.89832175e+02 7.15885920e+27
5.89835470e+02 2.63405939e+27
5.89838765e+02 -1.27804966e+26
5.89842061e+02 -1.89519641e+26
5.89845356e+02 -7.59558741e+26
5.89848651e+02 -1.12601347e+27
5.89851946e+02 -7.95283918e+26
5.89855241e+02 3.97271298e+26
5.89858536e+02 4.75656448e+26
5.89861831e+02 6.44248100e+26
5.89865126e+02 5.00805365e+26
5.89868421e+02 6.08386159e+26
5.89871717e+02 -4.96783868e+26
