TAA_Bin,Band_Index,EffCos_Lo,EffCos_Hi,Gen_PSD_Dawn,Gen_TD_Dawn,Gen_PSD_Dusk,Gen_TD_Dusk,Stock_Dawn,Stock_Dusk,Step_Count
0,0,0.0000,0.0500,4.8300e+27,1.8000e+26,2.7700e+27,1.4000e+26,3.8525e+32,2.2910e+32,136
0,1,0.0500,0.1000,4.6400e+27,1.3000e+27,2.4400e+27,5.8000e+26,1.3993e+32,8.0040e+31,136
0,2,0.1000,0.2000,1.6620e+28,1.2360e+28,7.3900e+27,6.0700e+27,2.8273e+32,1.3788e+32,136
0,3,0.2000,0.3500,2.1190e+28,4.6010e+28,9.7600e+27,2.5360e+28,1.9487e+32,9.0904e+31,136
0,4,0.3500,0.5500,1.2320e+28,8.9970e+28,7.1400e+27,6.3120e+28,6.7526e+31,3.7782e+31,136
0,5,0.5500,1.0100,5.1500e+27,2.2027e+29,4.1700e+27,2.0348e+29,1.7536e+31,1.4731e+31,136
1,0,0.0000,0.0500,4.7300e+27,1.8000e+26,2.6100e+27,9.0000e+25,3.8555e+32,2.2924e+32,136
1,1,0.0500,0.1000,4.6900e+27,1.3200e+27,2.5300e+27,6.3000e+26,1.3990e+32,8.0003e+31,136
1,2,0.1000,0.2000,1.7440e+28,1.3140e+28,8.1700e+27,6.3100e+27,2.8246e+32,1.3778e+32,136
1,3,0.2000,0.3500,2.0870e+28,4.2520e+28,1.0160e+28,2.4670e+28,1.9417e+32,9.0759e+31,136
1,4,0.3500,0.5500,1.2770e+28,8.7100e+28,7.1900e+27,6.1950e+28,6.7241e+31,3.7862e+31,136
1,5,0.5500,1.0100,5.3300e+27,2.2230e+29,4.4000e+27,1.9601e+29,1.7653e+31,1.4742e+31,136
2,0,0.0000,0.0500,4.3800e+27,2.0000e+26,2.5500e+27,1.8000e+26,3.8588e+32,2.2935e+32,136
2,1,0.0500,0.1000,4.8400e+27,1.2300e+27,2.4500e+27,5.7000e+26,1.3989e+32,7.9984e+31,136
2,2,0.1000,0.2000,1.7030e+28,1.2200e+28,7.9700e+27,5.9800e+27,2.8211e+32,1.3770e+32,136
