TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
115,1.0910e+30,5.4782e+29,5.3309e+29,3.1000e+27,6.9500e+27,5.1586e+29,3.1960e+28,3.5121e+29,1.8188e+29,2.1600e+27,9.4000e+26,3.7100e+27,3.2400e+27,7.4625e+08,1.3206e+04,6.5256e+08,1.0080e-20,2.6681e+07,8.5324e+02,3.9292e+05,3.9029e+05,50.2,48.9,0.3,0.6,1.0902e+30,1.0689e+30,1.3030e+28,8.1900e+27,2.0037e+28,0.0000e+00,98.1,1.2,0.8
116,1.1233e+30,5.6499e+29,5.4842e+29,2.9700e+27,6.9400e+27,5.3009e+29,3.4900e+28,3.6353e+29,1.8489e+29,1.9400e+27,1.0300e+27,3.5300e+27,3.4100e+27,7.4542e+08,1.3571e+04,6.6814e+08,5.1013e-20,2.6182e+07,8.8573e+02,3.9028e+05,3.8767e+05,50.3,48.8,0.3,0.6,1.1233e+30,1.1012e+30,1.3440e+28,8.5800e+27,1.9911e+28,0.0000e+00,98.0,1.2,0.8
117,1.1600e+30,5.7772e+29,5.7232e+29,3.0200e+27,6.9700e+27,5.4228e+29,3.5440e+28,3.7657e+29,1.9575e+29,2.0500e+27,9.7000e+26,3.5900e+27,3.3800e+27,7.4439e+08,1.4125e+04,5.9990e+08,2.6880e-19,2.5990e+07,9.2371e+02,3.8766e+05,3.8510e+05,49.8,49.3,0.3,0.6,1.1595e+30,1.1373e+30,1.3850e+28,8.4100e+27,1.9704e+28,0.0000e+00,98.1,1.2,0.7
118,1.1644e+30,5.9130e+29,5.6256e+29,3.4700e+27,7.0300e+27,5.5829e+29,3.3010e+28,3.9843e+29,1.6413e+29,2.3000e+27,1.1700e+27,3.5100e+27,3.5200e+27,7.4912e+08,1.4506e+04,5.3969e+08,1.0006e-20,2.5707e+07,9.4582e+02,3.8509e+05,3.8255e+05,50.8,48.3,0.3,0.6,1.1652e+30,1.1432e+30,1.3950e+28,8.0700e+27,1.9581e+28,0.0000e+00,98.1,1.2,0.7
119,1.1711e+30,6.0318e+29,5.5779e+29,3.1700e+27,6.9600e+27,5.6939e+29,3.3790e+28,4.0698e+29,1.5081e+29,2.1000e+27,1.0700e+27,3.4200e+27,3.5400e+27,7.5310e+08,1.4978e+04,5.4986e+08,1.0380e-20,2.5369e+07,9.6394e+02,3.8254e+05,3.8003e+05,51.5,47.6,0.3,0.6,1.1698e+30,1.1478e+30,1.3960e+28,8.0400e+27,1.9459e+28,0.0000e+00,98.1,1.2,0.7
120,1.2214e+30,6.2101e+29,5.8994e+29,3.3700e+27,7.0600e+27,5.8673e+29,3.4280e+28,4.1616e+29,1.7378e+29,2.2500e+27,1.1200e+27,3.5100e+27,3.5500e+27,7.5661e+08,9.3808e+02,5.9736e+08,1.0023e-20,3.2723e+07,1.0087e+03,3.8002e+05,3.7754e+05,50.8,48.3,0.3,0.6,1.2209e+30,1.1980e+30,1.4490e+28,8.4000e+27,1.9337e+28,0.0000e+00,98.1,1.2,0.7
121,1.2402e+30,6.3309e+29,5.9607e+29,3.9100e+27,7.0900e+27,5.9758e+29,3.5510e+28,4.2162e+29,1.7445e+29,2.8100e+27,1.1000e+27,3.4100e+27,3.6800e+27,7.5825e+08,1.6028e+04,5.0081e+08,1.0276e-20,3.2739e+07,1.0296e+03,3.7753e+05,3.7509e+05,51.0,48.1,0.3,0.6,1.2398e+30,1.2181e+30,1.3800e+28,7.8800e+27,1.9216e+28,0.0000e+00,98.3,1.1,0.6
122,1.2641e+30,6.5077e+29,6.0215e+29,4.1700e+27,7.0200e+27,6.1599e+29,3.4780e+28,4.3330e+29,1.6885e+29,2.8700e+27,1.3000e+27,3.7600e+27,3.2600e+27,7.6052e+08,1.6538e+04,5.3631e+08,1.0086e-20,3.1933e+07,1.0918e+03,3.7508e+05,3.7267e+05,51.5,47.6,0.3,0.6,1.2646e+30,1.2421e+30,1.4360e+28,8.0800e+27,1.9020e+28,0.0000e+00,98.2,1.1,0.6
123,1.2979e+30,6.6446e+29,6.2276e+29,3.6400e+27,7.0200e+27,6.2889e+29,3.5570e+28,4.5742e+29,1.6534e+29,2.5500e+27,1.0900e+27,3.5400e+27,3.4800e+27,7.6154e+08,1.6816e+04,6.0004e+08,1.1023e-19,3.1911e+07,1.1267e+03,3.7266e+05,3.7029e+05,51.2,48.0,0.3,0.5,1.2968e+30,1.2737e+30,1.5190e+28,7.9100e+27,1.8829e+28,0.0000e+00,98.2,1.2,0.6
124,1.3313e+30,6.7677e+29,6.4333e+29,4.2100e+27,6.9800e+27,6.4206e+29,3.4710e+28,4.7763e+29,1.6570e+29,2.9600e+27,1.2500e+27,3.5400e+27,3.4400e+27,7.6315e+08,1.7375e+04,4.8996e+08,1.0079e-20,3.1040e+07,1.1512e+03,3.7028e+05,3.6794e+05,50.8,48.3,0.3,0.5,1.3311e+30,1.3080e+30,1.5270e+28,7.8900e+27,1.8788e+28,0.0000e+00,98.3,1.1,0.6
125,1.3789e+30,6.9339e+29,6.7433e+29,4.1200e+27,7.0300e+27,6.5739e+29,3.6000e+28,4.9482e+29,1.7951e+29,3.0000e+27,1.1200e+27,3.2900e+27,3.7400e+27,7.6344e+08,1.7850e+04,6.3043e+08,4.5222e-19,3.0425e+07,1.2020e+03,3.6793e+05,3.6563e+05,50.3,48.9,0.3,0.5,1.3771e+30,1.3537e+30,1.5680e+28,7.7500e+27,1.8601e+28,0.0000e+00,98.3,1.1,0.6
126,1.4253e+30,7.0946e+29,7.0477e+29,4.0700e+27,7.0200e+27,6.7325e+29,3.6210e+28,5.2810e+29,1.7667e+29,2.7100e+27,1.3600e+27,3.7300e+27,3.2900e+27,7.6355e+08,1.8482e+04,5.1902e+08,1.0020e-20,3.0228e+07,1.3905e+03,3.6562e+05,3.6335e+05,49.8,49.4,0.3,0.5,1.4252e+30,1.4005e+30,1.6680e+28,7.9900e+27,1.8490e+28,0.0000e+00,98.3,1.2,0.6
127,1.4597e+30,7.2673e+29,7.2083e+29,5.0800e+27,7.0500e+27,6.8805e+29,3.8680e+28,5.3441e+29,1.8642e+29,3.7100e+27,1.3700e+27,3.6300e+27,3.4200e+27,7.6358e+08,1.5413e+02,5.3705e+08,1.0032e-20,3.9512e+07,1.5005e+03,3.6334e+05,3.6111e+05,49.8,49.4,0.3,0.5,1.4604e+30,1.4359e+30,1.6800e+28,7.6800e+27,1.8380e+28,0.0000e+00,98.3,1.2,0.5
128,1.4968e+30,7.3902e+29,7.4556e+29,5.2300e+27,6.9900e+27,7.0182e+29,3.7200e+28,5.5925e+29,1.8631e+29,3.9800e+27,1.2500e+27,3.3800e+27,3.6100e+27,7.6339e+08,1.9383e+04,5.5767e+08,1.0076e-20,3.8890e+07,1.3076e+03,3.6110e+05,3.5891e+05,49.4,49.8,0.3,0.5,1.4949e+30,1.4698e+30,1.7480e+28,7.5900e+27,1.8202e+28,0.0000e+00,98.3,1.2,0.5
129,1.5529e+30,7.5970e+29,7.8095e+29,5.3700e+27,6.8900e+27,7.2127e+29,3.8430e+28,5.8652e+29,1.9443e+29,3.9600e+27,1.4100e+27,3.6200e+27,3.2700e+27,7.6128e+08,2.0895e+04,5.6111e+08,3.1688e-20,3.8595e+07,1.3618e+03,3.5890e+05,3.5674e+05,48.9,50.3,0.3,0.4,1.5526e+30,1.5284e+30,1.7020e+28,7.1900e+27,1.8097e+28,0.0000e+00,98.4,1.1,0.5
130,1.5751e+30,7.7251e+29,7.9024e+29,5.2500e+27,7.0500e+27,7.3276e+29,3.9750e+28,6.0291e+29,1.8733e+29,3.9000e+27,1.3500e+27,3.4700e+27,3.5800e+27,7.5948e+08,2.0814e+04,5.6403e+08,1.0101e-20,3.8165e+07,1.4534e+03,3.5673e+05,3.5462e+05,49.0,50.2,0.3,0.4,1.5752e+30,1.5500e+30,1.7850e+28,7.3900e+27,1.7927e+28,0.0000e+00,98.4,1.1,0.5
131,1.6326e+30,7.8801e+29,8.3217e+29,5.3900e+27,7.0200e+27,7.4749e+29,4.0520e+28,6.4462e+29,1.8755e+29,3.9600e+27,1.4300e+27,3.4800e+27,3.5400e+27,7.5678e+08,2.2544e+04,5.7858e+08,3.0291e-20,3.7615e+07,1.6581e+03,3.5461e+05,3.5253e+05,48.3,51.0,0.3,0.4,1.6307e+30,1.6050e+30,1.8140e+28,7.5400e+27,1.7827e+28,0.0000e+00,98.4,1.1,0.5
132,1.6779e+30,8.0315e+29,8.6184e+29,5.8000e+27,7.1200e+27,7.6223e+29,4.0920e+28,6.7165e+29,1.9019e+29,4.2800e+27,1.5200e+27,3.3000e+27,3.8200e+27,7.5272e+08,2.0827e+03,5.8543e+08,1.0043e-20,5.4101e+07,2.3794e+03,3.5252e+05,3.5048e+05,47.9,51.4,0.3,0.4,1.6774e+30,1.6516e+30,1.8910e+28,6.8600e+27,1.7729e+28,0.0000e+00,98.5,1.1,0.4
133,1.7120e+30,8.1804e+29,8.7949e+29,7.3200e+27,7.2000e+27,7.7734e+29,4.0700e+28,6.8671e+29,1.9278e+29,5.5800e+27,1.7400e+27,3.6400e+27,3.5600e+27,7.4726e+08,2.2424e+04,6.2878e+08,1.0055e-20,5.3919e+07,1.8766e+03,3.5047e+05,3.4846e+05,47.8,51.4,0.4,0.4,1.7118e+30,1.6858e+30,1.8610e+28,7.4000e+27,1.7634e+28,0.0000e+00,98.5,1.1,0.4
134,1.7286e+30,8.3436e+29,8.7947e+29,7.6700e+27,7.0900e+27,7.9213e+29,4.2230e+28,7.0193e+29,1.7754e+29,5.6000e+27,2.0700e+27,3.7200e+27,3.3700e+27,7.4306e+08,2.4092e+04,6.4633e+08,1.0197e-20,5.2356e+07,1.6912e+03,3.4845e+05,3.4648e+05,48.3,50.9,0.4,0.4,1.7288e+30,1.7032e+30,1.8780e+28,6.8300e+27,1.7476e+28,0.0000e+00,98.5,1.1,0.4
135,1.7894e+30,8.5537e+29,9.1993e+29,7.2100e+27,6.9400e+27,8.1109e+29,4.4280e+28,7.3856e+29,1.8137e+29,5.5200e+27,1.6900e+27,3.4700e+27,3.4700e+27,7.3983e+08,2.4944e+04,6.6987e+08,5.1743e-20,5.1157e+07,2.3976e+03,3.4648e+05,3.4455e+05,47.8,51.4,0.4,0.4,1.7878e+30,1.7614e+30,1.9670e+28,6.7600e+27,1.7386e+28,0.0000e+00,98.5,1.1,0.4
136,1.8340e+30,8.6525e+29,9.5459e+29,7.1600e+27,6.9900e+27,8.2121e+29,4.4040e+28,7.6581e+29,1.8878e+29,5.4000e+27,1.7600e+27,3.6500e+27,3.3400e+27,7.3519e+08,2.4276e+04,6.9348e+08,1.0069e-20,4.9533e+07,1.8336e+03,3.4454e+05,3.4265e+05,47.2,52.0,0.4,0.4,1.8341e+30,1.8069e+30,2.0110e+28,7.0800e+27,1.7236e+28,0.0000e+00,98.5,1.1,0.4
137,1.9027e+30,8.8474e+29,1.0028e+30,8.0900e+27,7.0800e+27,8.4047e+29,4.4270e+28,8.1156e+29,1.9123e+29,6.0200e+27,2.0700e+27,3.2800e+27,3.8000e+27,7.2873e+08,2.5221e+04,7.1131e+08,1.0083e-20,4.8242e+07,3.7581e+03,3.4265e+05,3.4080e+05,46.5,52.7,0.4,0.4,1.9016e+30,1.8742e+30,2.0800e+28,6.6100e+27,1.7152e+28,0.0000e+00,98.6,1.1,0.3
138,1.9537e+30,8.9901e+29,1.0382e+30,9.4100e+27,7.0800e+27,8.5236e+29,4.6650e+28,8.3384e+29,2.0439e+29,7.5000e+27,1.9100e+27,3.5800e+27,3.5000e+27,7.2165e+08,1.6638e+02,7.1657e+08,1.0034e-20,6.9183e+07,1.8960e+03,3.4079e+05,3.3898e+05,46.0,53.1,0.5,0.4,1.9518e+30,1.9231e+30,2.1620e+28,7.0200e+27,1.7009e+28,0.0000e+00,98.5,1.1,0.4
139,2.0352e+30,9.1878e+29,1.0993e+30,1.0080e+28,7.0700e+27,8.6974e+29,4.9040e+28,8.8660e+29,2.1271e+29,7.8500e+27,2.2300e+27,3.5600e+27,3.5100e+27,7.1403e+08,2.8258e+04,7.4837e+08,1.0167e-20,6.7099e+07,4.1333e+03,3.3898e+05,3.3721e+05,45.1,54.0,0.5,0.3,2.0353e+30,2.0058e+30,2.2410e+28,7.1200e+27,1.6931e+28,0.0000e+00,98.5,1.1,0.3
140,2.0913e+30,9.3709e+29,1.1373e+30,9.9000e+27,7.0800e+27,8.8692e+29,5.0170e+28,9.1311e+29,2.2415e+29,7.7000e+27,2.2000e+27,3.6600e+27,3.4200e+27,7.0538e+08,3.2108e+04,7.8000e+08,2.6771e-20,6.4548e+07,6.0272e+03,3.3720e+05,3.3547e+05,44.8,54.4,0.5,0.3,2.0899e+30,2.0607e+30,2.2380e+28,6.7800e+27,1.6856e+28,0.0000e+00,98.6,1.1,0.3
141,2.1671e+30,9.5606e+29,1.1943e+30,9.7600e+27,7.0000e+27,9.0563e+29,5.0430e+28,9.6920e+29,2.2507e+29,7.6000e+27,2.1600e+27,3.6400e+27,3.3600e+27,6.9908e+08,2.8075e+04,8.3025e+08,1.0015e-20,6.2744e+07,6.2130e+03,3.3547e+05,3.3378e+05,44.1,55.1,0.5,0.3,2.1657e+30,2.1355e+30,2.3680e+28,6.5200e+27,1.6724e+28,0.0000e+00,98.6,1.1,0.3
142,2.2687e+30,9.7280e+29,1.2787e+30,1.0300e+28,6.8500e+27,9.2208e+29,5.0720e+28,1.0570e+30,2.2171e+29,7.9700e+27,2.3300e+27,3.5000e+27,3.3500e+27,6.9510e+08,3.1875e+04,8.6716e+08,1.0174e-20,6.0860e+07,6.0746e+03,3.3378e+05,3.3213e+05,42.9,56.4,0.5,0.3,2.2671e+30,2.2365e+30,2.4310e+28,6.2400e+27,1.6656e+28,0.0000e+00,98.7,1.1,0.3
143,2.3332e+30,9.8933e+29,1.3243e+30,1.2310e+28,7.1900e+27,9.3504e+29,5.4290e+28,1.0695e+30,2.5488e+29,9.8100e+27,2.5000e+27,3.5800e+27,3.6100e+27,6.9641e+08,2.7117e+02,8.7781e+08,1.0067e-20,9.9566e+07,4.2387e+03,3.3212e+05,3.3052e+05,42.4,56.8,0.5,0.3,2.3321e+30,2.3008e+30,2.4480e+28,6.8100e+27,1.6532e+28,0.0000e+00,98.7,1.0,0.3
144,2.3948e+30,1.0046e+30,1.3702e+30,1.2980e+28,7.0400e+27,9.4684e+29,5.7720e+28,1.1191e+30,2.5105e+29,1.0270e+28,2.7100e+27,3.5300e+27,3.5100e+27,6.9708e+08,3.2582e+04,9.0359e+08,1.0163e-20,9.5885e+07,1.1108e+04,3.3051e+05,3.2895e+05,41.9,57.2,0.5,0.3,2.3944e+30,2.3620e+30,2.5650e+28,6.7100e+27,1.6413e+28,0.0000e+00,98.6,1.1,0.3
145,2.4956e+30,1.0246e+30,1.4504e+30,1.3650e+28,6.9000e+27,9.6496e+29,5.9660e+28,1.2099e+30,2.4048e+29,1.0670e+28,2.9800e+27,3.6700e+27,3.2300e+27,6.9717e+08,7.9103e+04,9.6398e+08,2.4599e-20,9.2139e+07,1.3413e+04,3.2895e+05,3.2742e+05,41.1,58.1,0.5,0.3,2.4939e+30,2.4603e+30,2.7400e+28,6.1600e+27,1.6355e+28,0.0000e+00,98.7,1.1,0.2
146,2.5787e+30,1.0416e+30,1.5170e+30,1.3070e+28,6.9800e+27,9.8161e+29,5.9980e+28,1.2714e+30,2.4562e+29,1.0070e+28,3.0000e+27,3.9500e+27,3.0300e+27,6.9795e+08,4.6355e+04,1.0124e+09,1.0007e-20,8.8671e+07,1.4251e+04,3.2742e+05,3.2594e+05,40.4,58.8,0.5,0.3,2.5775e+30,2.5429e+30,2.7800e+28,6.8000e+27,1.6244e+28,0.0000e+00,98.7,1.1,0.3
147,2.6851e+30,1.0599e+30,1.6041e+30,1.4050e+28,7.0900e+27,9.9883e+29,6.1070e+28,1.3425e+30,2.6163e+29,1.0680e+28,3.3700e+27,3.7900e+27,3.3000e+27,6.9880e+08,2.8725e+04,9.9824e+08,1.0022e-20,8.5195e+07,1.1575e+04,3.2594e+05,3.2450e+05,39.5,59.7,0.5,0.3,2.6834e+30,2.6484e+30,2.8950e+28,6.0600e+27,1.6192e+28,0.0000e+00,98.7,1.1,0.2
148,2.7903e+30,1.0769e+30,1.6896e+30,1.6900e+28,6.9100e+27,1.0098e+30,6.7080e+28,1.3752e+30,3.1437e+29,1.3700e+28,3.2000e+27,3.4300e+27,3.4800e+27,6.9917e+08,3.0190e+02,1.0078e+09,1.0108e-20,1.3254e+08,1.5931e+04,3.2449e+05,3.2310e+05,38.6,60.6,0.6,0.2,2.7879e+30,2.7507e+30,3.0630e+28,6.5200e+27,1.6089e+28,0.0000e+00,98.7,1.1,0.2
149,2.9089e+30,1.0942e+30,1.7905e+30,1.7190e+28,6.9500e+27,1.0259e+30,6.8270e+28,1.4718e+30,3.1869e+29,1.3860e+28,3.3300e+27,3.2000e+27,3.7500e+27,6.9942e+08,9.0596e+04,1.0770e+09,1.0101e-20,1.2646e+08,1.6160e+04,3.2309e+05,3.2174e+05,37.6,61.6,0.6,0.2,2.9079e+30,2.8710e+30,3.0460e+28,6.5000e+27,1.5991e+28,0.0000e+00,98.7,1.0,0.2
150,3.0031e+30,1.1198e+30,1.8587e+30,1.7580e+28,7.0100e+27,1.0477e+30,7.2110e+28,1.5524e+30,3.0633e+29,1.3950e+28,3.6300e+27,3.5600e+27,3.4500e+27,6.9876e+08,2.0266e+05,1.1124e+09,1.0030e-20,1.2169e+08,3.1209e+04,3.2174e+05,3.2043e+05,37.3,61.9,0.6,0.2,3.0007e+30,2.9633e+30,3.1500e+28,5.9200e+27,1.5951e+28,0.0000e+00,98.8,1.0,0.2
151,3.1016e+30,1.1289e+30,1.9483e+30,1.7440e+28,7.0000e+27,1.0558e+30,7.3090e+28,1.6285e+30,3.1983e+29,1.3440e+28,4.0000e+27,3.7200e+27,3.2800e+27,6.9642e+08,3.9227e+05,1.1431e+09,1.0595e-20,1.1694e+08,3.5042e+04,3.2043e+05,3.1916e+05,36.4,62.8,0.6,0.2,3.1003e+30,3.0611e+30,3.3520e+28,5.7600e+27,1.5807e+28,0.0000e+00,98.7,1.1,0.2
152,3.2574e+30,1.1507e+30,2.0808e+30,1.8860e+28,7.0200e+27,1.0750e+30,7.5740e+28,1.7135e+30,3.6731e+29,1.5270e+28,3.5900e+27,3.7100e+27,3.3100e+27,6.9536e+08,6.0436e+02,1.1554e+09,1.0027e-20,1.3888e+08,6.4210e+04,3.1916e+05,3.1794e+05,35.3,63.9,0.6,0.2,3.2552e+30,3.2149e+30,3.4490e+28,5.8400e+27,1.5775e+28,0.0000e+00,98.8,1.1,0.2
153,3.4070e+30,1.1685e+30,2.2089e+30,2.2450e+28,7.1100e+27,1.0839e+30,8.4660e+28,1.7795e+30,4.2942e+29,1.8000e+28,4.4500e+27,3.5000e+27,3.6100e+27,6.9482e+08,6.2877e+05,1.2041e+09,1.0056e-20,1.3678e+08,6.8882e+04,3.1793e+05,3.1675e+05,34.3,64.8,0.7,0.2,3.4059e+30,3.3629e+30,3.6620e+28,6.4500e+27,1.5746e+28,0.0000e+00,98.7,1.1,0.2
154,3.5115e+30,1.1836e+30,2.2984e+30,2.2500e+28,6.9500e+27,1.0969e+30,8.6750e+28,1.8761e+30,4.2234e+29,1.7790e+28,4.7100e+27,3.6100e+27,3.3400e+27,6.9371e+08,5.3042e+05,1.2843e+09,1.0230e-20,1.2925e+08,5.9187e+04,3.1675e+05,3.1561e+05,33.7,65.5,0.6,0.2,3.5082e+30,3.4650e+30,3.6850e+28,6.3200e+27,1.5617e+28,0.0000e+00,98.8,1.1,0.2
155,3.6500e+30,1.2019e+30,2.4199e+30,2.1230e+28,6.9700e+27,1.1128e+30,8.9080e+28,1.9750e+30,4.4493e+29,1.6850e+28,4.3800e+27,3.5000e+27,3.4700e+27,6.9331e+08,6.2719e+05,1.2608e+09,1.0218e-20,1.2345e+08,1.1674e+05,3.1561e+05,3.1452e+05,32.9,66.3,0.6,0.2,3.6477e+30,3.6036e+30,3.8570e+28,5.5500e+27,1.5545e+28,0.0000e+00,98.8,1.1,0.2
156,3.7757e+30,1.2221e+30,2.5243e+30,2.2360e+28,6.9900e+27,1.1305e+30,9.1570e+28,2.0818e+30,4.4250e+29,1.6950e+28,5.4100e+27,3.5700e+27,3.4200e+27,6.9157e+08,6.6931e+04,1.2985e+09,1.0067e-20,1.1773e+08,9.9064e+04,3.1451e+05,3.1346e+05,32.4,66.9,0.6,0.2,3.7750e+30,3.7298e+30,3.9450e+28,5.8000e+27,1.5528e+28,0.0000e+00,98.8,1.0,0.2
157,3.9127e+30,1.2425e+30,2.6355e+30,2.7610e+28,7.0600e+27,1.1392e+30,1.0331e+29,2.1086e+30,5.2694e+29,2.2010e+28,5.6000e+27,3.6600e+27,3.4000e+27,6.8954e+08,4.2885e+02,1.3863e+09,1.0074e-20,1.4096e+08,1.1352e+05,3.1346e+05,3.1245e+05,31.8,67.4,0.7,0.2,3.9100e+30,3.8630e+30,4.0820e+28,6.2400e+27,1.5465e+28,0.0000e+00,98.8,1.0,0.2
158,4.0091e+30,1.2525e+30,2.7236e+30,2.5940e+28,6.9400e+27,1.1465e+30,1.0600e+29,2.1901e+30,5.3353e+29,2.0420e+28,5.5200e+27,3.4800e+27,3.4600e+27,6.8699e+08,8.6585e+05,1.4259e+09,1.0101e-20,1.3524e+08,1.2642e+05,3.1245e+05,3.1149e+05,31.2,67.9,0.6,0.2,4.0072e+30,3.9586e+30,4.2550e+28,6.1000e+27,1.5355e+28,0.0000e+00,98.8,1.1,0.2
159,4.1678e+30,1.2752e+30,2.8587e+30,2.6730e+28,7.1800e+27,1.1642e+30,1.1098e+29,2.3088e+30,5.4983e+29,2.0920e+28,5.8100e+27,3.8100e+27,3.3700e+27,6.8420e+08,8.3956e+05,1.4372e+09,1.0043e-20,1.2800e+08,1.5727e+05,3.1149e+05,3.1057e+05,30.6,68.6,0.6,0.2,4.1662e+30,4.1163e+30,4.4550e+28,5.3500e+27,1.5351e+28,0.0000e+00,98.8,1.1,0.1
160,4.3000e+30,1.2857e+30,2.9812e+30,2.6040e+28,7.1000e+27,1.1749e+30,1.1081e+29,2.4224e+30,5.5878e+29,1.9860e+28,6.1800e+27,3.4100e+27,3.6900e+27,6.8232e+08,2.6476e+05,1.5143e+09,1.0188e-20,1.2153e+08,1.6629e+05,3.1057e+05,3.0969e+05,29.9,69.3,0.6,0.2,4.2973e+30,4.2465e+30,4.4960e+28,5.8100e+27,1.5251e+28,0.0000e+00,98.8,1.0,0.1
161,4.4262e+30,1.3033e+30,3.0865e+30,2.9470e+28,7.0000e+27,1.1826e+30,1.2063e+29,2.4679e+30,6.1855e+29,2.2620e+28,6.8500e+27,3.3100e+27,3.6900e+27,6.7970e+08,1.1598e+03,1.5089e+09,1.0005e-20,1.4135e+08,1.5489e+05,3.0969e+05,3.0886e+05,29.4,69.7,0.7,0.2,4.4243e+30,4.3712e+30,4.6870e+28,6.2100e+27,1.5207e+28,0.0000e+00,98.8,1.1,0.1
162,4.5525e+30,1.3235e+30,3.1900e+30,3.1940e+28,6.9900e+27,1.1949e+30,1.2865e+29,2.5145e+30,6.7551e+29,2.5340e+28,6.6000e+27,3.4600e+27,3.5300e+27,6.7627e+08,1.5413e+06,1.5424e+09,1.0238e-20,1.3782e+08,1.8521e+05,3.0886e+05,3.0808e+05,29.1,70.1,0.7,0.2,4.5516e+30,4.4980e+30,4.7600e+28,6.0200e+27,1.5216e+28,0.0000e+00,98.8,1.0,0.1
163,4.6440e+30,1.3352e+30,3.2706e+30,3.1130e+28,6.9900e+27,1.2042e+30,1.3103e+29,2.6090e+30,6.6165e+29,2.3870e+28,7.2600e+27,3.7500e+27,3.2400e+27,6.7346e+08,9.8128e+05,1.5718e+09,1.0054e-20,1.3243e+08,1.6278e+05,3.0807e+05,3.0733e+05,28.8,70.4,0.7,0.2,4.6417e+30,4.5875e+30,4.8200e+28,6.0400e+27,1.5130e+28,0.0000e+00,98.8,1.0,0.1
164,4.7497e+30,1.3403e+30,3.3710e+30,3.1390e+28,7.0000e+27,1.2085e+30,1.3185e+29,2.7212e+30,6.4981e+29,2.3890e+28,7.5000e+27,3.2200e+27,3.7800e+27,6.6870e+08,4.1695e+05,1.6221e+09,2.5587e-20,1.2711e+08,2.4928e+05,3.0733e+05,3.0664e+05,28.2,71.0,0.7,0.1,4.7490e+30,4.6938e+30,4.9620e+28,5.5700e+27,1.5050e+28,0.0000e+00,98.8,1.0,0.1
165,4.8514e+30,1.3629e+30,3.4494e+30,3.1920e+28,7.2000e+27,1.2200e+30,1.4287e+29,2.7656e+30,6.8383e+29,2.4480e+28,7.4400e+27,3.9300e+27,3.2700e+27,6.6346e+08,8.1215e+02,1.6831e+09,1.0018e-20,1.4625e+08,2.2549e+05,3.0664e+05,3.0598e+05,28.1,71.1,0.7,0.1,4.8500e+30,4.7940e+30,5.0170e+28,5.7400e+27,1.5073e+28,0.0000e+00,98.8,1.0,0.1
166,4.9701e+30,1.3745e+30,3.5532e+30,3.5400e+28,6.9700e+27,1.2190e+30,1.5551e+29,2.7688e+30,7.8436e+29,2.7680e+28,7.7200e+27,3.3900e+27,3.5800e+27,6.5766e+08,1.6164e+06,1.7555e+09,1.0011e-20,1.4371e+08,2.3415e+05,3.0598e+05,3.0538e+05,27.7,71.5,0.7,0.1,4.9675e+30,4.9087e+30,5.2320e+28,6.4900e+27,1.5003e+28,0.0000e+00,98.8,1.1,0.1
167,5.1008e+30,1.3900e+30,3.6681e+30,3.5600e+28,7.1800e+27,1.2321e+30,1.5785e+29,2.8781e+30,7.8995e+29,2.6930e+28,8.6700e+27,3.6000e+27,3.5800e+27,6.5225e+08,1.0751e+06,1.7329e+09,1.0026e-20,1.3682e+08,2.7392e+05,3.0537e+05,3.0481e+05,27.2,71.9,0.7,0.1,5.0979e+30,5.0399e+30,5.2200e+28,5.8600e+27,1.4986e+28,0.0000e+00,98.9,1.0,0.1
168,5.1882e+30,1.3956e+30,3.7504e+30,3.5170e+28,7.0300e+27,1.2366e+30,1.5904e+29,2.9692e+30,7.8121e+29,2.6300e+28,8.8700e+27,3.5000e+27,3.5300e+27,6.4751e+08,5.2569e+05,1.7974e+09,1.0039e-20,1.3094e+08,3.4991e+05,3.0481e+05,3.0429e+05,26.9,72.3,0.7,0.1,5.1897e+30,5.1303e+30,5.3830e+28,5.5300e+27,1.4926e+28,0.0000e+00,98.9,1.0,0.1
169,5.2668e+30,1.4035e+30,3.8197e+30,3.6560e+28,6.9600e+27,1.2406e+30,1.6298e+29,3.0289e+30,7.9084e+29,2.7660e+28,8.9000e+27,3.7300e+27,3.2300e+27,6.4345e+08,2.1932e+02,1.7620e+09,1.0116e-20,1.5008e+08,3.1012e+05,3.0429e+05,3.0382e+05,26.6,72.5,0.7,0.1,5.2632e+30,5.2033e+30,5.3820e+28,6.1300e+27,1.4919e+28,0.0000e+00,98.9,1.0,0.1
