Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
0.08333333333333333,0.0063963322958784374,4.363000000000087e+28,4.5000000000000005e+26,4.313000000000087e+28,0.0,5e+25,4.740999999999696e+28,4.620999999999696e+28,1.1999999999999989e+27,0.0,2.5449610609151658e+26,0.0
3.861111111111111,1.0054067296525773,1.980999999999982e+28,5.2e+26,1.9229999999999817e+28,1e+25,5e+25,2.041000000000068e+28,1.9760000000000677e+28,6.500000000000008e+26,0.0,2.544700684220594e+26,0.0
7.638888888888889,2.0043122961221798,1.2190000000000051e+28,3.7000000000000006e+26,1.1770000000000051e+28,0.0,5e+25,1.2840000000000105e+28,1.2500000000000104e+28,3.3000000000000006e+26,1e+25,2.543945660500727e+26,0.0
11.416666666666666,3.003011034237147,9.60000000000009e+27,3.3e+26,9.210000000000091e+27,1e+25,5e+25,9.799999999999913e+27,9.469999999999914e+27,3.3000000000000006e+26,0.0,2.5427121185997536e+26,0.0
15.194444444444445,4.001397695617811,7.790000000000046e+27,4.1000000000000005e+26,7.330000000000046e+27,0.0,5e+25,8.539999999999948e+27,8.369999999999948e+27,1.6e+26,1e+25,2.5409566683657608e+26,0.0
19.0,5.006707809993202,7.320000000000034e+27,3.6e+26,6.900000000000035e+27,1e+25,5e+25,7.379999999999986e+27,7.129999999999986e+27,2.4e+26,1e+25,2.5386961707267193e+26,0.0
22.77777777777778,6.00415924475783,6.930000000000023e+27,4e+26,6.470000000000025e+27,1e+25,5e+25,6.820000000000002e+27,6.660000000000001e+27,1.6e+26,0.0,2.535965930023826e+26,0.0
26.555555555555557,7.000991690631906,6.33000000000001e+27,4.2e+26,5.87000000000001e+27,0.0,4e+25,6.770000000000003e+27,6.600000000000003e+27,1.7e+26,0.0,2.532762573332259e+26,0.0
30.36111111111111,8.004424350988131,6.490000000000013e+27,4.7e+26,5.970000000000014e+27,0.0,5e+25,6.550000000000011e+27,6.320000000000012e+27,2.3e+26,0.0,2.5290261536119383e+26,0.0
34.166666666666664,9.007020526269116,6.370000000000013e+27,3.5e+26,5.980000000000013e+27,0.0,4e+25,6.480000000000012e+27,6.310000000000012e+27,1.7e+26,0.0,2.5247955595329083e+26,0.0
37.94444444444444,10.001372027937805,6.420000000000014e+27,3.4e+26,6.020000000000014e+27,1e+25,5e+25,6.400000000000015e+27,6.210000000000015e+27,1.9e+26,0.0,2.5201200928464026e+26,0.0
41.75,11.001998503818072,6.170000000000009e+27,2.9e+26,5.82000000000001e+27,1e+25,5e+25,6.140000000000024e+27,5.930000000000024e+27,2.1e+26,0.0,2.5149333446640126e+26,0.0
45.55555555555556,12.00148566371746,5.990000000000004e+27,3.5e+26,5.570000000000004e+27,2e+25,5e+25,5.680000000000036e+27,5.540000000000036e+27,1.4e+26,0.0,2.5092826522361755e+26,0.0
49.388888888888886,13.007015307037705,5.829999999999998e+27,4e+26,5.369999999999999e+27,1e+25,5e+25,5.770000000000034e+27,5.610000000000034e+27,1.6e+26,0.0,2.503123161649681e+26,0.0
53.19444444444444,14.003912690712127,5.870000000000001e+27,3.3e+26,5.490000000000002e+27,0.0,5e+25,5.760000000000033e+27,5.620000000000033e+27,1.4e+26,0.0,2.4965408691361578e+26,0.0
57.02777777777778,15.006635815483037,5.299999999999988e+27,4.2e+26,4.8199999999999894e+27,1e+25,5e+25,5.820000000000032e+27,5.680000000000031e+27,1.4e+26,0.0,2.4894433980119358e+26,0.0
60.833333333333336,16.000551681933644,5.830000000000002e+27,2.8000000000000003e+26,5.500000000000002e+27,0.0,5e+25,5.790000000000035e+27,5.590000000000034e+27,2e+26,0.0,2.4819573483418254e+26,0.0
64.66666666666667,17.000076776924118,5.43999999999999e+27,3.8e+26,5.009999999999991e+27,0.0,5e+25,5.620000000000038e+27,5.490000000000037e+27,1.3e+26,0.0,2.4739912978487227e+26,0.0
68.52777777777777,18.00507362602292,5.38999999999999e+27,4.9000000000000004e+26,4.84999999999999e+27,0.0,5e+25,5.530000000000042e+27,5.330000000000042e+27,1.9e+26,1e+25,2.465495709838769e+26,0.0
72.36111111111111,19.000992490269994,5.349999999999991e+27,2.9e+26,4.999999999999992e+27,1e+25,5e+25,5.760000000000033e+27,5.610000000000034e+27,1.5e+26,0.0,2.4566445338457225e+26,0.0
76.22222222222223,20.002168067657692,5.499999999999993e+27,3.9e+26,5.069999999999993e+27,0.0,4e+25,5.020000000000051e+27,4.8600000000000514e+27,1.5e+26,1e+25,2.4473157224708668e+26,0.0
80.08333333333333,21.001286466183046,5.349999999999991e+27,3.5e+26,4.959999999999991e+27,0.0,4e+25,5.400000000000047e+27,5.200000000000046e+27,2e+26,0.0,2.4375705051226724e+26,0.0
83.97222222222223,22.005420161401503,5.389999999999996e+27,3.9e+26,4.939999999999996e+27,2e+25,4e+25,5.040000000000051e+27,4.840000000000051e+27,2e+26,0.0,2.427338614890369e+26,0.0
87.83333333333333,23.000130991050696,5.229999999999989e+27,3.2e+26,4.85999999999999e+27,0.0,5e+25,5.46000000000004e+27,5.39000000000004e+27,6e+25,1e+25,2.4167969006426433e+26,0.0
91.75,24.006777764891524,4.999999999999991e+27,4.4e+26,4.4999999999999906e+27,2e+25,4e+25,5.790000000000031e+27,5.670000000000032e+27,1.2e+26,0.0,2.405701801388202e+26,0.0
95.63888888888889,25.003827108944904,4.889999999999991e+27,3.6e+26,4.469999999999991e+27,1e+25,5e+25,5.090000000000053e+27,4.920000000000053e+27,1.7e+26,0.0,2.394298010839328e+26,0.0
