Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
4222.583333333333,0.0010959244020796177,6.328000000000122e+27,1.3329999999999936e+27,4.927000000000129e+27,1.7999999999999994e+25,5.000000000000004e+25,6.356000000000356e+27,6.155000000000356e+27,1.9499999999999996e+26,5.999999999999999e+24,2.5451251629718744e+26,0.0
4226.361111111111,1.000143053492593,6.326000000000118e+27,1.373999999999993e+27,4.876000000000125e+27,2.599999999999999e+25,5.000000000000004e+25,6.27200000000035e+27,6.08300000000035e+27,1.879999999999999e+26,1e+24,2.544875594223672e+26,0.0
4230.166666666667,2.0064314968321924,6.310000000000117e+27,1.3659999999999923e+27,4.8810000000001256e+27,1.2999999999999997e+25,5.000000000000004e+25,6.264000000000349e+27,6.065000000000349e+27,1.9599999999999997e+26,3e+24,2.544118724329415e+26,0.0
4233.944444444444,3.005166021757532,6.47700000000013e+27,1.3839999999999938e+27,5.022000000000137e+27,2.099999999999999e+25,5.000000000000004e+25,6.288000000000351e+27,6.08500000000035e+27,2e+26,3e+24,2.5428776784083954e+26,0.0
4237.722222222223,4.003589044860746,6.272000000000118e+27,1.3449999999999945e+27,4.8560000000001237e+27,2.099999999999999e+25,5.000000000000004e+25,6.39700000000036e+27,6.20000000000036e+27,1.9199999999999993e+26,4.999999999999999e+24,2.5411172999374984e+26,0.0
4241.5,5.001597584983756,6.26000000000012e+27,1.3459999999999968e+27,4.847000000000123e+27,1.6999999999999995e+25,5.000000000000004e+25,6.359000000000356e+27,6.149000000000355e+27,2.0700000000000008e+26,3e+24,2.5388886276260586e+26,0.0
4245.305555555556,6.006422088249792,6.405000000000122e+27,1.396999999999992e+27,4.9320000000001297e+27,2.599999999999999e+25,5.000000000000004e+25,6.355000000000356e+27,6.150000000000356e+27,1.99e+26,5.999999999999999e+24,2.536130441373001e+26,0.0
4249.083333333333,7.003289860718496,6.24700000000012e+27,1.310999999999997e+27,4.8550000000001236e+27,3.099999999999999e+25,5.000000000000004e+25,6.26200000000035e+27,6.072000000000349e+27,1.8499999999999986e+26,4.999999999999999e+24,2.5329220511802203e+26,0.0
4252.888888888889,8.006756879660315,6.254000000000122e+27,1.2969999999999962e+27,4.8900000000001264e+27,1.6999999999999995e+25,5.000000000000004e+25,6.252000000000349e+27,6.062000000000349e+27,1.8599999999999987e+26,4e+24,2.5291728116249468e+26,0.0
4256.666666666667,9.002073590414739,6.215000000000114e+27,1.3219999999999944e+27,4.822000000000121e+27,2.099999999999999e+25,5.000000000000004e+25,6.321000000000353e+27,6.124000000000353e+27,1.879999999999999e+26,8.999999999999997e+24,2.5249737264709565e+26,0.0
4260.472222222223,10.003773717557806,6.231000000000127e+27,1.2399999999999992e+27,4.912000000000128e+27,2.8999999999999986e+25,5.000000000000004e+25,6.221000000000346e+27,6.020000000000345e+27,1.9599999999999997e+26,4.999999999999999e+24,2.520280253613314e+26,0.0
4264.277777777777,11.004434652387545,6.200000000000118e+27,1.3099999999999967e+27,4.8170000000001206e+27,2.399999999999999e+25,4.9000000000000035e+25,6.181000000000345e+27,6.012000000000345e+27,1.6599999999999966e+26,3e+24,2.515108934181629e+26,0.0
4268.083333333333,12.003955662471753,6.197000000000121e+27,1.2719999999999965e+27,4.858000000000124e+27,1.6999999999999995e+25,5.000000000000004e+25,6.206000000000345e+27,6.012000000000345e+27,1.899999999999999e+26,4e+24,2.5094325292514163e+26,0.0
4271.888888888889,13.002235858194808,6.167000000000113e+27,1.3289999999999957e+27,4.774000000000117e+27,1.3999999999999997e+25,5.000000000000004e+25,6.225000000000346e+27,6.039000000000347e+27,1.779999999999998e+26,7.999999999999998e+24,2.5033296388799946e+26,0.0
4275.722222222223,14.006450872287132,6.252000000000122e+27,1.3349999999999976e+27,4.8530000000001234e+27,1.4999999999999996e+25,4.9000000000000035e+25,6.27300000000035e+27,6.092000000000351e+27,1.7399999999999974e+26,6.999999999999998e+24,2.496683880161431e+26,0.0
4279.527777777777,15.001944185288949,6.143000000000112e+27,1.3299999999999964e+27,4.746000000000115e+27,1.7999999999999994e+25,4.9000000000000035e+25,6.063000000000334e+27,5.881000000000334e+27,1.6499999999999965e+26,1.6999999999999993e+25,2.489642130290767e+26,0.0
4283.361111111111,16.00315498289683,6.055000000000112e+27,1.2679999999999978e+27,4.719000000000113e+27,1.8999999999999994e+25,4.9000000000000035e+25,6.195000000000343e+27,5.985000000000342e+27,2.0100000000000002e+26,8.999999999999997e+24,2.48211783964544e+26,0.0
4287.194444444444,17.00270960925377,6.146000000000116e+27,1.3109999999999982e+27,4.769000000000117e+27,1.6999999999999995e+25,4.9000000000000035e+25,5.960000000000325e+27,5.765000000000325e+27,1.8599999999999987e+26,8.999999999999997e+24,2.4741217842078267e+26,0.0
4291.027777777777,18.000518189391187,6.050000000000107e+27,1.319999999999998e+27,4.6630000000001084e+27,1.7999999999999994e+25,4.9000000000000035e+25,5.933000000000324e+27,5.761000000000325e+27,1.609999999999996e+26,1.0999999999999996e+25,2.4657038105293512e+26,0.0
4294.888888888889,19.003688829435532,5.896000000000102e+27,1.2580000000000009e+27,4.570000000000101e+27,1.8999999999999994e+25,4.9000000000000035e+25,5.86800000000032e+27,5.692000000000319e+27,1.699999999999997e+26,5.999999999999999e+24,2.4567876214774568e+26,0.0
4298.75,20.00489761822655,5.862000000000094e+27,1.291999999999999e+27,4.495000000000095e+27,2.599999999999999e+25,4.9000000000000035e+25,5.884000000000319e+27,5.70600000000032e+27,1.709999999999997e+26,6.999999999999998e+24,2.4474560771232278e+26,0.0
4302.611111111111,21.004045584473033,5.630000000000077e+27,1.2749999999999983e+27,4.278000000000078e+27,2.799999999999999e+25,4.9000000000000035e+25,5.873000000000318e+27,5.681000000000319e+27,1.799999999999998e+26,1.1999999999999996e+25,2.4376857799125677e+26,0.0
4306.472222222223,22.001044425954433,5.703000000000087e+27,1.245000000000001e+27,4.3840000000000864e+27,2.499999999999999e+25,4.9000000000000035e+25,5.676000000000304e+27,5.499000000000304e+27,1.6399999999999964e+26,1.2999999999999995e+25,2.4275424042936935e+26,0.0
4310.361111111111,23.00295261189831,5.66800000000008e+27,1.2859999999999987e+27,4.3110000000000807e+27,2.2999999999999994e+25,4.800000000000003e+25,5.631000000000301e+27,5.466000000000302e+27,1.5399999999999954e+26,1.0999999999999996e+25,2.416926439160358e+26,0.0
4314.25,24.00249621018679,5.451000000000068e+27,1.238000000000001e+27,4.1420000000000673e+27,2.2999999999999994e+25,4.800000000000003e+25,5.530000000000293e+27,5.373000000000294e+27,1.459999999999996e+26,1.0999999999999996e+25,2.4058972904462725e+26,0.0
4318.166666666667,25.006703898765636,5.435000000000067e+27,1.2330000000000005e+27,4.1330000000000666e+27,2.099999999999999e+25,4.800000000000003e+25,5.52000000000029e+27,5.339000000000292e+27,1.5799999999999958e+26,2.3e+25,2.394427332243407e+26,0.0
