TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
78,5.0187e+29,1.9146e+29,3.0129e+29,2.2570e+27,6.8630e+27,1.3982e+29,5.1646e+28,1.6667e+29,1.3462e+29,1.1635e+27,1.0935e+27,3.3600e+27,3.5030e+27,38.1,60.0,0.4,1.4,5.0182e+29,4.8778e+29,7.7340e+27,6.3100e+27,2.6243e+28,0.0000e+00,97.2,1.5,1.3
79,5.0622e+29,1.9588e+29,3.0118e+29,2.2720e+27,6.8930e+27,1.4432e+29,5.1558e+28,1.6812e+29,1.3306e+29,1.1695e+27,1.1025e+27,3.4400e+27,3.4530e+27,38.7,59.5,0.4,1.4,5.0630e+29,4.9210e+29,7.8155e+27,6.3830e+27,2.6178e+28,0.0000e+00,97.2,1.5,1.3
80,5.0692e+29,1.9870e+29,2.9913e+29,2.2010e+27,6.8865e+27,1.4786e+29,5.0843e+28,1.6894e+29,1.3020e+29,1.1015e+27,1.0995e+27,3.4660e+27,3.4205e+27,39.2,59.0,0.4,1.4,5.0704e+29,4.9300e+29,7.6940e+27,6.3520e+27,2.5966e+28,0.0000e+00,97.2,1.5,1.3
81,5.1430e+29,2.0307e+29,3.0204e+29,2.2775e+27,6.9180e+27,1.5216e+29,5.0907e+28,1.7220e+29,1.2984e+29,1.1450e+27,1.1325e+27,3.4605e+27,3.4575e+27,39.5,58.7,0.4,1.3,5.1419e+29,5.0004e+29,7.9015e+27,6.2560e+27,2.5890e+28,0.0000e+00,97.2,1.5,1.2
82,5.1499e+29,2.0456e+29,3.0121e+29,2.3520e+27,6.8785e+27,1.5421e+29,5.0345e+28,1.7302e+29,1.2818e+29,1.1870e+27,1.1650e+27,3.4330e+27,3.4455e+27,39.7,58.5,0.5,1.3,5.1507e+29,5.0107e+29,7.7020e+27,6.2995e+27,2.5537e+28,0.0000e+00,97.3,1.5,1.2
83,5.2139e+29,2.0854e+29,3.0363e+29,2.3170e+27,6.9030e+27,1.5843e+29,5.0105e+28,1.7569e+29,1.2794e+29,1.2095e+27,1.1075e+27,3.4275e+27,3.4755e+27,40.0,58.2,0.4,1.3,5.2126e+29,5.0707e+29,7.8410e+27,6.3535e+27,2.5456e+28,0.0000e+00,97.3,1.5,1.2
84,5.2830e+29,2.1424e+29,3.0471e+29,2.4220e+27,6.9260e+27,1.6198e+29,5.2258e+28,1.6745e+29,1.3726e+29,1.3345e+27,1.0875e+27,3.4315e+27,3.4945e+27,40.6,57.7,0.5,1.3,5.2829e+29,5.1391e+29,7.8670e+27,6.5075e+27,2.5368e+28,0.0000e+00,97.3,1.5,1.2
85,5.3038e+29,2.1820e+29,3.0292e+29,2.3755e+27,6.8810e+27,1.6677e+29,5.1436e+28,1.6773e+29,1.3519e+29,1.2770e+27,1.0985e+27,3.4425e+27,3.4385e+27,41.1,57.1,0.4,1.3,5.3032e+29,5.1610e+29,7.7810e+27,6.4375e+27,2.5015e+28,0.0000e+00,97.3,1.5,1.2
86,5.3607e+29,2.2458e+29,3.0215e+29,2.4380e+27,6.9040e+27,1.7279e+29,5.1785e+28,1.6851e+29,1.3364e+29,1.3575e+27,1.0805e+27,3.4810e+27,3.4230e+27,41.9,56.4,0.5,1.3,5.3607e+29,5.2160e+29,7.8690e+27,6.6045e+27,2.4924e+28,0.0000e+00,97.3,1.5,1.2
87,5.4332e+29,2.3150e+29,3.0245e+29,2.4435e+27,6.9275e+27,1.7977e+29,5.1730e+28,1.7018e+29,1.3227e+29,1.3080e+27,1.1355e+27,3.4950e+27,3.4325e+27,42.6,55.7,0.4,1.3,5.4339e+29,5.2897e+29,7.7330e+27,6.6825e+27,2.4826e+28,0.0000e+00,97.3,1.4,1.2
88,5.4437e+29,2.3555e+29,2.9952e+29,2.4195e+27,6.8865e+27,1.8446e+29,5.1087e+28,1.7037e+29,1.2916e+29,1.3365e+27,1.0830e+27,3.4700e+27,3.4165e+27,43.3,55.0,0.4,1.3,5.4426e+29,5.2994e+29,7.7660e+27,6.5520e+27,2.4475e+28,0.0000e+00,97.4,1.4,1.2
89,5.5445e+29,2.4303e+29,3.0204e+29,2.4515e+27,6.9390e+27,1.9141e+29,5.1618e+28,1.7387e+29,1.2816e+29,1.3190e+27,1.1325e+27,3.4210e+27,3.5180e+27,43.8,54.5,0.4,1.3,5.5433e+29,5.3966e+29,7.9195e+27,6.7475e+27,2.4497e+28,0.0000e+00,97.4,1.4,1.2
90,5.5785e+29,2.4741e+29,3.0114e+29,2.4045e+27,6.8960e+27,1.9629e+29,5.1124e+28,1.7534e+29,1.2580e+29,1.2645e+27,1.1400e+27,3.4740e+27,3.4220e+27,44.4,54.0,0.4,1.2,5.5781e+29,5.4325e+29,7.8530e+27,6.7065e+27,2.4147e+28,0.0000e+00,97.4,1.4,1.2
91,5.6731e+29,2.5356e+29,3.0427e+29,2.5590e+27,6.9150e+27,2.0269e+29,5.0878e+28,1.8000e+29,1.2427e+29,1.3625e+27,1.1965e+27,3.5165e+27,3.3985e+27,44.7,53.6,0.5,1.2,5.6718e+29,5.5246e+29,7.9340e+27,6.7885e+27,2.4041e+28,0.0000e+00,97.4,1.4,1.2
92,5.7543e+29,2.6003e+29,3.0597e+29,2.4945e+27,6.9360e+27,2.0900e+29,5.1034e+28,1.8313e+29,1.2284e+29,1.3210e+27,1.1735e+27,3.4990e+27,3.4370e+27,45.2,53.2,0.4,1.2,5.7538e+29,5.6054e+29,8.0395e+27,6.7975e+27,2.3930e+28,0.0000e+00,97.4,1.4,1.2
93,5.8083e+29,2.6467e+29,3.0671e+29,2.5360e+27,6.9225e+27,2.1428e+29,5.0385e+28,1.8682e+29,1.1988e+29,1.3390e+27,1.1970e+27,3.4585e+27,3.4640e+27,45.6,52.8,0.4,1.2,5.8077e+29,5.6584e+29,8.1670e+27,6.7565e+27,2.3700e+28,0.0000e+00,97.4,1.4,1.2
94,5.8699e+29,2.6931e+29,3.0824e+29,2.5370e+27,6.9075e+27,2.1931e+29,4.9998e+28,1.9041e+29,1.1783e+29,1.3205e+27,1.2165e+27,3.4585e+27,3.4490e+27,45.9,52.5,0.4,1.2,5.8692e+29,5.7198e+29,8.1765e+27,6.7605e+27,2.3470e+28,0.0000e+00,97.5,1.4,1.2
95,5.9666e+29,2.7534e+29,3.1184e+29,2.5480e+27,6.9295e+27,2.2540e+29,4.9936e+28,1.9468e+29,1.1716e+29,1.3735e+27,1.1745e+27,3.4965e+27,3.4330e+27,46.1,52.3,0.4,1.2,5.9663e+29,5.8139e+29,8.3125e+27,6.9225e+27,2.3355e+28,0.0000e+00,97.4,1.4,1.2
96,6.0104e+29,2.7999e+29,3.1149e+29,2.6365e+27,6.9190e+27,2.2857e+29,5.1424e+28,1.8612e+29,1.2538e+29,1.4905e+27,1.1460e+27,3.4685e+27,3.4505e+27,46.6,51.8,0.4,1.2,6.0097e+29,5.8577e+29,8.4245e+27,6.7735e+27,2.3125e+28,0.0000e+00,97.5,1.4,1.1
97,6.1140e+29,2.8865e+29,3.1316e+29,2.6590e+27,6.9300e+27,2.3661e+29,5.2045e+28,1.8855e+29,1.2461e+29,1.4890e+27,1.1700e+27,3.4625e+27,3.4675e+27,47.2,51.2,0.4,1.1,6.1123e+29,5.9600e+29,8.4760e+27,6.7560e+27,2.3006e+28,0.0000e+00,97.5,1.4,1.1
98,6.2116e+29,2.9688e+29,3.1466e+29,2.6670e+27,6.9505e+27,2.4484e+29,5.2037e+28,1.9203e+29,1.2263e+29,1.4905e+27,1.1765e+27,3.5135e+27,3.4370e+27,47.8,50.7,0.4,1.1,6.2112e+29,6.0580e+29,8.4540e+27,6.8650e+27,2.2883e+28,0.0000e+00,97.5,1.4,1.1
99,6.2791e+29,3.0362e+29,3.1465e+29,2.7170e+27,6.9275e+27,2.5178e+29,5.1839e+28,1.9464e+29,1.2001e+29,1.5060e+27,1.2110e+27,3.4125e+27,3.5150e+27,48.4,50.1,0.4,1.1,6.2783e+29,6.1261e+29,8.4270e+27,6.7950e+27,2.2652e+28,0.0000e+00,97.6,1.3,1.1
100,6.3326e+29,3.1045e+29,3.1313e+29,2.7635e+27,6.9190e+27,2.5893e+29,5.1519e+28,1.9512e+29,1.1801e+29,1.5305e+27,1.2330e+27,3.4305e+27,3.4885e+27,49.0,49.4,0.4,1.1,6.3316e+29,6.1768e+29,8.5245e+27,6.9510e+27,2.2423e+28,0.0000e+00,97.6,1.3,1.1
101,6.4239e+29,3.1816e+29,3.1458e+29,2.7160e+27,6.9350e+27,2.6714e+29,5.1017e+28,1.9903e+29,1.1555e+29,1.4890e+27,1.2270e+27,3.4930e+27,3.4420e+27,49.5,49.0,0.4,1.1,6.4233e+29,6.2674e+29,8.6485e+27,6.9455e+27,2.2299e+28,0.0000e+00,97.6,1.3,1.1
102,6.5496e+29,3.2613e+29,3.1916e+29,2.7185e+27,6.9525e+27,2.7492e+29,5.1204e+28,2.0459e+29,1.1457e+29,1.4975e+27,1.2210e+27,3.4950e+27,3.4575e+27,49.8,48.7,0.4,1.1,6.5484e+29,6.3915e+29,8.8180e+27,6.8725e+27,2.2173e+28,0.0000e+00,97.6,1.3,1.0
103,6.6718e+29,3.3358e+29,3.2386e+29,2.7690e+27,6.9670e+27,2.8275e+29,5.0829e+28,2.1136e+29,1.1250e+29,1.5260e+27,1.2430e+27,3.4490e+27,3.5180e+27,50.0,48.5,0.4,1.0,6.6701e+29,6.5145e+29,8.8105e+27,6.7450e+27,2.2045e+28,0.0000e+00,97.7,1.3,1.0
104,6.7024e+29,3.3746e+29,3.2306e+29,2.8060e+27,6.9165e+27,2.8731e+29,5.0149e+28,2.1485e+29,1.0821e+29,1.5335e+27,1.2725e+27,3.3985e+27,3.5180e+27,50.3,48.2,0.4,1.0,6.7016e+29,6.5438e+29,8.9745e+27,6.8020e+27,2.1718e+28,0.0000e+00,97.6,1.3,1.0
105,6.8781e+29,3.4653e+29,3.3140e+29,2.9085e+27,6.9660e+27,2.9544e+29,5.1091e+28,2.2037e+29,1.1104e+29,1.6160e+27,1.2925e+27,3.4940e+27,3.4720e+27,50.4,48.2,0.4,1.0,6.8768e+29,6.7191e+29,9.0310e+27,6.7365e+27,2.1688e+28,0.0000e+00,97.7,1.3,1.0
106,6.9847e+29,3.5399e+29,3.3451e+29,3.0330e+27,6.9480e+27,3.0091e+29,5.3075e+28,2.1699e+29,1.1751e+29,1.7865e+27,1.2465e+27,3.4410e+27,3.5070e+27,50.7,47.9,0.4,1.0,6.9842e+29,6.8258e+29,9.1465e+27,6.6985e+27,2.1462e+28,0.0000e+00,97.7,1.3,1.0
107,7.1218e+29,3.6330e+29,3.3883e+29,3.0815e+27,6.9665e+27,3.1056e+29,5.2742e+28,2.2387e+29,1.1497e+29,1.7555e+27,1.3260e+27,3.4485e+27,3.5180e+27,51.0,47.6,0.4,1.0,7.1186e+29,6.9607e+29,9.1605e+27,6.6235e+27,2.1333e+28,0.0000e+00,97.8,1.3,0.9
108,7.2235e+29,3.7130e+29,3.4102e+29,3.0705e+27,6.9485e+27,3.1848e+29,5.2822e+28,2.2734e+29,1.1368e+29,1.7445e+27,1.3260e+27,3.4810e+27,3.4675e+27,51.4,47.2,0.4,1.0,7.2232e+29,7.0638e+29,9.2755e+27,6.6665e+27,2.1110e+28,0.0000e+00,97.8,1.3,0.9
109,7.3531e+29,3.8183e+29,3.4339e+29,3.0965e+27,6.9900e+27,3.2916e+29,5.2676e+28,2.3206e+29,1.1132e+29,1.7420e+27,1.3545e+27,3.4725e+27,3.5175e+27,51.9,46.7,0.4,1.0,7.3512e+29,7.1877e+29,9.4890e+27,6.8610e+27,2.1073e+28,0.0000e+00,97.8,1.3,0.9
110,7.3971e+29,3.8763e+29,3.4209e+29,3.0435e+27,6.9445e+27,3.3543e+29,5.2206e+28,2.3351e+29,1.0858e+29,1.7440e+27,1.2995e+27,3.4685e+27,3.4760e+27,52.4,46.2,0.4,0.9,7.3957e+29,7.2358e+29,9.3870e+27,6.6005e+27,2.0761e+28,0.0000e+00,97.8,1.3,0.9
111,7.5510e+29,3.9851e+29,3.4647e+29,3.1335e+27,6.9840e+27,3.4631e+29,5.2201e+28,2.3924e+29,1.0723e+29,1.7865e+27,1.3470e+27,3.4380e+27,3.5460e+27,52.8,45.9,0.4,0.9,7.5511e+29,7.3894e+29,9.5535e+27,6.6200e+27,2.0723e+28,0.0000e+00,97.9,1.3,0.9
112,7.6459e+29,4.0513e+29,3.4932e+29,3.1745e+27,6.9665e+27,3.5345e+29,5.1678e+28,2.4533e+29,1.0399e+29,1.8225e+27,1.3520e+27,3.4805e+27,3.4860e+27,53.0,45.7,0.4,0.9,7.6439e+29,7.4813e+29,9.7570e+27,6.5070e+27,2.0505e+28,0.0000e+00,97.9,1.3,0.9
113,7.8045e+29,4.1388e+29,3.5631e+29,3.2760e+27,6.9795e+27,3.6131e+29,5.2575e+28,2.5161e+29,1.0470e+29,1.8990e+27,1.3770e+27,3.5335e+27,3.4460e+27,53.0,45.7,0.4,0.9,7.8015e+29,7.6373e+29,9.9185e+27,6.5065e+27,2.0377e+28,0.0000e+00,97.9,1.3,0.8
114,7.9637e+29,4.2192e+29,3.6406e+29,3.4335e+27,6.9625e+27,3.6756e+29,5.4362e+28,2.5268e+29,1.1137e+29,2.0865e+27,1.3470e+27,3.4605e+27,3.5020e+27,53.0,45.7,0.4,0.9,7.9610e+29,7.7981e+29,9.9345e+27,6.3575e+27,2.0164e+28,0.0000e+00,98.0,1.2,0.8
115,8.1565e+29,4.3258e+29,3.7264e+29,3.4615e+27,6.9685e+27,3.7836e+29,5.4220e+28,2.6299e+29,1.0965e+29,2.0920e+27,1.3695e+27,3.4475e+27,3.5210e+27,53.0,45.7,0.4,0.9,8.1554e+29,7.9880e+29,1.0332e+28,6.4155e+27,2.0038e+28,0.0000e+00,97.9,1.3,0.8
116,8.3278e+29,4.4310e+29,3.7913e+29,3.5755e+27,6.9800e+27,3.8873e+29,5.4368e+28,2.7128e+29,1.0785e+29,2.1575e+27,1.4180e+27,3.4535e+27,3.5265e+27,53.2,45.5,0.4,0.8,8.3261e+29,8.1587e+29,1.0349e+28,6.3950e+27,1.9912e+28,0.0000e+00,98.0,1.2,0.8
117,8.4512e+29,4.5329e+29,3.8128e+29,3.5630e+27,6.9930e+27,3.9911e+29,5.4173e+28,2.7559e+29,1.0570e+29,2.1635e+27,1.3995e+27,3.5020e+27,3.4910e+27,53.6,45.1,0.4,0.8,8.4483e+29,8.2812e+29,1.0365e+28,6.3415e+27,1.9786e+28,0.0000e+00,98.0,1.2,0.8
118,8.5510e+29,4.6123e+29,3.8331e+29,3.5800e+27,6.9740e+27,4.0752e+29,5.3713e+28,2.8047e+29,1.0284e+29,2.1220e+27,1.4580e+27,3.5000e+27,3.4740e+27,53.9,44.8,0.4,0.8,8.5483e+29,8.3799e+29,1.0544e+28,6.2890e+27,1.9581e+28,0.0000e+00,98.0,1.2,0.7
119,8.6993e+29,4.7134e+29,3.8796e+29,3.6370e+27,6.9900e+27,4.1740e+29,5.3947e+28,2.8680e+29,1.0116e+29,2.1365e+27,1.5005e+27,3.4745e+27,3.5155e+27,54.2,44.6,0.4,0.8,8.6979e+29,8.5291e+29,1.0683e+28,6.1960e+27,1.9459e+28,0.0000e+00,98.1,1.2,0.7
120,8.8521e+29,4.8028e+29,3.9421e+29,3.7245e+27,6.9960e+27,4.2606e+29,5.4216e+28,2.9267e+29,1.0154e+29,2.2665e+27,1.4580e+27,3.4565e+27,3.5395e+27,54.3,44.5,0.4,0.8,8.8522e+29,8.6810e+29,1.0906e+28,6.2125e+27,1.9337e+28,0.0000e+00,98.1,1.2,0.7
121,9.0208e+29,4.8961e+29,4.0138e+29,4.1010e+27,6.9890e+27,4.3310e+29,5.6514e+28,2.9369e+29,1.0769e+29,2.6050e+27,1.4960e+27,3.4790e+27,3.5100e+27,54.3,44.5,0.5,0.8,9.0157e+29,8.8435e+29,1.1077e+28,6.1425e+27,1.9139e+28,0.0000e+00,98.1,1.2,0.7
122,9.2623e+29,5.0087e+29,4.1422e+29,4.1530e+27,6.9905e+27,4.4439e+29,5.6477e+28,3.0787e+29,1.0635e+29,2.6155e+27,1.5375e+27,3.5095e+27,3.4810e+27,54.1,44.7,0.4,0.8,9.2614e+29,9.0879e+29,1.1250e+28,6.0995e+27,1.9021e+28,0.0000e+00,98.1,1.2,0.7
123,9.4623e+29,5.1215e+29,4.2289e+29,4.1930e+27,7.0045e+27,4.5578e+29,5.6368e+28,3.1914e+29,1.0374e+29,2.6600e+27,1.5330e+27,3.5075e+27,3.4970e+27,54.1,44.7,0.4,0.7,9.4601e+29,9.2847e+29,1.1550e+28,5.9850e+27,1.8904e+28,0.0000e+00,98.1,1.2,0.6
124,9.6326e+29,5.2312e+29,4.2883e+29,4.3060e+27,7.0075e+27,4.6679e+29,5.6325e+28,3.2749e+29,1.0134e+29,2.7180e+27,1.5880e+27,3.4525e+27,3.5550e+27,54.3,44.5,0.4,0.7,9.6302e+29,9.4549e+29,1.1623e+28,5.9065e+27,1.8788e+28,0.0000e+00,98.2,1.2,0.6
125,9.7444e+29,5.3161e+29,4.3164e+29,4.1910e+27,6.9980e+27,4.7581e+29,5.5794e+28,3.3259e+29,9.9050e+28,2.6345e+27,1.5565e+27,3.4705e+27,3.5275e+27,54.6,44.3,0.4,0.7,9.7431e+29,9.5663e+29,1.1789e+28,5.8900e+27,1.8601e+28,0.0000e+00,98.2,1.2,0.6
126,9.9415e+29,5.4245e+29,4.4043e+29,4.2690e+27,7.0075e+27,4.8694e+29,5.5510e+28,3.4244e+29,9.7988e+28,2.6920e+27,1.5770e+27,3.5300e+27,3.4775e+27,54.6,44.3,0.4,0.7,9.9403e+29,9.7632e+29,1.1940e+28,5.7670e+27,1.8490e+28,0.0000e+00,98.2,1.2,0.6
127,1.0102e+30,5.5101e+29,4.4724e+29,4.9795e+27,6.9900e+27,4.9209e+29,5.8920e+28,3.4084e+29,1.0640e+29,3.2875e+27,1.6920e+27,3.5255e+27,3.4645e+27,54.5,44.3,0.5,0.7,1.0098e+30,9.9192e+29,1.2029e+28,5.8205e+27,1.8309e+28,0.0000e+00,98.2,1.2,0.6
128,1.0354e+30,5.6385e+29,4.5953e+29,5.0140e+27,6.9990e+27,5.0491e+29,5.8943e+28,3.5414e+29,1.0539e+29,3.3875e+27,1.6265e+27,3.5225e+27,3.4765e+27,54.5,44.4,0.5,0.7,1.0351e+30,1.0171e+30,1.2279e+28,5.7400e+27,1.8203e+28,0.0000e+00,98.3,1.2,0.6
129,1.0587e+30,5.7607e+29,4.7067e+29,4.9895e+27,7.0110e+27,5.1710e+29,5.8970e+28,3.6791e+29,1.0277e+29,3.3135e+27,1.6760e+27,3.5735e+27,3.4375e+27,54.4,44.5,0.5,0.7,1.0586e+30,1.0405e+30,1.2526e+28,5.5385e+27,1.8098e+28,0.0000e+00,98.3,1.2,0.5
130,1.0845e+30,5.8838e+29,4.8402e+29,5.1090e+27,7.0250e+27,5.2936e+29,5.9018e+28,3.8232e+29,1.0170e+29,3.3725e+27,1.7365e+27,3.4845e+27,3.5405e+27,54.3,44.6,0.5,0.6,1.0839e+30,1.0656e+30,1.2770e+28,5.5220e+27,1.7995e+28,0.0000e+00,98.3,1.2,0.5
131,1.1005e+30,5.9759e+29,4.9075e+29,5.1485e+27,7.0095e+27,5.3905e+29,5.8544e+28,3.9124e+29,9.9504e+28,3.4265e+27,1.7220e+27,3.5455e+27,3.4640e+27,54.3,44.6,0.5,0.6,1.1003e+30,1.0821e+30,1.2814e+28,5.4715e+27,1.7827e+28,0.0000e+00,98.3,1.2,0.5
132,1.1200e+30,6.0873e+29,4.9879e+29,5.4490e+27,7.0205e+27,5.4946e+29,5.9269e+28,3.9832e+29,1.0046e+29,3.5975e+27,1.8515e+27,3.4720e+27,3.5485e+27,54.4,44.5,0.5,0.6,1.1196e+30,1.1013e+30,1.2908e+28,5.4100e+27,1.7729e+28,0.0000e+00,98.4,1.2,0.5
133,1.1474e+30,6.2231e+29,5.1175e+29,6.3005e+27,7.0320e+27,5.5931e+29,6.2998e+28,4.0261e+29,1.0915e+29,4.4660e+27,1.8345e+27,3.5290e+27,3.5030e+27,54.2,44.6,0.5,0.6,1.1468e+30,1.1278e+30,1.3517e+28,5.5070e+27,1.7633e+28,0.0000e+00,98.3,1.2,0.5
134,1.1685e+30,6.3261e+29,5.2270e+29,6.2170e+27,7.0190e+27,5.7000e+29,6.2612e+28,4.1650e+29,1.0620e+29,4.3125e+27,1.9045e+27,3.5220e+27,3.4970e+27,54.1,44.7,0.5,0.6,1.1683e+30,1.1491e+30,1.3882e+28,5.4105e+27,1.7475e+28,0.0000e+00,98.3,1.2,0.5
135,1.1949e+30,6.4383e+29,5.3773e+29,6.3440e+27,7.0110e+27,5.8121e+29,6.2617e+28,4.3331e+29,1.0443e+29,4.4000e+27,1.9440e+27,3.5385e+27,3.4725e+27,53.9,45.0,0.5,0.6,1.1945e+30,1.1754e+30,1.3782e+28,5.3065e+27,1.7322e+28,0.0000e+00,98.4,1.2,0.4
136,1.2272e+30,6.5920e+29,5.5457e+29,6.4010e+27,7.0420e+27,5.9635e+29,6.2852e+28,4.5108e+29,1.0349e+29,4.4600e+27,1.9410e+27,3.5370e+27,3.5050e+27,53.7,45.2,0.5,0.6,1.2267e+30,1.2072e+30,1.4355e+28,5.2010e+27,1.7299e+28,0.0000e+00,98.4,1.2,0.4
137,1.2488e+30,6.6934e+29,5.6597e+29,6.4955e+27,7.0265e+27,6.0690e+29,6.2446e+28,4.6368e+29,1.0229e+29,4.4725e+27,2.0230e+27,3.4655e+27,3.5610e+27,53.6,45.3,0.5,0.6,1.2485e+30,1.2291e+30,1.4412e+28,5.0050e+27,1.7151e+28,0.0000e+00,98.4,1.2,0.4
138,1.2711e+30,6.8044e+29,5.7619e+29,7.4130e+27,7.0200e+27,6.1360e+29,6.6844e+28,4.6520e+29,1.1099e+29,5.3760e+27,2.0370e+27,3.5145e+27,3.5055e+27,53.5,45.3,0.6,0.6,1.2707e+30,1.2508e+30,1.4708e+28,5.1770e+27,1.7009e+28,0.0000e+00,98.4,1.2,0.4
139,1.3007e+30,6.9471e+29,5.9097e+29,7.9530e+27,7.0275e+27,6.2671e+29,6.7999e+28,4.7885e+29,1.1211e+29,5.7815e+27,2.1715e+27,3.4870e+27,3.5405e+27,53.4,45.4,0.6,0.5,1.3000e+30,1.2798e+30,1.5000e+28,5.1800e+27,1.6931e+28,0.0000e+00,98.4,1.2,0.4
140,1.3366e+30,7.0985e+29,6.1178e+29,7.9085e+27,7.0470e+27,6.4157e+29,6.8282e+28,5.0045e+29,1.1133e+29,5.7695e+27,2.1390e+27,3.5360e+27,3.5110e+27,53.1,45.8,0.6,0.5,1.3363e+30,1.3156e+30,1.5506e+28,5.1730e+27,1.6856e+28,0.0000e+00,98.5,1.2,0.4
141,1.3665e+30,7.2163e+29,6.2980e+29,7.9795e+27,7.0335e+27,6.5319e+29,6.8442e+28,5.1939e+29,1.1041e+29,5.7265e+27,2.2530e+27,3.5415e+27,3.4920e+27,52.8,46.1,0.6,0.5,1.3660e+30,1.3451e+30,1.5840e+28,5.0190e+27,1.6724e+28,0.0000e+00,98.5,1.2,0.4
142,1.3927e+30,7.3286e+29,6.4485e+29,7.9790e+27,7.0240e+27,6.6473e+29,6.8128e+28,5.3594e+29,1.0891e+29,5.6380e+27,2.3410e+27,3.5320e+27,3.4920e+27,52.6,46.3,0.6,0.5,1.3923e+30,1.3713e+30,1.6260e+28,4.7795e+27,1.6597e+28,0.0000e+00,98.5,1.2,0.3
143,1.4243e+30,7.4697e+29,6.6081e+29,9.4380e+27,7.0420e+27,6.7352e+29,7.3459e+28,5.4107e+29,1.1974e+29,6.9910e+27,2.4470e+27,3.4680e+27,3.5740e+27,52.4,46.4,0.7,0.5,1.4235e+30,1.4023e+30,1.6359e+28,4.8510e+27,1.6532e+28,0.0000e+00,98.5,1.1,0.3
144,1.4633e+30,7.6369e+29,6.8258e+29,1.0021e+28,7.0490e+27,6.8803e+29,7.5665e+28,5.5877e+29,1.2380e+29,7.5210e+27,2.4995e+27,3.5675e+27,3.4815e+27,52.2,46.6,0.7,0.5,1.4630e+30,1.4409e+30,1.7056e+28,5.0245e+27,1.6470e+28,0.0000e+00,98.5,1.2,0.3
145,1.4958e+30,7.7713e+29,7.0161e+29,1.0039e+28,7.0455e+27,7.0112e+29,7.6005e+28,5.7992e+29,1.2169e+29,7.4370e+27,2.6015e+27,3.5765e+27,3.4690e+27,52.0,46.9,0.7,0.5,1.4949e+30,1.4729e+30,1.7228e+28,4.7910e+27,1.6354e+28,0.0000e+00,98.5,1.2,0.3
146,1.5305e+30,7.8962e+29,7.2368e+29,1.0174e+28,7.0395e+27,7.1350e+29,7.6123e+28,6.0344e+29,1.2024e+29,7.4830e+27,2.6915e+27,3.4705e+27,3.5690e+27,51.6,47.3,0.7,0.5,1.5301e+30,1.5078e+30,1.7699e+28,4.6680e+27,1.6243e+28,0.0000e+00,98.5,1.2,0.3
147,1.5704e+30,8.0498e+29,7.4815e+29,1.0243e+28,7.0560e+27,7.2827e+29,7.6706e+28,6.2740e+29,1.2074e+29,7.5740e+27,2.6690e+27,3.5455e+27,3.5105e+27,51.3,47.6,0.7,0.4,1.5697e+30,1.5470e+30,1.8230e+28,4.4610e+27,1.6192e+28,0.0000e+00,98.6,1.2,0.3
148,1.6064e+30,8.1896e+29,7.6771e+29,1.2657e+28,7.0465e+27,7.3391e+29,8.5056e+28,6.2946e+29,1.3825e+29,9.7675e+27,2.8890e+27,3.5070e+27,3.5395e+27,51.0,47.8,0.8,0.4,1.6057e+30,1.5823e+30,1.8653e+28,4.8120e+27,1.6089e+28,0.0000e+00,98.5,1.2,0.3
149,1.6431e+30,8.3382e+29,7.8948e+29,1.2716e+28,7.0365e+27,7.4777e+29,8.6058e+28,6.4985e+29,1.3963e+29,9.7200e+27,2.9960e+27,3.5260e+27,3.5105e+27,50.7,48.0,0.8,0.4,1.6422e+30,1.6184e+30,1.9090e+28,4.7355e+27,1.5990e+28,0.0000e+00,98.5,1.2,0.3
150,1.6805e+30,8.4747e+29,8.1341e+29,1.2629e+28,7.0385e+27,7.6090e+29,8.6572e+28,6.7563e+29,1.3778e+29,9.5525e+27,3.0760e+27,3.5170e+27,3.5215e+27,50.4,48.4,0.8,0.4,1.6800e+30,1.6556e+30,1.9883e+28,4.5415e+27,1.5896e+28,0.0000e+00,98.5,1.2,0.3
151,1.7266e+30,8.6460e+29,8.4232e+29,1.2646e+28,7.0575e+27,7.7717e+29,8.7427e+28,7.0424e+29,1.3808e+29,9.5470e+27,3.0990e+27,3.5135e+27,3.5440e+27,50.1,48.8,0.7,0.4,1.7261e+30,1.7016e+30,2.0161e+28,4.3440e+27,1.5860e+28,0.0000e+00,98.6,1.2,0.3
152,1.7670e+30,8.7896e+29,8.6725e+29,1.3772e+28,7.0550e+27,7.8746e+29,9.1505e+28,7.2132e+29,1.4593e+29,1.0460e+28,3.3115e+27,3.4780e+27,3.5770e+27,49.7,49.1,0.8,0.4,1.7660e+30,1.7413e+30,2.0443e+28,4.2360e+27,1.5774e+28,0.0000e+00,98.6,1.2,0.2
