Time_hours,TAA,Gen_Total,Trans_Inward
465.6111111111111,103.00216669864648,1.9974999999999732e+27,0.0
471.6666666666667,104.00060320128375,1.9429999999999727e+27,0.0
477.77777777777777,105.00084274225128,1.9419999999999746e+27,0.0
483.94444444444446,106.0028066876323,1.9074999999999685e+27,0.0
490.1388888888889,107.00194255342012,1.946999999999971e+27,0.0
496.3888888888889,108.00270655282571,1.9234999999999695e+27,0.0
502.6666666666667,109.00062298829323,1.9319999999999707e+27,0.0
509.0,110.00008179206071,1.905999999999973e+27,0.0
515.3888888888889,111.00101797174091,1.922999999999972e+27,0.0
521.8333333333334,112.00336803451523,1.8664999999999755e+27,0.0
528.3055555555555,113.00280261274298,1.8994999999999742e+27,0.0
534.8333333333334,114.00359671351458,1.8739999999999684e+27,0.0
541.3888888888889,115.00149079511755,1.9309999999999718e+27,0.0
548.0,116.00070777679935,1.9199999999999687e+27,0.0
554.6666666666666,117.00120262975878,1.8709999999999692e+27,0.0
561.3888888888889,118.0029353228727,1.9094999999999687e+27,0.0
568.1388888888889,119.00177384290646,1.902499999999969e+27,0.0
574.9444444444445,120.00184167320833,1.8899999999999724e+27,0.0
581.8055555555555,121.00310641539102,1.8584999999999685e+27,0.0
588.6944444444445,122.00153464038442,1.919499999999968e+27,0.0
595.6388888888889,123.001167111288,1.8934999999999702e+27,0.0
602.6388888888889,124.00198773156302,1.861499999999972e+27,0.0
609.6666666666666,125.00005216074095,1.879999999999971e+27,0.0
616.7777777777778,126.00323504777401,1.9019999999999725e+27,0.0
623.9166666666666,127.00369671104431,1.9039999999999768e+27,0.0
631.0833333333334,128.00150852989015,1.91549999999997e+27,0.0
638.3055555555555,129.00057443309555,1.905999999999972e+27,0.0
645.5833333333334,130.00089729514121,1.9049999999999736e+27,0.0
652.9166666666666,131.00248467628364,1.9284999999999751e+27,0.0
660.2777777777778,132.0015881860785,1.9369999999999794e+27,0.0
667.6944444444445,133.0020268245844,1.9614999999999712e+27,0.0
675.1388888888889,134.00010340553206,1.9609999999999744e+27,0.0
682.6666666666666,135.00328961825358,1.9874999999999787e+27,0.0
690.1944444444445,136.00053234791966,2.014499999999982e+27,0.0
697.8055555555555,137.0029339738603,2.0164999999999837e+27,0.0
705.4444444444445,138.00320668359944,2.0519999999999865e+27,0.0
713.1111111111111,139.0014457046654,2.0564999999999814e+27,0.0
720.8333333333334,140.00133464137133,2.0769999999999852e+27,0.0
728.6111111111111,141.0029134908986,2.1039999999999893e+27,0.0
736.4166666666666,142.00267586219564,2.1449999999999909e+27,0.0
744.25,143.00072468451367,2.1564999999999948e+27,0.0
752.1388888888889,144.0006752981331,2.1684999999999902e+27,0.0
760.0833333333334,145.00258010036492,2.1939999999999922e+27,0.0
768.0555555555555,146.00301664643388,2.1864999999999947e+27,0.0
776.0555555555555,147.0020943844911,2.2545e+27,0.0
784.1111111111111,148.00336803540745,2.2765000000000018e+27,0.0
792.1666666666666,149.0000442793122,2.276999999999997e+27,0.0
800.3055555555555,150.00252333860834,2.3165e+27,0.0
808.4444444444445,151.00063277970924,2.3805000000000075e+27,0.0
816.6388888888889,152.00130424340455,2.4075000000000088e+27,0.0
824.8611111111111,153.00123901241943,2.4400000000000062e+27,0.0
833.1111111111111,154.00055885210145,2.489000000000008e+27,0.0
841.4166666666666,155.00272981664625,2.4730000000000143e+27,0.0
849.7222222222222,156.0011700755722,2.5610000000000185e+27,0.0
858.0833333333334,157.00268118335168,2.591000000000021e+27,0.0
866.4444444444445,158.0007348925617,2.677500000000017e+27,0.0
874.8611111111111,159.00208821288254,2.6700000000000194e+27,0.0
883.2777777777778,160.00025933470397,2.7405000000000244e+27,0.0
891.75,161.00196680944464,2.78200000000003e+27,0.0
900.2222222222222,162.00077043789133,2.8165000000000216e+27,0.0
908.7222222222222,163.00009270882845,2.8355000000000264e+27,0.0
917.25,164.00006570382595,2.8650000000000325e+27,0.0
925.8055555555555,165.00082350292575,2.912000000000033e+27,0.0
934.3888888888889,166.00250308186526,2.970000000000027e+27,0.0
942.9722222222222,167.0020097515103,3.071000000000032e+27,0.0
951.5833333333334,168.00272794573777,3.044000000000034e+27,0.0
960.1944444444445,169.00157887164505,3.074500000000037e+27,0.0
968.8333333333334,170.00193489579874,3.091500000000025e+27,0.0
977.4722222222222,171.00072881090534,3.1455000000000316e+27,0.0
986.1388888888889,172.0013236948514,3.1600000000000355e+27,0.0
994.8055555555555,173.0006633570681,3.2265000000000424e+27,0.0
1003.5,174.00210529194908,3.2340000000000303e+27,0.0
1012.1944444444445,175.0026011036707,3.264500000000032e+27,0.0
1020.8888888888889,176.0023102886289,3.300000000000035e+27,0.0
1029.5833333333333,177.00139034329084,3.3530000000000436e+27,0.0
1038.3055555555557,178.003188656431,3.3250000000000463e+27,0.0
1047.0,179.0014811897205,3.436500000000038e+27,0.0
1055.7222222222222,180.00280533180137,3.434500000000042e+27,0.0
1064.4166666666667,181.00094047201787,3.4765000000000445e+27,0.0
1073.138888888889,182.00242271385252,3.5085000000000476e+27,0.0
1081.8333333333333,183.0010301615132,3.50100000000004e+27,0.0
1090.5277777777778,184.00010889541022,3.5560000000000414e+27,0.0
1099.25,185.00301222959456,3.511000000000043e+27,0.0
1107.9166666666667,186.00031155818021,3.6245000000000523e+27,0.0
1116.611111111111,187.00175055519276,3.6115000000000447e+27,0.0
1125.2777777777778,188.0010891059793,3.653000000000047e+27,0.0
1133.9444444444443,189.00168167577658,3.6825000000000503e+27,0.0
1142.5833333333333,190.00047290059968,3.698000000000054e+27,0.0
1151.2222222222222,191.00082563776618,3.6975000000000493e+27,0.0
1159.861111111111,192.00289874806288,3.73150000000005e+27,0.0
1168.4444444444443,193.00038891319707,3.706000000000048e+27,0.0
1177.0555555555557,194.0031302259797,3.751000000000057e+27,0.0
1185.611111111111,195.00156736180475,3.756500000000049e+27,0.0
1194.1666666666667,196.0023216648766,3.751000000000051e+27,0.0
1202.6944444444443,197.0022898742635,3.8115000000000566e+27,0.0
1211.1944444444443,198.0016080138712,3.7975000000000555e+27,0.0
1219.6666666666667,199.00040722140602,3.81050000000005e+27,0.0
1228.138888888889,200.0021098835973,3.8290000000000536e+27,0.0
1236.5555555555557,201.00027654922826,3.8035000000000555e+27,0.0
1244.9722222222222,202.0016248860253,3.838500000000056e+27,0.0
1253.361111111111,203.00299505082103,3.809000000000058e+27,0.0
1261.6944444444443,204.00118015549413,3.76000000000005e+27,0.0
1270.0277777777778,205.00296053253987,3.783500000000053e+27,0.0
1278.3055555555557,206.00178095887702,3.7945000000000564e+27,0.0
1286.5555555555557,207.00109669851645,3.7770000000000556e+27,0.0
1294.7777777777778,208.00102783417128,3.7405000000000466e+27,0.0
1302.9722222222222,209.00169262942507,3.748000000000047e+27,0.0
1311.138888888889,210.00321263611045,3.687000000000045e+27,0.0
1319.25,211.00227362787507,3.6845000000000444e+27,0.0
1327.3333333333333,212.00238942764133,3.625500000000044e+27,0.0
1335.361111111111,213.0002148378402,3.625000000000039e+27,0.0
1343.388888888889,214.0027663720291,3.57100000000004e+27,0.0
1351.361111111111,215.00321692049022,3.6185000000000403e+27,0.0
1359.2777777777778,216.00162450948324,3.549000000000038e+27,0.0
1367.1666666666667,217.00157325006637,3.5545000000000347e+27,0.0
1375.0277777777778,218.00316791704165,3.535000000000037e+27,0.0
1382.8333333333333,219.0029484224907,3.532500000000035e+27,0.0
1390.5833333333333,220.0009585455,3.4345000000000335e+27,0.0
1398.3055555555557,221.00084608969462,3.4150000000000347e+27,0.0
1406.0,222.00271295603068,3.4215000000000336e+27,0.0
1413.638888888889,223.00300771375987,3.41600000000003e+27,0.0
1421.2222222222222,224.00176337962773,3.34250000000003e+27,0.0
1428.7777777777778,225.0027004736594,3.336000000000027e+27,0.0
1436.2777777777778,226.0021977294989,3.3545000000000327e+27,0.0
1443.7222222222222,227.00027912761743,3.3515000000000363e+27,0.0
1451.138888888889,228.00072299158808,3.306000000000026e+27,0.0
1458.5277777777778,229.00361427550683,3.3215000000000257e+27,0.0
1465.8333333333333,230.0014265173503,3.3035000000000276e+27,0.0
1473.111111111111,231.00175734020513,3.28000000000003e+27,0.0
1480.3333333333333,232.00083072745326,3.185000000000029e+27,0.0
1487.5277777777778,233.00253383633162,3.2415000000000337e+27,0.0
1494.6666666666667,234.00303077492856,3.2350000000000227e+27,0.0
1501.75,235.002322871513,3.1560000000000225e+27,0.0
1508.7777777777778,236.00039969949944,3.166500000000025e+27,0.0
1515.7777777777778,237.0012352977991,3.1670000000000283e+27,0.0
1522.7222222222222,238.00088344423568,3.146500000000031e+27,0.0
1529.638888888889,239.0033667480318,3.1485000000000307e+27,0.0
1536.4722222222222,240.00061195171293,3.151500000000022e+27,0.0
1543.2777777777778,241.00069834826024,3.1535000000000245e+27,0.0
1550.0555555555557,242.00368327509045,3.2045000000000247e+27,0.0
1556.75,243.00131479176423,3.104000000000029e+27,0.0
1563.4166666666667,244.00183306764222,3.11400000000003e+27,0.0
1570.0277777777778,245.00107246564573,3.0990000000000285e+27,0.0
1576.611111111111,246.0032356355846,3.094000000000033e+27,0.0
1583.138888888889,247.00408949254825,3.140500000000021e+27,0.0
1589.611111111111,248.0035809417442,3.094000000000021e+27,0.0
1596.0277777777778,249.00165656919194,3.1130000000000246e+27,0.0
1602.4166666666667,250.00262522189564,3.0805000000000215e+27,0.0
1608.75,251.0021163247378,3.053500000000025e+27,0.0
1615.0277777777778,252.000063283278,3.085500000000026e+27,0.0
1621.2777777777778,253.0008617661274,3.0600000000000265e+27,0.0
1627.4722222222222,254.0000360035749,3.0990000000000274e+27,0.0
1633.638888888889,255.00203334192554,3.0900000000000234e+27,0.0
1639.75,256.0023136386392,3.1145000000000225e+27,0.0
1645.8055555555557,257.00078832408144,3.045000000000019e+27,0.0
1651.8333333333333,258.0019972081809,3.064500000000019e+27,0.0
1657.8055555555557,259.0012829458733,3.087500000000022e+27,0.0
1663.75,260.0032464249556,3.0730000000000204e+27,0.0
1669.638888888889,261.0031567157771,3.071500000000021e+27,0.0
1675.4722222222222,262.0009101124739,3.087500000000023e+27,0.0
1681.2777777777778,263.0011964176233,3.044000000000022e+27,0.0
1687.0555555555557,264.0040095336592,3.04600000000002e+27,0.0
1692.7777777777778,265.0044675088028,3.049000000000021e+27,0.0
1698.4444444444443,266.002445421467,3.022500000000018e+27,0.0
1704.0833333333333,267.0027664836424,3.105500000000022e+27,0.0
1709.6666666666667,268.0004271247084,3.087500000000023e+27,0.0
1715.2222222222222,269.0003192743434,3.111000000000025e+27,0.0
1720.75,270.00240761483735,3.034500000000021e+27,0.0
1726.2222222222222,271.00157749311984,3.0340000000000206e+27,0.0
1731.6666666666667,272.0028092339634,3.1050000000000256e+27,0.0
1737.0555555555557,273.0009085503366,3.101500000000025e+27,0.0
1742.4166666666667,274.0009249142805,3.1185000000000245e+27,0.0
1747.75,275.0028131782668,3.094000000000025e+27,0.0
1753.0277777777778,276.0012542114698,3.126500000000027e+27,0.0
1758.2777777777778,277.00140410115773,3.072000000000022e+27,0.0
1763.5,278.00320789198406,3.109500000000025e+27,0.0
1768.6666666666667,279.0012234993195,3.1160000000000254e+27,0.0
1773.8055555555557,280.0007117912786,3.138500000000027e+27,0.0
1778.9166666666667,281.0016040728292,3.105000000000025e+27,0.0
1784.0,282.00383863197885,3.158000000000028e+27,0.0
1789.0277777777778,283.00182019988006,3.1220000000000275e+27,0.0
1794.0277777777778,284.0009344339554,3.1800000000000305e+27,0.0
1799.0,285.0011114260449,3.1100000000000266e+27,0.0
1803.9444444444443,286.0022757152743,3.18150000000003e+27,0.0
1808.861111111111,287.0043480306821,3.179500000000031e+27,0.0
1813.7222222222222,288.00152791593996,3.229500000000034e+27,0.0
1818.5833333333333,289.0051351967661,3.188500000000031e+27,0.0
1823.388888888889,290.00360780607605,3.217500000000035e+27,0.0
1828.1666666666667,291.0025807785323,3.220500000000034e+27,0.0
1832.9166666666667,292.0019562856239,3.227500000000035e+27,0.0
1837.638888888889,293.0016420780986,3.2290000000000343e+27,0.0
1842.3333333333333,294.0015431147109,3.2280000000000353e+27,0.0
1847.0,295.00156239595026,3.237500000000035e+27,0.0
1851.638888888889,296.0015984223228,3.213500000000035e+27,0.0
1856.25,297.001546779091,3.194500000000032e+27,0.0
1860.8333333333333,298.0013009249319,3.262000000000037e+27,0.0
1865.388888888889,299.00075148466567,3.2830000000000386e+27,0.0
1869.9444444444443,300.0059403209267,3.2620000000000364e+27,0.0
1874.4444444444443,301.0044940938685,3.3235000000000423e+27,0.0
1878.9166666666667,302.00241027974414,3.337000000000043e+27,0.0
1883.388888888889,303.0058206373691,3.408500000000049e+27,0.0
1887.8055555555557,304.0021488826578,3.360000000000045e+27,0.0
1892.2222222222222,305.00380192487523,3.368000000000044e+27,0.0
1896.611111111111,306.00440835583527,3.397500000000047e+27,0.0
1900.9722222222222,307.0038471769715,3.381500000000045e+27,0.0
1905.3055555555557,308.00199351637764,3.430500000000049e+27,0.0
1909.638888888889,309.0051679061969,3.3970000000000454e+27,0.0
1913.9166666666667,310.0003813659804,3.4440000000000513e+27,0.0
1918.1944444444443,311.00042800518065,3.389000000000047e+27,0.0
1922.4722222222222,312.00527070613214,3.432500000000047e+27,0.0
1926.6944444444443,313.0017258549233,3.432500000000047e+27,0.0
1930.9166666666667,314.0027780090321,3.4310000000000486e+27,0.0
1935.111111111111,315.0017454597828,3.541000000000057e+27,0.0
1939.3055555555557,316.0051532180687,3.559000000000056e+27,0.0
1943.4722222222222,317.00626827060455,3.5255000000000544e+27,0.0
1947.611111111111,318.004946395542,3.548500000000057e+27,0.0
1951.7222222222222,319.0010525684653,3.57400000000006e+27,0.0
1955.8333333333333,320.0012229826435,3.5930000000000575e+27,0.0
1959.9444444444443,321.00539330483036,3.584000000000058e+27,0.0
1964.0277777777778,322.0066818065276,3.6490000000000664e+27,0.0
1968.0833333333333,323.0049487294532,3.6415000000000647e+27,0.0
1972.111111111111,324.00005100194494,3.7200000000000687e+27,0.0
1976.1666666666667,325.0056481426459,3.7410000000000687e+27,0.0
1980.1666666666667,326.0009721057461,3.7710000000000716e+27,0.0
1984.1944444444443,327.0066521973217,3.746500000000068e+27,0.0
1988.1666666666667,328.00177469177254,3.8035000000000736e+27,0.0
1992.138888888889,329.00011516665256,3.88700000000008e+27,0.0
1996.111111111111,330.00159719969577,3.912000000000081e+27,0.0
2000.0833333333333,331.0061442925348,3.9725000000000853e+27,0.0
2004.0277777777778,332.0066191754129,3.983500000000085e+27,0.0
2007.9444444444443,333.00288367601263,4.0300000000000915e+27,0.0
2011.861111111111,334.00188812311194,4.1360000000000943e+27,0.0
2015.7777777777778,335.00354872969524,4.213500000000103e+27,0.0
2019.6666666666667,336.00064950280773,4.228500000000103e+27,0.0
2023.5555555555557,337.00020277798,4.3110000000001076e+27,0.0
2027.4444444444443,338.00211538581584,4.4345000000001184e+27,0.0
2031.3333333333333,339.0062990704889,4.4285000000001185e+27,0.0
2035.1944444444443,340.0054705264939,4.5850000000001287e+27,0.0
2039.0555555555557,341.0066972479797,4.6820000000001336e+27,0.0
2042.888888888889,342.0026661390548,4.7670000000001414e+27,0.0
2046.7222222222222,343.0004764822338,4.9005000000001497e+27,0.0
2050.5555555555557,344.00003840005036,4.9105000000001505e+27,0.0
2054.3888888888887,345.00125165229974,5.023000000000157e+27,0.0
2058.222222222222,346.00402210531047,5.094500000000166e+27,0.0
2062.027777777778,347.00096629459756,5.225000000000175e+27,0.0
2065.8611111111113,348.0065425887068,5.19000000000017e+27,0.0
2069.6666666666665,349.0060747139124,5.330000000000184e+27,0.0
2073.472222222222,350.00674661894595,5.516000000000192e+27,0.0
2077.25,351.00114136850425,5.505000000000192e+27,0.0
2081.0555555555557,352.0037813455101,5.528500000000194e+27,0.0
2084.8611111111113,353.0072565341992,5.640000000000203e+27,0.0
2088.6388888888887,354.0041300177994,5.650000000000202e+27,0.0
2092.4166666666665,355.0016231469609,5.723000000000212e+27,0.0
2096.222222222222,356.00697258324715,5.731000000000211e+27,0.0
2100.0,357.0053985000302,5.79600000000021e+27,0.0
2103.777777777778,358.00413508094573,5.841000000000217e+27,0.0
2107.5555555555557,359.00307847225974,5.893000000000219e+27,0.0
2111.3333333333335,0.0021256283450838964,5.918000000000221e+27,0.0
2115.1111111111113,1.0011719814340267,5.840500000000216e+27,0.0
2118.8888888888887,2.000114625785045,5.925000000000222e+27,0.0
2122.6944444444443,3.006192429657176,5.930500000000222e+27,0.0
2126.472222222222,4.004614383627768,5.961000000000222e+27,0.0
2130.25,5.002622100238568,5.93800000000022e+27,0.0
2134.027777777778,6.000112339019552,5.884000000000218e+27,0.0
2137.8333333333335,7.004310775177373,5.857000000000219e+27,0.0
2141.6111111111113,8.00045508497999,5.93450000000022e+27,0.0
2145.4166666666665,9.00309155089758,5.848500000000216e+27,0.0
2149.222222222222,10.004789462535655,5.910500000000217e+27,0.0
2153.027777777778,11.005449841931181,5.88950000000022e+27,0.0
2156.8333333333335,12.004967454573148,5.837000000000214e+27,0.0
2160.6388888888887,13.003246846747174,5.803500000000211e+27,0.0
2164.4444444444443,14.000185579406093,5.79450000000021e+27,0.0
2168.277777777778,15.002949963825472,5.779000000000209e+27,0.0
2172.1111111111113,16.004156411568147,5.708000000000203e+27,0.0
2175.9444444444443,17.00371080312209,5.640000000000198e+27,0.0
2179.777777777778,18.001513980919754,5.614500000000194e+27,0.0
2183.6388888888887,19.004684633074703,5.600000000000193e+27,0.0
2187.5,20.00588907847657,5.478500000000191e+27,0.0
2191.3611111111113,21.005036289195573,5.388500000000182e+27,0.0
2195.222222222222,22.00203013217822,5.342500000000179e+27,0.0
2199.1111111111113,23.003934790947483,5.320500000000178e+27,0.0
2203.0,24.003477599525127,5.223500000000172e+27,0.0
2206.8888888888887,25.00056775259793,5.166000000000166e+27,0.0
2210.8055555555557,26.002217994089847,5.00900000000016e+27,0.0
2214.722222222222,27.001212847317447,5.012000000000157e+27,0.0
2218.6666666666665,28.004520729723936,4.867500000000148e+27,0.0
2222.6111111111113,29.004963406124034,4.760500000000142e+27,0.0
2226.5555555555557,30.002462816590764,4.6700000000001326e+27,0.0
2230.527777777778,31.003933358779705,4.689500000000133e+27,0.0
2234.5,32.00226047226886,4.467000000000115e+27,0.0
2238.5,33.00431738832185,4.436500000000117e+27,0.0
2242.5,34.00303666183322,4.337000000000112e+27,0.0
2246.527777777778,35.00524707519037,4.198500000000099e+27,0.0
2250.5555555555557,36.00393001629379,4.2015000000000984e+27,0.0
2254.6111111111113,37.005869216519045,3.9780000000000874e+27,0.0
2258.6666666666665,38.004096396499904,3.9845000000000873e+27,0.0
2262.75,39.00534351559941,3.890500000000082e+27,0.0
2266.8333333333335,40.0027016618875,3.7380000000000734e+27,0.0
2270.9444444444443,41.00285585611164,3.7155000000000694e+27,0.0
2275.0833333333335,42.00566405446159,3.6555000000000647e+27,0.0
2279.222222222222,43.00429778870591,3.5630000000000623e+27,0.0
2283.3888888888887,44.005368650158175,3.485500000000056e+27,0.0
2287.5555555555557,45.002100711854496,3.443500000000054e+27,0.0
2291.75,46.00105321137869,3.4450000000000563e+27,0.0
2295.972222222222,47.00208667071331,3.360500000000051e+27,0.0
2300.222222222222,48.005066576678814,3.323500000000048e+27,0.0
2304.472222222222,49.00335246307998,3.232500000000042e+27,0.0
2308.75,50.00338286484123,3.2410000000000446e+27,0.0
2313.0555555555557,51.005025283531836,3.1840000000000396e+27,0.0
2317.3611111111113,52.00173651952764,3.1775000000000374e+27,0.0
2321.722222222222,53.006246120682135,3.0765000000000344e+27,0.0
2326.0833333333335,54.00563470822533,3.076500000000032e+27,0.0
2330.472222222222,55.00619059840312,3.0655000000000324e+27,0.0
2334.8611111111113,56.00150884043876,2.984000000000027e+27,0.0
2339.3055555555557,57.00406833980412,2.9495000000000227e+27,0.0
2343.75,58.001213024842855,2.9805000000000257e+27,0.0
2348.25,59.00529120109786,2.90700000000002e+27,0.0
2352.75,60.00379237431025,2.898000000000019e+27,0.0
2357.277777777778,61.00281580799856,2.804000000000018e+27,0.0
2361.8333333333335,62.0022490328073,2.8600000000000195e+27,0.0
2366.4166666666665,63.001985634427115,2.792500000000017e+27,0.0
2371.027777777778,64.00191608453474,2.744500000000012e+27,0.0
2375.6666666666665,65.00193234426445,2.7420000000000135e+27,0.0
2380.3333333333335,66.00193307803056,2.693000000000009e+27,0.0
2385.027777777778,67.00181682544007,2.717000000000008e+27,0.0
2389.75,68.00148401882905,2.719000000000006e+27,0.0
2394.5,69.00083953905039,2.717000000000005e+27,0.0
2399.3055555555557,70.00558328775173,2.677500000000002e+27,0.0
2404.1111111111113,71.0040010550274,2.659500000000002e+27,0.0
2408.9444444444443,72.0018364236962,2.626499999999995e+27,0.0
2413.8333333333335,73.00467856430635,2.5919999999999956e+27,0.0
2418.722222222222,74.00105325186576,2.6044999999999933e+27,0.0
2423.6666666666665,75.00219873891126,2.6104999999999954e+27,0.0
2428.6388888888887,76.00235583052347,2.5964999999999877e+27,0.0
2433.6388888888887,77.00145187012174,2.5884999999999904e+27,0.0
2438.6944444444443,78.00491220844185,2.5769999999999856e+27,0.0
2443.75,79.0016333974088,2.5514999999999847e+27,0.0
2448.8611111111113,80.0025069928954,2.5649999999999847e+27,0.0
2454.0,81.00197739755345,2.4924999999999773e+27,0.0
2459.1944444444443,82.00532197576331,2.505999999999981e+27,0.0
