Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,3.557e+28,4.065463678838108e+31,4.808000000000013e+28,3.73e+27,4.369000000000014e+28,3.1000000000000006e+26,3.5e+26,4.8709999999999975e+28,4.7519999999999985e+28,1.18e+27,1e+25,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,3.575e+28,4.066303940092474e+31,9.396100000000028e+29,6.625000000000003e+28,8.612500000000026e+29,5.320000000000001e+27,6.78999999999999e+27,9.394300000000007e+29,9.16230000000001e+29,2.221e+28,9.900000000000002e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,3.465e+28,4.066930186085314e+31,9.28410000000003e+29,6.6470000000000004e+28,8.494500000000025e+29,5.71e+27,6.77999999999999e+27,9.295100000000011e+29,9.067400000000013e+29,2.1810000000000003e+28,9.600000000000003e+26,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,3.4829999999999997e+28,4.067748152227827e+31,9.226500000000026e+29,6.661000000000001e+28,8.437000000000024e+29,5.550000000000004e+27,6.78999999999999e+27,9.224700000000015e+29,8.995200000000008e+29,2.1959999999999987e+28,9.900000000000006e+26,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,3.5579999999999997e+28,4.068930336043393e+31,9.197200000000018e+29,6.752e+28,8.392100000000023e+29,6.18e+27,6.80999999999999e+27,9.189700000000013e+29,8.962400000000014e+29,2.169e+28,1.04e+27,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,3.556e+28,4.069730404098858e+31,9.006200000000024e+29,6.651999999999997e+28,8.216600000000018e+29,5.660000000000001e+27,6.779999999999991e+27,9.006400000000016e+29,8.780000000000015e+29,2.174e+28,9.000000000000008e+26,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,3.5079999999999997e+28,4.070896759214892e+31,9.274700000000024e+29,6.661000000000001e+28,8.486400000000025e+29,5.440000000000002e+27,6.779999999999991e+27,9.279500000000006e+29,9.057100000000008e+29,2.122e+28,1.0200000000000002e+27,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,3.486e+28,4.07186029837129e+31,9.300800000000031e+29,6.751999999999999e+28,8.504300000000023e+29,5.319999999999999e+27,6.80999999999999e+27,9.303000000000014e+29,9.073000000000003e+29,2.218e+28,8.200000000000005e+26,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,3.4540000000000003e+28,4.073079691597815e+31,9.195800000000029e+29,6.823000000000001e+28,8.389600000000018e+29,5.640000000000003e+27,6.74999999999999e+27,9.199000000000013e+29,8.97260000000001e+29,2.1549999999999996e+28,1.0900000000000002e+27,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,3.3710000000000006e+28,4.07375979273011e+31,8.974800000000021e+29,6.6590000000000005e+28,8.187600000000018e+29,5.320000000000002e+27,6.80999999999999e+27,8.983100000000013e+29,8.760700000000006e+29,2.103000000000001e+28,1.21e+27,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,3.387e+28,4.074521726144941e+31,8.756800000000016e+29,6.590999999999998e+28,7.973200000000016e+29,5.650000000000002e+27,6.79999999999999e+27,8.755200000000022e+29,8.531200000000013e+29,2.128e+28,1.1200000000000005e+27,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,3.438e+28,4.075628647525146e+31,8.916400000000016e+29,6.8490000000000045e+28,8.111100000000015e+29,5.210000000000001e+27,6.829999999999989e+27,8.911300000000027e+29,8.690800000000016e+29,2.0940000000000003e+28,1.1100000000000009e+27,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,3.472e+28,4.0763679206707615e+31,8.804100000000017e+29,6.636999999999998e+28,8.019200000000012e+29,5.340000000000005e+27,6.77999999999999e+27,8.80070000000002e+29,8.577300000000014e+29,2.1209999999999996e+28,1.1300000000000002e+27,2.457099883898094e+28,0.0
29607.083333333332,13.004907008396003,3.3970000000000004e+28,4.077761602929608e+31,8.927900000000019e+29,6.798999999999998e+28,8.128600000000025e+29,5.220000000000002e+27,6.71999999999999e+27,8.935400000000014e+29,8.716700000000007e+29,2.068e+28,1.1900000000000013e+27,2.448027060626874e+28,0.0
29610.88888888889,14.001781400720574,3.2989999999999997e+28,4.0788115977440315e+31,8.731500000000013e+29,6.461000000000005e+28,7.961300000000013e+29,5.660000000000001e+27,6.74999999999999e+27,8.741300000000016e+29,8.532100000000016e+29,1.9589999999999995e+28,1.3300000000000005e+27,2.4382512039513673e+28,0.0
29614.722222222223,15.00448100761787,3.197e+28,4.079696952854034e+31,8.647600000000004e+29,6.638000000000002e+28,7.860100000000012e+29,5.530000000000002e+27,6.83999999999999e+27,8.657800000000026e+29,8.441100000000016e+29,2.02e+28,1.47e+27,2.4454826412914868e+28,0.0
29618.555555555555,16.00562305434778,3.2849999999999995e+28,4.080837053294644e+31,8.789100000000008e+29,6.599999999999998e+28,8.006900000000015e+29,5.480000000000005e+27,6.73999999999999e+27,8.780300000000016e+29,8.567300000000015e+29,1.9979999999999993e+28,1.3200000000000005e+27,2.4341933588153768e+28,0.0
29622.38888888889,17.005112599375934,3.199e+28,4.082017500015666e+31,8.5477e+29,6.726999999999998e+28,7.75160000000001e+29,5.590000000000003e+27,6.74999999999999e+27,8.556300000000021e+29,8.344300000000014e+29,1.974999999999999e+28,1.4499999999999995e+27,2.422230700220615e+28,0.0
29626.222222222223,18.00285225893549,3.181e+28,4.083109050636617e+31,8.546200000000003e+29,6.594000000000003e+28,7.769100000000011e+29,4.99e+27,6.77999999999999e+27,8.548000000000025e+29,8.33740000000002e+29,1.9619999999999993e+28,1.4399999999999998e+27,2.4096099629423675e+28,0.0
29630.083333333332,19.005959042609902,3.0850000000000004e+28,4.084266996440746e+31,8.414899999999997e+29,6.674999999999998e+28,7.624e+29,5.470000000000004e+27,6.869999999999989e+27,8.424500000000025e+29,8.216300000000028e+29,1.9319999999999998e+28,1.5000000000000002e+27,2.413664169920789e+28,0.0
29633.944444444445,20.007098782366484,3.0589999999999997e+28,4.085812483162658e+31,8.453000000000003e+29,6.815999999999998e+28,7.6488e+29,5.439999999999999e+27,6.819999999999988e+27,8.455600000000025e+29,8.247200000000035e+29,1.9200000000000006e+28,1.639999999999999e+27,2.3995861130547145e+28,0.0
29637.805555555555,21.006181921215102,3.001e+28,4.08701090471372e+31,8.122200000000002e+29,6.599999999999997e+28,7.338399999999994e+29,5.58e+27,6.79999999999999e+27,8.128000000000042e+29,7.920600000000049e+29,1.8850000000000003e+28,1.8899999999999985e+27,2.384896549729674e+28,0.0
29641.666666666668,22.00311353141751,2.916e+28,4.088255821546603e+31,7.972899999999992e+29,6.538000000000002e+28,7.201699999999995e+29,4.940000000000001e+27,6.79999999999999e+27,7.98140000000005e+29,7.789000000000057e+29,1.7559999999999991e+28,1.679999999999999e+27,2.3696020732180266e+28,0.0
29645.555555555555,23.004953424037012,2.8610000000000003e+28,4.089497367440523e+31,7.893399999999989e+29,6.685000000000002e+28,7.103799999999995e+29,5.250000000000002e+27,6.859999999999989e+27,7.898900000000056e+29,7.704100000000058e+29,1.7370000000000005e+28,2.1099999999999985e+27,2.370610975447727e+28,0.0
29649.444444444445,24.00443394508602,2.796e+28,4.090705824020903e+31,7.680199999999991e+29,6.5210000000000015e+28,6.912699999999992e+29,4.8100000000000046e+27,6.72999999999999e+27,7.686700000000065e+29,7.498400000000057e+29,1.6840000000000003e+28,1.9899999999999981e+27,2.3539512158978996e+28,0.0
29653.333333333332,25.001460617982048,2.709e+28,4.092045230685872e+31,7.494799999999982e+29,6.652000000000003e+28,6.707799999999987e+29,5.430000000000002e+27,6.74999999999999e+27,7.503500000000065e+29,7.319200000000064e+29,1.6239999999999993e+28,2.1899999999999985e+27,2.3367496727600288e+28,0.0
29657.25,26.003048653217775,2.7110000000000004e+28,4.093503191879404e+31,7.47179999999999e+29,6.51e+28,6.70269999999999e+29,5.060000000000003e+27,6.74999999999999e+27,7.471600000000067e+29,7.293100000000064e+29,1.562e+28,2.2299999999999984e+27,2.335532618013715e+28,0.0
29661.166666666668,27.0019799175343,2.511e+28,4.094445019538969e+31,7.074599999999989e+29,6.523999999999999e+28,6.304299999999987e+29,4.970000000000002e+27,6.819999999999991e+27,7.09460000000007e+29,6.912500000000068e+29,1.5530000000000005e+28,2.68e+27,2.317045920836709e+28,0.0
29665.11111111111,28.00522643509339,2.3610000000000005e+28,4.095698980668453e+31,7.033799999999986e+29,6.5979999999999986e+28,6.253199999999987e+29,5.270000000000002e+27,6.80999999999999e+27,7.04880000000007e+29,6.864700000000068e+29,1.5659999999999993e+28,2.749999999999999e+27,2.3142956524042085e+28,0.0
29669.055555555555,29.005606455742054,2.3770000000000004e+28,4.097046523757739e+31,6.85909999999999e+29,6.506e+28,6.085899999999989e+29,5.4e+27,6.859999999999989e+27,6.857500000000068e+29,6.68660000000007e+29,1.435000000000001e+28,2.7399999999999985e+27,2.2945904336425105e+28,0.0
29673.0,30.003044531214073,2.358e+28,4.098397551230104e+31,6.800299999999986e+29,6.498999999999999e+28,6.034199999999985e+29,4.8000000000000005e+27,6.819999999999988e+27,6.802200000000065e+29,6.634200000000065e+29,1.4120000000000006e+28,2.6800000000000004e+27,2.2744236354308634e+28,0.0
29676.972222222223,31.0044533078526,2.2940000000000002e+28,4.099592356158844e+31,6.661299999999987e+29,6.505000000000002e+28,5.8900999999999865e+29,5.23e+27,6.83999999999999e+27,6.667700000000062e+29,6.500500000000066e+29,1.3599999999999993e+28,3.12e+27,2.2696242183626244e+28,0.0
29680.944444444445,32.00271981885089,2.2940000000000002e+28,4.101078967482083e+31,6.656499999999992e+29,6.425000000000003e+28,5.89239999999999e+29,5.43e+27,6.729999999999989e+27,6.656500000000066e+29,6.488800000000063e+29,1.368e+28,3.0899999999999997e+27,2.2483385774603285e+28,0.0
29684.944444444445,33.00471602220841,2.208e+28,4.102362307671724e+31,6.528599999999989e+29,6.495000000000001e+28,5.7602999999999886e+29,5.1e+27,6.77999999999999e+27,6.537200000000059e+29,6.378900000000058e+29,1.2669999999999997e+28,3.159999999999999e+27,2.2421667484188836e+28,0.0
29688.944444444445,34.003375284204594,2.244e+28,4.1038432335192335e+31,6.39829999999999e+29,6.598000000000001e+28,5.621199999999991e+29,4.980000000000002e+27,6.749999999999992e+27,6.394700000000057e+29,6.2368000000000586e+29,1.2510000000000002e+28,3.28e+27,2.2198262135068545e+28,0.0
29692.972222222223,35.00552557374431,2.046e+28,4.105257334565721e+31,6.16469999999999e+29,6.454000000000003e+28,5.39789999999999e+29,5.270000000000004e+27,6.869999999999989e+27,6.1845000000000505e+29,6.035800000000053e+29,1.1580000000000001e+28,3.2899999999999996e+27,2.212323915585277e+28,0.0
29697.0,36.00414959593218,1.953e+28,4.106690117542399e+31,5.831199999999991e+29,6.456000000000001e+28,5.0639999999999925e+29,5.310000000000001e+27,6.849999999999991e+27,5.84050000000004e+29,5.689700000000041e+29,1.1460000000000007e+28,3.6200000000000036e+27,2.1890084607993725e+28,0.0
29701.055555555555,37.00602931426238,1.921e+28,4.107946640809791e+31,5.852699999999992e+29,6.569000000000001e+28,5.077199999999992e+29,5.040000000000002e+27,6.81999999999999e+27,5.855900000000044e+29,5.706000000000041e+29,1.1820000000000005e+28,3.17e+27,2.180253776087581e+28,0.0
29705.11111111111,38.00419875568241,1.9390000000000002e+28,4.109667243483019e+31,5.836299999999995e+29,6.542000000000004e+28,5.061099999999993e+29,5.310000000000001e+27,6.78999999999999e+27,5.8345000000000415e+29,5.6884000000000396e+29,1.0850000000000005e+28,3.760000000000003e+27,2.1560462369223156e+28,0.0
29709.194444444445,39.005386379531956,1.7729999999999998e+28,4.111261030890217e+31,5.646199999999992e+29,6.404999999999998e+28,4.882699999999987e+29,5.450000000000002e+27,6.84999999999999e+27,5.662800000000036e+29,5.526000000000035e+29,1.012e+28,3.5600000000000027e+27,2.146104403357422e+28,0.0
29713.277777777777,40.00268691729707,1.6669999999999998e+28,4.112670274634809e+31,5.4743999999999916e+29,6.328999999999995e+28,4.715199999999993e+29,5.799999999999998e+27,6.829999999999989e+27,5.4850000000000316e+29,5.345000000000031e+29,1.014e+28,3.86e+27,2.121086191621557e+28,0.0
29717.38888888889,41.0027849822809,1.718e+28,4.11434137285381e+31,5.32159999999999e+29,6.4530000000000005e+28,4.5586999999999905e+29,5.04e+27,6.71999999999999e+27,5.316500000000028e+29,5.187600000000028e+29,9.490000000000002e+27,3.4000000000000033e+27,2.110033811864055e+28,0.0
29721.527777777777,42.005535486106965,1.6539999999999999e+28,4.115737251961149e+31,5.171099999999995e+29,6.559000000000001e+28,4.397299999999997e+29,4.8900000000000027e+27,6.899999999999988e+27,5.177500000000023e+29,5.043700000000024e+29,9.869999999999999e+27,3.5100000000000037e+27,2.098286239392119e+28,0.0
29725.666666666668,43.00411472425367,1.6009999999999999e+28,4.117220051570836e+31,5.101099999999997e+29,6.438000000000001e+28,4.340899999999999e+29,4.89e+27,6.749999999999993e+27,5.1064000000000224e+29,4.9785000000000214e+29,9.440000000000004e+27,3.350000000000002e+27,2.0720444769436077e+28,0.0
