Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,3.045e+28,5.381295327218139e+31,4.159000000000007e+28,0.0,4.0950000000000075e+28,2.9e+26,3.5e+26,4.226000000000018e+28,4.104000000000019e+28,1.16e+27,6e+25,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,3.2110000000000003e+28,5.382530631715127e+31,8.251500000000015e+29,0.0,8.11520000000002e+29,6.840000000000003e+27,6.78999999999999e+27,8.234900000000028e+29,8.03070000000003e+29,1.95e+28,9.200000000000004e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,3.231e+28,5.38349738981723e+31,8.191500000000013e+29,0.0,8.058500000000016e+29,6.520000000000003e+27,6.77999999999999e+27,8.189500000000029e+29,7.987600000000029e+29,1.9170000000000004e+28,1.0200000000000004e+27,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,3.1850000000000004e+28,5.384602552401553e+31,8.171400000000012e+29,0.0,8.035400000000015e+29,6.81e+27,6.78999999999999e+27,8.176000000000024e+29,7.97850000000003e+29,1.857e+28,1.1800000000000003e+27,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,3.091e+28,5.385764839327308e+31,8.320100000000018e+29,0.0,8.18380000000002e+29,6.82e+27,6.80999999999999e+27,8.329500000000025e+29,8.122100000000029e+29,1.9520000000000003e+28,1.2200000000000006e+27,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,3.0409999999999996e+28,5.386676999662051e+31,8.194300000000016e+29,0.0,8.063200000000016e+29,6.330000000000001e+27,6.779999999999991e+27,8.199300000000029e+29,7.993400000000035e+29,1.9420000000000006e+28,1.1700000000000008e+27,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,3.215e+28,5.387509340203513e+31,8.089200000000009e+29,0.0,7.953400000000014e+29,6.800000000000001e+27,6.779999999999991e+27,8.071800000000034e+29,7.868900000000036e+29,1.9069999999999998e+28,1.2200000000000009e+27,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,3.056e+28,5.38859200720566e+31,8.110800000000012e+29,0.0,7.978300000000018e+29,6.439999999999999e+27,6.80999999999999e+27,8.126700000000031e+29,7.920200000000043e+29,1.934999999999999e+28,1.3000000000000003e+27,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,3.1080000000000003e+28,5.389941203950639e+31,7.956300000000011e+29,0.0,7.82350000000001e+29,6.530000000000005e+27,6.74999999999999e+27,7.951100000000039e+29,7.756900000000043e+29,1.837e+28,1.0500000000000002e+27,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,2.995e+28,5.390944833719683e+31,7.896400000000017e+29,0.0,7.763100000000012e+29,6.520000000000002e+27,6.80999999999999e+27,7.907700000000046e+29,7.699800000000051e+29,1.9479999999999998e+28,1.3100000000000006e+27,2.479983468077559e+28,0.0
