TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
350,8.2139e+29,0.0000e+00,8.0748e+29,7.1800e+27,6.7300e+27,0.0000e+00,0.0000e+00,4.2083e+29,3.8665e+29,3.6300e+27,3.5500e+27,3.4300e+27,3.3000e+27,0.0000e+00,3.0800e+27,0.0000e+00,0.0000e+00,1.7131e+09,1.9553e-05,3.1820e+07,3.7224e+05,6.6360e+05,6.6298e+05,0.0,98.3,0.9,0.8,8.2109e+29,8.0102e+29,1.8970e+28,1.1000e+27,2.4552e+28,0.0000e+00,97.6,2.3,0.1
351,8.3733e+29,0.0000e+00,8.2340e+29,7.1100e+27,6.8200e+27,0.0000e+00,0.0000e+00,4.3025e+29,3.9315e+29,3.7600e+27,3.3500e+27,3.5900e+27,3.2300e+27,0.0000e+00,2.6400e+27,0.0000e+00,0.0000e+00,1.7950e+09,1.9553e-05,3.1787e+07,3.8118e+05,6.6415e+05,6.6360e+05,0.0,98.3,0.8,0.8,8.3627e+29,8.1625e+29,1.8980e+28,1.0400e+27,2.4801e+28,0.0000e+00,97.6,2.3,0.1
352,8.2178e+29,0.0000e+00,8.0872e+29,6.3100e+27,6.7500e+27,0.0000e+00,0.0000e+00,4.2450e+29,3.8422e+29,3.2000e+27,3.1100e+27,3.4000e+27,3.3500e+27,0.0000e+00,2.7600e+27,0.0000e+00,0.0000e+00,1.8629e+09,1.9553e-05,3.1579e+07,3.9369e+05,6.6464e+05,6.6416e+05,0.0,98.4,0.8,0.8,8.2239e+29,8.0184e+29,1.9400e+28,1.1500e+27,2.4681e+28,0.0000e+00,97.5,2.4,0.1
353,8.3595e+29,0.0000e+00,8.2257e+29,6.5800e+27,6.8000e+27,0.0000e+00,0.0000e+00,4.2876e+29,3.9381e+29,3.4200e+27,3.1600e+27,3.4000e+27,3.4000e+27,0.0000e+00,2.9600e+27,0.0000e+00,0.0000e+00,1.8015e+09,1.9553e-05,3.1601e+07,4.0614e+05,6.6507e+05,6.6464e+05,0.0,98.4,0.8,0.8,8.3633e+29,8.1619e+29,1.9090e+28,1.0500e+27,2.4916e+28,0.0000e+00,97.6,2.3,0.1
354,8.3989e+29,0.0000e+00,8.2598e+29,7.1200e+27,6.7900e+27,0.0000e+00,0.0000e+00,4.2689e+29,3.9909e+29,3.6700e+27,3.4500e+27,3.4600e+27,3.3300e+27,0.0000e+00,2.4000e+27,0.0000e+00,0.0000e+00,1.6843e+09,1.9553e-05,3.1558e+07,4.1147e+05,6.6543e+05,6.6507e+05,0.0,98.3,0.8,0.8,8.3922e+29,8.1858e+29,1.9810e+28,8.3000e+26,2.4780e+28,0.0000e+00,97.5,2.4,0.1
355,8.5756e+29,0.0000e+00,8.4332e+29,7.4400e+27,6.8000e+27,0.0000e+00,0.0000e+00,4.3074e+29,4.1258e+29,3.6400e+27,3.8000e+27,3.4200e+27,3.3800e+27,0.0000e+00,2.5600e+27,0.0000e+00,0.0000e+00,1.6672e+09,1.9553e-05,3.1474e+07,4.1120e+05,6.6573e+05,6.6544e+05,0.0,98.3,0.9,0.8,8.5635e+29,8.3507e+29,1.9910e+28,1.3700e+27,2.5001e+28,0.0000e+00,97.5,2.3,0.2
356,8.5474e+29,0.0000e+00,8.4109e+29,6.8800e+27,6.7700e+27,0.0000e+00,0.0000e+00,4.3298e+29,4.0811e+29,3.5800e+27,3.3000e+27,3.3500e+27,3.4200e+27,0.0000e+00,2.5200e+27,0.0000e+00,0.0000e+00,1.7090e+09,1.6037e-02,3.1473e+07,3.9551e+05,6.6596e+05,6.6573e+05,0.0,98.4,0.8,0.8,8.5571e+29,8.3448e+29,2.0070e+28,1.1600e+27,2.4849e+28,0.0000e+00,97.5,2.3,0.1
357,8.4024e+29,0.0000e+00,8.2641e+29,7.0500e+27,6.7800e+27,0.0000e+00,0.0000e+00,4.2620e+29,4.0021e+29,3.6200e+27,3.4300e+27,3.3200e+27,3.4600e+27,0.0000e+00,2.6100e+27,0.0000e+00,0.0000e+00,1.9370e+09,1.8248e-02,3.1403e+07,3.9900e+05,6.6612e+05,6.6596e+05,0.0,98.4,0.8,0.8,8.4046e+29,8.1906e+29,2.0220e+28,1.1800e+27,2.4872e+28,0.0000e+00,97.5,2.4,0.1
358,8.4307e+29,0.0000e+00,8.2902e+29,7.2600e+27,6.7900e+27,0.0000e+00,0.0000e+00,4.2857e+29,4.0045e+29,3.7900e+27,3.4700e+27,3.4300e+27,3.3600e+27,0.0000e+00,2.1600e+27,0.0000e+00,0.0000e+00,1.6516e+09,1.9525e-05,3.1356e+07,3.8691e+05,6.6622e+05,6.6612e+05,0.0,98.3,0.9,0.8,8.4295e+29,8.2153e+29,2.0180e+28,1.2400e+27,2.4888e+28,0.0000e+00,97.5,2.4,0.1
359,8.4788e+29,0.0000e+00,8.3413e+29,7.0000e+27,6.7500e+27,0.0000e+00,0.0000e+00,4.2871e+29,4.0542e+29,3.6300e+27,3.3700e+27,3.3700e+27,3.3800e+27,0.0000e+00,2.0600e+27,0.0000e+00,0.0000e+00,1.8990e+09,1.9525e-05,3.1246e+07,3.9568e+05,6.6625e+05,6.6622e+05,0.0,98.4,0.8,0.8,8.4832e+29,8.2703e+29,2.0140e+28,1.1500e+27,2.4895e+28,0.0000e+00,97.5,2.4,0.1
