TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,9.3403e+29,1.3604e+29,7.7991e+29,1.1250e+28,6.8300e+27,8.6430e+28,4.9610e+28,4.2816e+29,3.5175e+29,6.2400e+27,5.0100e+27,3.3000e+27,3.5300e+27,2.7330e+28,7.7300e+27,2.1553e+08,1.3129e+06,1.6597e+09,7.0988e-06,1.0102e+08,5.7326e+05,6.6297e+05,6.6229e+05,14.6,83.5,1.2,0.7,9.3342e+29,9.0365e+29,2.7490e+28,2.2800e+27,3.4489e+28,0.0000e+00,96.8,2.9,0.2
11,9.3387e+29,1.3529e+29,7.8050e+29,1.1300e+28,6.7800e+27,8.6250e+28,4.9040e+28,4.2398e+29,3.5652e+29,6.3300e+27,4.9700e+27,3.3700e+27,3.4100e+27,2.6350e+28,7.6500e+27,2.1479e+08,1.4849e+06,1.5569e+09,6.1735e-06,9.9519e+07,5.8216e+05,6.6228e+05,6.6154e+05,14.5,83.6,1.2,0.7,9.3598e+29,9.0648e+29,2.7430e+28,2.0700e+27,3.4415e+28,0.0000e+00,96.8,2.9,0.2
12,9.4570e+29,1.3633e+29,7.9138e+29,1.1270e+28,6.7200e+27,8.5960e+28,5.0370e+28,4.3112e+29,3.6026e+29,6.5100e+27,4.7600e+27,3.5300e+27,3.1900e+27,2.6900e+28,7.5900e+27,2.1417e+08,1.3816e+06,1.6443e+09,5.3878e-06,9.8269e+07,5.9392e+05,6.6153e+05,6.6073e+05,14.4,83.7,1.2,0.7,9.4423e+29,9.1412e+29,2.7840e+28,2.2700e+27,3.4334e+28,0.0000e+00,96.8,2.9,0.2
13,9.2623e+29,1.3434e+29,7.7378e+29,1.1360e+28,6.7500e+27,8.5730e+28,4.8610e+28,4.2013e+29,3.5365e+29,6.2400e+27,5.1200e+27,3.4000e+27,3.3500e+27,2.6410e+28,7.0400e+27,2.1353e+08,1.3497e+06,2.1181e+09,4.7218e-06,9.7780e+07,5.6841e+05,6.6072e+05,6.5985e+05,14.5,83.5,1.2,0.7,9.2886e+29,8.9967e+29,2.6480e+28,2.7100e+27,3.4247e+28,0.0000e+00,96.9,2.9,0.3
14,9.1889e+29,1.3603e+29,7.6435e+29,1.1660e+28,6.8500e+27,8.6800e+28,4.9230e+28,4.0919e+29,3.5516e+29,6.6400e+27,5.0200e+27,3.4300e+27,3.4200e+27,2.6930e+28,7.2800e+27,2.1300e+08,1.3238e+06,1.5433e+09,4.1547e-06,9.7104e+07,5.3189e+05,6.5985e+05,6.5891e+05,14.8,83.2,1.3,0.7,9.1852e+29,8.8886e+29,2.6850e+28,2.8100e+27,3.4403e+28,0.0000e+00,96.8,2.9,0.3
15,9.2781e+29,1.3617e+29,7.7388e+29,1.1030e+28,6.7300e+27,8.6590e+28,4.9580e+28,4.1629e+29,3.5759e+29,6.1400e+27,4.8900e+27,3.3200e+27,3.4100e+27,2.6280e+28,6.8200e+27,2.1255e+08,1.3749e+06,2.0682e+09,3.6766e-06,9.6538e+07,4.9655e+05,6.5891e+05,6.5791e+05,14.7,83.4,1.2,0.7,9.2803e+29,8.9847e+29,2.7220e+28,2.3400e+27,3.4302e+28,0.0000e+00,96.8,2.9,0.3
16,9.1381e+29,1.3553e+29,7.6018e+29,1.1350e+28,6.7500e+27,8.6740e+28,4.8790e+28,4.1533e+29,3.4485e+29,6.2300e+27,5.1200e+27,3.4500e+27,3.3000e+27,2.7430e+28,7.1000e+27,2.1190e+08,1.3258e+06,1.4768e+09,3.2749e-06,9.5520e+07,4.5421e+05,6.5790e+05,6.5685e+05,14.8,83.2,1.2,0.7,9.1372e+29,8.8454e+29,2.6580e+28,2.6000e+27,3.4195e+28,0.0000e+00,96.8,2.9,0.3
17,9.0245e+29,1.3265e+29,7.5251e+29,1.0510e+28,6.7800e+27,8.3670e+28,4.8980e+28,4.0644e+29,3.4607e+29,6.0300e+27,4.4800e+27,3.5000e+27,3.2800e+27,2.5420e+28,6.7900e+27,2.1153e+08,1.3491e+06,1.5605e+09,2.9382e-06,9.3945e+07,4.6219e+05,6.5684e+05,6.5573e+05,14.7,83.4,1.2,0.8,9.0391e+29,8.7560e+29,2.5620e+28,2.6900e+27,3.4081e+28,0.0000e+00,96.9,2.8,0.3
18,8.9761e+29,1.3438e+29,7.4544e+29,1.0920e+28,6.8700e+27,8.4040e+28,5.0340e+28,3.9938e+29,3.4606e+29,6.4500e+27,4.4700e+27,3.3800e+27,3.4900e+27,2.5940e+28,6.6200e+27,2.1094e+08,1.2270e+06,1.4772e+09,2.6552e-06,9.3087e+07,4.2036e+05,6.5572e+05,6.5453e+05,15.0,83.0,1.2,0.8,8.9806e+29,8.6861e+29,2.6540e+28,2.9100e+27,3.4208e+28,0.0000e+00,96.7,3.0,0.3
19,8.7951e+29,1.3264e+29,7.2869e+29,1.1360e+28,6.8200e+27,8.3840e+28,4.8800e+28,3.9768e+29,3.3101e+29,6.4100e+27,4.9500e+27,3.3400e+27,3.4800e+27,2.5190e+28,7.0500e+27,2.1054e+08,1.2730e+06,1.4072e+09,2.4210e-06,9.2119e+07,4.3611e+05,6.5453e+05,6.5329e+05,15.1,82.9,1.3,0.8,8.8088e+29,8.5261e+29,2.5120e+28,3.1500e+27,3.4081e+28,0.0000e+00,96.8,2.9,0.4
20,8.7755e+29,1.3284e+29,7.2693e+29,1.0970e+28,6.8100e+27,8.4260e+28,4.8580e+28,3.8662e+29,3.4031e+29,5.9500e+27,5.0200e+27,3.7000e+27,3.1100e+27,2.6500e+28,6.6100e+27,2.0975e+08,1.4231e+06,1.4152e+09,2.2285e-06,9.0590e+07,5.7930e+05,6.5328e+05,6.5198e+05,15.1,82.8,1.3,0.8,8.7827e+29,8.5043e+29,2.4830e+28,3.0100e+27,3.3948e+28,0.0000e+00,96.8,2.8,0.3
21,8.5710e+29,1.3247e+29,7.0672e+29,1.1120e+28,6.7900e+27,8.2950e+28,4.9520e+28,3.7700e+29,3.2972e+29,6.2600e+27,4.8600e+27,3.5600e+27,3.2300e+27,2.5420e+28,6.6300e+27,2.0911e+08,1.2566e+06,1.5209e+09,2.0818e-06,8.9114e+07,5.8464e+05,6.5197e+05,6.5062e+05,15.5,82.5,1.3,0.8,8.5686e+29,8.2949e+29,2.4250e+28,3.1200e+27,3.3810e+28,0.0000e+00,96.8,2.8,0.4
22,8.5767e+29,1.3338e+29,7.0624e+29,1.1190e+28,6.8600e+27,8.2980e+28,5.0400e+28,3.6702e+29,3.3922e+29,6.2300e+27,4.9600e+27,3.2700e+27,3.5900e+27,2.5090e+28,6.5500e+27,2.0837e+08,1.2859e+06,1.5021e+09,1.9568e-06,8.8172e+07,5.3601e+05,6.5061e+05,6.4919e+05,15.6,82.3,1.3,0.8,8.5837e+29,8.3084e+29,2.3790e+28,3.7400e+27,3.3908e+28,0.0000e+00,96.8,2.8,0.4
23,8.5077e+29,1.3481e+29,6.9860e+29,1.0630e+28,6.7300e+27,8.3830e+28,5.0980e+28,3.6742e+29,3.3118e+29,5.9900e+27,4.6400e+27,3.4400e+27,3.2900e+27,2.5840e+28,5.9500e+27,2.0781e+08,1.3444e+06,1.5592e+09,1.8610e-06,8.6671e+07,5.4264e+05,6.4918e+05,6.4771e+05,15.8,82.1,1.2,0.8,8.5166e+29,8.2475e+29,2.3350e+28,3.5600e+27,3.3757e+28,0.0000e+00,96.8,2.7,0.4
24,8.4981e+29,1.3144e+29,7.0030e+29,1.1320e+28,6.7500e+27,8.1880e+28,4.9560e+28,3.7101e+29,3.2929e+29,6.1800e+27,5.1400e+27,3.2600e+27,3.4900e+27,2.4490e+28,6.0600e+27,2.0701e+08,1.2467e+06,1.6013e+09,1.7919e-06,8.5309e+07,5.1712e+05,6.4770e+05,6.4617e+05,15.5,82.4,1.3,0.8,8.5014e+29,8.2367e+29,2.2410e+28,4.0600e+27,3.3600e+28,0.0000e+00,96.9,2.6,0.5
25,8.2000e+29,1.3322e+29,6.6917e+29,1.0860e+28,6.7500e+27,8.3360e+28,4.9860e+28,3.5450e+29,3.1467e+29,6.2300e+27,4.6300e+27,3.3800e+27,3.3700e+27,2.6060e+28,6.0500e+27,2.0623e+08,1.2332e+06,1.9063e+09,1.7475e-06,8.4255e+07,5.4206e+05,6.4616e+05,6.4457e+05,16.2,81.6,1.3,0.8,8.2170e+29,7.9537e+29,2.2060e+28,4.2700e+27,3.3676e+28,0.0000e+00,96.8,2.7,0.5
26,8.0800e+29,1.3393e+29,6.5618e+29,1.1060e+28,6.8300e+27,8.4340e+28,4.9590e+28,3.4879e+29,3.0739e+29,5.9200e+27,5.1400e+27,3.2500e+27,3.5800e+27,2.6360e+28,5.6400e+27,2.0552e+08,1.1710e+06,1.6157e+09,1.7276e-06,8.3400e+07,5.1424e+05,6.4456e+05,6.4292e+05,16.6,81.2,1.4,0.8,8.0965e+29,7.8344e+29,2.1210e+28,5.0000e+27,3.3506e+28,0.0000e+00,96.8,2.6,0.6
27,7.8815e+29,1.3107e+29,6.3959e+29,1.0690e+28,6.8000e+27,8.1610e+28,4.9460e+28,3.4058e+29,2.9901e+29,5.8900e+27,4.8000e+27,3.3600e+27,3.4400e+27,2.5630e+28,6.0300e+27,2.0497e+08,1.2073e+06,1.3555e+09,1.7263e-06,8.3042e+07,5.2572e+05,6.4291e+05,6.4121e+05,16.6,81.2,1.4,0.9,7.8936e+29,7.6360e+29,2.0890e+28,4.8700e+27,3.3568e+28,0.0000e+00,96.7,2.6,0.6
28,7.8515e+29,1.3172e+29,6.3585e+29,1.0720e+28,6.8600e+27,8.2980e+28,4.8740e+28,3.3558e+29,3.0027e+29,5.6900e+27,5.0300e+27,3.3000e+27,3.5600e+27,2.6320e+28,5.9700e+27,2.0406e+08,1.1397e+06,1.2532e+09,1.7321e-06,8.3032e+07,5.2584e+05,6.4119e+05,6.3944e+05,16.8,81.0,1.4,0.9,7.8495e+29,7.5967e+29,2.0470e+28,4.8100e+27,3.3386e+28,0.0000e+00,96.8,2.6,0.6
29,7.6379e+29,1.3397e+29,6.1202e+29,1.0980e+28,6.8200e+27,8.4190e+28,4.9780e+28,3.2477e+29,2.8725e+29,6.1200e+27,4.8600e+27,3.3200e+27,3.5000e+27,2.6750e+28,6.3200e+27,2.0323e+08,1.1317e+06,1.4921e+09,1.7620e-06,8.2730e+07,5.4196e+05,6.3943e+05,6.3763e+05,17.5,80.1,1.4,0.9,7.6477e+29,7.4004e+29,1.9650e+28,5.0800e+27,3.3199e+28,0.0000e+00,96.8,2.6,0.7
30,7.5166e+29,1.3134e+29,6.0281e+29,1.0670e+28,6.8400e+27,8.1870e+28,4.9470e+28,3.2502e+29,2.7779e+29,5.6600e+27,5.0100e+27,3.5200e+27,3.3200e+27,2.6170e+28,5.7800e+27,2.0247e+08,1.1354e+06,1.4072e+09,1.8190e-06,8.2248e+07,5.4459e+05,6.3761e+05,6.3575e+05,17.5,80.2,1.4,0.9,7.5364e+29,7.2907e+29,1.9070e+28,5.5000e+27,3.3240e+28,0.0000e+00,96.7,2.5,0.7
31,7.3561e+29,1.3138e+29,5.8672e+29,1.0780e+28,6.7300e+27,8.3000e+28,4.8380e+28,3.1042e+29,2.7630e+29,5.6300e+27,5.1500e+27,3.1500e+27,3.5800e+27,2.7100e+28,6.0800e+27,2.0153e+08,1.1850e+06,1.4301e+09,1.9067e-06,8.0719e+07,5.1660e+05,6.3574e+05,6.3383e+05,17.9,79.8,1.5,0.9,7.3564e+29,7.1218e+29,1.8140e+28,5.3200e+27,3.3042e+28,0.0000e+00,96.8,2.5,0.7
32,7.2908e+29,1.2934e+29,5.8282e+29,1.0140e+28,6.7800e+27,8.1740e+28,4.7600e+28,3.1725e+29,2.6557e+29,5.7600e+27,4.3800e+27,3.4400e+27,3.3400e+27,2.6540e+28,5.6800e+27,2.0084e+08,1.1868e+06,1.4133e+09,2.0290e-06,8.0042e+07,5.2977e+05,6.3382e+05,6.3185e+05,17.7,79.9,1.4,0.9,7.2933e+29,7.0656e+29,1.7260e+28,5.5100e+27,3.3068e+28,0.0000e+00,96.9,2.4,0.8
33,7.1453e+29,1.3040e+29,5.6751e+29,9.8700e+27,6.7500e+27,8.1910e+28,4.8490e+28,3.0373e+29,2.6378e+29,5.5500e+27,4.3200e+27,3.6000e+27,3.1500e+27,2.6610e+28,6.2900e+27,2.0016e+08,1.2280e+06,1.4650e+09,2.1933e-06,7.9062e+07,5.4875e+05,6.3184e+05,6.2983e+05,18.2,79.4,1.4,0.9,7.1567e+29,6.9326e+29,1.6920e+28,5.4900e+27,3.2859e+28,0.0000e+00,96.9,2.4,0.8
34,7.0736e+29,1.3215e+29,5.5760e+29,1.0730e+28,6.8800e+27,8.2190e+28,4.9960e+28,2.9001e+29,2.6759e+29,5.9100e+27,4.8200e+27,3.5400e+27,3.3400e+27,2.6510e+28,5.8600e+27,1.9933e+08,1.1655e+06,1.3777e+09,2.4072e-06,7.6935e+07,4.8756e+05,6.2982e+05,6.2775e+05,18.7,78.8,1.5,1.0,7.0805e+29,6.8592e+29,1.6520e+28,5.6100e+27,3.2871e+28,0.0000e+00,96.9,2.3,0.8
35,7.0186e+29,1.2901e+29,5.5561e+29,1.0390e+28,6.8500e+27,8.0820e+28,4.8190e+28,2.9331e+29,2.6230e+29,5.7800e+27,4.6100e+27,3.4200e+27,3.4300e+27,2.5940e+28,5.8300e+27,1.9840e+08,9.5922e+05,1.3765e+09,2.6836e-06,7.6405e+07,4.3146e+05,6.2773e+05,6.2563e+05,18.4,79.2,1.5,1.0,7.0143e+29,6.7929e+29,1.6250e+28,5.8900e+27,3.2651e+28,0.0000e+00,96.8,2.3,0.8
36,6.7804e+29,1.2809e+29,5.3344e+29,9.7000e+27,6.8100e+27,8.1200e+28,4.6890e+28,2.8836e+29,2.4508e+29,5.1300e+27,4.5700e+27,3.2700e+27,3.5400e+27,2.6250e+28,5.5600e+27,1.9729e+08,9.3204e+05,1.2793e+09,3.0363e-06,7.5202e+07,4.3403e+05,6.2561e+05,6.2345e+05,18.9,78.7,1.4,1.0,6.8036e+29,6.5983e+29,1.4950e+28,5.5800e+27,3.2650e+28,0.0000e+00,97.0,2.2,0.8
37,6.7931e+29,1.2974e+29,5.3288e+29,9.9000e+27,6.7900e+27,8.0600e+28,4.9140e+28,2.8678e+29,2.4610e+29,5.7500e+27,4.1500e+27,3.5000e+27,3.2900e+27,2.5830e+28,6.0000e+27,1.9638e+08,9.2663e+05,1.4683e+09,3.4885e-06,7.4085e+07,4.1569e+05,6.2343e+05,6.2123e+05,19.1,78.4,1.5,1.0,6.7937e+29,6.5789e+29,1.5160e+28,6.3200e+27,3.2419e+28,0.0000e+00,96.8,2.2,0.9
38,6.6870e+29,1.2770e+29,5.2367e+29,1.0480e+28,6.8500e+27,8.2140e+28,4.5560e+28,2.8600e+29,2.3767e+29,5.6500e+27,4.8300e+27,3.5400e+27,3.3100e+27,2.7420e+28,5.7300e+27,1.9532e+08,1.0270e+06,1.4072e+09,4.0647e-06,7.3304e+07,4.5309e+05,6.2121e+05,6.1896e+05,19.1,78.3,1.6,1.0,6.6991e+29,6.4793e+29,1.5310e+28,6.6700e+27,3.2405e+28,0.0000e+00,96.7,2.3,1.0
39,6.6370e+29,1.2854e+29,5.1879e+29,9.5300e+27,6.8400e+27,8.0860e+28,4.7680e+28,2.7964e+29,2.3915e+29,5.0000e+27,4.5300e+27,3.4700e+27,3.3700e+27,2.7160e+28,5.7300e+27,1.9443e+08,1.1295e+06,1.1968e+09,4.8060e-06,7.3017e+07,4.5166e+05,6.1894e+05,6.1666e+05,19.4,78.2,1.4,1.0,6.6379e+29,6.4381e+29,1.3980e+28,6.0000e+27,3.2164e+28,0.0000e+00,97.0,2.1,0.9
40,6.4728e+29,1.2884e+29,5.0214e+29,9.5800e+27,6.7200e+27,8.1640e+28,4.7200e+28,2.6767e+29,2.3447e+29,5.1600e+27,4.4200e+27,3.3600e+27,3.3600e+27,2.7580e+28,5.6600e+27,1.9346e+08,1.1432e+06,1.4995e+09,5.7571e-06,7.1768e+07,4.4616e+05,6.1664e+05,6.1430e+05,19.9,77.6,1.5,1.0,6.4807e+29,6.2781e+29,1.3890e+28,6.3700e+27,3.2137e+28,0.0000e+00,96.9,2.1,1.0
41,6.3495e+29,1.2883e+29,4.8910e+29,1.0130e+28,6.8900e+27,8.0580e+28,4.8250e+28,2.5903e+29,2.3007e+29,5.6100e+27,4.5200e+27,3.6400e+27,3.2500e+27,2.7150e+28,5.7700e+27,1.9244e+08,9.9860e+05,1.3327e+09,6.9907e-06,7.0359e+07,3.7746e+05,6.1428e+05,6.1189e+05,20.3,77.0,1.6,1.1,6.3496e+29,6.1455e+29,1.3570e+28,6.8400e+27,3.2103e+28,0.0000e+00,96.8,2.1,1.1
42,6.2709e+29,1.2763e+29,4.8350e+29,9.2000e+27,6.7600e+27,8.1490e+28,4.6140e+28,2.6064e+29,2.2286e+29,5.0000e+27,4.2000e+27,3.3600e+27,3.4000e+27,2.7530e+28,6.2300e+27,1.9148e+08,1.0564e+06,1.2817e+09,8.6007e-06,6.9310e+07,4.6016e+05,6.1187e+05,6.0945e+05,20.4,77.1,1.5,1.1,6.2725e+29,6.0714e+29,1.3450e+28,6.6600e+27,3.1847e+28,0.0000e+00,96.8,2.1,1.1
43,6.1390e+29,1.2719e+29,4.7071e+29,9.1100e+27,6.8900e+27,8.1010e+28,4.6180e+28,2.4897e+29,2.2174e+29,4.9900e+27,4.1200e+27,3.4900e+27,3.4000e+27,2.7530e+28,5.9500e+27,1.9059e+08,1.1482e+06,1.2297e+09,1.0699e-05,6.8847e+07,4.6823e+05,6.0943e+05,6.0696e+05,20.7,76.7,1.5,1.1,6.1592e+29,5.9633e+29,1.2660e+28,6.9300e+27,3.1800e+28,0.0000e+00,96.8,2.1,1.1
44,5.9954e+29,1.2882e+29,4.5482e+29,8.8600e+27,7.0400e+27,8.2470e+28,4.6350e+28,2.4399e+29,2.1083e+29,4.7600e+27,4.1000e+27,3.6500e+27,3.3900e+27,2.9070e+28,6.7600e+27,1.8969e+08,1.1192e+06,1.2610e+09,1.3467e-05,6.8165e+07,5.0126e+05,6.0695e+05,6.0445e+05,21.5,75.9,1.5,1.2,5.9927e+29,5.8045e+29,1.1830e+28,6.9900e+27,3.1537e+28,0.0000e+00,96.9,2.0,1.2
45,5.9888e+29,1.2792e+29,4.5503e+29,9.0800e+27,6.8500e+27,8.1980e+28,4.5940e+28,2.4594e+29,2.0909e+29,4.9000e+27,4.1800e+27,3.4100e+27,3.4400e+27,2.8610e+28,6.2800e+27,1.8861e+08,1.1602e+06,1.4117e+09,1.2599e-05,6.6940e+07,4.9461e+05,6.0443e+05,6.0189e+05,21.4,76.0,1.5,1.1,5.9909e+29,5.8022e+29,1.1890e+28,6.9800e+27,3.1478e+28,0.0000e+00,96.9,2.0,1.2
46,6.0311e+29,1.2956e+29,4.5717e+29,9.4900e+27,6.8900e+27,8.2980e+28,4.6580e+28,2.5342e+29,2.0375e+29,5.1500e+27,4.3400e+27,3.3400e+27,3.5500e+27,2.8900e+28,6.6600e+27,1.8768e+08,1.1428e+06,1.9868e+09,8.6412e-06,6.5457e+07,4.6576e+05,6.0187e+05,5.9928e+05,21.5,75.8,1.6,1.1,6.0327e+29,5.8443e+29,1.2080e+28,6.7600e+27,3.1413e+28,0.0000e+00,96.9,2.0,1.1
47,5.9480e+29,1.2935e+29,4.4922e+29,9.4300e+27,6.8000e+27,8.2160e+28,4.7190e+28,2.4975e+29,1.9947e+29,5.1500e+27,4.2800e+27,3.3900e+27,3.4100e+27,2.8490e+28,7.2300e+27,1.8679e+08,1.0937e+06,1.1973e+09,5.7485e-06,6.4860e+07,4.7700e+05,5.9926e+05,5.9663e+05,21.7,75.5,1.6,1.1,5.9522e+29,5.7659e+29,1.1730e+28,6.9000e+27,3.1340e+28,0.0000e+00,96.9,2.0,1.2
48,5.6823e+29,1.2886e+29,4.2369e+29,8.9000e+27,6.7800e+27,8.2780e+28,4.6080e+28,2.3512e+29,1.8857e+29,4.7300e+27,4.1700e+27,3.5100e+27,3.2700e+27,2.8690e+28,6.5200e+27,1.8589e+08,1.0251e+06,1.1464e+09,3.6701e-06,6.3555e+07,4.4924e+05,5.9662e+05,5.9396e+05,22.7,74.6,1.6,1.2,5.6919e+29,5.5063e+29,1.1480e+28,7.0800e+27,3.1058e+28,0.0000e+00,96.7,2.0,1.2
49,5.7850e+29,1.2849e+29,4.3390e+29,9.2300e+27,6.8800e+27,8.3380e+28,4.5110e+28,2.3936e+29,1.9454e+29,5.1800e+27,4.0500e+27,3.2300e+27,3.6500e+27,2.9550e+28,7.0900e+27,1.8515e+08,1.1077e+06,1.2062e+09,2.2427e-06,6.2674e+07,4.5299e+05,5.9395e+05,5.9125e+05,22.2,75.0,1.6,1.2,5.7837e+29,5.6016e+29,1.1360e+28,6.8500e+27,3.0976e+28,0.0000e+00,96.9,2.0,1.2
