Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.00461430146060593,4.699999999999994e+27,9.300000000000011e+26,3.689999999999993e+27,3.0000000000000005e+25,5e+25,4.630000000000042e+27,4.4800000000000423e+27,1.5e+26,0.0,1.5392691160641854e+26,0.0
29561.555555555555,1.0035974065940536,4.5499999999999956e+27,1.1200000000000008e+27,3.3799999999999946e+27,0.0,5e+25,4.880000000000048e+27,4.7300000000000483e+27,1.5e+26,0.0,1.538974000270739e+26,0.0
29565.333333333332,2.002477254328369,4.689999999999994e+27,9.400000000000008e+26,3.6799999999999935e+27,2e+25,5e+25,4.380000000000036e+27,4.210000000000036e+27,1.7e+26,0.0,1.5380875078887406e+26,0.0
29569.11111111111,3.001149505202193,4.909999999999994e+27,1.0000000000000007e+27,3.8499999999999926e+27,1e+25,5e+25,4.55000000000004e+27,4.4000000000000404e+27,1.3e+26,2e+25,1.536623353536774e+26,0.0
29572.916666666668,4.006850556154859,4.569999999999995e+27,9.600000000000011e+26,3.529999999999994e+27,3.0000000000000005e+25,5e+25,4.810000000000047e+27,4.670000000000047e+27,1.4e+26,0.0,1.5345311363805816e+26,0.0
29576.694444444445,5.004794303826202,4.6899999999999946e+27,1.0400000000000007e+27,3.579999999999994e+27,2e+25,5e+25,4.4000000000000377e+27,4.2700000000000373e+27,1.2e+26,1e+25,1.5318997814675546e+26,0.0
29580.472222222223,6.0022217199166334,4.979999999999994e+27,1.0500000000000007e+27,3.859999999999993e+27,2e+25,5e+25,4.4500000000000383e+27,4.3200000000000385e+27,1.3e+26,0.0,1.5286739147485022e+26,0.0
29584.277777777777,7.006356128182233,4.529999999999995e+27,9.30000000000001e+26,3.5099999999999944e+27,4e+25,5e+25,4.750000000000046e+27,4.630000000000046e+27,1.1e+26,1e+25,1.5248664773477033e+26,0.0
29588.055555555555,8.002436129660055,4.6599999999999944e+27,1.0900000000000005e+27,3.489999999999994e+27,3.0000000000000005e+25,5e+25,4.2900000000000345e+27,4.140000000000034e+27,1.4e+26,1e+25,1.520488635914243e+26,0.0
29591.86111111111,9.005008575085412,4.4499999999999965e+27,1.0800000000000011e+27,3.309999999999995e+27,1e+25,5e+25,4.490000000000039e+27,4.350000000000039e+27,1.2e+26,2e+25,1.5155218991525057e+26,0.0
29595.666666666668,10.006642529365308,4.529999999999994e+27,7.700000000000006e+26,3.6799999999999935e+27,3.0000000000000005e+25,5e+25,4.730000000000045e+27,4.590000000000045e+27,1.3e+26,1e+25,1.5100172605242329e+26,0.0
29599.472222222223,11.007237573796374,4.349999999999995e+27,1.0500000000000005e+27,3.209999999999995e+27,4e+25,5e+25,4.6400000000000423e+27,4.4800000000000423e+27,1.6e+26,0.0,1.503936832312128e+26,0.0
29603.277777777777,12.006691809003314,4.579999999999995e+27,1.0300000000000007e+27,3.489999999999994e+27,1e+25,5e+25,4.4300000000000384e+27,4.310000000000038e+27,1.2e+26,0.0,1.497326591010429e+26,0.0
29607.083333333332,13.004905970666186,4.159999999999996e+27,9.000000000000009e+26,3.1899999999999955e+27,2e+25,5e+25,4.4200000000000354e+27,4.180000000000035e+27,2.3e+26,1e+25,1.4901980254143024e+26,0.0
29610.88888888889,14.001782392974746,4.589999999999996e+27,1.0700000000000014e+27,3.4399999999999944e+27,3.0000000000000005e+25,5e+25,4.3600000000000356e+27,4.2000000000000356e+27,1.5e+26,1e+25,1.482549659825213e+26,0.0
29614.722222222223,15.004480043655349,4.319999999999996e+27,9.800000000000012e+26,3.239999999999995e+27,6.000000000000001e+25,4e+25,4.280000000000036e+27,4.210000000000036e+27,7e+25,0.0,1.4743243253477395e+26,0.0
29618.555555555555,16.005624698960673,4.0999999999999964e+27,1.0100000000000005e+27,3.039999999999996e+27,0.0,5e+25,4.2200000000000334e+27,4.100000000000033e+27,1e+26,2e+25,1.4655878259863655e+26,0.0
29622.38888888889,17.005112570625897,4.479999999999996e+27,1.0700000000000014e+27,3.3299999999999945e+27,3.0000000000000005e+25,5e+25,4.380000000000037e+27,4.260000000000037e+27,1.1e+26,1e+25,1.4564025609709552e+26,0.0
29626.222222222223,18.002854420590666,4.159999999999997e+27,9.80000000000001e+26,3.109999999999996e+27,2e+25,5e+25,4.2600000000000327e+27,4.090000000000033e+27,1.5e+26,2e+25,1.4467269645565283e+26,0.0
29630.083333333332,19.005958291108982,4.0599999999999965e+27,9.80000000000001e+26,3.0099999999999956e+27,2e+25,5e+25,4.350000000000037e+27,4.260000000000037e+27,9e+25,0.0,1.4364982712693066e+26,0.0
29633.944444444445,20.007100124182216,4.0099999999999964e+27,9.000000000000009e+26,3.039999999999996e+27,2e+25,5e+25,4.300000000000034e+27,4.130000000000034e+27,1.6e+26,1e+25,1.4258610247343253e+26,0.0
29637.805555555555,21.006181482522152,3.859999999999997e+27,9.000000000000009e+26,2.9099999999999965e+27,1e+25,4e+25,3.7800000000000206e+27,3.580000000000021e+27,1.8e+26,2e+25,1.4147497983090899e+26,0.0
29641.666666666668,22.003113123267212,3.8499999999999976e+27,8.500000000000008e+26,2.919999999999996e+27,3.0000000000000005e+25,5e+25,3.7200000000000203e+27,3.5700000000000206e+27,1.3e+26,2e+25,1.4032591838424034e+26,0.0
29645.555555555555,23.00495539270014,4.039999999999996e+27,8.600000000000008e+26,3.0899999999999953e+27,4e+25,5e+25,3.6000000000000196e+27,3.510000000000019e+27,8e+25,1e+25,1.3912822002759466e+26,0.0
29649.444444444445,24.004431951799234,3.7999999999999975e+27,8.400000000000007e+26,2.899999999999996e+27,1e+25,5e+25,4.0500000000000293e+27,3.930000000000029e+27,1e+26,2e+25,1.3788919751565355e+26,0.0
29653.333333333332,25.001460620993385,3.469999999999998e+27,7.800000000000005e+26,2.619999999999997e+27,2e+25,5e+25,3.550000000000018e+27,3.460000000000018e+27,7e+25,2e+25,1.366156073528105e+26,0.0
29657.25,26.003049869047572,3.4099999999999986e+27,8.500000000000008e+26,2.4899999999999975e+27,2e+25,5e+25,3.62000000000002e+27,3.55000000000002e+27,7e+25,0.0,1.3529617744192487e+26,0.0
29661.166666666668,27.001979854405363,3.4799999999999986e+27,9.900000000000006e+26,2.419999999999998e+27,3.0000000000000005e+25,4e+25,3.4700000000000154e+27,3.3600000000000155e+27,9e+25,2e+25,1.3394509382958639e+26,0.0
29665.11111111111,28.00522393386109,3.749999999999998e+27,8.90000000000001e+26,2.789999999999997e+27,2e+25,5e+25,3.5100000000000175e+27,3.420000000000017e+27,8e+25,1e+25,1.3255340542205796e+26,0.0
29669.055555555555,29.00560547573059,3.2099999999999993e+27,7.300000000000007e+26,2.419999999999998e+27,1e+25,5e+25,3.510000000000016e+27,3.370000000000016e+27,9e+25,5e+25,1.3112879614154805e+26,0.0
29673.0,30.003044804707315,3.16e+27,8.800000000000009e+26,2.2199999999999984e+27,1e+25,5e+25,3.340000000000013e+27,3.2300000000000124e+27,8e+25,3.0000000000000005e+25,1.2967891354517162e+26,0.0
29676.972222222223,31.00445386953288,3.3299999999999983e+27,7.500000000000004e+26,2.5199999999999976e+27,1e+25,5e+25,3.470000000000016e+27,3.370000000000016e+27,8e+25,2e+25,1.2819095517078071e+26,0.0
29680.944444444445,32.00272103691623,3.1399999999999987e+27,7.900000000000005e+26,2.2699999999999982e+27,3.0000000000000005e+25,5e+25,3.160000000000009e+27,3.080000000000009e+27,5e+25,3.0000000000000005e+25,1.2667816817595581e+26,0.0
29684.944444444445,33.00471745527739,2.9000000000000007e+27,9.000000000000009e+26,1.9499999999999994e+27,0.0,5e+25,3.290000000000012e+27,3.220000000000012e+27,5e+25,2e+25,1.2513315171578e+26,0.0
