TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,6.0694e+29,1.3155e+29,4.6649e+29,2.0700e+27,6.8300e+27,8.7710e+28,4.3840e+28,2.4491e+29,2.2158e+29,9.4000e+26,1.1300e+27,3.3000e+27,3.5300e+27,3.0051e+08,2.4444e+06,1.3081e+09,2.5731e-06,1.4508e+07,1.7087e+05,6.6297e+05,6.6229e+05,21.7,76.9,0.3,1.1,6.0704e+29,5.8750e+29,1.9020e+28,5.2000e+26,2.0647e+28,0.0000e+00,96.8,3.1,0.1
11,6.0519e+29,1.3167e+29,4.6511e+29,1.6300e+27,6.7800e+27,8.7040e+28,4.4630e+28,2.4198e+29,2.2313e+29,9.6000e+26,6.7000e+26,3.3700e+27,3.4100e+27,2.9798e+08,2.7480e+06,1.2848e+09,2.2364e-06,1.4225e+07,1.6220e+05,6.6228e+05,6.6154e+05,21.8,76.9,0.3,1.1,6.0578e+29,5.8614e+29,1.9010e+28,6.3000e+26,2.0560e+28,0.0000e+00,96.8,3.1,0.1
12,6.0386e+29,1.3098e+29,4.6423e+29,1.9300e+27,6.7200e+27,8.6360e+28,4.4620e+28,2.4227e+29,2.2196e+29,1.0000e+27,9.3000e+26,3.5300e+27,3.1900e+27,2.9639e+08,2.7349e+06,1.5551e+09,1.9506e-06,1.3969e+07,1.2726e+05,6.6153e+05,6.6073e+05,21.7,76.9,0.3,1.1,6.0454e+29,5.8557e+29,1.8510e+28,4.6000e+26,2.0466e+28,0.0000e+00,96.9,3.1,0.1
13,5.8717e+29,1.2887e+29,4.4962e+29,1.9300e+27,6.7500e+27,8.5130e+28,4.3740e+28,2.3793e+29,2.1169e+29,1.0300e+27,9.0000e+26,3.4000e+27,3.3500e+27,2.9419e+08,2.4331e+06,1.3424e+09,1.7085e-06,1.3983e+07,1.3351e+05,6.6072e+05,6.5985e+05,21.9,76.6,0.3,1.1,5.8782e+29,5.7010e+29,1.7000e+28,7.2000e+26,2.0364e+28,0.0000e+00,97.0,2.9,0.1
14,5.9601e+29,1.3005e+29,4.5724e+29,1.8700e+27,6.8500e+27,8.5890e+28,4.4160e+28,2.4323e+29,2.1401e+29,9.8000e+26,8.9000e+26,3.4300e+27,3.4200e+27,2.9168e+08,1.7809e+06,1.4717e+09,1.5025e-06,1.3596e+07,1.6711e+05,6.5985e+05,6.5891e+05,21.8,76.7,0.3,1.1,5.9523e+29,5.7695e+29,1.7600e+28,6.8000e+26,2.0403e+28,0.0000e+00,96.9,3.0,0.1
15,5.8459e+29,1.2948e+29,4.4635e+29,2.0300e+27,6.7300e+27,8.4410e+28,4.5070e+28,2.3647e+29,2.0988e+29,1.1000e+27,9.3000e+26,3.3200e+27,3.4100e+27,2.8978e+08,2.3048e+06,1.4314e+09,1.3288e-06,1.3764e+07,1.3084e+05,6.5891e+05,6.5791e+05,22.1,76.4,0.3,1.2,5.8570e+29,5.6787e+29,1.7160e+28,6.7000e+26,2.0287e+28,0.0000e+00,97.0,2.9,0.1
16,5.8039e+29,1.2910e+29,4.4246e+29,2.0800e+27,6.7500e+27,8.3940e+28,4.5160e+28,2.2950e+29,2.1296e+29,1.1100e+27,9.7000e+26,3.4500e+27,3.3000e+27,2.8665e+08,2.3981e+06,1.3963e+09,1.1830e-06,1.3521e+07,1.1889e+05,6.5790e+05,6.5685e+05,22.2,76.2,0.4,1.2,5.8089e+29,5.6342e+29,1.6760e+28,7.1000e+26,2.0163e+28,0.0000e+00,97.0,2.9,0.1
17,5.7781e+29,1.2913e+29,4.3974e+29,2.1600e+27,6.7800e+27,8.4010e+28,4.5120e+28,2.2626e+29,2.1348e+29,1.1100e+27,1.0500e+27,3.5000e+27,3.2800e+27,2.8417e+08,2.2164e+06,1.4426e+09,1.0608e-06,1.3425e+07,1.4539e+05,6.5684e+05,6.5573e+05,22.3,76.1,0.4,1.2,5.7758e+29,5.5981e+29,1.6820e+28,9.5000e+26,2.0032e+28,0.0000e+00,96.9,2.9,0.2
18,5.6057e+29,1.2824e+29,4.2341e+29,2.0500e+27,6.8700e+27,8.3430e+28,4.4810e+28,2.1803e+29,2.0538e+29,1.0400e+27,1.0100e+27,3.3800e+27,3.4900e+27,2.8202e+08,2.1303e+06,1.5312e+09,9.5810e-07,1.3616e+07,1.3895e+05,6.5572e+05,6.5453e+05,22.9,75.5,0.4,1.2,5.6151e+29,5.4449e+29,1.6040e+28,9.8000e+26,2.0039e+28,0.0000e+00,97.0,2.9,0.2
19,5.6056e+29,1.2740e+29,4.2419e+29,2.1500e+27,6.8200e+27,8.2200e+28,4.5200e+28,2.1715e+29,2.0704e+29,1.1800e+27,9.7000e+26,3.3400e+27,3.4800e+27,2.7973e+08,1.1286e+06,1.2037e+09,8.7311e-07,1.3692e+07,1.1993e+05,6.5453e+05,6.5329e+05,22.7,75.7,0.4,1.2,5.6046e+29,5.4320e+29,1.6320e+28,9.4000e+26,1.9894e+28,0.0000e+00,96.9,2.9,0.2
20,5.5688e+29,1.2549e+29,4.2254e+29,2.0400e+27,6.8100e+27,8.0670e+28,4.4820e+28,2.1692e+29,2.0562e+29,1.0300e+27,1.0100e+27,3.7000e+27,3.1100e+27,2.7698e+08,1.0588e+06,1.2654e+09,8.0327e-07,1.3429e+07,1.2675e+05,6.5328e+05,6.5198e+05,22.5,75.9,0.4,1.2,5.5836e+29,5.4105e+29,1.5990e+28,1.3200e+27,1.9743e+28,0.0000e+00,96.9,2.9,0.2
21,5.4238e+29,1.2445e+29,4.0886e+29,2.2800e+27,6.7900e+27,8.0410e+28,4.4040e+28,2.1188e+29,1.9698e+29,1.2800e+27,1.0000e+27,3.5600e+27,3.2300e+27,2.7517e+08,2.2148e+06,1.4678e+09,7.4671e-07,1.3600e+07,1.3952e+05,6.5197e+05,6.5062e+05,22.9,75.4,0.4,1.3,5.4223e+29,5.2488e+29,1.5840e+28,1.5100e+27,1.9586e+28,0.0000e+00,96.8,2.9,0.3
22,5.5008e+29,1.2349e+29,4.1766e+29,2.0700e+27,6.8600e+27,7.8950e+28,4.4540e+28,2.1596e+29,2.0170e+29,1.1100e+27,9.6000e+26,3.2700e+27,3.5900e+27,2.7324e+08,2.3587e+06,1.4604e+09,7.1007e-07,1.4089e+07,1.4182e+05,6.5061e+05,6.4919e+05,22.4,75.9,0.4,1.2,5.5050e+29,5.3308e+29,1.5870e+28,1.5500e+27,1.9563e+28,0.0000e+00,96.8,2.9,0.3
23,5.4421e+29,1.2435e+29,4.1108e+29,2.0500e+27,6.7300e+27,7.9280e+28,4.5070e+28,2.1373e+29,1.9735e+29,1.0800e+27,9.7000e+26,3.4400e+27,3.2900e+27,2.7068e+08,2.1578e+06,1.3985e+09,6.7495e-07,1.3978e+07,1.0229e+05,6.4918e+05,6.4771e+05,22.8,75.5,0.4,1.2,5.4422e+29,5.2851e+29,1.4210e+28,1.5000e+27,1.9392e+28,0.0000e+00,97.1,2.6,0.3
24,5.3691e+29,1.2283e+29,4.0535e+29,1.9800e+27,6.7500e+27,7.8800e+28,4.4030e+28,2.0880e+29,1.9655e+29,1.2100e+27,7.7000e+26,3.2600e+27,3.4900e+27,2.6842e+08,1.6296e+06,1.2586e+09,6.5742e-07,1.4061e+07,1.1160e+05,6.4770e+05,6.4617e+05,22.9,75.5,0.4,1.3,5.3942e+29,5.2334e+29,1.4370e+28,1.7100e+27,1.9216e+28,0.0000e+00,97.0,2.7,0.3
25,5.2121e+29,1.2105e+29,3.9118e+29,2.2300e+27,6.7500e+27,7.7060e+28,4.3990e+28,2.0223e+29,1.8895e+29,1.1600e+27,1.0700e+27,3.3800e+27,3.3700e+27,2.6628e+08,1.8203e+06,1.2218e+09,6.4079e-07,1.3681e+07,1.2930e+05,6.4616e+05,6.4457e+05,23.2,75.1,0.4,1.3,5.2129e+29,5.0585e+29,1.3460e+28,1.9800e+27,1.9171e+28,0.0000e+00,97.0,2.6,0.4
26,5.0379e+29,1.2381e+29,3.7119e+29,1.9600e+27,6.8300e+27,7.8770e+28,4.5040e+28,1.9205e+29,1.7914e+29,9.4000e+26,1.0200e+27,3.2500e+27,3.5800e+27,2.6431e+08,2.1366e+06,1.4532e+09,6.3315e-07,1.3110e+07,1.3516e+05,6.4456e+05,6.4292e+05,24.6,73.7,0.4,1.4,5.0357e+29,4.8814e+29,1.3390e+28,2.0400e+27,1.8983e+28,0.0000e+00,96.9,2.7,0.4
27,5.1074e+29,1.1949e+29,3.8263e+29,1.8200e+27,6.8000e+27,7.6580e+28,4.2910e+28,1.9520e+29,1.8743e+29,8.8000e+26,9.4000e+26,3.3600e+27,3.4400e+27,2.6248e+08,1.6546e+06,1.4375e+09,6.3257e-07,1.2293e+07,1.3938e+05,6.4291e+05,6.4121e+05,23.4,74.9,0.4,1.3,5.1218e+29,4.9683e+29,1.3030e+28,2.3200e+27,1.8923e+28,0.0000e+00,97.0,2.5,0.5
28,4.8664e+29,1.1814e+29,3.5954e+29,2.1000e+27,6.8600e+27,7.4310e+28,4.3830e+28,1.8427e+29,1.7527e+29,1.0300e+27,1.0700e+27,3.3000e+27,3.5600e+27,2.6054e+08,1.4202e+06,1.2796e+09,6.3448e-07,1.1964e+07,1.0966e+05,6.4119e+05,6.3944e+05,24.3,73.9,0.4,1.4,4.8709e+29,4.7250e+29,1.2120e+28,2.4700e+27,1.8722e+28,0.0000e+00,97.0,2.5,0.5
29,4.8286e+29,1.1822e+29,3.5606e+29,1.7600e+27,6.8200e+27,7.5290e+28,4.2930e+28,1.8623e+29,1.6983e+29,9.1000e+26,8.5000e+26,3.3200e+27,3.5000e+27,2.5806e+08,1.4942e+06,1.2416e+09,6.4507e-07,1.1494e+07,1.0233e+05,6.3943e+05,6.3763e+05,24.5,73.7,0.4,1.4,4.8326e+29,4.6898e+29,1.1700e+28,2.5800e+27,1.8518e+28,0.0000e+00,97.0,2.4,0.5
30,4.7050e+29,1.1767e+29,3.4409e+29,1.9000e+27,6.8400e+27,7.4310e+28,4.3360e+28,1.7763e+29,1.6646e+29,9.7000e+26,9.3000e+26,3.5200e+27,3.3200e+27,2.5562e+08,1.8038e+06,1.2629e+09,6.6559e-07,1.1075e+07,1.0387e+05,6.3761e+05,6.3575e+05,25.0,73.1,0.4,1.5,4.7101e+29,4.5665e+29,1.1500e+28,2.8600e+27,1.8439e+28,0.0000e+00,97.0,2.4,0.6
31,4.6079e+29,1.1620e+29,3.3596e+29,1.9000e+27,6.7300e+27,7.3480e+28,4.2720e+28,1.7365e+29,1.6231e+29,9.4000e+26,9.6000e+26,3.1500e+27,3.5800e+27,2.5371e+08,1.6329e+06,1.1865e+09,6.9729e-07,1.0793e+07,1.0770e+05,6.3574e+05,6.3383e+05,25.2,72.9,0.4,1.5,4.6147e+29,4.4681e+29,1.1860e+28,2.8000e+27,1.8224e+28,0.0000e+00,96.8,2.6,0.6
32,4.5354e+29,1.1738e+29,3.2745e+29,1.9300e+27,6.7800e+27,7.4460e+28,4.2920e+28,1.6722e+29,1.6023e+29,1.1400e+27,7.9000e+26,3.4400e+27,3.3400e+27,2.5231e+08,1.6970e+06,1.1148e+09,7.4163e-07,1.0898e+07,9.4689e+04,6.3382e+05,6.3185e+05,25.9,72.2,0.4,1.5,4.5379e+29,4.4018e+29,1.0550e+28,3.0600e+27,1.8132e+28,0.0000e+00,97.0,2.3,0.7
33,4.5145e+29,1.1427e+29,3.2858e+29,1.8500e+27,6.7500e+27,7.2650e+28,4.1620e+28,1.6903e+29,1.5955e+29,1.0000e+27,8.5000e+26,3.6000e+27,3.1500e+27,2.5019e+08,1.5645e+06,1.1159e+09,8.0125e-07,1.0582e+07,1.0096e+05,6.3184e+05,6.2983e+05,25.3,72.8,0.4,1.5,4.5145e+29,4.3726e+29,1.1070e+28,3.1200e+27,1.7907e+28,0.0000e+00,96.9,2.5,0.7
34,4.3149e+29,1.1334e+29,3.0939e+29,1.8800e+27,6.8800e+27,7.1730e+28,4.1610e+28,1.6090e+29,1.4849e+29,8.3000e+26,1.0500e+27,3.5400e+27,3.3400e+27,2.4811e+08,1.6146e+06,1.1027e+09,8.7888e-07,1.0458e+07,1.1159e+05,6.2982e+05,6.2775e+05,26.3,71.7,0.4,1.6,4.3268e+29,4.1943e+29,1.0150e+28,3.1000e+27,1.7803e+28,0.0000e+00,96.9,2.3,0.7
35,4.2271e+29,1.1199e+29,3.0214e+29,1.7300e+27,6.8500e+27,7.1630e+28,4.0360e+28,1.5468e+29,1.4746e+29,8.7000e+26,8.6000e+26,3.4200e+27,3.4300e+27,2.4580e+08,1.8469e+06,1.3624e+09,9.7926e-07,1.0584e+07,8.9469e+04,6.2773e+05,6.2563e+05,26.5,71.5,0.4,1.6,4.2360e+29,4.0941e+29,1.0920e+28,3.2700e+27,1.7570e+28,0.0000e+00,96.7,2.6,0.8
36,4.1898e+29,1.1103e+29,2.9931e+29,1.8300e+27,6.8100e+27,6.9970e+28,4.1060e+28,1.5254e+29,1.4677e+29,8.8000e+26,9.5000e+26,3.2700e+27,3.5400e+27,2.4379e+08,1.2713e+06,1.2594e+09,1.1073e-06,1.0962e+07,5.8790e+04,6.2561e+05,6.2345e+05,26.5,71.4,0.4,1.6,4.1902e+29,4.0615e+29,9.5800e+27,3.2900e+27,1.7454e+28,0.0000e+00,96.9,2.3,0.8
37,4.0615e+29,1.1137e+29,2.8640e+29,1.5900e+27,6.7900e+27,7.0690e+28,4.0680e+28,1.4715e+29,1.3925e+29,7.7000e+26,8.2000e+26,3.5000e+27,3.2900e+27,2.4169e+08,1.5229e+06,1.1189e+09,1.2715e-06,1.1364e+07,9.4319e+04,6.2343e+05,6.2123e+05,27.4,70.5,0.4,1.7,4.0678e+29,3.9391e+29,9.0300e+27,3.8400e+27,1.7213e+28,0.0000e+00,96.8,2.2,0.9
38,3.9916e+29,1.0945e+29,2.8109e+29,1.7700e+27,6.8500e+27,6.9270e+28,4.0180e+28,1.4682e+29,1.3427e+29,9.0000e+26,8.7000e+26,3.5400e+27,3.3100e+27,2.4008e+08,1.2270e+06,1.1385e+09,1.4806e-06,1.1388e+07,1.0094e+05,6.2121e+05,6.1896e+05,27.4,70.4,0.4,1.7,4.0050e+29,3.8790e+29,8.7400e+27,3.8600e+27,1.7087e+28,0.0000e+00,96.9,2.2,1.0
39,4.0030e+29,1.0996e+29,2.8153e+29,1.9700e+27,6.8400e+27,7.0950e+28,3.9010e+28,1.4616e+29,1.3537e+29,1.0000e+27,9.7000e+26,3.4700e+27,3.3700e+27,2.3815e+08,1.1906e+06,1.2556e+09,1.7496e-06,1.1354e+07,9.8641e+04,6.1894e+05,6.1666e+05,27.5,70.3,0.5,1.7,4.0023e+29,3.8816e+29,8.7900e+27,3.2800e+27,1.6840e+28,0.0000e+00,97.0,2.2,0.8
40,3.8930e+29,1.0962e+29,2.7123e+29,1.7300e+27,6.7200e+27,6.9480e+28,4.0140e+28,1.4056e+29,1.3067e+29,7.9000e+26,9.4000e+26,3.3600e+27,3.3600e+27,2.3723e+08,1.2446e+06,1.0437e+09,2.0946e-06,1.1066e+07,9.3982e+04,6.1664e+05,6.1430e+05,28.2,69.7,0.4,1.7,3.8920e+29,3.7714e+29,8.3000e+27,3.7600e+27,1.6703e+28,0.0000e+00,96.9,2.1,1.0
41,3.7696e+29,1.0760e+29,2.6097e+29,1.5000e+27,6.8900e+27,6.8710e+28,3.8890e+28,1.3878e+29,1.2219e+29,7.7000e+26,7.3000e+26,3.6400e+27,3.2500e+27,2.3514e+08,1.3750e+06,1.3284e+09,2.5418e-06,1.0809e+07,8.7352e+04,6.1428e+05,6.1189e+05,28.5,69.2,0.4,1.8,3.7828e+29,3.6624e+29,7.9800e+27,4.0600e+27,1.6561e+28,0.0000e+00,96.8,2.1,1.1
42,3.7504e+29,1.0788e+29,2.5879e+29,1.6100e+27,6.7600e+27,6.8530e+28,3.9350e+28,1.3709e+29,1.2170e+29,7.9000e+26,8.2000e+26,3.3600e+27,3.4000e+27,2.3449e+08,1.4873e+06,1.0376e+09,3.1252e-06,1.0431e+07,7.9716e+04,6.1187e+05,6.0945e+05,28.8,69.0,0.4,1.8,3.7514e+29,3.6379e+29,7.6900e+27,3.6600e+27,1.6304e+28,0.0000e+00,97.0,2.0,1.0
43,3.6492e+29,1.0634e+29,2.5019e+29,1.5000e+27,6.8900e+27,6.8690e+28,3.7650e+28,1.3633e+29,1.1386e+29,8.0000e+26,7.0000e+26,3.4900e+27,3.4000e+27,2.3292e+08,1.4519e+06,1.3539e+09,3.8852e-06,1.0382e+07,8.5014e+04,6.0943e+05,6.0696e+05,29.1,68.6,0.4,1.9,3.6556e+29,3.5427e+29,7.5900e+27,3.7000e+27,1.6154e+28,0.0000e+00,96.9,2.1,1.0
44,3.5384e+29,1.0305e+29,2.4244e+29,1.3100e+27,7.0400e+27,6.6910e+28,3.6140e+28,1.2892e+29,1.1352e+29,6.7000e+26,6.4000e+26,3.6500e+27,3.3900e+27,2.3132e+08,1.5094e+06,1.3200e+09,2.9704e-06,1.0607e+07,7.3509e+04,6.0695e+05,6.0445e+05,29.1,68.5,0.4,2.0,3.5415e+29,3.4338e+29,6.8200e+27,3.9500e+27,1.5893e+28,0.0000e+00,97.0,1.9,1.1
45,3.4946e+29,1.0281e+29,2.3849e+29,1.3100e+27,6.8500e+27,6.6030e+28,3.6780e+28,1.2568e+29,1.1281e+29,7.6000e+26,5.5000e+26,3.4100e+27,3.4400e+27,2.3083e+08,8.9977e+05,1.1600e+09,2.1019e-06,1.0680e+07,5.6772e+04,6.0443e+05,6.0189e+05,29.4,68.2,0.4,2.0,3.4915e+29,3.3896e+29,6.3600e+27,3.8300e+27,1.5735e+28,0.0000e+00,97.1,1.8,1.1
46,3.5508e+29,1.0421e+29,2.4252e+29,1.4600e+27,6.8900e+27,6.7870e+28,3.6340e+28,1.2712e+29,1.1540e+29,7.7000e+26,6.9000e+26,3.3400e+27,3.5500e+27,2.2983e+08,9.1284e+05,1.0272e+09,1.4406e-06,1.0852e+07,4.6060e+04,6.0187e+05,5.9928e+05,29.3,68.3,0.4,1.9,3.5524e+29,3.4431e+29,7.1200e+27,3.8100e+27,1.5572e+28,0.0000e+00,96.9,2.0,1.1
47,3.5158e+29,1.0437e+29,2.3892e+29,1.4900e+27,6.8000e+27,6.7240e+28,3.7130e+28,1.2468e+29,1.1424e+29,7.3000e+26,7.6000e+26,3.3900e+27,3.4100e+27,2.2855e+08,1.2866e+06,1.1246e+09,9.5319e-07,1.0636e+07,6.2355e+04,5.9926e+05,5.9663e+05,29.7,68.0,0.4,1.9,3.5221e+29,3.4154e+29,6.9800e+27,3.6900e+27,1.5405e+28,0.0000e+00,97.0,2.0,1.0
48,3.3887e+29,1.0019e+29,2.3059e+29,1.3100e+27,6.7800e+27,6.5230e+28,3.4960e+28,1.2195e+29,1.0864e+29,7.0000e+26,6.1000e+26,3.5100e+27,3.2700e+27,2.2716e+08,1.2375e+06,1.0324e+09,6.0817e-07,9.9135e+06,6.1468e+04,5.9662e+05,5.9396e+05,29.6,68.0,0.4,2.0,3.3920e+29,3.2859e+29,6.6700e+27,3.9400e+27,1.5135e+28,0.0000e+00,96.9,2.0,1.2
49,3.3747e+29,1.0197e+29,2.2729e+29,1.3300e+27,6.8800e+27,6.6740e+28,3.5230e+28,1.1815e+29,1.0914e+29,7.1000e+26,6.2000e+26,3.2300e+27,3.6500e+27,2.2601e+08,1.2421e+06,1.0131e+09,3.7140e-07,9.5290e+06,5.7816e+04,5.9395e+05,5.9125e+05,30.2,67.4,0.4,2.0,3.3722e+29,3.2687e+29,6.7200e+27,3.6300e+27,1.4963e+28,0.0000e+00,96.9,2.0,1.1
50,3.2352e+29,1.0012e+29,2.1520e+29,1.4000e+27,6.8000e+27,6.6210e+28,3.3910e+28,1.1044e+29,1.0476e+29,7.2000e+26,6.8000e+26,3.4100e+27,3.3900e+27,2.2415e+08,1.4832e+06,1.0183e+09,2.1586e-07,9.3247e+06,7.2044e+04,5.9124e+05,5.8850e+05,30.9,66.5,0.4,2.1,3.2434e+29,3.1375e+29,6.5200e+27,4.0700e+27,1.4786e+28,0.0000e+00,96.7,2.0,1.3
51,3.2149e+29,1.0020e+29,2.1294e+29,1.4800e+27,6.8700e+27,6.7010e+28,3.3190e+28,1.1341e+29,9.9530e+28,8.5000e+26,6.3000e+26,3.5700e+27,3.3000e+27,2.2275e+08,1.2016e+06,1.0242e+09,1.1901e-07,9.3751e+06,8.4333e+04,5.8849e+05,5.8574e+05,31.2,66.2,0.5,2.1,3.2087e+29,3.1066e+29,6.2800e+27,3.9300e+27,1.4513e+28,0.0000e+00,96.8,2.0,1.2
52,3.2517e+29,9.9730e+28,2.1714e+29,1.4800e+27,6.8200e+27,6.6210e+28,3.3520e+28,1.1734e+29,9.9800e+28,7.7000e+26,7.1000e+26,3.4300e+27,3.3900e+27,2.2127e+08,1.3591e+06,1.1126e+09,6.2997e-08,9.4118e+06,8.1824e+04,5.8572e+05,5.8291e+05,30.7,66.8,0.5,2.1,3.2643e+29,3.1631e+29,6.0000e+27,4.1200e+27,1.4424e+28,0.0000e+00,96.9,1.8,1.3
53,3.1428e+29,1.0093e+29,2.0526e+29,1.2000e+27,6.8900e+27,6.6300e+28,3.4630e+28,1.0534e+29,9.9920e+28,6.2000e+26,5.8000e+26,3.3300e+27,3.5600e+27,2.2014e+08,1.4088e+06,1.0503e+09,3.0168e-08,9.0776e+06,8.4629e+04,5.8290e+05,5.8008e+05,32.1,65.3,0.4,2.2,3.1427e+29,3.0462e+29,5.6500e+27,4.0000e+27,1.4148e+28,0.0000e+00,96.9,1.8,1.3
