# Wavelength Flux(MR)
5.89098004e+02 -3.56062856e+27
5.89101293e+02 -2.86079415e+27
5.89104583e+02 -1.42609106e+27
5.89107872e+02 4.85719719e+26
5.89111162e+02 -4.87873229e+26
5.89114451e+02 -1.87111896e+27
5.89117741e+02 -4.98143239e+26
5.89121031e+02 -2.06621472e+27
5.89124320e+02 -3.13570042e+27
5.89127610e+02 -2.21915147e+27
5.89130899e+02 -1.63784841e+26
5.89134189e+02 1.09019755e+27
5.89137478e+02 2.19448464e+27
5.89140768e+02 6.83016695e+26
5.89144058e+02 2.94544696e+26
5.89147347e+02 4.24901124e+26
5.89150637e+02 1.09477237e+27
5.89153926e+02 4.59051661e+26
5.89157216e+02 3.63517173e+26
5.89160506e+02 -5.48669342e+26
5.89163795e+02 -9.60674622e+25
5.89167085e+02 -8.74623340e+26
5.89170374e+02 -1.40229926e+27
5.89173664e+02 -2.16682057e+26
5.89176953e+02 1.52450033e+26
5.89180243e+02 1.08582355e+26
5.89183533e+02 -1.13238091e+27
5.89186822e+02 7.55710834e+26
5.89190112e+02 2.79192439e+26
5.89193401e+02 -2.66122439e+26
5.89196691e+02 3.72463216e+26
5.89199981e+02 1.12633193e+27
5.89203270e+02 -7.68788823e+26
5.89206560e+02 -9.27326859e+26
5.89209849e+02 -2.01510586e+27
5.89213139e+02 -2.75735898e+27
5.89216428e+02 -6.78528331e+27
5.89219718e+02 -8.00251195e+27
5.89223008e+02 -8.60216724e+27
5.89226297e+02 -7.99253892e+27
5.89229587e+02 -6.98300230e+26
5.89232876e+02 1.14036755e+28
5.89236166e+02 4.39064426e+28
5.89239455e+02 8.43343656e+28
5.89242745e+02 9.74720978e+28
5.89246035e+02 7.13666015e+28
5.89249324e+02 3.25532563e+28
5.89252614e+02 9.26664543e+27
5.89255903e+02 4.99087765e+27
5.89259193e+02 2.64560609e+27
5.89262483e+02 9.74434271e+26
5.89265772e+02 1.50390769e+27
5.89269062e+02 9.32065605e+26
5.89272351e+02 -8.69398405e+26
5.89275641e+02 -2.93450227e+27
5.89278930e+02 -1.67103673e+27
5.89282220e+02 3.58593550e+25
5.89285510e+02 -4.78677515e+26
5.89288799e+02 -1.99574579e+26
5.89292089e+02 7.17188360e+26
5.89295378e+02 1.00371670e+27
5.89298668e+02 1.31796115e+27
5.89301957e+02 -1.29255145e+27
5.89305247e+02 1.91958033e+25
5.89308537e+02 -1.12126111e+26
5.89311826e+02 -2.16656887e+27
5.89315116e+02 -1.92765041e+26
5.89318405e+02 1.24031024e+27
5.89321695e+02 2.01173139e+27
5.89324985e+02 4.55868854e+26
5.89328274e+02 -4.24749032e+27
5.89331564e+02 -7.17151113e+26
5.89334853e+02 1.52295734e+27
5.89338143e+02 1.96829734e+27
5.89341432e+02 -1.39284307e+26
5.89344722e+02 -1.72137506e+27
5.89348012e+02 -2.21980295e+27
5.89351301e+02 2.55828308e+26
5.89354591e+02 7.60553517e+26
5.89357880e+02 -1.28923589e+27
5.89361170e+02 1.93682073e+26
5.89364459e+02 -3.78098274e+26
5.89367749e+02 6.75966242e+26
5.89371039e+02 -4.26823459e+26
5.89374328e+02 -1.18641136e+27
5.89377618e+02 -4.66152758e+26
5.89380907e+02 -6.15178033e+26
5.89384197e+02 4.69653187e+26
5.89387487e+02 1.18139118e+27
5.89390776e+02 -1.43839793e+25
5.89394066e+02 -6.65843870e+26
5.89397355e+02 -2.17534885e+27
5.89400645e+02 -1.88399008e+27
5.89403934e+02 -3.97565359e+27
5.89407224e+02 -1.82942446e+27
5.89410514e+02 -8.20632607e+26
5.89413803e+02 6.92559950e+26
5.89417093e+02 1.10209676e+27
5.89420382e+02 -2.62669254e+26
5.89423672e+02 -3.82861044e+26
5.89426962e+02 -1.13902544e+26
