# Wavelength Flux(MR)
5.89098004e+02 -3.49624200e+27
5.89101293e+02 -2.74945675e+27
5.89104583e+02 -1.26764831e+27
5.89107872e+02 6.87293107e+26
5.89111162e+02 -2.52002252e+26
5.89114451e+02 -1.61568718e+27
5.89117741e+02 -2.42524418e+26
5.89121031e+02 -1.83019531e+27
5.89124320e+02 -2.93712777e+27
5.89127610e+02 -2.06987015e+27
5.89130899e+02 -6.64883235e+25
5.89134189e+02 1.14320733e+27
5.89137478e+02 2.21990358e+27
5.89140768e+02 7.04067316e+26
5.89144058e+02 3.35641135e+26
5.89147347e+02 5.07423141e+26
5.89150637e+02 1.23262727e+27
5.89153926e+02 6.56200276e+26
5.89157216e+02 6.12927061e+26
5.89160506e+02 -2.62526181e+26
5.89163795e+02 2.06283122e+26
5.89167085e+02 -5.75759571e+26
5.89170374e+02 -1.12158242e+27
5.89173664e+02 3.96457020e+25
5.89176953e+02 3.88391428e+26
5.89180243e+02 3.36899593e+26
5.89183533e+02 -8.92751942e+26
5.89186822e+02 1.02727547e+27
5.89190112e+02 6.02717232e+26
5.89193401e+02 1.24222561e+26
5.89196691e+02 8.36799360e+26
5.89199981e+02 1.66248808e+27
5.89203270e+02 -1.73385531e+26
5.89206560e+02 -2.97161283e+26
5.89209849e+02 -1.38453029e+27
5.89213139e+02 -2.16848051e+27
5.89216428e+02 -6.28265937e+27
5.89219718e+02 -7.62882688e+27
5.89223008e+02 -8.39092649e+27
5.89226297e+02 -7.96360904e+27
5.89229587e+02 -8.56009530e+26
5.89232876e+02 1.10715816e+28
5.89236166e+02 4.34234546e+28
5.89239455e+02 8.37351305e+28
5.89242745e+02 9.68007660e+28
5.89246035e+02 7.06682978e+28
5.89249324e+02 3.18641821e+28
5.89252614e+02 8.61125796e+27
5.89255903e+02 4.38459296e+27
5.89259193e+02 2.09806620e+27
5.89262483e+02 4.88014088e+26
5.89265772e+02 1.07479391e+27
5.89269062e+02 5.52849071e+26
5.89272351e+02 -1.20816432e+27
5.89275641e+02 -3.24234289e+27
5.89278930e+02 -1.95595798e+27
5.89282220e+02 -2.30037121e+26
5.89285510e+02 -7.24506054e+26
5.89288799e+02 -4.20321176e+26
5.89292089e+02 5.29943917e+26
5.89295378e+02 8.60167704e+26
5.89298668e+02 1.22761680e+27
5.89301957e+02 -1.32238663e+27
5.89305247e+02 5.17777840e+25
5.89308537e+02 -1.98372338e+25
5.89311826e+02 -2.02315389e+27
5.89315116e+02 -1.34849991e+25
5.89318405e+02 1.43613618e+27
5.89321695e+02 2.20193220e+27
5.89324985e+02 6.18342899e+26
5.89328274e+02 -4.13186774e+27
5.89331564e+02 -6.63699800e+26
5.89334853e+02 1.50766854e+27
5.89338143e+02 1.88534988e+27
5.89341432e+02 -2.82187037e+26
5.89344722e+02 -1.91244996e+27
5.89348012e+02 -2.44495020e+27
5.89351301e+02 1.10166181e+25
5.89354591e+02 5.10644024e+26
5.89357880e+02 -1.53084339e+27
5.89361170e+02 -2.86808553e+25
5.89364459e+02 -5.70962495e+26
5.89367749e+02 5.20745909e+26
5.89371039e+02 -5.37323725e+26
5.89374328e+02 -1.24757967e+27
5.89377618e+02 -4.76451278e+26
5.89380907e+02 -5.76723292e+26
5.89384197e+02 5.49325296e+26
5.89387487e+02 1.28939850e+27
5.89390776e+02 1.04317885e+26
5.89394066e+02 -5.57509293e+26
5.89397355e+02 -2.09817414e+27
5.89400645e+02 -1.85557726e+27
5.89403934e+02 -4.00626823e+27
5.89407224e+02 -1.92186455e+27
5.89410514e+02 -9.68296863e+26
5.89413803e+02 5.02974784e+26
5.89417093e+02 8.88300116e+26
5.89420382e+02 -4.81896884e+26
5.89423672e+02 -5.90974994e+26
5.89426962e+02 -2.97667788e+26
5.89430251e+02 -2.56204611e+26
5.89433541e+02 -1.57205118e+27
5.89436830e+02 2.84016326e+26
5.89440120e+02 -8.75046910e+26
5.89443409e+02 -7.65213902e+26
5.89446699e+02 -8.34335653e+26
5.89449989e+02 -1.40728448e+27
5.89453278e+02 -7.66546448e+26
5.89456568e+02 7.54465015e+26
5.89459857e+02 -5.40318715e+26
5.89463147e+02 -1.88495191e+27
5.89466436e+02 -1.52606488e+27
5.89469726e+02 -3.41534360e+27
5.89473016e+02 -2.07467606e+27
5.89476305e+02 2.67318228e+26
5.89479595e+02 1.83705344e+26
5.89482884e+02 1.81547821e+27
5.89486174e+02 7.74472993e+26
5.89489464e+02 1.63051968e+27
5.89492753e+02 2.27601925e+27
5.89496043e+02 3.64308646e+26
5.89499332e+02 4.70838753e+26
5.89502622e+02 -8.59835436e+26
5.89505911e+02 -1.49827431e+26
5.89509201e+02 -4.76263277e+27
5.89512491e+02 -7.37298383e+27
5.89515780e+02 -1.07943404e+28
5.89519070e+02 -1.00248861e+28
5.89522359e+02 -6.41917425e+27
5.89525649e+02 -2.52574907e+27
5.89528938e+02 2.28693020e+27
5.89532228e+02 2.00698215e+27
5.89535518e+02 3.71579548e+27
5.89538807e+02 2.96181726e+27
5.89542097e+02 4.31182452e+26
5.89545386e+02 1.90242076e+26
