Wavelength(nm) Intensity
5.89098004e+02 1.11330784e+04
5.89101293e+02 1.14247107e+04
5.89104583e+02 1.14031345e+04
5.89107872e+02 1.09857797e+04
5.89111162e+02 1.11468900e+04
5.89114451e+02 1.09996723e+04
5.89117741e+02 1.08231011e+04
5.89121031e+02 1.00362484e+04
5.89124320e+02 9.62120421e+03
5.89127610e+02 9.17132072e+03
5.89130899e+02 9.64623938e+03
5.89134189e+02 1.05891222e+04
5.89137478e+02 1.05455091e+04
5.89140768e+02 1.01667348e+04
5.89144058e+02 1.01911171e+04
5.89147347e+02 1.04542796e+04
5.89150637e+02 1.03991670e+04
5.89153926e+02 9.90792486e+03
5.89157216e+02 9.69965103e+03
5.89160506e+02 9.32986104e+03
5.89163795e+02 9.03161994e+03
5.89167085e+02 8.39198553e+03
5.89170374e+02 8.36342789e+03
5.89173664e+02 8.01517122e+03
5.89176953e+02 7.85950925e+03
5.89180243e+02 7.96600501e+03
5.89183533e+02 8.12563998e+03
5.89186822e+02 7.36215829e+03
5.89190112e+02 7.31503908e+03
5.89193401e+02 6.83442097e+03
5.89196691e+02 6.13569448e+03
5.89199981e+02 5.16828821e+03
5.89203270e+02 5.41971512e+03
5.89206560e+02 4.84975696e+03
5.89209849e+02 4.33163393e+03
5.89213139e+02 3.08002365e+03
5.89216428e+02 2.70086555e+03
5.89219718e+02 1.55884805e+03
5.89223008e+02 1.02056949e+03
5.89226297e+02 1.20755399e+03
5.89229587e+02 2.33944076e+03
5.89232876e+02 6.39322072e+03
5.89236166e+02 1.43707542e+04
5.89239455e+02 2.40043393e+04
5.89242745e+02 2.83761483e+04
5.89246035e+02 2.24416643e+04
5.89249324e+02 1.38499170e+04
5.89252614e+02 8.69656993e+03
5.89255903e+02 7.29751437e+03
5.89259193e+02 7.44266256e+03
5.89262483e+02 8.13139921e+03
5.89265772e+02 8.27601459e+03
5.89269062e+02 8.43603086e+03
5.89272351e+02 8.77131445e+03
5.89275641e+02 8.32661150e+03
5.89278930e+02 8.39061599e+03
5.89282220e+02 8.87692569e+03
5.89285510e+02 8.97863833e+03
5.89288799e+02 9.58869279e+03
5.89292089e+02 1.03496576e+04
5.89295378e+02 1.02819504e+04
5.89298668e+02 1.02610652e+04
5.89301957e+02 1.02943885e+04
5.89305247e+02 1.05073806e+04
5.89308537e+02 1.01389292e+04
5.89311826e+02 1.01420982e+04
5.89315116e+02 1.01742131e+04
5.89318405e+02 1.01560654e+04
5.89321695e+02 9.77586748e+03
5.89324985e+02 1.01490765e+04
5.89328274e+02 9.09984233e+03
5.89331564e+02 9.48566433e+03
5.89334853e+02 9.84255369e+03
5.89338143e+02 1.01068711e+04
5.89341432e+02 9.90637124e+03
5.89344722e+02 1.02566058e+04
5.89348012e+02 1.01729346e+04
5.89351301e+02 1.04877103e+04
5.89354591e+02 1.05854282e+04
5.89357880e+02 1.07533256e+04
5.89361170e+02 1.13528992e+04
5.89364459e+02 1.17404175e+04
5.89367749e+02 1.14168443e+04
5.89371039e+02 1.11940786e+04
5.89374328e+02 1.16112023e+04
5.89377618e+02 1.11736762e+04
5.89380907e+02 1.14867572e+04
