Wavelength(nm) Intensity
5.89098004e+02 1.11562156e+04
5.89101293e+02 1.15912663e+04
5.89104583e+02 1.15966519e+04
5.89107872e+02 1.11569763e+04
5.89111162e+02 1.09843187e+04
5.89114451e+02 1.09767649e+04
5.89117741e+02 1.10009231e+04
5.89121031e+02 1.05625886e+04
5.89124320e+02 1.00956859e+04
5.89127610e+02 9.84120847e+03
5.89130899e+02 9.82325085e+03
5.89134189e+02 1.05094163e+04
5.89137478e+02 1.05992520e+04
5.89140768e+02 1.02472962e+04
5.89144058e+02 1.03785325e+04
5.89147347e+02 1.03182354e+04
5.89150637e+02 9.98440658e+03
5.89153926e+02 9.84222363e+03
5.89157216e+02 9.76411082e+03
5.89160506e+02 9.55770605e+03
5.89163795e+02 9.73248991e+03
5.89167085e+02 9.03196254e+03
5.89170374e+02 8.24851262e+03
5.89173664e+02 7.70097103e+03
5.89176953e+02 7.76589409e+03
5.89180243e+02 7.88434884e+03
5.89183533e+02 8.25858432e+03
5.89186822e+02 7.91999387e+03
5.89190112e+02 7.01004441e+03
5.89193401e+02 6.67229655e+03
5.89196691e+02 6.45101266e+03
5.89199981e+02 6.04579962e+03
5.89203270e+02 5.58215495e+03
5.89206560e+02 4.98906877e+03
5.89209849e+02 4.02595138e+03
5.89213139e+02 3.37716259e+03
5.89216428e+02 2.22109372e+03
5.89219718e+02 1.03008242e+03
5.89223008e+02 8.53478111e+02
5.89226297e+02 1.33281281e+03
5.89229587e+02 2.52992899e+03
5.89232876e+02 6.07196021e+03
5.89236166e+02 1.43100520e+04
5.89239455e+02 2.44250490e+04
5.89242745e+02 2.91208513e+04
5.89246035e+02 2.34769755e+04
5.89249324e+02 1.44032270e+04
5.89252614e+02 8.68912323e+03
5.89255903e+02 7.83245248e+03
5.89259193e+02 7.55293909e+03
5.89262483e+02 7.94948517e+03
5.89265772e+02 8.53485772e+03
5.89269062e+02 8.40839355e+03
5.89272351e+02 8.27382066e+03
5.89275641e+02 8.39977060e+03
5.89278930e+02 8.72000137e+03
5.89282220e+02 9.13816210e+03
5.89285510e+02 9.30193980e+03
5.89288799e+02 9.60528137e+03
5.89292089e+02 1.05619324e+04
5.89295378e+02 1.03713470e+04
5.89298668e+02 1.07250337e+04
5.89301957e+02 1.01840037e+04
5.89305247e+02 1.04186166e+04
5.89308537e+02 1.06619901e+04
5.89311826e+02 9.99349411e+03
5.89315116e+02 1.03409646e+04
5.89318405e+02 1.02554136e+04
5.89321695e+02 1.05793824e+04
5.89324985e+02 9.77922843e+03
5.89328274e+02 9.25324914e+03
5.89331564e+02 9.47086042e+03
5.89334853e+02 1.01410813e+04
5.89338143e+02 1.01935344e+04
5.89341432e+02 1.04765454e+04
5.89344722e+02 1.00181948e+04
5.89348012e+02 1.03503708e+04
5.89351301e+02 1.05747580e+04
5.89354591e+02 1.09671279e+04
5.89357880e+02 1.09275696e+04
5.89361170e+02 1.15745064e+04
5.89364459e+02 1.18000675e+04
5.89367749e+02 1.12857329e+04
5.89371039e+02 1.17883583e+04
5.89374328e+02 1.16686202e+04
5.89377618e+02 1.14671657e+04
5.89380907e+02 1.17377097e+04
5.89384197e+02 1.18321471e+04
5.89387487e+02 1.15714968e+04
5.89390776e+02 1.14940979e+04
5.89394066e+02 1.14466250e+04
5.89397355e+02 1.06893613e+04
5.89400645e+02 1.07819934e+04
5.89403934e+02 1.02628698e+04
5.89407224e+02 1.00627554e+04
5.89410514e+02 1.07740120e+04
5.89413803e+02 1.13690983e+04
5.89417093e+02 1.13708720e+04
5.89420382e+02 1.16200102e+04
5.89423672e+02 1.14753243e+04
5.89426962e+02 1.14613142e+04
5.89430251e+02 1.15345782e+04
5.89433541e+02 1.17706727e+04
5.89436830e+02 1.17704688e+04
5.89440120e+02 1.20519325e+04
5.89443409e+02 1.18375640e+04
5.89446699e+02 1.15088363e+04
5.89449989e+02 1.19145296e+04
5.89453278e+02 1.18689027e+04
5.89456568e+02 1.18702249e+04
5.89459857e+02 1.21726099e+04
5.89463147e+02 1.12466509e+04
5.89466436e+02 1.09753960e+04
5.89469726e+02 1.10069068e+04
5.89473016e+02 1.10909170e+04
5.89476305e+02 1.14749065e+04
5.89479595e+02 1.20230900e+04
5.89482884e+02 1.18032277e+04
5.89486174e+02 1.16227754e+04
5.89489464e+02 1.15812016e+04
5.89492753e+02 1.14138319e+04
5.89496043e+02 1.07542685e+04
5.89499332e+02 1.04199961e+04
5.89502622e+02 9.66818483e+03
5.89505911e+02 9.42945682e+03
5.89509201e+02 8.51014096e+03
5.89512491e+02 7.07120509e+03
5.89515780e+02 6.56535910e+03
5.89519070e+02 6.94764200e+03
5.89522359e+02 8.32438541e+03
5.89525649e+02 9.25224591e+03
5.89528938e+02 1.11538017e+04
5.89532228e+02 1.16574760e+04
5.89535518e+02 1.19417026e+04
5.89538807e+02 1.26505749e+04
5.89542097e+02 1.17718229e+04
5.89545386e+02 1.14251682e+04
5.89548676e+02 1.16539129e+04
5.89551966e+02 1.18540577e+04
5.89555255e+02 1.19210530e+04
5.89558545e+02 1.15708671e+04
5.89561834e+02 1.19775490e+04
5.89565124e+02 1.22162878e+04
5.89568413e+02 1.19622813e+04
5.89571703e+02 1.23310352e+04
5.89574993e+02 1.25183895e+04
5.89578282e+02 1.18995906e+04
5.89581572e+02 1.20367941e+04
5.89584861e+02 1.20921270e+04
5.89588151e+02 1.20204055e+04
5.89591441e+02 1.19187239e+04
5.89594730e+02 1.15607181e+04
5.89598020e+02 1.10947953e+04
5.89601309e+02 1.11065298e+04
5.89604599e+02 1.15205442e+04
5.89607888e+02 1.18206592e+04
5.89611178e+02 1.18211642e+04
5.89614468e+02 1.21213801e+04
5.89617757e+02 1.19647255e+04
5.89621047e+02 1.22552341e+04
5.89624336e+02 1.20558861e+04
5.89627626e+02 1.19120422e+04
5.89630915e+02 1.20927768e+04
5.89634205e+02 1.18650861e+04
5.89637495e+02 1.16900272e+04
5.89640784e+02 1.09108393e+04
5.89644074e+02 1.19076628e+04
5.89647363e+02 1.16279814e+04
5.89650653e+02 1.16223076e+04
5.89653943e+02 1.17941594e+04
5.89657232e+02 1.13643243e+04
5.89660522e+02 1.12488647e+04
5.89663811e+02 1.15145856e+04
5.89667101e+02 1.13546903e+04
5.89670390e+02 1.17517909e+04
5.89673680e+02 1.18185659e+04
5.89676970e+02 1.16859270e+04
5.89680259e+02 1.12373001e+04
5.89683549e+02 1.15498978e+04
5.89686838e+02 1.19243794e+04
5.89690128e+02 1.18715164e+04
5.89693417e+02 1.17407537e+04
5.89696707e+02 1.17051108e+04
5.89699997e+02 1.16331626e+04
5.89703286e+02 1.18762115e+04
5.89706576e+02 1.15928123e+04
5.89709865e+02 1.16025335e+04
5.89713155e+02 1.16505725e+04
5.89716445e+02 1.17813269e+04
5.89719734e+02 1.15003082e+04
5.89723024e+02 1.12792286e+04
5.89726313e+02 1.17158303e+04
5.89729603e+02 1.14902038e+04
