Wavelength(nm) Intensity
5.89098004e+02 1.01372785e+04
5.89101293e+02 9.94799033e+03
5.89104583e+02 1.00029643e+04
5.89107872e+02 1.00690577e+04
5.89111162e+02 1.02275627e+04
5.89114451e+02 9.89207839e+03
5.89117741e+02 9.46650991e+03
5.89121031e+02 9.00365078e+03
5.89124320e+02 8.78986434e+03
5.89127610e+02 8.28415243e+03
5.89130899e+02 8.27345839e+03
5.89134189e+02 9.32219881e+03
5.89137478e+02 9.16823646e+03
5.89140768e+02 9.26546738e+03
5.89144058e+02 9.10712780e+03
5.89147347e+02 8.92045756e+03
5.89150637e+02 9.23369883e+03
5.89153926e+02 8.89208630e+03
5.89157216e+02 8.77805921e+03
5.89160506e+02 8.65890581e+03
5.89163795e+02 7.95681881e+03
5.89167085e+02 7.69288518e+03
5.89170374e+02 7.44771620e+03
5.89173664e+02 7.38472853e+03
5.89176953e+02 6.85655990e+03
5.89180243e+02 6.80606385e+03
5.89183533e+02 7.13954882e+03
5.89186822e+02 6.44435467e+03
5.89190112e+02 6.47886899e+03
5.89193401e+02 6.56702659e+03
5.89196691e+02 5.88261477e+03
5.89199981e+02 5.18409037e+03
5.89203270e+02 5.13652195e+03
5.89206560e+02 4.41037858e+03
5.89209849e+02 4.15792910e+03
5.89213139e+02 2.93959604e+03
5.89216428e+02 1.90827974e+03
5.89219718e+02 1.41874404e+03
5.89223008e+02 9.82143648e+02
5.89226297e+02 9.64983360e+02
5.89229587e+02 1.61225987e+03
5.89232876e+02 4.91377509e+03
5.89236166e+02 1.18877168e+04
5.89239455e+02 2.04644906e+04
5.89242745e+02 2.53183237e+04
5.89246035e+02 2.16268010e+04
5.89249324e+02 1.37703822e+04
5.89252614e+02 8.30425422e+03
5.89255903e+02 6.46602229e+03
5.89259193e+02 6.73797864e+03
5.89262483e+02 6.94064653e+03
5.89265772e+02 7.34694794e+03
5.89269062e+02 7.54919064e+03
5.89272351e+02 7.70366361e+03
5.89275641e+02 7.66213816e+03
5.89278930e+02 7.81275815e+03
5.89282220e+02 7.78815973e+03
5.89285510e+02 7.89216749e+03
5.89288799e+02 8.45334155e+03
5.89292089e+02 9.05947844e+03
5.89295378e+02 9.12629480e+03
5.89298668e+02 8.93447040e+03
5.89301957e+02 9.28597027e+03
5.89305247e+02 1.00253424e+04
5.89308537e+02 9.52870349e+03
5.89311826e+02 9.28742335e+03
5.89315116e+02 8.87970649e+03
5.89318405e+02 9.02070818e+03
5.89321695e+02 8.55473078e+03
5.89324985e+02 8.16485008e+03
5.89328274e+02 7.81633793e+03
5.89331564e+02 8.14791309e+03
5.89334853e+02 8.40512323e+03
5.89338143e+02 8.90923696e+03
5.89341432e+02 9.18651336e+03
5.89344722e+02 8.88287440e+03
5.89348012e+02 8.87872136e+03
5.89351301e+02 9.44613976e+03
5.89354591e+02 9.69022037e+03
5.89357880e+02 9.92501111e+03
5.89361170e+02 9.95615480e+03
5.89364459e+02 1.02708162e+04
5.89367749e+02 1.01054041e+04
5.89371039e+02 1.03567585e+04
5.89374328e+02 1.03825779e+04
5.89377618e+02 1.03557808e+04
5.89380907e+02 1.02555796e+04
5.89384197e+02 1.00284699e+04
5.89387487e+02 1.03671122e+04
5.89390776e+02 1.02894379e+04
5.89394066e+02 1.01393434e+04
5.89397355e+02 9.62885258e+03
5.89400645e+02 9.29471207e+03
5.89403934e+02 9.11142268e+03
5.89407224e+02 9.27414110e+03
5.89410514e+02 9.53538726e+03
5.89413803e+02 1.04310747e+04
5.89417093e+02 1.03740146e+04
5.89420382e+02 1.00190506e+04
5.89423672e+02 1.01972505e+04
5.89426962e+02 1.05382954e+04
5.89430251e+02 1.03443676e+04
5.89433541e+02 1.06847263e+04
5.89436830e+02 1.05898132e+04
5.89440120e+02 1.02713854e+04
5.89443409e+02 1.06504142e+04
5.89446699e+02 1.05741314e+04
5.89449989e+02 1.06034915e+04
5.89453278e+02 1.06423776e+04
5.89456568e+02 1.04876178e+04
5.89459857e+02 1.01135245e+04
5.89463147e+02 1.01188662e+04
5.89466436e+02 9.74965995e+03
5.89469726e+02 9.46178841e+03
5.89473016e+02 9.35169806e+03
5.89476305e+02 9.79478049e+03
5.89479595e+02 1.02431870e+04
5.89482884e+02 1.03464652e+04
5.89486174e+02 1.04635421e+04
5.89489464e+02 1.00353545e+04
5.89492753e+02 1.01595497e+04
5.89496043e+02 9.45940696e+03
5.89499332e+02 8.91366258e+03
5.89502622e+02 8.80762762e+03
5.89505911e+02 8.54790394e+03
5.89509201e+02 7.46212956e+03
5.89512491e+02 5.90762350e+03
5.89515780e+02 5.82784243e+03
5.89519070e+02 5.91970321e+03
5.89522359e+02 6.72820499e+03
5.89525649e+02 8.10095478e+03
5.89528938e+02 9.48955297e+03
5.89532228e+02 9.96755911e+03
5.89535518e+02 1.06102390e+04
5.89538807e+02 1.08267992e+04
5.89542097e+02 1.02564177e+04
