Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.00461430146060593,6.139999999999992e+27,1.41e+27,4.639999999999993e+27,4e+25,5e+25,6.30000000000002e+27,6.070000000000019e+27,2.3e+26,0.0,2.252847167418002e+26,0.0
29561.555555555555,1.0035974065940536,6.369999999999991e+27,1.7399999999999993e+27,4.5599999999999926e+27,2e+25,5e+25,6.490000000000012e+27,6.330000000000011e+27,1.6e+26,0.0,2.2525838514568912e+26,0.0
29565.333333333332,2.002477254328369,6.299999999999989e+27,1.4699999999999997e+27,4.7299999999999906e+27,5.000000000000001e+25,5e+25,6.200000000000022e+27,6.000000000000022e+27,2e+26,0.0,2.251792734771208e+26,0.0
29569.11111111111,3.001149505202193,6.459999999999991e+27,1.6599999999999993e+27,4.7399999999999925e+27,1e+25,5e+25,6.560000000000011e+27,6.330000000000011e+27,2.2e+26,1e+25,2.250485706847659e+26,0.0
29572.916666666668,4.006850556154859,7.009999999999998e+27,1.6699999999999996e+27,5.279999999999999e+27,1e+25,5e+25,6.330000000000017e+27,6.140000000000017e+27,1.9e+26,0.0,2.2486171678942848e+26,0.0
29576.694444444445,5.004794303826202,6.699999999999993e+27,1.6899999999999995e+27,4.9199999999999946e+27,4e+25,5e+25,6.840000000000001e+27,6.640000000000002e+27,1.9e+26,1e+25,2.2462657162025778e+26,0.0
29580.472222222223,6.0022217199166334,6.439999999999997e+27,1.2900000000000004e+27,5.079999999999996e+27,2e+25,5e+25,6.620000000000012e+27,6.320000000000012e+27,2.8e+26,2e+25,2.243380839683466e+26,0.0
29584.277777777777,7.006356128182233,6.419999999999994e+27,1.5799999999999993e+27,4.7599999999999946e+27,3.0000000000000005e+25,5e+25,6.460000000000012e+27,6.320000000000012e+27,1.4e+26,0.0,2.2399728101985918e+26,0.0
29588.055555555555,8.002436129660055,6.439999999999989e+27,1.5900000000000007e+27,4.74999999999999e+27,5.000000000000001e+25,5e+25,6.410000000000016e+27,6.190000000000016e+27,2e+26,2e+25,2.2360501087426e+26,0.0
29591.86111111111,9.005008575085412,6.499999999999996e+27,1.5400000000000006e+27,4.8999999999999963e+27,1e+25,5e+25,6.010000000000028e+27,5.800000000000028e+27,2e+26,1e+25,2.2315944002795627e+26,0.0
29595.666666666668,10.006642529365308,6.429999999999995e+27,1.48e+27,4.8799999999999947e+27,2e+25,5e+25,6.670000000000005e+27,6.530000000000005e+27,1.3e+26,1e+25,2.2266494786157154e+26,0.0
29599.472222222223,11.007237573796374,6.259999999999989e+27,1.6599999999999996e+27,4.509999999999991e+27,4e+25,5e+25,6.300000000000017e+27,6.150000000000017e+27,1.5e+26,0.0,2.221179138678933e+26,0.0
29603.277777777777,12.006691809003314,6.149999999999992e+27,1.3500000000000004e+27,4.729999999999991e+27,2e+25,5e+25,6.330000000000016e+27,6.170000000000016e+27,1.5e+26,1e+25,2.2152223553610226e+26,0.0
29607.083333333332,13.004905970666186,6.51999999999999e+27,1.6600000000000004e+27,4.7799999999999896e+27,3.0000000000000005e+25,5e+25,6.340000000000015e+27,6.190000000000016e+27,1.4e+26,1e+25,2.2087869877188005e+26,0.0
29610.88888888889,14.001782392974746,6.119999999999993e+27,1.370000000000001e+27,4.6999999999999926e+27,0.0,5e+25,5.930000000000028e+27,5.790000000000028e+27,1.4e+26,0.0,2.201869008635679e+26,0.0
29614.722222222223,15.004480043655349,6.259999999999989e+27,1.5899999999999993e+27,4.60999999999999e+27,2e+25,4e+25,6.140000000000024e+27,5.930000000000024e+27,2.1e+26,0.0,2.194413616078356e+26,0.0
29618.555555555555,16.005624698960673,6.11999999999999e+27,1.54e+27,4.4999999999999906e+27,3.0000000000000005e+25,5e+25,6.230000000000018e+27,6.120000000000018e+27,1.1e+26,0.0,2.1864771303512075e+26,0.0
29622.38888888889,17.005112570625897,5.859999999999991e+27,1.3000000000000003e+27,4.4999999999999906e+27,1e+25,5e+25,5.640000000000039e+27,5.460000000000038e+27,1.6e+26,2e+25,2.17811306287052e+26,0.0
29626.222222222223,18.002854420590666,6.009999999999992e+27,1.5100000000000004e+27,4.429999999999991e+27,2e+25,5e+25,6.100000000000024e+27,5.910000000000024e+27,1.9e+26,0.0,2.1692802353534546e+26,0.0
29630.083333333332,19.005958291108982,5.689999999999992e+27,1.3600000000000004e+27,4.249999999999991e+27,3.0000000000000005e+25,5e+25,5.740000000000036e+27,5.530000000000036e+27,2.1e+26,0.0,2.1599174144365803e+26,0.0
29633.944444444445,20.007100124182216,5.999999999999992e+27,1.4600000000000008e+27,4.4599999999999907e+27,3.0000000000000005e+25,5e+25,5.850000000000031e+27,5.71000000000003e+27,1.4e+26,0.0,2.1501530217891854e+26,0.0
29637.805555555555,21.006181482522152,5.429999999999992e+27,1.2700000000000004e+27,4.089999999999992e+27,3.0000000000000005e+25,4e+25,5.520000000000042e+27,5.340000000000042e+27,1.8e+26,0.0,2.1399231769843557e+26,0.0
29641.666666666668,22.003113123267212,5.359999999999992e+27,1.0600000000000012e+27,4.249999999999991e+27,0.0,5e+25,5.610000000000038e+27,5.450000000000039e+27,1.5e+26,1e+25,2.129311048809374e+26,0.0
29645.555555555555,23.00495539270014,5.489999999999991e+27,1.3400000000000002e+27,4.089999999999992e+27,1e+25,5e+25,5.660000000000036e+27,5.510000000000037e+27,1.5e+26,0.0,2.1182136241518366e+26,0.0
29649.444444444445,24.004431951799234,5.359999999999993e+27,1.3300000000000008e+27,3.949999999999993e+27,3.0000000000000005e+25,5e+25,5.510000000000042e+27,5.310000000000043e+27,1.9e+26,1e+25,2.1066940518773795e+26,0.0
29653.333333333332,25.001460620993385,5.889999999999991e+27,1.4200000000000007e+27,4.379999999999991e+27,4e+25,5e+25,5.690000000000038e+27,5.490000000000037e+27,1.6e+26,4e+25,2.094810968827989e+26,0.0
29657.25,26.003049869047572,4.929999999999994e+27,1.2600000000000005e+27,3.6099999999999935e+27,1e+25,5e+25,5.620000000000037e+27,5.510000000000037e+27,1e+26,1e+25,2.0824545595462094e+26,0.0
29661.166666666668,27.001979854405363,5.169999999999993e+27,1.3800000000000006e+27,3.7399999999999933e+27,1e+25,4e+25,5.060000000000053e+27,4.9000000000000524e+27,1.4e+26,2e+25,2.069752948884086e+26,0.0
29665.11111111111,28.00522393386109,4.9399999999999945e+27,1.4399999999999998e+27,3.3999999999999945e+27,5.000000000000001e+25,5e+25,5.170000000000052e+27,5.050000000000051e+27,9e+25,3.0000000000000005e+25,2.056617293487417e+26,0.0
29669.055555555555,29.00560547573059,4.8399999999999954e+27,1.4400000000000004e+27,3.319999999999995e+27,3.0000000000000005e+25,5e+25,4.380000000000037e+27,4.250000000000037e+27,1.2e+26,1e+25,2.043115116870847e+26,0.0
29673.0,30.003044804707315,4.719999999999995e+27,1.34e+27,3.2899999999999946e+27,4e+25,5e+25,4.8500000000000473e+27,4.6900000000000473e+27,1.2e+26,4e+25,2.0293145730943044e+26,0.0
29676.972222222223,31.00445386953288,4.8199999999999944e+27,1.3200000000000002e+27,3.449999999999994e+27,0.0,5e+25,4.5900000000000406e+27,4.4000000000000404e+27,1.7e+26,2e+25,2.0150889382962138e+26,0.0
