TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
184,3.4151e+30,1.5431e+30,1.8185e+30,4.6500e+28,7.0300e+27,1.2250e+30,3.1815e+29,1.3594e+30,4.5902e+29,3.2690e+28,1.3810e+28,3.3300e+27,3.7000e+27,5.2502e+08,9.6908e+05,1.6915e+09,3.8232e-12,1.2103e+08,2.6187e+06,3.0213e+05,3.0192e+05,45.2,53.2,1.4,0.2,3.4136e+30,3.3669e+30,4.0280e+28,6.4400e+27,9.4932e+27,0.0000e+00,98.6,1.2,0.2
185,3.4071e+30,1.5389e+30,1.8165e+30,4.4580e+28,7.1300e+27,1.2224e+30,3.1648e+29,1.3652e+30,4.5127e+29,3.1830e+28,1.2750e+28,3.5300e+27,3.6000e+27,5.2316e+08,1.6609e+05,1.4312e+09,8.8988e-20,1.1621e+08,2.6533e+06,3.0237e+05,3.0213e+05,45.2,53.3,1.3,0.2,3.4086e+30,3.3620e+30,4.0340e+28,6.2600e+27,9.4518e+27,0.0000e+00,98.6,1.2,0.2
186,3.4367e+30,1.5456e+30,1.8357e+30,4.8430e+28,6.9700e+27,1.1978e+30,3.4783e+29,1.3286e+30,5.0712e+29,3.4710e+28,1.3720e+28,3.5200e+27,3.4500e+27,5.1867e+08,1.4736e+03,1.7880e+09,1.0189e-20,1.2699e+08,2.8007e+06,3.0267e+05,3.0237e+05,45.0,53.4,1.4,0.2,3.4345e+30,3.3875e+30,4.0360e+28,6.6500e+27,9.5052e+27,0.0000e+00,98.6,1.2,0.2
187,3.4507e+30,1.5472e+30,1.8484e+30,4.8070e+28,7.0000e+27,1.1959e+30,3.5137e+29,1.3291e+30,5.1934e+29,3.3880e+28,1.4190e+28,3.5500e+27,3.4500e+27,5.1590e+08,2.3029e+06,1.7104e+09,2.9880e-13,1.2319e+08,2.8525e+06,3.0301e+05,3.0267e+05,44.8,53.6,1.4,0.2,3.4512e+30,3.4046e+30,3.9650e+28,6.9800e+27,9.5017e+27,0.0000e+00,98.6,1.1,0.2
188,3.4494e+30,1.5483e+30,1.8469e+30,4.7050e+28,7.0900e+27,1.1987e+30,3.4966e+29,1.3487e+30,4.9818e+29,3.3010e+28,1.4040e+28,3.5500e+27,3.5400e+27,5.1553e+08,1.3612e+06,1.6001e+09,7.6194e-12,1.1813e+08,2.8573e+06,3.0339e+05,3.0301e+05,44.9,53.5,1.4,0.2,3.4493e+30,3.4017e+30,4.0610e+28,7.0000e+27,9.5324e+27,0.0000e+00,98.6,1.2,0.2
189,3.4637e+30,1.5471e+30,1.8627e+30,4.6820e+28,6.9900e+27,1.2027e+30,3.4445e+29,1.3733e+30,4.8942e+29,3.2190e+28,1.4630e+28,3.6000e+27,3.3900e+27,5.1581e+08,3.3088e+05,1.4897e+09,5.0441e-18,1.1421e+08,2.8925e+06,3.0382e+05,3.0339e+05,44.7,53.8,1.4,0.2,3.4649e+30,3.4180e+30,4.0490e+28,6.3400e+27,9.5363e+27,0.0000e+00,98.6,1.2,0.2
190,3.4606e+30,1.5469e+30,1.8589e+30,4.7730e+28,7.0700e+27,1.1808e+30,3.6611e+29,1.3317e+30,5.2722e+29,3.3280e+28,1.4450e+28,3.5500e+27,3.5200e+27,5.1640e+08,1.6547e+03,1.5754e+09,1.0042e-20,1.2624e+08,3.1372e+06,3.0429e+05,3.0382e+05,44.7,53.7,1.4,0.2,3.4600e+30,3.4118e+30,4.1370e+28,6.8600e+27,9.5747e+27,0.0000e+00,98.6,1.2,0.2
191,3.4819e+30,1.5463e+30,1.8807e+30,4.7760e+28,7.1200e+27,1.1700e+30,3.7630e+29,1.3290e+30,5.5173e+29,3.2840e+28,1.4920e+28,3.6500e+27,3.4700e+27,5.1715e+08,2.6201e+06,1.6576e+09,6.3674e-14,1.2323e+08,3.1846e+06,3.0481e+05,3.0429e+05,44.4,54.0,1.4,0.2,3.4813e+30,3.4338e+30,4.0590e+28,6.9300e+27,9.5861e+27,0.0000e+00,98.6,1.2,0.2
192,3.4664e+30,1.5478e+30,1.8629e+30,4.8580e+28,7.1500e+27,1.1786e+30,3.6923e+29,1.3422e+30,5.2075e+29,3.3600e+28,1.4980e+28,3.9400e+27,3.2100e+27,5.1696e+08,1.6368e+06,1.5768e+09,2.0397e-11,1.1903e+08,3.0081e+06,3.0537e+05,3.0481e+05,44.7,53.7,1.4,0.2,3.4673e+30,3.4192e+30,4.0660e+28,7.4200e+27,9.6323e+27,0.0000e+00,98.6,1.2,0.2
193,3.4473e+30,1.5379e+30,1.8564e+30,4.6020e+28,7.0200e+27,1.1729e+30,3.6498e+29,1.3519e+30,5.0450e+29,3.1180e+28,1.4840e+28,3.4300e+27,3.5900e+27,5.1692e+08,5.5600e+05,1.5962e+09,2.4902e-16,1.1516e+08,3.1352e+06,3.0598e+05,3.0537e+05,44.6,53.9,1.3,0.2,3.4470e+30,3.3993e+30,4.1310e+28,6.3700e+27,9.6512e+27,0.0000e+00,98.6,1.2,0.2
194,3.4634e+30,1.5402e+30,1.8678e+30,4.8420e+28,6.9800e+27,1.1587e+30,3.8147e+29,1.3250e+30,5.4271e+29,3.3030e+28,1.5390e+28,3.6200e+27,3.3600e+27,5.1717e+08,1.9635e+03,1.5731e+09,1.0004e-20,1.2617e+08,3.2341e+06,3.0663e+05,3.0598e+05,44.5,53.9,1.4,0.2,3.4631e+30,3.4161e+30,4.0050e+28,6.9500e+27,9.7051e+27,0.0000e+00,98.6,1.2,0.2
195,3.4646e+30,1.5403e+30,1.8686e+30,4.8610e+28,7.0200e+27,1.1470e+30,3.9331e+29,1.3095e+30,5.5913e+29,3.3220e+28,1.5390e+28,3.5900e+27,3.4300e+27,5.1785e+08,2.7236e+06,1.5184e+09,4.4529e-15,1.2420e+08,3.1408e+06,3.0733e+05,3.0664e+05,44.5,53.9,1.4,0.2,3.4648e+30,3.4188e+30,3.9300e+28,6.6800e+27,9.7316e+27,0.0000e+00,98.7,1.1,0.2
196,3.4568e+30,1.5327e+30,1.8682e+30,4.8750e+28,7.1300e+27,1.1445e+30,3.8821e+29,1.3230e+30,5.4521e+29,3.2710e+28,1.6040e+28,3.7600e+27,3.3700e+27,5.1822e+08,2.1742e+06,1.5896e+09,1.0733e-10,1.1976e+08,3.1549e+06,3.0807e+05,3.0733e+05,44.3,54.0,1.4,0.2,3.4566e+30,3.4114e+30,3.8540e+28,6.7500e+27,9.7616e+27,0.0000e+00,98.7,1.1,0.2
197,3.4220e+30,1.5291e+30,1.8400e+30,4.5800e+28,7.0800e+27,1.1517e+30,3.7746e+29,1.3244e+30,5.1568e+29,3.0780e+28,1.5020e+28,3.7000e+27,3.3800e+27,5.1844e+08,9.3197e+05,1.7127e+09,1.5547e-14,1.1518e+08,3.2011e+06,3.0886e+05,3.0808e+05,44.7,53.8,1.3,0.2,3.4239e+30,3.3770e+30,4.0140e+28,6.7100e+27,9.7953e+27,0.0000e+00,98.6,1.2,0.2
198,3.3964e+30,1.5115e+30,1.8306e+30,4.7100e+28,7.2100e+27,1.1289e+30,3.8259e+29,1.3110e+30,5.1960e+29,3.1090e+28,1.6010e+28,3.4900e+27,3.7200e+27,5.1945e+08,3.2829e+03,1.5300e+09,1.0177e-20,1.2535e+08,3.2358e+06,3.0969e+05,3.0886e+05,44.5,53.9,1.4,0.2,3.3952e+30,3.3486e+30,3.9720e+28,6.8000e+27,9.8325e+27,0.0000e+00,98.6,1.2,0.2
199,3.4022e+30,1.5124e+30,1.8343e+30,4.8480e+28,7.0500e+27,1.1046e+30,4.0775e+29,1.2663e+30,5.6801e+29,3.2210e+28,1.6270e+28,3.3600e+27,3.6900e+27,5.2101e+08,1.4982e+06,1.5928e+09,1.1257e-17,1.2389e+08,3.2577e+06,3.1057e+05,3.0969e+05,44.5,53.9,1.4,0.2,3.4020e+30,3.3561e+30,3.8580e+28,7.3500e+27,9.9059e+27,0.0000e+00,98.6,1.1,0.2
200,3.3622e+30,1.4930e+30,1.8147e+30,4.7350e+28,7.1700e+27,1.0975e+30,3.9548e+29,1.2704e+30,5.4436e+29,3.1610e+28,1.5740e+28,3.5700e+27,3.6000e+27,5.2174e+08,2.8402e+06,1.4783e+09,3.1003e-11,1.2084e+08,3.4112e+06,3.1149e+05,3.1057e+05,44.4,54.0,1.4,0.2,3.3632e+30,3.3168e+30,3.9050e+28,7.3900e+27,9.9180e+27,0.0000e+00,98.6,1.2,0.2
201,3.3508e+30,1.4960e+30,1.8008e+30,4.6950e+28,7.0800e+27,1.1089e+30,3.8707e+29,1.2814e+30,5.1942e+29,3.0830e+28,1.6120e+28,3.6400e+27,3.4400e+27,5.2480e+08,1.4923e+06,1.6065e+09,8.5055e-13,1.1718e+08,3.2844e+06,3.1245e+05,3.1149e+05,44.6,53.7,1.4,0.2,3.3524e+30,3.3061e+30,3.8910e+28,7.4000e+27,9.9992e+27,0.0000e+00,98.6,1.2,0.2
202,3.2939e+30,1.4816e+30,1.7597e+30,4.5590e+28,6.9800e+27,1.1070e+30,3.7455e+29,1.2691e+30,4.9058e+29,2.9930e+28,1.5660e+28,3.4100e+27,3.5700e+27,5.2630e+08,7.2139e+04,1.6336e+09,1.0958e-20,1.1395e+08,3.0805e+06,3.1346e+05,3.1246e+05,45.0,53.4,1.4,0.2,3.2941e+30,3.2495e+30,3.7680e+28,6.8800e+27,1.0018e+28,0.0000e+00,98.6,1.1,0.2
203,3.2773e+30,1.4671e+30,1.7549e+30,4.8180e+28,7.0500e+27,1.0637e+30,4.0339e+29,1.2020e+30,5.5298e+29,3.1640e+28,1.6540e+28,3.7200e+27,3.3300e+27,5.2805e+08,3.5130e+03,1.5879e+09,1.0314e-20,1.2750e+08,3.0949e+06,3.1451e+05,3.1346e+05,44.8,53.5,1.5,0.2,3.2781e+30,3.2331e+30,3.8120e+28,6.8200e+27,1.0107e+28,0.0000e+00,98.6,1.2,0.2
204,3.2304e+30,1.4514e+30,1.7253e+30,4.6710e+28,7.0600e+27,1.0576e+30,3.9384e+29,1.1931e+30,5.3213e+29,3.1200e+28,1.5510e+28,3.2500e+27,3.8100e+27,5.2955e+08,3.8497e+06,1.5557e+09,1.4567e-12,1.2303e+08,3.1977e+06,3.1561e+05,3.1452e+05,44.9,53.4,1.4,0.2,3.2305e+30,3.1857e+30,3.6990e+28,7.8500e+27,1.0133e+28,0.0000e+00,98.6,1.1,0.2
205,3.2199e+30,1.4475e+30,1.7207e+30,4.4660e+28,7.0300e+27,1.0617e+30,3.8581e+29,1.2121e+30,5.0863e+29,2.9790e+28,1.4870e+28,3.4000e+27,3.6300e+27,5.2706e+08,2.4039e+06,1.8813e+09,1.8185e-11,1.1838e+08,2.9295e+06,3.1675e+05,3.1561e+05,45.0,53.4,1.4,0.2,3.2205e+30,3.1765e+30,3.6220e+28,7.7900e+27,1.0230e+28,0.0000e+00,98.6,1.1,0.2
206,3.1746e+30,1.4320e+30,1.6930e+30,4.2620e+28,7.0200e+27,1.0584e+30,3.7359e+29,1.2150e+30,4.7796e+29,2.8130e+28,1.4490e+28,3.3800e+27,3.6400e+27,5.2709e+08,8.5007e+05,1.5119e+09,3.3208e-16,1.1550e+08,2.9386e+06,3.1793e+05,3.1675e+05,45.1,53.3,1.3,0.2,3.1752e+30,3.1316e+30,3.6230e+28,7.3300e+27,1.0262e+28,0.0000e+00,98.6,1.1,0.2
207,3.1359e+30,1.4200e+30,1.6642e+30,4.4620e+28,7.0400e+27,1.0385e+30,3.8145e+29,1.1711e+30,4.9318e+29,2.9250e+28,1.5370e+28,3.5200e+27,3.5200e+27,5.2730e+08,2.2149e+03,1.5530e+09,1.0117e-20,1.2556e+08,2.7340e+06,3.1916e+05,3.1794e+05,45.3,53.1,1.4,0.2,3.1364e+30,3.0928e+30,3.5610e+28,7.9400e+27,1.0332e+28,0.0000e+00,98.6,1.1,0.3
208,3.1030e+30,1.4062e+30,1.6455e+30,4.4310e+28,7.0600e+27,1.0199e+30,3.8633e+29,1.1339e+30,5.1158e+29,2.8990e+28,1.5320e+28,3.7400e+27,3.3200e+27,5.2981e+08,2.6005e+06,1.6304e+09,1.9135e-15,1.2397e+08,2.7548e+06,3.2043e+05,3.1916e+05,45.3,53.0,1.4,0.2,3.1041e+30,3.0600e+30,3.5870e+28,8.2800e+27,1.0406e+28,0.0000e+00,98.6,1.2,0.3
209,3.0405e+30,1.3865e+30,1.6045e+30,4.2440e+28,7.0700e+27,1.0125e+30,3.7402e+29,1.1247e+30,4.7976e+29,2.8040e+28,1.4400e+28,3.5800e+27,3.4900e+27,5.3032e+08,3.9735e+06,1.4450e+09,1.2593e-10,1.2039e+08,2.6346e+06,3.2174e+05,3.2043e+05,45.6,52.8,1.4,0.2,3.0412e+30,2.9994e+30,3.3570e+28,8.2400e+27,1.0448e+28,0.0000e+00,98.6,1.1,0.3
210,3.0182e+30,1.3768e+30,1.5918e+30,4.2670e+28,6.9400e+27,1.0137e+30,3.6305e+29,1.1331e+30,4.5873e+29,2.7710e+28,1.4960e+28,3.3500e+27,3.5900e+27,5.2682e+08,2.1533e+06,1.5630e+09,1.3770e-12,1.1679e+08,2.5485e+06,3.2310e+05,3.2174e+05,45.6,52.7,1.4,0.2,3.0194e+30,2.9774e+30,3.3750e+28,8.2500e+27,1.0565e+28,0.0000e+00,98.6,1.1,0.3
211,2.9334e+30,1.3471e+30,1.5389e+30,4.0410e+28,7.0300e+27,9.9968e+29,3.4743e+29,1.1127e+30,4.2621e+29,2.6490e+28,1.3920e+28,3.5900e+27,3.4400e+27,5.2699e+08,2.5518e+05,1.4800e+09,1.0293e-20,1.1272e+08,2.5646e+06,3.2449e+05,3.2310e+05,45.9,52.5,1.4,0.2,2.9351e+30,2.8945e+30,3.2920e+28,7.6700e+27,1.0577e+28,0.0000e+00,98.6,1.1,0.3
212,2.8949e+30,1.3377e+30,1.5072e+30,4.3050e+28,7.0300e+27,9.7304e+29,3.6463e+29,1.0529e+30,4.5432e+29,2.8620e+28,1.4430e+28,3.5000e+27,3.5300e+27,5.2852e+08,3.1993e+03,1.7136e+09,1.0137e-20,1.2904e+08,2.5265e+06,3.2594e+05,3.2450e+05,46.2,52.1,1.5,0.2,2.8942e+30,2.8529e+30,3.2490e+28,8.7900e+27,1.0702e+28,0.0000e+00,98.6,1.1,0.3
213,2.8324e+30,1.3167e+30,1.4667e+30,4.1990e+28,6.9200e+27,9.6324e+29,3.5348e+29,1.0328e+30,4.3397e+29,2.7870e+28,1.4120e+28,3.4100e+27,3.5100e+27,5.3257e+08,5.3305e+06,1.3005e+09,4.9502e-13,1.2480e+08,2.2953e+06,3.2742e+05,3.2594e+05,46.5,51.8,1.5,0.2,2.8329e+30,2.7922e+30,3.2480e+28,8.2900e+27,1.0756e+28,0.0000e+00,98.6,1.1,0.3
214,2.7993e+30,1.2995e+30,1.4529e+30,3.9710e+28,7.2100e+27,9.5422e+29,3.4526e+29,1.0316e+30,4.2130e+29,2.5860e+28,1.3850e+28,3.5600e+27,3.6500e+27,5.3615e+08,3.9035e+06,1.5662e+09,3.5485e-10,1.2040e+08,2.1899e+06,3.2894e+05,3.2742e+05,46.4,51.9,1.4,0.3,2.8004e+30,2.7594e+30,3.1880e+28,9.1300e+27,1.0851e+28,0.0000e+00,98.5,1.1,0.3
215,2.7528e+30,1.2824e+30,1.4259e+30,3.7520e+28,7.0300e+27,9.5228e+29,3.3010e+29,1.0213e+30,4.0459e+29,2.4120e+28,1.3400e+28,3.7200e+27,3.3100e+27,5.3755e+08,1.9422e+06,1.3940e+09,2.3828e-13,1.1616e+08,2.0562e+06,3.3052e+05,3.2895e+05,46.6,51.8,1.4,0.3,2.7540e+30,2.7143e+30,3.0880e+28,8.7900e+27,1.0951e+28,0.0000e+00,98.6,1.1,0.3
216,2.6823e+30,1.2518e+30,1.3855e+30,3.8010e+28,7.0200e+27,9.3538e+29,3.1642e+29,1.0092e+30,3.7628e+29,2.4480e+28,1.3530e+28,3.6100e+27,3.4100e+27,5.4061e+08,5.1166e+03,1.2915e+09,1.0528e-20,1.2720e+08,1.9673e+06,3.3213e+05,3.3052e+05,46.7,51.7,1.4,0.3,2.6829e+30,2.6445e+30,2.9560e+28,8.8300e+27,1.1015e+28,0.0000e+00,98.6,1.1,0.3
217,2.6619e+30,1.2432e+30,1.3722e+30,3.9340e+28,7.1000e+27,9.0757e+29,3.3564e+29,9.6495e+29,4.0727e+29,2.6260e+28,1.3080e+28,3.8300e+27,3.2700e+27,5.4258e+08,3.4922e+05,1.4736e+09,1.1114e-20,1.2695e+08,1.8645e+06,3.3377e+05,3.3213e+05,46.7,51.6,1.5,0.3,2.6638e+30,2.6248e+30,2.9390e+28,9.6100e+27,1.1081e+28,0.0000e+00,98.5,1.1,0.4
218,2.6071e+30,1.2317e+30,1.3304e+30,3.7920e+28,7.1300e+27,9.0635e+29,3.2538e+29,9.4907e+29,3.8129e+29,2.5060e+28,1.2860e+28,3.6600e+27,3.4700e+27,5.4816e+08,6.4120e+06,1.3254e+09,2.3069e-12,1.2454e+08,1.7681e+06,3.3547e+05,3.3378e+05,47.2,51.0,1.5,0.3,2.6053e+30,2.5662e+30,2.9550e+28,9.6300e+27,1.1190e+28,0.0000e+00,98.5,1.1,0.4
219,2.5512e+30,1.2132e+30,1.2951e+30,3.5910e+28,7.0300e+27,9.0266e+29,3.1051e+29,9.3578e+29,3.5935e+29,2.3730e+28,1.2180e+28,3.5900e+27,3.4400e+27,5.5126e+08,4.3459e+06,1.2646e+09,3.7465e-10,1.2142e+08,1.7299e+06,3.3720e+05,3.3547e+05,47.6,50.8,1.4,0.3,2.5525e+30,2.5145e+30,2.9030e+28,8.9600e+27,1.1303e+28,0.0000e+00,98.5,1.1,0.4
220,2.5095e+30,1.1910e+30,1.2772e+30,3.4290e+28,7.0100e+27,8.9439e+29,2.9659e+29,9.2999e+29,3.4719e+29,2.2170e+28,1.2120e+28,3.4600e+27,3.5500e+27,5.6092e+08,2.2318e+06,1.2553e+09,3.7971e-13,1.1712e+08,1.5746e+06,3.3898e+05,3.3721e+05,47.5,50.9,1.4,0.3,2.5106e+30,2.4732e+30,2.8050e+28,9.3400e+27,1.1379e+28,0.0000e+00,98.5,1.1,0.4
221,2.4392e+30,1.1738e+30,1.2247e+30,3.3620e+28,7.0400e+27,8.9036e+29,2.8347e+29,9.1159e+29,3.1314e+29,2.1650e+28,1.1970e+28,3.4600e+27,3.5800e+27,5.6291e+08,4.2381e+04,1.2312e+09,1.0103e-20,1.1308e+08,1.4630e+06,3.4079e+05,3.3898e+05,48.1,50.2,1.4,0.3,2.4402e+30,2.4028e+30,2.8650e+28,8.7700e+27,1.1457e+28,0.0000e+00,98.5,1.2,0.4
222,2.4231e+30,1.1601e+30,1.2201e+30,3.5890e+28,7.0000e+27,8.6090e+29,2.9923e+29,8.6891e+29,3.5119e+29,2.3960e+28,1.1930e+28,3.8200e+27,3.1800e+27,5.6905e+08,1.6935e+03,1.7679e+09,1.0025e-20,1.3144e+08,1.4210e+06,3.4265e+05,3.4080e+05,47.9,50.4,1.5,0.3,2.4237e+30,2.3859e+30,2.7670e+28,1.0150e+28,1.1580e+28,0.0000e+00,98.4,1.1,0.4
223,2.3726e+30,1.1379e+30,1.1927e+30,3.5000e+28,6.9700e+27,8.5450e+29,2.8341e+29,8.6734e+29,3.2535e+29,2.3450e+28,1.1550e+28,3.2400e+27,3.7300e+27,5.7622e+08,6.6287e+06,1.3886e+09,9.1092e-13,1.2712e+08,1.2797e+06,3.4455e+05,3.4265e+05,48.0,50.3,1.5,0.3,2.3736e+30,2.3361e+30,2.7010e+28,1.0440e+28,1.1707e+28,0.0000e+00,98.4,1.1,0.4
224,2.3034e+30,1.1213e+30,1.1434e+30,3.1760e+28,7.0100e+27,8.4471e+29,2.7655e+29,8.3797e+29,3.0542e+29,2.0930e+28,1.0830e+28,3.7200e+27,3.2900e+27,5.7852e+08,5.3431e+06,1.2998e+09,1.1210e-09,1.2193e+08,1.2774e+06,3.4648e+05,3.4455e+05,48.7,49.6,1.4,0.3,2.3038e+30,2.2673e+30,2.6270e+28,1.0290e+28,1.1751e+28,0.0000e+00,98.4,1.1,0.4
225,2.2718e+30,1.1063e+30,1.1272e+30,3.1090e+28,7.2200e+27,8.4220e+29,2.6410e+29,8.4037e+29,2.8686e+29,1.9970e+28,1.1120e+28,3.5700e+27,3.6500e+27,5.8115e+08,3.2110e+06,1.3820e+09,6.6052e-12,1.1803e+08,1.2419e+06,3.4845e+05,3.4648e+05,48.7,49.6,1.4,0.3,2.2723e+30,2.2359e+30,2.6290e+28,1.0150e+28,1.1884e+28,0.0000e+00,98.4,1.2,0.4
226,2.2367e+30,1.0895e+30,1.1094e+30,3.0810e+28,7.0400e+27,8.3870e+29,2.5079e+29,8.3290e+29,2.7648e+29,2.0470e+28,1.0340e+28,3.3500e+27,3.6900e+27,5.8233e+08,9.4927e+05,1.3180e+09,3.0544e-17,1.1419e+08,1.0948e+06,3.5047e+05,3.4846e+05,48.7,49.6,1.4,0.3,2.2364e+30,2.2005e+30,2.5430e+28,1.0500e+28,1.2021e+28,0.0000e+00,98.4,1.1,0.5
227,2.1770e+30,1.0669e+30,1.0727e+30,3.0280e+28,7.0800e+27,8.1609e+29,2.5082e+29,7.9490e+29,2.7780e+29,2.0010e+28,1.0270e+28,3.5600e+27,3.5200e+27,5.8583e+08,2.8110e+03,1.3434e+09,1.0062e-20,1.3380e+08,1.0842e+06,3.5252e+05,3.5047e+05,49.0,49.3,1.4,0.3,2.1772e+30,2.1420e+30,2.4670e+28,1.0560e+28,1.2116e+28,0.0000e+00,98.4,1.1,0.5
228,2.1401e+30,1.0508e+30,1.0510e+30,3.1290e+28,7.0300e+27,7.9865e+29,2.5210e+29,7.7199e+29,2.7904e+29,2.1320e+28,9.9700e+27,3.5400e+27,3.4900e+27,5.8734e+08,3.9993e+06,1.3561e+09,4.5620e-15,1.3099e+08,1.0147e+06,3.5461e+05,3.5253e+05,49.1,49.1,1.5,0.3,2.1419e+30,2.1055e+30,2.5400e+28,1.0950e+28,1.2213e+28,0.0000e+00,98.3,1.2,0.5
229,2.1308e+30,1.0412e+30,1.0538e+30,2.8700e+28,7.0500e+27,7.9945e+29,2.4177e+29,7.8020e+29,2.7358e+29,1.9460e+28,9.2400e+27,3.4000e+27,3.6500e+27,5.8736e+08,6.6177e+06,1.2976e+09,8.5652e-11,1.2725e+08,9.2550e+05,3.5674e+05,3.5461e+05,48.9,49.5,1.3,0.3,2.1312e+30,2.0956e+30,2.4800e+28,1.0820e+28,1.2360e+28,0.0000e+00,98.3,1.2,0.5
230,2.0856e+30,1.0216e+30,1.0298e+30,2.7110e+28,7.0300e+27,7.8985e+29,2.3178e+29,7.7703e+29,2.5279e+29,1.7570e+28,9.5400e+27,3.5400e+27,3.4900e+27,5.8517e+08,4.6778e+06,1.2608e+09,4.6364e-10,1.2259e+08,8.9824e+05,3.5891e+05,3.5675e+05,49.0,49.4,1.3,0.3,2.0852e+30,2.0515e+30,2.3040e+28,1.0620e+28,1.2463e+28,0.0000e+00,98.4,1.1,0.5
231,2.0220e+30,1.0042e+30,9.8453e+29,2.6070e+28,7.1300e+27,7.8299e+29,2.2124e+29,7.4954e+29,2.3499e+29,1.7340e+28,8.7300e+27,3.6500e+27,3.4800e+27,5.8249e+08,2.6351e+06,1.3362e+09,1.0533e-12,1.1944e+08,8.0388e+05,3.6111e+05,3.5891e+05,49.7,48.7,1.3,0.4,2.0232e+30,1.9884e+30,2.3780e+28,1.1030e+28,1.2568e+28,0.0000e+00,98.3,1.2,0.5
232,1.9876e+30,9.8667e+29,9.6923e+29,2.4710e+28,6.9700e+27,7.7569e+29,2.1098e+29,7.4590e+29,2.2333e+29,1.6210e+28,8.5000e+27,3.2900e+27,3.6800e+27,5.8564e+08,4.5134e+05,1.3313e+09,2.8181e-20,1.1493e+08,7.6250e+05,3.6334e+05,3.6112e+05,49.6,48.8,1.2,0.4,1.9881e+30,1.9546e+30,2.2970e+28,1.0580e+28,1.2674e+28,0.0000e+00,98.3,1.2,0.5
233,1.9721e+30,9.7686e+29,9.6126e+29,2.6920e+28,7.0800e+27,7.5744e+29,2.1942e+29,7.2438e+29,2.3688e+29,1.7870e+28,9.0500e+27,3.5500e+27,3.5300e+27,5.8957e+08,4.6833e+03,1.3029e+09,1.0033e-20,1.3450e+08,7.3225e+05,3.6562e+05,3.6335e+05,49.5,48.7,1.4,0.4,1.9723e+30,1.9375e+30,2.3090e+28,1.1770e+28,1.2833e+28,0.0000e+00,98.2,1.2,0.6
234,1.9394e+30,9.6096e+29,9.4533e+29,2.6180e+28,6.9500e+27,7.4913e+29,2.1183e+29,7.0946e+29,2.3587e+29,1.7510e+28,8.6700e+27,3.4200e+27,3.5300e+27,5.9398e+08,5.4059e+06,1.1371e+09,5.5876e-14,1.3035e+08,6.8687e+05,3.6793e+05,3.6563e+05,49.5,48.7,1.3,0.4,1.9397e+30,1.9051e+30,2.3250e+28,1.1270e+28,1.2945e+28,0.0000e+00,98.2,1.2,0.6
235,1.9039e+30,9.5194e+29,9.2013e+29,2.4760e+28,7.0600e+27,7.4933e+29,2.0261e+29,6.9888e+29,2.2125e+29,1.6780e+28,7.9800e+27,3.6100e+27,3.4500e+27,5.9961e+08,6.3399e+06,1.3498e+09,1.8937e-10,1.2519e+08,6.7021e+05,3.7028e+05,3.6794e+05,50.0,48.3,1.3,0.4,1.9040e+30,1.8694e+30,2.3130e+28,1.1490e+28,1.3110e+28,0.0000e+00,98.2,1.2,0.6
236,1.8670e+30,9.3632e+29,8.9999e+29,2.3710e+28,7.0200e+27,7.3996e+29,1.9636e+29,6.8599e+29,2.1400e+29,1.5820e+28,7.8900e+27,3.6200e+27,3.4000e+27,6.0362e+08,4.6337e+06,1.3313e+09,1.2710e-09,1.2106e+08,6.6329e+05,3.7267e+05,3.7029e+05,50.1,48.2,1.3,0.4,1.8684e+30,1.8350e+30,2.2150e+28,1.1210e+28,1.3227e+28,0.0000e+00,98.2,1.2,0.6
237,1.8279e+30,9.1858e+29,8.8032e+29,2.2040e+28,6.9100e+27,7.2998e+29,1.8860e+29,6.7288e+29,2.0744e+29,1.4210e+28,7.8300e+27,3.4600e+27,3.4500e+27,6.1146e+08,2.8390e+06,1.3147e+09,7.5239e-12,1.1706e+08,6.4918e+05,3.7508e+05,3.7268e+05,50.3,48.2,1.2,0.4,1.8276e+30,1.7941e+30,2.1840e+28,1.1640e+28,1.3345e+28,0.0000e+00,98.2,1.2,0.6
238,1.7958e+30,9.0247e+29,8.6371e+29,2.2570e+28,7.0200e+27,7.2353e+29,1.7894e+29,6.6903e+29,1.9468e+29,1.4740e+28,7.8300e+27,3.3100e+27,3.7100e+27,6.1450e+08,1.0024e+06,1.4164e+09,1.8293e-16,1.1346e+08,5.3486e+05,3.7753e+05,3.7509e+05,50.3,48.1,1.3,0.4,1.7957e+30,1.7622e+30,2.2140e+28,1.1410e+28,1.3464e+28,0.0000e+00,98.1,1.2,0.6
