# Wavelength Flux(MR)
5.89097364e+02 -5.20201697e+28
5.89100659e+02 -8.98065280e+27
5.89103954e+02 2.99589035e+28
5.89107249e+02 4.13548714e+28
5.89110544e+02 3.44719318e+28
5.89113839e+02 1.42578111e+28
5.89117135e+02 4.10247508e+27
5.89120430e+02 -5.10104645e+26
5.89123725e+02 -5.52410690e+27
5.89127020e+02 -1.79764540e+27
5.89130315e+02 9.82967175e+27
5.89133610e+02 1.61430038e+28
5.89136905e+02 1.16822055e+28
5.89140200e+02 1.03232875e+28
5.89143496e+02 6.05582626e+27
5.89146791e+02 3.41143540e+27
5.89150086e+02 6.19248676e+27
5.89153381e+02 4.03467744e+27
5.89156676e+02 8.11989588e+27
5.89159971e+02 9.35238832e+27
5.89163266e+02 4.26101872e+27
5.89166561e+02 7.35242360e+27
5.89169856e+02 7.55573041e+27
5.89173152e+02 1.49153261e+28
5.89176447e+02 1.65786966e+28
5.89179742e+02 1.37598732e+28
5.89183037e+02 1.03540152e+28
5.89186332e+02 5.06053277e+27
5.89189627e+02 7.07321875e+27
5.89192922e+02 3.24151052e+27
5.89196217e+02 4.35126117e+27
5.89199513e+02 5.05299094e+27
5.89202808e+02 -6.77089800e+26
5.89206103e+02 1.31678785e+27
5.89209398e+02 -3.76187924e+26
5.89212693e+02 -1.61254149e+27
5.89215988e+02 -1.46608081e+27
5.89219283e+02 -2.46041630e+27
5.89222578e+02 -7.97440710e+26
5.89225873e+02 1.27940634e+27
5.89229169e+02 3.27447116e+27
5.89232464e+02 4.70935071e+27
5.89235759e+02 -1.48655105e+27
5.89239054e+02 -9.65366065e+26
5.89242349e+02 3.16761440e+27
5.89245644e+02 6.80648056e+27
5.89248939e+02 2.63205357e+27
5.89252234e+02 -1.91257566e+26
5.89255530e+02 -1.17104312e+27
5.89258825e+02 3.87749948e+27
5.89262120e+02 7.87249982e+27
5.89265415e+02 2.16576064e+27
5.89268710e+02 2.02044350e+26
5.89272005e+02 -5.56734702e+27
5.89275300e+02 -1.38268983e+27
5.89278595e+02 -9.64301688e+26
5.89281890e+02 7.28590829e+26
5.89285186e+02 2.69237725e+27
5.89288481e+02 3.48422759e+27
5.89291776e+02 5.41807334e+27
5.89295071e+02 3.46818659e+27
5.89298366e+02 7.20757837e+27
5.89301661e+02 2.58600608e+27
5.89304956e+02 5.85773728e+26
5.89308251e+02 -5.60321839e+27
5.89311547e+02 9.54553539e+26
5.89314842e+02 1.00641009e+28
5.89318137e+02 5.95020173e+27
5.89321432e+02 -1.90327074e+27
5.89324727e+02 -6.11720612e+27
5.89328022e+02 -2.43912530e+27
5.89331317e+02 6.70923666e+27
5.89334612e+02 1.40776535e+28
5.89337907e+02 1.70668598e+28
5.89341203e+02 1.10843497e+28
