# Wavelength Flux(MR)
5.89097364e+02 -5.32078670e+28
5.89100659e+02 -1.64034890e+28
5.89103954e+02 2.31296349e+28
5.89107249e+02 3.94221367e+28
5.89110544e+02 3.27733160e+28
5.89113839e+02 1.99663112e+28
5.89117135e+02 9.92029362e+27
5.89120430e+02 2.68596248e+27
5.89123725e+02 1.53833261e+27
5.89127020e+02 5.91378776e+27
5.89130315e+02 9.38835213e+27
5.89133610e+02 1.20046771e+28
5.89136905e+02 1.25035433e+28
5.89140200e+02 9.87977586e+27
5.89143496e+02 9.52358977e+27
5.89146791e+02 4.86016348e+27
5.89150086e+02 3.59978465e+27
5.89153381e+02 2.27940927e+27
5.89156676e+02 5.99998980e+27
5.89159971e+02 7.69195983e+27
5.89163266e+02 7.80067656e+26
5.89166561e+02 -8.22889658e+26
5.89169856e+02 1.77594773e+26
5.89173152e+02 6.61791632e+27
5.89176447e+02 8.74234378e+27
5.89179742e+02 1.06184096e+28
5.89183037e+02 8.24638265e+27
5.89186332e+02 5.73158604e+27
5.89189627e+02 8.62814794e+27
5.89192922e+02 6.21781258e+27
5.89196217e+02 5.81763890e+27
5.89199513e+02 4.53648733e+27
5.89202808e+02 1.13278184e+27
5.89206103e+02 7.30124661e+27
5.89209398e+02 -1.61989283e+27
5.89212693e+02 -1.68647865e+27
5.89215988e+02 -3.56627285e+27
5.89219283e+02 4.46252098e+26
5.89222578e+02 -4.69868591e+26
5.89225873e+02 2.35954191e+27
5.89229169e+02 2.06280144e+27
5.89232464e+02 4.56764473e+27
5.89235759e+02 3.80310123e+27
5.89239054e+02 2.71866688e+27
5.89242349e+02 -2.65231160e+26
5.89245644e+02 2.46330863e+27
5.89248939e+02 3.33200433e+27
5.89252234e+02 1.70289762e+27
5.89255530e+02 7.20493803e+27
5.89258825e+02 2.88828817e+27
5.89262120e+02 3.91684939e+27
5.89265415e+02 7.72905352e+27
5.89268710e+02 2.98813516e+27
5.89272005e+02 2.23771368e+27
5.89275300e+02 -2.87300299e+27
5.89278595e+02 -1.52958907e+27
5.89281890e+02 2.74216451e+27
5.89285186e+02 6.48181309e+27
5.89288481e+02 8.25141616e+27
5.89291776e+02 6.42456056e+27
5.89295071e+02 5.95220175e+27
