Wavelength(nm) Intensity
5.89097364e+02 3.53125714e+03
5.89100659e+02 5.67905679e+03
5.89103954e+02 8.84873148e+03
5.89107249e+02 1.06069988e+04
5.89110544e+02 1.01353606e+04
5.89113839e+02 8.33516984e+03
5.89117135e+02 8.08890284e+03
5.89120430e+02 8.27567765e+03
5.89123725e+02 7.98853248e+03
5.89127020e+02 9.68228259e+03
5.89130315e+02 1.17600463e+04
5.89133610e+02 1.32066547e+04
5.89136905e+02 1.36407364e+04
5.89140200e+02 1.45498950e+04
5.89143496e+02 1.41347432e+04
5.89146791e+02 1.41253470e+04
5.89150086e+02 1.46987876e+04
5.89153381e+02 1.51792792e+04
5.89156676e+02 1.59067245e+04
5.89159971e+02 1.59268684e+04
5.89163266e+02 1.56697338e+04
5.89166561e+02 1.52071104e+04
5.89169856e+02 1.56482814e+04
5.89173152e+02 1.65146782e+04
5.89176447e+02 1.76414532e+04
5.89179742e+02 1.74533372e+04
5.89183037e+02 1.75813130e+04
5.89186332e+02 1.77436566e+04
5.89189627e+02 1.75272061e+04
5.89192922e+02 1.81103563e+04
5.89196217e+02 1.89788808e+04
5.89199513e+02 1.85488740e+04
5.89202808e+02 1.85130271e+04
5.89206103e+02 1.84360164e+04
5.89209398e+02 1.75735005e+04
5.89212693e+02 1.87325473e+04
5.89215988e+02 1.72196304e+04
5.89219283e+02 1.75683121e+04
5.89222578e+02 1.71904923e+04
5.89225873e+02 1.77899116e+04
5.89229169e+02 1.76508259e+04
5.89232464e+02 1.83859211e+04
5.89235759e+02 1.93624321e+04
5.89239054e+02 1.95197279e+04
5.89242349e+02 2.00963873e+04
5.89245644e+02 1.98059608e+04
5.89248939e+02 1.93784833e+04
5.89252234e+02 2.03185161e+04
5.89255530e+02 1.94753264e+04
5.89258825e+02 1.92295760e+04
5.89262120e+02 1.92951092e+04
5.89265415e+02 1.96841472e+04
5.89268710e+02 1.99781962e+04
5.89272005e+02 1.89805155e+04
5.89275300e+02 1.85575643e+04
5.89278595e+02 1.83917151e+04
5.89281890e+02 1.84853672e+04
5.89285186e+02 1.91521152e+04
5.89288481e+02 2.02377259e+04
5.89291776e+02 2.03778407e+04
5.89295071e+02 1.97873329e+04
5.89298366e+02 1.91476886e+04
5.89301661e+02 1.97160777e+04
5.89304956e+02 1.96167149e+04
5.89308251e+02 1.84008830e+04
5.89311547e+02 1.75195715e+04
5.89314842e+02 1.80034408e+04
5.89318137e+02 1.76220320e+04
5.89321432e+02 1.60632149e+04
5.89324727e+02 1.48982683e+04
5.89328022e+02 1.52052489e+04
5.89331317e+02 1.72734694e+04
5.89334612e+02 1.84573134e+04
5.89337907e+02 1.93907806e+04
5.89341203e+02 1.95758560e+04
5.89344498e+02 1.95555947e+04
5.89347793e+02 1.92103142e+04
5.89351088e+02 1.93236735e+04
5.89354383e+02 1.94719235e+04
5.89357678e+02 1.93835531e+04
5.89360973e+02 1.93843629e+04
5.89364268e+02 1.91168600e+04
5.89367564e+02 1.76481535e+04
5.89370859e+02 1.67918224e+04
5.89374154e+02 1.65227041e+04
5.89377449e+02 1.53568185e+04
5.89380744e+02 1.40728076e+04
5.89384039e+02 1.23505254e+04
5.89387334e+02 1.09354696e+04
5.89390629e+02 1.10737998e+04
5.89393924e+02 1.09521933e+04
5.89397220e+02 1.24923299e+04
5.89400515e+02 1.33367645e+04
5.89403810e+02 1.63265310e+04
5.89407105e+02 1.82149137e+04
5.89410400e+02 1.92939145e+04
5.89413695e+02 1.92738871e+04
5.89416990e+02 1.92198686e+04
5.89420285e+02 1.89760568e+04
5.89423581e+02 1.95102905e+04
5.89426876e+02 1.89670295e+04
5.89430171e+02 1.92629632e+04
5.89433466e+02 1.96627783e+04
5.89436761e+02 1.97581056e+04
5.89440056e+02 1.95169318e+04
5.89443351e+02 1.96228025e+04
5.89446646e+02 1.86478045e+04
5.89449941e+02 1.88867420e+04
5.89453237e+02 1.93913957e+04
5.89456532e+02 1.92414672e+04
5.89459827e+02 1.85067885e+04
5.89463122e+02 1.81900994e+04
5.89466417e+02 1.78205183e+04
5.89469712e+02 1.87015031e+04
5.89473007e+02 1.91291090e+04
5.89476302e+02 2.05030223e+04
5.89479598e+02 2.04379374e+04
5.89482893e+02 1.92456139e+04
5.89486188e+02 1.93401483e+04
5.89489483e+02 1.97443829e+04
5.89492778e+02 1.98910705e+04
5.89496073e+02 2.03289815e+04
5.89499368e+02 1.93038821e+04
5.89502663e+02 1.91071040e+04
5.89505959e+02 1.90735922e+04
5.89509254e+02 1.73609450e+04
5.89512549e+02 1.66346123e+04
5.89515844e+02 1.79697181e+04
5.89519139e+02 1.83328943e+04
5.89522434e+02 1.89028847e+04
5.89525729e+02 1.89816210e+04
5.89529024e+02 1.88056035e+04
5.89532319e+02 1.82777138e+04
5.89535615e+02 1.92533180e+04
5.89538910e+02 1.97730970e+04
5.89542205e+02 1.92017835e+04
5.89545500e+02 1.97988430e+04
5.89548795e+02 1.98029172e+04
5.89552090e+02 1.92726795e+04
5.89555385e+02 1.86188125e+04
5.89558680e+02 1.94354063e+04
5.89561976e+02 1.91017683e+04
5.89565271e+02 1.99777718e+04
5.89568566e+02 1.91823505e+04
5.89571861e+02 1.88113067e+04
5.89575156e+02 1.92429138e+04
5.89578451e+02 1.94214473e+04
5.89581746e+02 1.88436807e+04
5.89585041e+02 1.83594240e+04
5.89588336e+02 1.87531507e+04
5.89591632e+02 1.87879517e+04
5.89594927e+02 1.78622609e+04
5.89598222e+02 1.69644472e+04
5.89601517e+02 1.71980991e+04
5.89604812e+02 1.78814343e+04
5.89608107e+02 1.83220694e+04
5.89611402e+02 1.79348949e+04
5.89614697e+02 1.83792551e+04
5.89617993e+02 1.75659662e+04
5.89621288e+02 1.80971744e+04
5.89624583e+02 1.77601939e+04
5.89627878e+02 1.76032451e+04
5.89631173e+02 1.77729542e+04
5.89634468e+02 1.81001504e+04
5.89637763e+02 1.75945159e+04
5.89641058e+02 1.77878748e+04
5.89644353e+02 1.75113405e+04
5.89647649e+02 1.64005475e+04
5.89650944e+02 1.57752167e+04
5.89654239e+02 1.52597418e+04
5.89657534e+02 1.39202522e+04
5.89660829e+02 1.40845026e+04
5.89664124e+02 1.42317226e+04
5.89667419e+02 1.34653746e+04
5.89670714e+02 1.22917110e+04
5.89674010e+02 1.08719506e+04
5.89677305e+02 9.54371022e+03
5.89680600e+02 8.19681769e+03
5.89683895e+02 6.38231776e+03
5.89687190e+02 4.65485656e+03
5.89690485e+02 3.15101534e+03
5.89693780e+02 1.63864935e+03
5.89697075e+02 3.50122648e+03
5.89700370e+02 5.25104701e+03
5.89703666e+02 8.54534737e+03
5.89706961e+02 1.03509356e+04
5.89710256e+02 9.43380106e+03
