# Wavelength Flux(MR)
5.89097364e+02 -4.32866654e+28
5.89100659e+02 2.55780976e+28
5.89103954e+02 1.93140737e+28
5.89107249e+02 3.93085370e+28
5.89110544e+02 3.17487162e+28
5.89113839e+02 1.62722373e+28
5.89117135e+02 6.06864763e+27
5.89120430e+02 3.50113660e+27
5.89123725e+02 -1.46084012e+27
5.89127020e+02 5.65452043e+26
5.89130315e+02 1.03428338e+28
5.89133610e+02 1.43902830e+28
5.89136905e+02 1.29359525e+28
5.89140200e+02 6.44548947e+27
5.89143496e+02 4.74602511e+27
5.89146791e+02 3.47234325e+27
5.89150086e+02 1.44230603e+27
5.89153381e+02 3.29495346e+27
5.89156676e+02 2.73251311e+27
5.89159971e+02 1.59219856e+27
5.89163266e+02 3.76922921e+27
5.89166561e+02 1.50402269e+27
5.89169856e+02 7.89656352e+25
5.89173152e+02 8.02594140e+27
5.89176447e+02 1.09011830e+28
5.89179742e+02 1.10944555e+28
5.89183037e+02 7.24524004e+27
5.89186332e+02 6.65310761e+27
5.89189627e+02 3.88363121e+27
5.89192922e+02 3.33279820e+27
5.89196217e+02 5.09639832e+27
5.89199513e+02 2.59061680e+27
5.89202808e+02 4.03212737e+27
5.89206103e+02 4.03590630e+27
5.89209398e+02 -7.79110095e+26
5.89212693e+02 1.79617309e+26
5.89215988e+02 3.22698920e+27
5.89219283e+02 1.50086060e+26
5.89222578e+02 -6.80601844e+26
5.89225873e+02 -1.56024662e+26
5.89229169e+02 5.09593625e+27
5.89232464e+02 2.20090998e+27
5.89235759e+02 1.08888054e+27
5.89239054e+02 1.17363152e+27
5.89242349e+02 3.91585674e+27
5.89245644e+02 5.36054310e+27
5.89248939e+02 2.97695888e+27
5.89252234e+02 1.75158911e+27
5.89255530e+02 4.27409612e+27
5.89258825e+02 3.71558955e+27
5.89262120e+02 1.36884441e+27
5.89265415e+02 3.47210394e+27
5.89268710e+02 1.42456247e+27
5.89272005e+02 -1.22594061e+27
5.89275300e+02 -3.16494962e+27
5.89278595e+02 -1.86611528e+27
5.89281890e+02 5.50912057e+27
5.89285186e+02 4.78618304e+27
5.89288481e+02 4.16292952e+27
5.89291776e+02 3.48378247e+27
5.89295071e+02 2.35575909e+27
5.89298366e+02 4.80954749e+27
5.89301661e+02 7.36481484e+27
5.89304956e+02 3.20252299e+27
5.89308251e+02 -5.15735308e+25
5.89311547e+02 -2.38291552e+27
5.89314842e+02 2.17374816e+27
5.89318137e+02 4.53201879e+27
5.89321432e+02 2.87207193e+27
5.89324727e+02 -5.83081099e+27
5.89328022e+02 -8.02344724e+27
5.89331317e+02 2.79795870e+27
5.89334612e+02 1.32477529e+28
5.89337907e+02 1.34160141e+28
5.89341203e+02 8.58653330e+27
5.89344498e+02 8.45958772e+27
5.89347793e+02 4.61410227e+27
5.89351088e+02 2.43743399e+27
5.89354383e+02 8.55000607e+26
5.89357678e+02 4.87477759e+27
5.89360973e+02 5.91941215e+27
5.89364268e+02 3.08503439e+27
5.89367564e+02 1.36659411e+27
5.89370859e+02 1.37120227e+26
5.89374154e+02 2.44669485e+27
5.89377449e+02 1.43162468e+27
5.89380744e+02 -8.57782922e+26
5.89384039e+02 -4.08466279e+27
5.89387334e+02 -1.14476521e+28
5.89390629e+02 -1.07144146e+28
5.89393924e+02 -7.24017085e+27
5.89397220e+02 -5.02732226e+27
5.89400515e+02 1.11701813e+27
5.89403810e+02 3.45976843e+27
5.89407105e+02 1.06324547e+28
5.89410400e+02 1.17455906e+28
5.89413695e+02 3.57646695e+27
5.89416990e+02 4.04558620e+27
5.89420285e+02 -3.39549251e+27
5.89423581e+02 -2.21665775e+27
5.89426876e+02 -1.98385072e+27
5.89430171e+02 -2.57143581e+27
5.89433466e+02 2.31020116e+27
5.89436761e+02 -1.68259671e+27
5.89440056e+02 2.43748924e+27
5.89443351e+02 1.15341144e+27
5.89446646e+02 -2.89478404e+27
5.89449941e+02 -5.35202854e+26
