TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,7.7664e+29,1.6120e+29,6.0843e+29,1.8000e+26,6.8300e+27,8.8210e+28,7.2990e+28,3.0139e+29,3.0704e+29,6.0000e+25,1.2000e+26,3.3000e+27,3.5300e+27,2.2170e+28,1.5600e+27,3.2332e+08,2.5511e+06,1.9384e+09,1.5892e-06,8.1583e+05,1.2382e+04,6.6297e+05,6.6229e+05,20.8,78.3,0.0,0.9,7.7633e+29,7.5620e+29,1.9930e+28,2.0000e+26,2.4655e+28,0.0000e+00,97.4,2.6,0.0
11,7.9612e+29,1.6417e+29,6.2495e+29,2.2000e+26,6.7800e+27,8.9000e+28,7.5170e+28,3.0294e+29,3.2201e+29,1.0000e+26,1.2000e+26,3.3700e+27,3.4100e+27,2.2830e+28,1.2800e+27,3.1887e+08,1.9282e+06,1.6599e+09,1.3775e-06,7.9728e+05,9.3246e+03,6.6228e+05,6.6154e+05,20.6,78.5,0.0,0.9,7.9543e+29,7.7508e+29,2.0050e+28,3.0000e+26,2.4572e+28,0.0000e+00,97.4,2.5,0.0
12,7.9388e+29,1.6234e+29,6.2469e+29,1.3000e+26,6.7200e+27,8.7480e+28,7.4860e+28,3.0864e+29,3.1605e+29,8.0000e+25,5.0000e+25,3.5300e+27,3.1900e+27,2.1900e+28,1.1200e+27,3.1410e+08,3.2459e+06,1.5505e+09,1.1983e-06,6.8995e+05,8.7943e+03,6.6153e+05,6.6073e+05,20.4,78.7,0.0,0.8,7.9342e+29,7.7427e+29,1.8860e+28,2.9000e+26,2.4481e+28,0.0000e+00,97.6,2.4,0.0
13,7.8673e+29,1.6322e+29,6.1661e+29,1.5000e+26,6.7500e+27,8.8330e+28,7.4890e+28,3.0804e+29,3.0857e+29,4.0000e+25,1.1000e+26,3.4000e+27,3.3500e+27,2.2180e+28,1.1100e+27,3.0987e+08,2.3783e+06,1.6168e+09,1.0468e-06,8.0608e+05,1.0488e+04,6.6072e+05,6.5985e+05,20.7,78.4,0.0,0.9,7.8921e+29,7.6946e+29,1.9350e+28,4.0000e+26,2.4383e+28,0.0000e+00,97.5,2.5,0.1
14,7.6269e+29,1.5974e+29,5.9594e+29,1.6000e+26,6.8500e+27,8.5660e+28,7.4080e+28,2.9406e+29,3.0188e+29,7.0000e+25,9.0000e+25,3.4300e+27,3.4200e+27,2.1350e+28,1.4700e+27,3.0531e+08,1.8563e+06,2.0454e+09,9.1813e-07,7.9632e+05,9.3168e+03,6.5985e+05,6.5891e+05,20.9,78.1,0.0,0.9,7.6219e+29,7.4271e+29,1.9010e+28,4.7000e+26,2.4456e+28,0.0000e+00,97.4,2.5,0.1
15,7.6115e+29,1.6080e+29,5.9344e+29,1.8000e+26,6.7300e+27,8.6570e+28,7.4230e+28,2.9717e+29,2.9627e+29,7.0000e+25,1.1000e+26,3.3200e+27,3.4100e+27,2.0910e+28,1.4500e+27,3.0084e+08,1.3847e+06,1.7108e+09,8.0997e-07,7.9716e+05,7.4054e+03,6.5891e+05,6.5791e+05,21.1,78.0,0.0,0.9,7.6107e+29,7.4246e+29,1.8160e+28,4.5000e+26,2.4343e+28,0.0000e+00,97.6,2.4,0.1
16,7.5581e+29,1.5814e+29,5.9070e+29,2.2000e+26,6.7500e+27,8.6150e+28,7.1990e+28,3.0294e+29,2.8776e+29,1.3000e+26,9.0000e+25,3.4500e+27,3.3000e+27,2.0590e+28,1.3100e+27,2.9607e+08,2.1977e+06,1.4515e+09,7.1921e-07,8.6028e+05,8.7692e+03,6.5790e+05,6.5685e+05,20.9,78.2,0.0,0.9,7.5756e+29,7.3856e+29,1.8510e+28,4.9000e+26,2.4223e+28,0.0000e+00,97.5,2.4,0.1
17,7.3473e+29,1.5787e+29,5.6991e+29,1.7000e+26,6.7800e+27,8.5800e+28,7.2070e+28,2.9064e+29,2.7927e+29,1.2000e+26,5.0000e+25,3.5000e+27,3.2800e+27,2.0230e+28,1.3100e+27,2.9143e+08,2.0358e+06,1.6584e+09,6.4326e-07,7.9941e+05,7.8445e+03,6.5684e+05,6.5572e+05,21.5,77.6,0.0,0.9,7.3332e+29,7.1532e+29,1.7320e+28,6.8000e+26,2.4097e+28,0.0000e+00,97.5,2.4,0.1
18,7.4417e+29,1.5515e+29,5.8201e+29,1.4000e+26,6.8700e+27,8.4720e+28,7.0430e+28,2.9157e+29,2.9044e+29,1.0000e+26,4.0000e+25,3.3800e+27,3.4900e+27,2.0050e+28,1.0600e+27,2.8733e+08,2.6393e+06,1.5275e+09,5.7956e-07,8.0505e+05,8.8305e+03,6.5572e+05,6.5454e+05,20.8,78.2,0.0,0.9,7.4569e+29,7.2822e+29,1.6840e+28,6.3000e+26,2.4138e+28,0.0000e+00,97.7,2.3,0.1
19,7.3126e+29,1.5400e+29,5.7023e+29,2.1000e+26,6.8200e+27,8.2980e+28,7.1020e+28,2.8271e+29,2.8752e+29,9.0000e+25,1.2000e+26,3.3400e+27,3.4800e+27,1.9100e+28,1.3500e+27,2.8333e+08,2.0450e+06,1.4781e+09,5.2682e-07,7.7700e+05,5.2349e+03,6.5453e+05,6.5329e+05,21.1,78.0,0.0,0.9,7.3217e+29,7.1465e+29,1.6730e+28,7.9000e+26,2.3997e+28,0.0000e+00,97.6,2.3,0.1
20,7.1025e+29,1.5138e+29,5.5193e+29,1.3000e+26,6.8100e+27,8.0850e+28,7.0530e+28,2.7789e+29,2.7404e+29,5.0000e+25,8.0000e+25,3.7000e+27,3.1100e+27,1.8780e+28,1.2900e+27,2.8024e+08,2.1295e+06,1.5214e+09,4.8349e-07,7.6875e+05,7.0159e+03,6.5328e+05,6.5198e+05,21.3,77.7,0.0,1.0,7.1104e+29,6.9389e+29,1.6250e+28,9.0000e+26,2.3850e+28,0.0000e+00,97.6,2.3,0.1
21,6.7640e+29,1.4521e+29,5.2419e+29,2.1000e+26,6.7900e+27,7.7290e+28,6.7920e+28,2.6204e+29,2.6215e+29,1.3000e+26,8.0000e+25,3.5600e+27,3.2300e+27,1.8430e+28,9.1000e+26,2.7730e+08,2.4111e+06,1.6357e+09,4.4834e-07,7.7054e+05,8.7308e+03,6.5197e+05,6.5062e+05,21.5,77.5,0.0,1.0,6.7739e+29,6.6031e+29,1.6020e+28,1.0600e+27,2.3697e+28,0.0000e+00,97.5,2.4,0.2
22,6.6779e+29,1.4418e+29,5.1662e+29,1.3000e+26,6.8600e+27,7.6460e+28,6.7720e+28,2.5927e+29,2.5735e+29,4.0000e+25,9.0000e+25,3.2700e+27,3.5900e+27,1.7710e+28,1.0500e+27,2.7364e+08,1.8040e+06,1.4886e+09,4.2015e-07,7.9686e+05,5.9914e+03,6.5061e+05,6.4919e+05,21.6,77.4,0.0,1.0,6.6774e+29,6.5130e+29,1.5280e+28,1.1600e+27,2.3707e+28,0.0000e+00,97.5,2.3,0.2
23,6.6551e+29,1.4772e+29,5.1095e+29,1.1000e+26,6.7300e+27,7.8840e+28,6.8880e+28,2.6080e+29,2.5015e+29,6.0000e+25,5.0000e+25,3.4400e+27,3.2900e+27,1.8230e+28,1.0500e+27,2.7007e+08,2.3765e+06,1.4131e+09,3.9840e-07,7.6460e+05,6.9488e+03,6.4918e+05,6.4771e+05,22.2,76.8,0.0,1.0,6.6541e+29,6.4868e+29,1.5620e+28,1.1100e+27,2.3541e+28,0.0000e+00,97.5,2.3,0.2
24,6.5938e+29,1.4742e+29,5.0503e+29,1.8000e+26,6.7500e+27,7.9770e+28,6.7650e+28,2.5395e+29,2.5108e+29,9.0000e+25,9.0000e+25,3.2600e+27,3.4900e+27,1.8840e+28,1.2600e+27,2.6623e+08,2.1930e+06,1.3485e+09,3.8250e-07,7.3925e+05,7.0252e+03,6.4770e+05,6.4618e+05,22.4,76.6,0.0,1.0,6.5949e+29,6.4317e+29,1.5050e+28,1.2700e+27,2.3369e+28,0.0000e+00,97.5,2.3,0.2
25,6.4878e+29,1.4596e+29,4.9597e+29,1.0000e+26,6.7500e+27,7.8040e+28,6.7920e+28,2.5361e+29,2.4236e+29,6.0000e+25,4.0000e+25,3.3800e+27,3.3700e+27,1.8130e+28,1.0800e+27,2.6275e+08,2.7196e+06,1.9639e+09,3.7192e-07,7.3663e+05,6.4167e+03,6.4616e+05,6.4457e+05,22.5,76.4,0.0,1.0,6.5007e+29,6.3396e+29,1.4600e+28,1.5100e+27,2.3357e+28,0.0000e+00,97.5,2.2,0.2
26,6.3895e+29,1.4282e+29,4.8914e+29,1.6000e+26,6.8300e+27,7.7060e+28,6.5760e+28,2.4059e+29,2.4855e+29,9.0000e+25,7.0000e+25,3.2500e+27,3.5800e+27,1.7930e+28,1.5100e+27,2.5971e+08,2.0474e+06,1.6075e+09,3.6659e-07,7.4898e+05,6.9625e+03,6.4456e+05,6.4292e+05,22.4,76.6,0.0,1.1,6.3973e+29,6.2378e+29,1.4180e+28,1.7700e+27,2.3172e+28,0.0000e+00,97.5,2.2,0.3
27,6.1087e+29,1.4069e+29,4.6324e+29,1.4000e+26,6.8000e+27,7.5210e+28,6.5480e+28,2.3241e+29,2.3083e+29,5.0000e+25,9.0000e+25,3.3600e+27,3.4400e+27,1.8700e+28,8.2000e+26,2.5703e+08,1.4272e+06,1.2643e+09,3.6584e-07,7.7388e+05,5.0507e+03,6.4291e+05,6.4121e+05,23.0,75.8,0.0,1.1,6.1166e+29,5.9651e+29,1.3380e+28,1.7700e+27,2.3144e+28,0.0000e+00,97.5,2.2,0.3
28,6.0249e+29,1.3583e+29,4.5965e+29,1.5000e+26,6.8600e+27,7.3430e+28,6.2400e+28,2.2896e+29,2.3069e+29,1.1000e+26,4.0000e+25,3.3000e+27,3.5600e+27,1.7690e+28,1.1700e+27,2.5364e+08,2.4867e+06,1.4800e+09,3.6644e-07,6.9819e+05,6.2281e+03,6.4120e+05,6.3944e+05,22.5,76.3,0.0,1.1,6.0418e+29,5.8961e+29,1.2810e+28,1.7600e+27,2.2947e+28,0.0000e+00,97.6,2.1,0.3
29,5.6842e+29,1.3310e+29,4.2838e+29,1.2000e+26,6.8200e+27,7.0490e+28,6.2610e+28,2.1327e+29,2.1511e+29,6.0000e+25,6.0000e+25,3.3200e+27,3.5000e+27,1.6990e+28,1.1200e+27,2.5065e+08,1.6686e+06,1.4748e+09,3.7166e-07,6.8588e+05,5.9034e+03,6.3943e+05,6.3763e+05,23.4,75.4,0.0,1.2,5.6851e+29,5.5487e+29,1.1840e+28,1.8000e+27,2.2746e+28,0.0000e+00,97.6,2.1,0.3
30,5.5427e+29,1.3490e+29,4.1238e+29,1.5000e+26,6.8400e+27,7.0970e+28,6.3930e+28,2.0297e+29,2.0941e+29,7.0000e+25,8.0000e+25,3.5200e+27,3.3200e+27,1.8650e+28,1.0700e+27,2.4806e+08,1.2855e+06,1.4539e+09,3.8253e-07,7.7482e+05,6.6038e+03,6.3761e+05,6.3575e+05,24.3,74.4,0.0,1.2,5.5465e+29,5.4056e+29,1.2080e+28,2.0100e+27,2.2698e+28,0.0000e+00,97.5,2.2,0.4
31,5.5243e+29,1.3205e+29,4.1354e+29,1.1000e+26,6.7300e+27,7.1030e+28,6.1020e+28,2.0666e+29,2.0688e+29,4.0000e+25,7.0000e+25,3.1500e+27,3.5800e+27,1.7770e+28,1.1300e+27,2.4503e+08,1.2971e+06,1.4550e+09,3.9975e-07,7.0865e+05,6.5436e+03,6.3574e+05,6.3383e+05,23.9,74.9,0.0,1.2,5.5303e+29,5.3945e+29,1.1280e+28,2.3000e+27,2.2485e+28,0.0000e+00,97.5,2.0,0.4
32,5.4110e+29,1.2914e+29,4.0505e+29,1.3000e+26,6.7800e+27,6.8510e+28,6.0630e+28,1.9994e+29,2.0511e+29,7.0000e+25,6.0000e+25,3.4400e+27,3.3400e+27,1.7630e+28,1.0600e+27,2.4213e+08,1.0520e+06,1.2208e+09,4.2413e-07,6.8235e+05,6.0201e+03,6.3382e+05,6.3185e+05,23.9,74.9,0.0,1.3,5.4125e+29,5.2779e+29,1.0920e+28,2.5400e+27,2.2423e+28,0.0000e+00,97.5,2.0,0.5
33,5.2842e+29,1.2987e+29,3.9166e+29,1.4000e+26,6.7500e+27,6.8530e+28,6.1340e+28,1.9347e+29,1.9819e+29,9.0000e+25,5.0000e+25,3.6000e+27,3.1500e+27,1.8030e+28,1.1500e+27,2.4012e+08,1.5026e+06,1.4235e+09,4.5705e-07,6.8846e+05,5.2001e+03,6.3184e+05,6.2983e+05,24.6,74.1,0.0,1.3,5.2944e+29,5.1587e+29,1.0860e+28,2.7100e+27,2.2200e+28,0.0000e+00,97.4,2.1,0.5
34,5.2277e+29,1.2871e+29,3.8705e+29,1.3000e+26,6.8800e+27,6.7890e+28,6.0820e+28,1.9588e+29,1.9117e+29,9.0000e+25,4.0000e+25,3.5400e+27,3.3400e+27,1.7440e+28,9.8000e+26,2.3805e+08,1.3655e+06,1.4051e+09,5.0004e-07,7.4981e+05,3.8824e+03,6.2981e+05,6.2775e+05,24.6,74.0,0.0,1.3,5.2406e+29,5.1115e+29,1.0530e+28,2.3800e+27,2.2125e+28,0.0000e+00,97.5,2.0,0.5
35,4.9390e+29,1.2440e+29,3.6256e+29,9.0000e+25,6.8500e+27,6.5030e+28,5.9370e+28,1.7746e+29,1.8510e+29,5.0000e+25,4.0000e+25,3.4200e+27,3.4300e+27,1.7570e+28,1.0900e+27,2.3565e+08,1.3098e+06,1.4697e+09,5.5571e-07,7.3411e+05,5.4974e+03,6.2773e+05,6.2563e+05,25.2,73.4,0.0,1.4,4.9435e+29,4.8144e+29,1.0240e+28,2.6700e+27,2.1892e+28,0.0000e+00,97.4,2.1,0.5
36,4.9149e+29,1.2314e+29,3.6140e+29,1.4000e+26,6.8100e+27,6.3710e+28,5.9430e+28,1.7257e+29,1.8883e+29,5.0000e+25,9.0000e+25,3.2700e+27,3.5400e+27,1.7100e+28,1.3200e+27,2.3318e+08,1.3250e+06,1.2878e+09,6.2675e-07,7.1558e+05,3.9623e+03,6.2561e+05,6.2345e+05,25.1,73.5,0.0,1.4,4.9134e+29,4.7848e+29,1.0140e+28,2.7200e+27,2.1804e+28,0.0000e+00,97.4,2.1,0.6
37,4.8155e+29,1.2237e+29,3.5223e+29,1.6000e+26,6.7900e+27,6.2480e+28,5.9890e+28,1.6915e+29,1.8308e+29,8.0000e+25,8.0000e+25,3.5000e+27,3.2900e+27,1.6450e+28,9.7000e+26,2.3081e+08,1.6133e+06,1.2764e+09,7.1775e-07,6.4522e+05,5.2921e+03,6.2343e+05,6.2123e+05,25.4,73.1,0.0,1.4,4.8218e+29,4.6932e+29,9.9100e+27,2.9500e+27,2.1562e+28,0.0000e+00,97.3,2.1,0.6
38,4.7210e+29,1.2006e+29,3.4504e+29,1.5000e+26,6.8500e+27,6.2100e+28,5.7960e+28,1.6761e+29,1.7743e+29,8.0000e+25,7.0000e+25,3.5400e+27,3.3100e+27,1.7160e+28,1.2000e+27,2.2856e+08,1.4489e+06,1.3473e+09,8.3352e-07,5.8113e+05,4.3899e+03,6.2121e+05,6.1896e+05,25.4,73.1,0.0,1.5,4.7233e+29,4.5973e+29,9.6200e+27,2.9800e+27,2.1463e+28,0.0000e+00,97.3,2.0,0.6
39,4.6689e+29,1.1691e+29,3.4307e+29,7.0000e+25,6.8400e+27,6.1080e+28,5.5830e+28,1.6969e+29,1.7338e+29,1.0000e+25,6.0000e+25,3.4700e+27,3.3700e+27,1.6340e+28,1.0500e+27,2.2671e+08,1.3005e+06,1.2625e+09,9.8226e-07,5.6954e+05,4.5034e+03,6.1895e+05,6.1665e+05,25.0,73.5,0.0,1.5,4.6697e+29,4.5556e+29,8.5100e+27,2.9000e+27,2.1213e+28,0.0000e+00,97.6,1.8,0.6
40,4.5567e+29,1.1694e+29,3.3187e+29,1.4000e+26,6.7200e+27,6.0590e+28,5.6350e+28,1.6393e+29,1.6794e+29,9.0000e+25,5.0000e+25,3.3600e+27,3.3600e+27,1.7220e+28,1.0700e+27,2.2556e+08,1.0789e+06,1.1663e+09,1.1725e-06,6.2122e+05,2.8170e+03,6.1664e+05,6.1430e+05,25.7,72.8,0.0,1.5,4.5686e+29,4.4569e+29,8.1400e+27,3.0300e+27,2.1102e+28,0.0000e+00,97.6,1.8,0.7
41,4.3071e+29,1.1425e+29,3.0943e+29,1.4000e+26,6.8900e+27,5.8760e+28,5.5490e+28,1.4619e+29,1.6324e+29,8.0000e+25,6.0000e+25,3.6400e+27,3.2500e+27,1.6800e+28,1.1300e+27,2.2359e+08,9.5445e+05,1.1675e+09,1.4188e-06,6.7629e+05,3.4802e+03,6.1428e+05,6.1189e+05,26.5,71.8,0.0,1.6,4.3087e+29,4.1983e+29,7.8600e+27,3.1800e+27,2.0985e+28,0.0000e+00,97.4,1.8,0.7
42,4.2893e+29,1.1379e+29,3.0827e+29,1.1000e+26,6.7600e+27,5.8020e+28,5.5770e+28,1.4745e+29,1.6082e+29,1.0000e+25,1.0000e+26,3.3600e+27,3.4000e+27,1.7440e+28,1.2000e+27,2.2178e+08,1.1562e+06,1.2568e+09,1.4087e-06,5.4506e+05,3.7437e+03,6.1187e+05,6.0945e+05,26.5,71.9,0.0,1.6,4.2938e+29,4.1827e+29,7.9600e+27,3.1500e+27,2.0722e+28,0.0000e+00,97.4,1.9,0.7
43,4.3448e+29,1.1502e+29,3.1245e+29,1.2000e+26,6.8900e+27,5.9360e+28,5.5660e+28,1.5811e+29,1.5434e+29,7.0000e+25,5.0000e+25,3.4900e+27,3.4000e+27,1.7550e+28,1.1700e+27,2.2100e+08,1.3661e+06,1.1370e+09,1.0479e-06,5.9609e+05,4.6725e+03,6.0943e+05,6.0696e+05,26.5,71.9,0.0,1.6,4.3503e+29,4.2481e+29,7.2400e+27,2.9800e+27,2.0595e+28,0.0000e+00,97.7,1.7,0.7
44,4.1279e+29,1.1367e+29,2.9189e+29,1.9000e+26,7.0400e+27,5.9200e+28,5.4470e+28,1.4551e+29,1.4638e+29,1.1000e+26,8.0000e+25,3.6500e+27,3.3900e+27,1.7700e+28,8.8000e+26,2.1979e+08,1.0328e+06,1.2162e+09,7.6072e-07,5.2034e+05,4.6889e+03,6.0695e+05,6.0445e+05,27.5,70.7,0.0,1.7,4.1275e+29,4.0207e+29,7.6200e+27,3.0600e+27,2.0327e+28,0.0000e+00,97.4,1.8,0.7
45,4.1903e+29,1.1204e+29,2.9997e+29,1.7000e+26,6.8500e+27,5.9210e+28,5.2830e+28,1.5040e+29,1.4957e+29,9.0000e+25,8.0000e+25,3.4100e+27,3.4400e+27,1.7760e+28,1.2200e+27,2.1911e+08,1.0128e+06,1.2546e+09,5.3653e-07,4.3587e+05,3.1671e+03,6.0443e+05,6.0189e+05,26.7,71.6,0.0,1.6,4.1930e+29,4.0878e+29,7.4700e+27,3.0500e+27,2.0190e+28,0.0000e+00,97.5,1.8,0.7
46,4.1247e+29,1.1330e+29,2.9214e+29,1.4000e+26,6.8900e+27,5.9220e+28,5.4080e+28,1.4550e+29,1.4664e+29,8.0000e+25,6.0000e+25,3.3400e+27,3.5500e+27,1.7920e+28,6.9000e+26,2.1830e+08,1.3357e+06,1.3828e+09,3.6658e-07,4.6054e+05,4.6016e+03,6.0187e+05,5.9928e+05,27.5,70.8,0.0,1.7,4.1303e+29,4.0235e+29,7.3700e+27,3.3100e+27,2.0048e+28,0.0000e+00,97.4,1.8,0.8
47,4.0464e+29,1.1105e+29,2.8671e+29,8.0000e+25,6.8000e+27,5.8550e+28,5.2500e+28,1.4043e+29,1.4628e+29,3.0000e+25,5.0000e+25,3.3900e+27,3.4100e+27,1.7570e+28,9.3000e+26,2.1783e+08,1.0818e+06,1.1890e+09,2.4181e-07,4.9655e+05,2.7466e+03,5.9926e+05,5.9664e+05,27.4,70.9,0.0,1.7,4.0469e+29,3.9389e+29,7.3400e+27,3.4600e+27,1.9900e+28,0.0000e+00,97.3,1.8,0.9
48,3.9650e+29,1.0775e+29,2.8186e+29,1.1000e+26,6.7800e+27,5.6510e+28,5.1240e+28,1.3958e+29,1.4228e+29,5.0000e+25,6.0000e+25,3.5100e+27,3.2700e+27,1.6940e+28,1.0700e+27,2.1670e+08,1.0530e+06,1.7474e+09,1.5383e-07,5.0963e+05,4.9049e+03,5.9662e+05,5.9397e+05,27.2,71.1,0.0,1.7,3.9658e+29,3.8653e+29,7.0800e+27,2.9700e+27,1.9619e+28,0.0000e+00,97.5,1.8,0.7
49,3.9048e+29,1.0926e+29,2.7422e+29,1.2000e+26,6.8800e+27,5.7180e+28,5.2080e+28,1.3342e+29,1.4080e+29,5.0000e+25,7.0000e+25,3.2300e+27,3.6500e+27,1.7700e+28,6.3000e+26,2.1582e+08,1.3942e+06,1.3628e+09,9.3680e-08,4.8803e+05,3.7595e+03,5.9395e+05,5.9125e+05,28.0,70.2,0.0,1.8,3.9101e+29,3.8085e+29,7.1000e+27,3.0600e+27,1.9463e+28,0.0000e+00,97.4,1.8,0.8
