# Wavelength Flux(MR)
5.89097364e+02 -3.09504336e+27
5.89100659e+02 -1.28601759e+27
5.89103954e+02 -9.54781207e+26
5.89107249e+02 -1.35161119e+26
5.89110544e+02 3.50000409e+26
5.89113839e+02 2.71896508e+27
5.89117135e+02 2.94323020e+27
5.89120430e+02 -2.55085112e+27
5.89123725e+02 -6.46423259e+27
5.89127020e+02 -6.69278702e+27
5.89130315e+02 -5.04031399e+27
5.89133610e+02 1.88220458e+27
5.89136905e+02 2.40379278e+27
5.89140200e+02 2.96299683e+27
5.89143496e+02 3.40531260e+27
5.89146791e+02 1.53802868e+27
5.89150086e+02 1.96899161e+27
5.89153381e+02 3.36861832e+27
5.89156676e+02 1.86384061e+27
5.89159971e+02 2.00370453e+27
5.89163266e+02 6.67773592e+26
5.89166561e+02 -3.72305492e+26
5.89169856e+02 -2.56587775e+27
5.89173152e+02 -3.38725808e+27
5.89176447e+02 -1.50427539e+27
5.89179742e+02 8.66099970e+26
5.89183037e+02 8.67800836e+26
5.89186332e+02 8.43227226e+26
5.89189627e+02 2.48295576e+27
5.89192922e+02 6.28464465e+25
5.89196217e+02 2.72761709e+26
5.89199513e+02 1.26600594e+27
5.89202808e+02 -4.53425759e+26
5.89206103e+02 -1.48194691e+27
5.89209398e+02 -1.45248496e+27
5.89212693e+02 -1.69471486e+27
5.89215988e+02 -3.04440883e+27
5.89219283e+02 -6.39645022e+27
5.89222578e+02 -9.42963675e+27
5.89225873e+02 -9.77982102e+27
5.89229169e+02 -9.71009749e+27
5.89232464e+02 -3.14855155e+27
5.89235759e+02 1.45502090e+28
5.89239054e+02 4.71236200e+28
5.89242349e+02 8.74449375e+28
5.89245644e+02 1.02416269e+29
5.89248939e+02 7.50559381e+28
5.89252234e+02 3.40632774e+28
5.89255530e+02 9.05185657e+27
5.89258825e+02 3.92064093e+27
5.89262120e+02 2.91789580e+27
5.89265415e+02 2.07914938e+27
5.89268710e+02 9.81583783e+26
5.89272005e+02 1.08533620e+27
