# Wavelength Flux(MR)
5.89097364e+02 -1.25880209e+27
5.89100659e+02 -9.77046321e+26
5.89103954e+02 -6.59445389e+26
5.89107249e+02 -1.12843158e+27
5.89110544e+02 1.28014924e+27
5.89113839e+02 1.69474679e+27
5.89117135e+02 1.00518422e+26
5.89120430e+02 6.89478546e+26
5.89123725e+02 -2.85989636e+27
5.89127020e+02 -6.72067152e+27
5.89130315e+02 -3.89589743e+27
5.89133610e+02 -3.36124307e+26
5.89136905e+02 3.15938857e+27
5.89140200e+02 3.51506163e+27
5.89143496e+02 3.39417036e+27
5.89146791e+02 2.32945951e+27
5.89150086e+02 2.89952800e+27
5.89153381e+02 3.11862094e+27
5.89156676e+02 1.27261288e+27
5.89159971e+02 1.80957429e+27
5.89163266e+02 2.91819710e+27
5.89166561e+02 9.44110428e+26
5.89169856e+02 -2.47689511e+27
5.89173152e+02 -3.97924272e+27
5.89176447e+02 -6.55526063e+26
5.89179742e+02 2.19814050e+27
5.89183037e+02 2.77764843e+27
5.89186332e+02 2.27119569e+27
5.89189627e+02 3.32273330e+27
5.89192922e+02 1.73884442e+27
5.89196217e+02 7.04763826e+25
5.89199513e+02 5.22609817e+26
5.89202808e+02 1.25364957e+27
5.89206103e+02 1.34705267e+27
5.89209398e+02 1.32680477e+27
5.89212693e+02 -1.64470005e+27
5.89215988e+02 -3.09436315e+27
5.89219283e+02 -4.62054946e+27
5.89222578e+02 -7.96485720e+27
5.89225873e+02 -9.66983083e+27
5.89229169e+02 -9.37741930e+27
5.89232464e+02 -3.71753828e+27
5.89235759e+02 1.44396534e+28
5.89239054e+02 4.79538002e+28
5.89242349e+02 8.83272496e+28
5.89245644e+02 1.01021663e+29
5.89248939e+02 7.24649171e+28
5.89252234e+02 2.85540512e+28
5.89255530e+02 7.50825902e+27
5.89258825e+02 2.20286562e+27
5.89262120e+02 3.07182223e+27
5.89265415e+02 8.21056332e+25
5.89268710e+02 5.52797324e+26
5.89272005e+02 -4.14893153e+26
5.89275300e+02 -1.39950077e+27
5.89278595e+02 -2.57801111e+27
5.89281890e+02 -2.98739630e+27
5.89285186e+02 -1.89480870e+27
5.89288481e+02 -3.85211422e+26
5.89291776e+02 7.04198006e+26
5.89295071e+02 1.97512097e+27
5.89298366e+02 1.56738960e+27
5.89301661e+02 1.92273076e+27
5.89304956e+02 2.38979420e+27
5.89308251e+02 2.08829103e+27
5.89311547e+02 7.11447263e+26
5.89314842e+02 1.75726807e+26
5.89318137e+02 2.59268661e+27
5.89321432e+02 1.95089521e+27
5.89324727e+02 -6.78446153e+26
5.89328022e+02 -3.16065702e+27
5.89331317e+02 -3.55895319e+27
5.89334612e+02 -7.69315003e+26
5.89337907e+02 2.83553939e+27
5.89341203e+02 2.55897444e+27
5.89344498e+02 1.47327173e+27
5.89347793e+02 -8.56782231e+26
5.89351088e+02 -5.71126617e+26
5.89354383e+02 -2.55803114e+27
5.89357678e+02 -1.29032324e+27
5.89360973e+02 -1.10308744e+27
5.89364268e+02 -9.93228829e+26
5.89367564e+02 -6.34783481e+26
5.89370859e+02 -1.06068155e+27
5.89374154e+02 -7.77854149e+26
5.89377449e+02 6.59790575e+26
5.89380744e+02 1.03092387e+27
5.89384039e+02 1.13192391e+27
5.89387334e+02 1.48739503e+27
5.89390629e+02 2.28674657e+26
5.89393924e+02 -2.50776851e+26
5.89397220e+02 -2.47702651e+27
5.89400515e+02 -4.23485530e+27
5.89403810e+02 -6.49707800e+27
5.89407105e+02 -3.33577909e+27
5.89410400e+02 -1.41122499e+27
5.89413695e+02 1.44626139e+27
5.89416990e+02 3.93492089e+26
5.89420285e+02 -1.29228834e+27
5.89423581e+02 -1.17488318e+26
5.89426876e+02 -1.07545894e+27
5.89430171e+02 -9.77042997e+26
5.89433466e+02 -2.87266633e+27
5.89436761e+02 -1.30479535e+27
5.89440056e+02 -1.08465067e+27
5.89443351e+02 -2.12842505e+26
5.89446646e+02 -1.29249398e+27
5.89449941e+02 1.41226270e+27
5.89453237e+02 5.75143450e+26
5.89456532e+02 9.77326963e+26
5.89459827e+02 -7.29141715e+26
5.89463122e+02 -3.91075813e+27
5.89466417e+02 -4.41441199e+27
5.89469712e+02 -4.38648441e+27
5.89473007e+02 -2.80023421e+27
5.89476302e+02 1.20952648e+26
5.89479598e+02 8.19060366e+26
5.89482893e+02 -2.76401576e+26
5.89486188e+02 9.68022126e+26
5.89489483e+02 3.32222417e+27
5.89492778e+02 3.95649871e+27
5.89496073e+02 1.76657477e+27
5.89499368e+02 1.92786203e+27
5.89502663e+02 1.63556445e+27
