Wavelength(nm) Intensity
5.89097364e+02 1.31237460e+04
5.89100659e+02 1.28136691e+04
5.89103954e+02 1.27283812e+04
5.89107249e+02 1.30199096e+04
5.89110544e+02 1.25370040e+04
5.89113839e+02 1.24105304e+04
5.89117135e+02 1.24438999e+04
5.89120430e+02 1.15933531e+04
5.89123725e+02 1.02146705e+04
5.89127020e+02 9.69906960e+03
5.89130315e+02 1.04851755e+04
5.89133610e+02 1.10820278e+04
5.89136905e+02 1.21090972e+04
5.89140200e+02 1.19284261e+04
5.89143496e+02 1.20281791e+04
5.89146791e+02 1.15573417e+04
5.89150086e+02 1.13222563e+04
5.89153381e+02 1.12685993e+04
5.89156676e+02 1.15705206e+04
5.89159971e+02 1.09239161e+04
5.89163266e+02 1.07472486e+04
5.89166561e+02 9.93838222e+03
5.89169856e+02 9.17933504e+03
5.89173152e+02 9.02373057e+03
5.89176447e+02 9.11276008e+03
5.89179742e+02 9.50307885e+03
5.89183037e+02 9.07287072e+03
5.89186332e+02 8.49595715e+03
5.89189627e+02 8.64172457e+03
5.89192922e+02 8.28079533e+03
5.89196217e+02 7.37888280e+03
5.89199513e+02 7.60863468e+03
5.89202808e+02 6.88049303e+03
5.89206103e+02 6.28439473e+03
5.89209398e+02 5.30001837e+03
5.89212693e+02 4.80425973e+03
5.89215988e+02 4.11626124e+03
5.89219283e+02 3.08665593e+03
5.89222578e+02 1.69838980e+03
5.89225873e+02 1.28701015e+03
5.89229169e+02 1.45609459e+03
5.89232464e+02 2.72466520e+03
5.89235759e+02 8.13251592e+03
5.89239054e+02 1.73299541e+04
5.89242349e+02 2.58859437e+04
5.89245644e+02 2.81846645e+04
5.89248939e+02 2.13782699e+04
5.89252234e+02 1.27104884e+04
5.89255530e+02 8.83045331e+03
5.89258825e+02 8.37979038e+03
5.89262120e+02 8.57261594e+03
5.89265415e+02 9.09093274e+03
5.89268710e+02 9.37613830e+03
5.89272005e+02 9.42705842e+03
5.89275300e+02 9.48606691e+03
5.89278595e+02 9.33317984e+03
5.89281890e+02 9.45954745e+03
5.89285186e+02 1.01558573e+04
5.89288481e+02 1.03702714e+04
5.89291776e+02 1.09639694e+04
5.89295071e+02 1.17989146e+04
5.89298366e+02 1.15211670e+04
5.89301661e+02 1.22117790e+04
5.89304956e+02 1.16759583e+04
5.89308251e+02 1.12906366e+04
5.89311547e+02 1.09491663e+04
5.89314842e+02 1.09947203e+04
5.89318137e+02 1.09189205e+04
5.89321432e+02 1.09487651e+04
5.89324727e+02 9.91918161e+03
5.89328022e+02 9.17322453e+03
5.89331317e+02 9.30710384e+03
5.89334612e+02 1.07290566e+04
5.89337907e+02 1.13205436e+04
5.89341203e+02 1.19461529e+04
5.89344498e+02 1.19872336e+04
5.89347793e+02 1.19219050e+04
5.89351088e+02 1.12206002e+04
5.89354383e+02 1.14662149e+04
5.89357678e+02 1.20980868e+04
5.89360973e+02 1.23600103e+04
5.89364268e+02 1.26337945e+04
5.89367564e+02 1.30186249e+04
5.89370859e+02 1.31835199e+04
5.89374154e+02 1.34325396e+04
5.89377449e+02 1.30957773e+04
5.89380744e+02 1.31877077e+04
5.89384039e+02 1.33123980e+04
5.89387334e+02 1.28565396e+04
5.89390629e+02 1.27793387e+04
5.89393924e+02 1.26930044e+04
5.89397220e+02 1.16919360e+04
5.89400515e+02 1.08692300e+04
5.89403810e+02 1.07693111e+04
5.89407105e+02 1.10483189e+04
5.89410400e+02 1.19072992e+04
5.89413695e+02 1.28816442e+04
5.89416990e+02 1.30243964e+04
5.89420285e+02 1.26345710e+04
5.89423581e+02 1.33087511e+04
5.89426876e+02 1.33786528e+04
5.89430171e+02 1.31983527e+04
5.89433466e+02 1.34813702e+04
5.89436761e+02 1.34488551e+04
5.89440056e+02 1.38034114e+04
5.89443351e+02 1.35141191e+04
5.89446646e+02 1.31162666e+04
5.89449941e+02 1.34925698e+04
5.89453237e+02 1.35530962e+04
5.89456532e+02 1.33267363e+04
5.89459827e+02 1.31757672e+04
5.89463122e+02 1.21109536e+04
5.89466417e+02 1.20436822e+04
5.89469712e+02 1.22555001e+04
5.89473007e+02 1.24097098e+04
5.89476302e+02 1.25854176e+04
5.89479598e+02 1.33864672e+04
5.89482893e+02 1.31880244e+04
5.89486188e+02 1.35823696e+04
5.89489483e+02 1.30484902e+04
5.89492778e+02 1.32102411e+04
5.89496073e+02 1.26278922e+04
5.89499368e+02 1.20424920e+04
5.89502663e+02 1.13681971e+04
5.89505959e+02 1.10852732e+04
5.89509254e+02 9.77623483e+03
5.89512549e+02 8.21614377e+03
5.89515844e+02 7.50214553e+03
5.89519139e+02 7.05958651e+03
5.89522434e+02 8.25134474e+03
5.89525729e+02 9.09209493e+03
5.89529024e+02 1.06797213e+04
5.89532319e+02 1.28133168e+04
5.89535615e+02 1.32680670e+04
5.89538910e+02 1.33310146e+04
5.89542205e+02 1.40113773e+04
5.89545500e+02 1.36280807e+04
5.89548795e+02 1.34125568e+04
5.89552090e+02 1.35993647e+04
5.89555385e+02 1.37814301e+04
5.89558680e+02 1.33096257e+04
5.89561976e+02 1.35443759e+04
5.89565271e+02 1.35264695e+04
5.89568566e+02 1.35101190e+04
5.89571861e+02 1.43207526e+04
5.89575156e+02 1.35871427e+04
5.89578451e+02 1.38291809e+04
5.89581746e+02 1.37194751e+04
5.89585041e+02 1.35739767e+04
5.89588336e+02 1.39159616e+04
5.89591632e+02 1.36645374e+04
5.89594927e+02 1.33201534e+04
5.89598222e+02 1.29537410e+04
5.89601517e+02 1.29247011e+04
5.89604812e+02 1.30599596e+04
5.89608107e+02 1.28893226e+04
5.89611402e+02 1.36099378e+04
5.89614697e+02 1.38136617e+04
5.89617993e+02 1.32478232e+04
5.89621288e+02 1.35823640e+04
5.89624583e+02 1.42877282e+04
5.89627878e+02 1.38415987e+04
5.89631173e+02 1.32457432e+04
5.89634468e+02 1.34539748e+04
5.89637763e+02 1.36750054e+04
5.89641058e+02 1.34088859e+04
5.89644353e+02 1.35919392e+04
5.89647649e+02 1.38204536e+04
5.89650944e+02 1.31340429e+04
5.89654239e+02 1.28909427e+04
5.89657534e+02 1.30177230e+04
5.89660829e+02 1.23267662e+04
5.89664124e+02 1.31004722e+04
5.89667419e+02 1.30123020e+04
5.89670714e+02 1.31322111e+04
5.89674010e+02 1.28357636e+04
5.89677305e+02 1.25085572e+04
5.89680600e+02 1.28340783e+04
5.89683895e+02 1.36409111e+04
5.89687190e+02 1.32930292e+04
5.89690485e+02 1.33492569e+04
5.89693780e+02 1.36605771e+04
5.89697075e+02 1.34728964e+04
5.89700370e+02 1.34493359e+04
5.89703666e+02 1.37358627e+04
5.89706961e+02 1.36435306e+04
5.89710256e+02 1.34743666e+04
5.89713551e+02 1.30851011e+04
5.89716846e+02 1.31453667e+04
5.89720141e+02 1.33093435e+04
5.89723436e+02 1.32608702e+04
5.89726731e+02 1.33572139e+04
5.89730027e+02 1.29969717e+04
5.89733322e+02 1.28289404e+04
5.89736617e+02 1.31323065e+04
5.89739912e+02 1.31639987e+04
5.89743207e+02 1.28532508e+04
5.89746502e+02 1.29053971e+04
5.89749797e+02 1.27906412e+04
5.89753092e+02 1.23777643e+04
5.89756387e+02 1.27182594e+04
5.89759683e+02 1.24600183e+04
5.89762978e+02 1.23697285e+04
5.89766273e+02 1.26084634e+04
5.89769568e+02 1.20271110e+04
5.89772863e+02 1.19400227e+04
5.89776158e+02 1.18278241e+04
5.89779453e+02 1.16217677e+04
5.89782748e+02 1.12458091e+04
5.89786044e+02 1.10821684e+04
5.89789339e+02 1.03473282e+04
5.89792634e+02 9.41396222e+03
5.89795929e+02 9.18032064e+03
5.89799224e+02 8.42245701e+03
5.89802519e+02 7.73067215e+03
5.89805814e+02 6.48404712e+03
5.89809109e+02 5.10542229e+03
5.89812404e+02 4.26576967e+03
5.89815700e+02 2.97026650e+03
5.89818995e+02 2.45913418e+03
5.89822290e+02 1.52406375e+03
5.89825585e+02 1.33833191e+03
5.89828880e+02 2.08797310e+03
5.89832175e+02 4.99123142e+03
5.89835470e+02 1.05072985e+04
5.89838765e+02 1.68681941e+04
5.89842061e+02 2.11562234e+04
5.89845356e+02 1.97748850e+04
5.89848651e+02 1.38923802e+04
5.89851946e+02 9.82511526e+03
5.89855241e+02 9.28486369e+03
5.89858536e+02 9.68337778e+03
5.89861831e+02 1.00065385e+04
5.89865126e+02 1.03357080e+04
5.89868421e+02 1.09209631e+04
5.89871717e+02 1.09087060e+04
5.89875012e+02 1.11551911e+04
5.89878307e+02 1.12941068e+04
5.89881602e+02 1.15491987e+04
5.89884897e+02 1.16345798e+04
5.89888192e+02 1.19786604e+04
5.89891487e+02 1.22162409e+04
5.89894782e+02 1.27777510e+04
5.89898078e+02 1.24736920e+04
5.89901373e+02 1.22827732e+04
5.89904668e+02 1.21712519e+04
5.89907963e+02 1.18063528e+04
5.89911258e+02 1.21642191e+04
5.89914553e+02 1.22110052e+04
