Wavelength(nm) Intensity
5.89097364e+02 1.22320555e+04
5.89100659e+02 1.26852674e+04
5.89103954e+02 1.21955557e+04
5.89107249e+02 1.24615742e+04
5.89110544e+02 1.17701598e+04
5.89113839e+02 1.17387054e+04
5.89117135e+02 1.16995427e+04
5.89120430e+02 1.06434749e+04
5.89123725e+02 9.72922669e+03
5.89127020e+02 9.09688081e+03
5.89130315e+02 8.91736443e+03
5.89133610e+02 9.88512992e+03
5.89136905e+02 1.09235886e+04
5.89140200e+02 1.11547297e+04
5.89143496e+02 1.08352542e+04
5.89146791e+02 1.07433447e+04
5.89150086e+02 1.04562429e+04
5.89153381e+02 1.05965673e+04
5.89156676e+02 1.05854064e+04
5.89159971e+02 9.99976154e+03
5.89163266e+02 9.51098546e+03
5.89166561e+02 9.15961615e+03
5.89169856e+02 8.43754009e+03
5.89173152e+02 8.08159997e+03
5.89176447e+02 8.30157314e+03
5.89179742e+02 8.42893463e+03
5.89183037e+02 8.43980648e+03
5.89186332e+02 7.78996020e+03
5.89189627e+02 7.82373868e+03
5.89192922e+02 7.75561579e+03
5.89196217e+02 7.37995354e+03
5.89199513e+02 6.80197053e+03
5.89202808e+02 6.44963684e+03
5.89206103e+02 5.75014307e+03
5.89209398e+02 5.31475908e+03
5.89212693e+02 4.94072049e+03
5.89215988e+02 3.70579985e+03
5.89219283e+02 2.62115742e+03
5.89222578e+02 1.71547976e+03
5.89225873e+02 8.70616287e+02
5.89229169e+02 1.16759422e+03
5.89232464e+02 2.43951778e+03
5.89235759e+02 5.97058035e+03
5.89239054e+02 1.32156648e+04
5.89242349e+02 2.20230685e+04
5.89245644e+02 2.67962397e+04
5.89248939e+02 2.21817514e+04
5.89252234e+02 1.33066634e+04
5.89255530e+02 8.53709920e+03
5.89258825e+02 7.33929652e+03
5.89262120e+02 7.58117868e+03
5.89265415e+02 8.14408083e+03
5.89268710e+02 8.36886044e+03
5.89272005e+02 8.59726211e+03
5.89275300e+02 8.86037738e+03
5.89278595e+02 8.59901140e+03
5.89281890e+02 8.44643978e+03
5.89285186e+02 9.44064908e+03
5.89288481e+02 1.01366793e+04
5.89291776e+02 1.03820132e+04
5.89295071e+02 1.08267356e+04
5.89298366e+02 1.09657150e+04
5.89301661e+02 1.07027147e+04
5.89304956e+02 1.09566136e+04
5.89308251e+02 1.06521394e+04
5.89311547e+02 9.99416701e+03
5.89314842e+02 1.00256570e+04
5.89318137e+02 1.00002200e+04
5.89321432e+02 9.79195536e+03
5.89324727e+02 9.33554350e+03
5.89328022e+02 8.86375873e+03
5.89331317e+02 8.66935845e+03
5.89334612e+02 8.99799969e+03
5.89337907e+02 1.01577296e+04
5.89341203e+02 1.10920375e+04
5.89344498e+02 1.14491344e+04
5.89347793e+02 1.09855972e+04
5.89351088e+02 1.07192186e+04
5.89354383e+02 1.06405211e+04
5.89357678e+02 1.13249110e+04
5.89360973e+02 1.19292783e+04
5.89364268e+02 1.18968381e+04
5.89367564e+02 1.25535968e+04
5.89370859e+02 1.24551191e+04
5.89374154e+02 1.22932057e+04
5.89377449e+02 1.22964808e+04
5.89380744e+02 1.25518140e+04
5.89384039e+02 1.22189586e+04
5.89387334e+02 1.20132876e+04
5.89390629e+02 1.20215413e+04
5.89393924e+02 1.14594252e+04
5.89397220e+02 1.08205929e+04
5.89400515e+02 1.00880019e+04
5.89403810e+02 9.59821340e+03
5.89407105e+02 1.00520259e+04
5.89410400e+02 1.09090421e+04
5.89413695e+02 1.15033513e+04
5.89416990e+02 1.19688404e+04
5.89420285e+02 1.22442217e+04
5.89423581e+02 1.20651284e+04
5.89426876e+02 1.22057844e+04
5.89430171e+02 1.23290628e+04
5.89433466e+02 1.22174807e+04
5.89436761e+02 1.26352191e+04
5.89440056e+02 1.26198396e+04
5.89443351e+02 1.28188011e+04
5.89446646e+02 1.25818811e+04
5.89449941e+02 1.25693265e+04
5.89453237e+02 1.24146949e+04
5.89456532e+02 1.21949475e+04
5.89459827e+02 1.20057009e+04
5.89463122e+02 1.15366215e+04
5.89466417e+02 1.10936351e+04
5.89469712e+02 1.10533775e+04
5.89473007e+02 1.11787710e+04
5.89476302e+02 1.18810514e+04
5.89479598e+02 1.22175407e+04
5.89482893e+02 1.23569038e+04
5.89486188e+02 1.23585880e+04
5.89489483e+02 1.26082068e+04
5.89492778e+02 1.24110273e+04
5.89496073e+02 1.18579118e+04
5.89499368e+02 1.13339698e+04
5.89502663e+02 1.06953282e+04
5.89505959e+02 1.02480694e+04
5.89509254e+02 9.24214233e+03
5.89512549e+02 8.07449063e+03
5.89515844e+02 7.24068860e+03
5.89519139e+02 6.83692520e+03
5.89522434e+02 7.20087678e+03
5.89525729e+02 8.31014611e+03
5.89529024e+02 9.97615515e+03
5.89532319e+02 1.10185470e+04
5.89535615e+02 1.22645032e+04
5.89538910e+02 1.24563308e+04
5.89542205e+02 1.28019736e+04
5.89545500e+02 1.27099584e+04
5.89548795e+02 1.26653031e+04
5.89552090e+02 1.26530759e+04
5.89555385e+02 1.29161722e+04
5.89558680e+02 1.26160778e+04
5.89561976e+02 1.23407377e+04
5.89565271e+02 1.27566012e+04
5.89568566e+02 1.31725022e+04
5.89571861e+02 1.28092114e+04
5.89575156e+02 1.27484150e+04
5.89578451e+02 1.25562088e+04
5.89581746e+02 1.29112450e+04
5.89585041e+02 1.26029557e+04
5.89588336e+02 1.26702799e+04
5.89591632e+02 1.28552498e+04
5.89594927e+02 1.22088430e+04
5.89598222e+02 1.20211610e+04
5.89601517e+02 1.17586549e+04
5.89604812e+02 1.15394258e+04
5.89608107e+02 1.19331553e+04
5.89611402e+02 1.22118472e+04
5.89614697e+02 1.23066744e+04
5.89617993e+02 1.26047458e+04
5.89621288e+02 1.28597034e+04
5.89624583e+02 1.26601228e+04
5.89627878e+02 1.25304116e+04
5.89631173e+02 1.26986045e+04
5.89634468e+02 1.25588655e+04
5.89637763e+02 1.31664882e+04
5.89641058e+02 1.29619898e+04
5.89644353e+02 1.24336273e+04
5.89647649e+02 1.24689323e+04
5.89650944e+02 1.20122372e+04
5.89654239e+02 1.18172140e+04
5.89657534e+02 1.15695174e+04
5.89660829e+02 1.12171304e+04
5.89664124e+02 1.15862960e+04
5.89667419e+02 1.20847044e+04
5.89670714e+02 1.20861885e+04
5.89674010e+02 1.20295015e+04
5.89677305e+02 1.16804916e+04
5.89680600e+02 1.19474206e+04
5.89683895e+02 1.21555037e+04
5.89687190e+02 1.22884346e+04
5.89690485e+02 1.25430381e+04
5.89693780e+02 1.26047894e+04
5.89697075e+02 1.29504330e+04
5.89700370e+02 1.24148646e+04
5.89703666e+02 1.24716126e+04
5.89706961e+02 1.25521814e+04
5.89710256e+02 1.26010479e+04
5.89713551e+02 1.25378117e+04
5.89716846e+02 1.22866315e+04
5.89720141e+02 1.21720254e+04
5.89723436e+02 1.25507829e+04
5.89726731e+02 1.19919012e+04
5.89730027e+02 1.22266900e+04
5.89733322e+02 1.23444430e+04
5.89736617e+02 1.20702889e+04
5.89739912e+02 1.19185938e+04
5.89743207e+02 1.20712380e+04
5.89746502e+02 1.21689345e+04
5.89749797e+02 1.18914006e+04
5.89753092e+02 1.14728746e+04
5.89756387e+02 1.16379743e+04
5.89759683e+02 1.15636081e+04
5.89762978e+02 1.16602864e+04
5.89766273e+02 1.14846074e+04
5.89769568e+02 1.11124261e+04
5.89772863e+02 1.13609994e+04
5.89776158e+02 1.09008627e+04
5.89779453e+02 1.05684131e+04
5.89782748e+02 1.00380814e+04
5.89786044e+02 1.01897471e+04
5.89789339e+02 9.99407456e+03
5.89792634e+02 9.05542653e+03
5.89795929e+02 8.73751504e+03
5.89799224e+02 7.87337695e+03
5.89802519e+02 7.13832904e+03
5.89805814e+02 6.33621395e+03
5.89809109e+02 5.17635357e+03
5.89812404e+02 4.26449645e+03
5.89815700e+02 3.31218088e+03
5.89818995e+02 2.33525285e+03
5.89822290e+02 1.42552847e+03
5.89825585e+02 1.36766092e+03
5.89828880e+02 1.54122736e+03
5.89832175e+02 3.69431436e+03
5.89835470e+02 8.14268779e+03
5.89838765e+02 1.41300001e+04
5.89842061e+02 1.91966045e+04
5.89845356e+02 1.90885197e+04
5.89848651e+02 1.39668580e+04
5.89851946e+02 9.86480906e+03
5.89855241e+02 8.72644366e+03
5.89858536e+02 8.76841150e+03
5.89861831e+02 9.07285233e+03
5.89865126e+02 9.47072603e+03
5.89868421e+02 1.01730869e+04
5.89871717e+02 1.00428433e+04
5.89875012e+02 9.81588295e+03
5.89878307e+02 1.02782026e+04
5.89881602e+02 1.06834769e+04
5.89884897e+02 1.10218940e+04
5.89888192e+02 1.15213510e+04
5.89891487e+02 1.15096447e+04
5.89894782e+02 1.14883126e+04
5.89898078e+02 1.15482439e+04
5.89901373e+02 1.13220336e+04
5.89904668e+02 1.13064933e+04
5.89907963e+02 1.12714006e+04
5.89911258e+02 1.07629079e+04
5.89914553e+02 1.09177331e+04
5.89917848e+02 1.15574600e+04
5.89921143e+02 1.17090040e+04
5.89924438e+02 1.21481310e+04
5.89927734e+02 1.21205550e+04
5.89931029e+02 1.20769109e+04
5.89934324e+02 1.21239735e+04
5.89937619e+02 1.19766575e+04
5.89940914e+02 1.17875839e+04
5.89944209e+02 1.16132666e+04
5.89947504e+02 1.15707272e+04
5.89950799e+02 1.16369875e+04
5.89954095e+02 1.16904611e+04
5.89957390e+02 1.14753024e+04
5.89960685e+02 1.11250761e+04
5.89963980e+02 1.17063800e+04
5.89967275e+02 1.14216016e+04
5.89970570e+02 1.12089316e+04
5.89973865e+02 1.05316555e+04
5.89977160e+02 9.58891680e+03
5.89980455e+02 8.96304464e+03
5.89983751e+02 9.30515295e+03
5.89987046e+02 1.02413856e+04
5.89990341e+02 1.10602345e+04
5.89993636e+02 1.18091208e+04
5.89996931e+02 1.21934237e+04
5.90000226e+02 1.23595904e+04
5.90003521e+02 1.20990058e+04
5.90006816e+02 1.22199115e+04
5.90010112e+02 1.24637693e+04
5.90013407e+02 1.26854170e+04
5.90016702e+02 1.26301965e+04
5.90019997e+02 1.26061494e+04
5.90023292e+02 1.26730066e+04
5.90026587e+02 1.26594312e+04
5.90029882e+02 1.26561894e+04
5.90033177e+02 1.28997803e+04
5.90036472e+02 1.23281693e+04
5.90039768e+02 1.21387731e+04
5.90043063e+02 1.25592117e+04
5.90046358e+02 1.19661821e+04
5.90049653e+02 1.15315092e+04
5.90052948e+02 1.15170377e+04
5.90056243e+02 1.08731760e+04
5.90059538e+02 1.04126178e+04
5.90062833e+02 1.05530091e+04
5.90066129e+02 1.07696817e+04
5.90069424e+02 1.10089442e+04
5.90072719e+02 1.17242180e+04
5.90076014e+02 1.22465099e+04
5.90079309e+02 1.29293280e+04
5.90082604e+02 1.30264474e+04
5.90085899e+02 1.23000472e+04
5.90089194e+02 1.26857981e+04
5.90092489e+02 1.30447944e+04
5.90095785e+02 1.26607290e+04
5.90099080e+02 1.26195556e+04
5.90102375e+02 1.28274756e+04
5.90105670e+02 1.30054818e+04
5.90108965e+02 1.26791597e+04
5.90112260e+02 1.27554563e+04
5.90115555e+02 1.28859090e+04
5.90118850e+02 1.29630240e+04
5.90122146e+02 1.28286370e+04
5.90125441e+02 1.25906807e+04
5.90128736e+02 1.28536386e+04
5.90132031e+02 1.26104695e+04
5.90135326e+02 1.27473875e+04
5.90138621e+02 1.22434222e+04
5.90141916e+02 1.19149283e+04
5.90145211e+02 1.18655647e+04
5.90148506e+02 1.14648099e+04
5.90151802e+02 1.06047192e+04
5.90155097e+02 9.36931229e+03
5.90158392e+02 7.94152830e+03
5.90161687e+02 7.46639215e+03
5.90164982e+02 7.01201245e+03
5.90168277e+02 7.12940376e+03
5.90171572e+02 7.59308696e+03
5.90174867e+02 9.09418419e+03
5.90178163e+02 1.02561211e+04
5.90181458e+02 1.09988806e+04
5.90184753e+02 1.12610085e+04
5.90188048e+02 1.14772665e+04
5.90191343e+02 1.14671032e+04
5.90194638e+02 1.18952125e+04
5.90197933e+02 1.20713553e+04
5.90201228e+02 1.22283962e+04
5.90204523e+02 1.21075996e+04
5.90207819e+02 1.23614665e+04
5.90211114e+02 1.24568763e+04
5.90214409e+02 1.22391865e+04
5.90217704e+02 1.25205845e+04
5.90220999e+02 1.25517697e+04
5.90224294e+02 1.26232093e+04
5.90227589e+02 1.30498622e+04
5.90230884e+02 1.29845079e+04
5.90234180e+02 1.25304667e+04
5.90237475e+02 1.27464386e+04
5.90240770e+02 1.27254351e+04
5.90244065e+02 1.26850772e+04
5.90247360e+02 1.26174864e+04
5.90250655e+02 1.25637626e+04
5.90253950e+02 1.24374111e+04
5.90257245e+02 1.23106315e+04
5.90260540e+02 1.20895526e+04
5.90263836e+02 1.25722554e+04
5.90267131e+02 1.29211307e+04
5.90270426e+02 1.31110741e+04
5.90273721e+02 1.28289900e+04
5.90277016e+02 1.25012005e+04
5.90280311e+02 1.25129773e+04
5.90283606e+02 1.24469988e+04
5.90286901e+02 1.19987001e+04
5.90290197e+02 1.19306760e+04
5.90293492e+02 1.17099800e+04
5.90296787e+02 1.18134717e+04
5.90300082e+02 1.12935663e+04
5.90303377e+02 1.03906098e+04
5.90306672e+02 9.51246724e+03
5.90309967e+02 8.53322205e+03
5.90313262e+02 8.18007857e+03
5.90316557e+02 9.38916174e+03
5.90319853e+02 1.07389629e+04
5.90323148e+02 1.20397433e+04
5.90326443e+02 1.23537424e+04
5.90329738e+02 1.28148902e+04
5.90333033e+02 1.25232956e+04
5.90336328e+02 1.26544647e+04
5.90339623e+02 1.28716150e+04
5.90342918e+02 1.28210104e+04
5.90346214e+02 1.30715090e+04
5.90349509e+02 1.30928048e+04
5.90352804e+02 1.27830767e+04
5.90356099e+02 1.27865944e+04
5.90359394e+02 1.24144756e+04
5.90362689e+02 1.25092409e+04
5.90365984e+02 1.23240150e+04
5.90369279e+02 1.19004876e+04
5.90372574e+02 1.17675791e+04
5.90375870e+02 1.15281165e+04
5.90379165e+02 1.10379336e+04
5.90382460e+02 1.11657807e+04
5.90385755e+02 1.14358323e+04
5.90389050e+02 1.15889400e+04
5.90392345e+02 1.19611395e+04
5.90395640e+02 1.22033036e+04
5.90398935e+02 1.25587960e+04
5.90402231e+02 1.28553326e+04
5.90405526e+02 1.25144459e+04
5.90408821e+02 1.26289257e+04
5.90412116e+02 1.31172176e+04
5.90415411e+02 1.26474057e+04
