Time_hours,TAA,Gen_Total,Trans_Inward
0.08333333333333333,0.0063963322958784374,1.0288600000004973e+28,0.0
3.861111111111111,1.0054067296525773,1.3740000000003325e+28,0.0
7.638888888888889,2.0043122961221798,1.2759200000006127e+28,0.0
11.416666666666666,3.003011034237147,1.172140000000919e+28,0.0
15.194444444444445,4.001397695617811,1.087510000000813e+28,0.0
19.0,5.006707809993202,1.0112600000006573e+28,0.0
22.77777777777778,6.00415924475783,9.458600000005257e+27,0.0
26.555555555555557,7.000991690631906,8.916700000004189e+27,0.0
30.36111111111111,8.004424350988131,8.41510000000317e+27,0.0
34.166666666666664,9.007020526269116,8.072400000002496e+27,0.0
37.94444444444444,10.001372027937805,7.725300000001772e+27,0.0
41.75,11.001998503818072,7.433700000001177e+27,0.0
45.55555555555556,12.00148566371746,7.16830000000063e+27,0.0
49.388888888888886,13.007015307037705,6.952400000000187e+27,0.0
53.19444444444444,14.003912690712127,6.771499999999821e+27,0.0
57.02777777777778,15.006635815483037,6.583999999999428e+27,0.0
60.833333333333336,16.000551681933644,6.410899999999099e+27,0.0
64.66666666666667,17.000076776924118,6.280499999998815e+27,0.0
68.52777777777777,18.00507362602292,6.121599999998563e+27,0.0
72.36111111111111,19.000992490269994,5.995099999998444e+27,0.0
76.22222222222223,20.002168067657692,5.8540999999985e+27,0.0
80.08333333333333,21.001286466183046,5.721599999998556e+27,0.0
83.97222222222223,22.005420161401503,5.595499999998609e+27,0.0
87.83333333333333,23.000130991050696,5.463399999998661e+27,0.0
91.75,24.006777764891524,5.366799999998698e+27,0.0
95.63888888888889,25.003827108944904,5.284799999998727e+27,0.0
99.55555555555556,26.005432158412646,5.130599999998788e+27,0.0
103.47222222222223,27.004380848282892,4.976699999998854e+27,0.0
107.38888888888889,28.000589266283555,4.9045999999988853e+27,0.0
111.33333333333333,29.00101138844451,4.762299999998943e+27,0.0
115.30555555555556,30.005500822053875,4.656199999998987e+27,0.0
119.27777777777777,31.00692598503241,4.5278999999990365e+27,0.0
123.25,32.00520863189678,4.4218999999990804e+27,0.0
127.22222222222223,33.00027317831348,4.311499999999124e+27,0.0
131.25,34.00589502054993,4.199299999999168e+27,0.0
135.25,35.00116106882325,4.110199999999205e+27,0.0
139.30555555555554,36.00669983075335,4.008499999999247e+27,0.0
143.33333333333334,37.0017439685368,3.9242999999992795e+27,0.0
147.41666666666666,38.00677191162828,3.841599999999311e+27,0.0
151.47222222222223,39.0011770617611,3.757599999999347e+27,0.0
155.58333333333334,40.00528935382761,3.684799999999372e+27,0.0
159.69444444444446,41.00539890120342,3.596699999999407e+27,0.0
163.80555555555554,42.00144301071663,3.537899999999429e+27,0.0
167.94444444444446,43.00006273604339,3.490999999999448e+27,0.0
172.11111111111111,44.001113673900306,3.402599999999481e+27,0.0
176.30555555555554,45.0044637035204,3.358299999999494e+27,0.0
180.5,46.00336759171972,3.302599999999519e+27,0.0
184.72222222222223,47.0043578502129,3.26269999999953e+27,0.0
188.94444444444446,48.00075374314281,3.1981999999995584e+27,0.0
193.22222222222223,49.00553340273336,3.154799999999577e+27,0.0
197.5,50.00551748710575,3.0972999999996e+27,0.0
201.77777777777777,51.000668326192056,3.048399999999621e+27,0.0
206.11111111111111,52.003779823232264,3.028399999999622e+27,0.0
210.44444444444446,53.00186473963561,2.9803999999996357e+27,0.0
214.80555555555554,54.00124194427809,2.948899999999654e+27,0.0
219.19444444444446,55.00178743851444,2.908799999999666e+27,0.0
223.61111111111111,56.003379223687716,2.8761999999996826e+27,0.0
228.05555555555554,57.0058926188712,2.8486999999996886e+27,0.0
232.5,58.002992618321514,2.805299999999708e+27,0.0
236.97222222222223,59.00084881796266,2.782799999999718e+27,0.0
241.5,60.005483848198025,2.735399999999731e+27,0.0
246.02777777777777,61.0044664671226,2.698399999999749e+27,0.0
250.58333333333334,62.00385579591614,2.711199999999745e+27,0.0
255.16666666666666,63.003546670024775,2.664399999999758e+27,0.0
259.77777777777777,64.0034329217994,2.6418999999997657e+27,0.0
264.4166666666667,65.00340680801912,2.5892999999997844e+27,0.0
269.0833333333333,66.00336531756523,2.570799999999793e+27,0.0
273.77777777777777,67.00320595095559,2.5503999999998013e+27,0.0
278.5,68.00283221501445,2.527399999999815e+27,0.0
283.25,69.00214834763864,2.4959999999998286e+27,0.0
288.02777777777777,70.0010606427544,2.4687999999998422e+27,0.0
292.8611111111111,71.00522540275568,2.4510999999998484e+27,0.0
297.69444444444446,72.00302196045033,2.443599999999851e+27,0.0
302.55555555555554,73.00014217380476,2.4008999999998715e+27,0.0
307.47222222222223,74.0021537720043,2.3764999999998854e+27,0.0
312.4166666666667,75.00325849069083,2.3799999999998846e+27,0.0
317.3888888888889,76.00337682977226,2.3605999999998954e+27,0.0
322.3888888888889,77.00243447044579,2.3532999999999024e+27,0.0
327.4166666666667,78.00035738325738,2.2990999999999221e+27,0.0
332.5,79.00253581380582,2.2878999999999255e+27,0.0
337.6111111111111,80.00337318313291,2.274299999999937e+27,0.0
342.75,81.0028024828863,2.247199999999948e+27,0.0
347.9166666666667,82.00076452031055,2.225899999999958e+27,0.0
353.1388888888889,83.00251143828552,2.2157999999999638e+27,0.0
358.3888888888889,84.00260698292948,2.2160999999999645e+27,0.0
363.6666666666667,85.00099716324945,2.1622999999999877e+27,0.0
369.0,86.00283123397173,2.1648999999999892e+27,0.0
374.3611111111111,87.00279248628658,2.1695999999999897e+27,0.0
379.75,88.00083796134066,2.1310000000000128e+27,0.0
385.19444444444446,89.00201883844176,2.1238000000000143e+27,0.0
390.6666666666667,90.00113998909228,2.1041000000000263e+27,0.0
396.19444444444446,91.00317586831778,2.1037000000000243e+27,0.0
401.75,92.00301678552898,2.080000000000037e+27,0.0
407.3333333333333,93.00063198894833,2.0774000000000293e+27,0.0
412.97222222222223,94.00090391091521,2.0560000000000325e+27,0.0
418.6666666666667,95.0037098314732,2.0506000000000298e+27,0.0
424.3888888888889,96.00408316730153,2.0340000000000252e+27,0.0
430.1388888888889,97.00201179804219,2.0240000000000638e+27,0.0
435.94444444444446,98.00225522913274,2.019700000000057e+27,0.0
441.80555555555554,99.00469573160404,2.0173000000000568e+27,0.0
447.69444444444446,100.00453090825812,1.9900000000000553e+27,0.0
453.6111111111111,101.00175353963624,1.9783000000000537e+27,0.0
459.5833333333333,102.00099763528448,1.9596000000000556e+27,0.0
465.6111111111111,103.00216669864648,1.9660000000000507e+27,0.0
471.6666666666667,104.00060320128375,1.9657000000000445e+27,0.0
477.77777777777777,105.00084274225128,1.936000000000043e+27,0.0
483.94444444444446,106.0028066876323,1.9254000000000747e+27,0.0
490.1388888888889,107.00194255342012,1.9522000000000668e+27,0.0
496.3888888888889,108.00270655282571,1.9180000000000683e+27,0.0
502.6666666666667,109.00062298829323,1.9230000000000646e+27,0.0
509.0,110.00008179206071,1.9016000000000705e+27,0.0
515.3888888888889,111.00101797174091,1.903500000000063e+27,0.0
521.8333333333334,112.00336803451523,1.888800000000058e+27,0.0
528.3055555555555,113.00280261274298,1.8978000000000586e+27,0.0
534.8333333333334,114.00359671351458,1.8833000000000838e+27,0.0
541.3888888888889,115.00149079511755,1.9050000000000733e+27,0.0
548.0,116.00070777679935,1.896600000000075e+27,0.0
554.6666666666666,117.00120262975878,1.8873000000000682e+27,0.0
561.3888888888889,118.0029353228727,1.8987000000000675e+27,0.0
568.1388888888889,119.00177384290646,1.8843000000000685e+27,0.0
574.9444444444445,120.00184167320833,1.875700000000065e+27,0.0
581.8055555555555,121.00310641539102,1.8781000000000813e+27,0.0
588.6944444444445,122.00153464038442,1.8940000000000802e+27,0.0
595.6388888888889,123.001167111288,1.8991000000000717e+27,0.0
602.6388888888889,124.00198773156302,1.9099000000000675e+27,0.0
609.6666666666666,125.00005216074095,1.9005000000000656e+27,0.0
616.7777777777778,126.00323504777401,1.9070000000000606e+27,0.0
623.9166666666666,127.00369671104431,1.9270000000000536e+27,0.0
631.0833333333334,128.00150852989015,1.9109000000000788e+27,0.0
638.3055555555555,129.00057443309555,1.9328000000000677e+27,0.0
645.5833333333334,130.00089729514121,1.9384000000000554e+27,0.0
652.9166666666666,131.00248467628364,1.943600000000043e+27,0.0
660.2777777777778,132.0015881860785,1.9541000000000332e+27,0.0
