TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
38,6.0006e+29,1.5901e+29,4.3172e+29,2.5159e+27,6.8194e+27,9.4230e+28,6.4777e+28,2.2051e+29,2.1121e+29,1.2958e+27,1.2201e+27,3.4016e+27,3.4178e+27,26.5,71.9,0.4,1.1,6.0072e+29,5.8286e+29,1.3238e+28,4.6226e+27,3.2408e+28,0.0000e+00,97.0,2.2,0.8
39,5.8799e+29,1.5739e+29,4.2130e+29,2.4965e+27,6.7948e+27,9.3378e+28,6.4015e+28,2.1502e+29,2.0628e+29,1.2878e+27,1.2087e+27,3.3892e+27,3.4056e+27,26.8,71.7,0.4,1.2,5.8856e+29,5.7110e+29,1.2746e+28,4.7148e+27,3.2168e+28,0.0000e+00,97.0,2.2,0.8
40,5.8043e+29,1.5705e+29,4.1410e+29,2.4587e+27,6.8154e+27,9.3227e+28,6.3827e+28,2.1170e+29,2.0240e+29,1.2652e+27,1.1935e+27,3.4006e+27,3.4148e+27,27.1,71.3,0.4,1.2,5.8094e+29,5.6358e+29,1.2518e+28,4.8488e+27,3.2141e+28,0.0000e+00,97.0,2.2,0.8
41,5.7378e+29,1.5664e+29,4.0786e+29,2.4377e+27,6.8347e+27,9.3144e+28,6.3501e+28,2.0884e+29,1.9902e+29,1.2583e+27,1.1794e+27,3.4270e+27,3.4077e+27,27.3,71.1,0.4,1.2,5.7421e+29,5.5713e+29,1.2157e+28,4.9180e+27,3.2106e+28,0.0000e+00,97.0,2.1,0.9
42,5.6412e+29,1.5523e+29,3.9968e+29,2.4019e+27,6.8081e+27,9.2514e+28,6.2717e+28,2.0474e+29,1.9494e+29,1.2432e+27,1.1587e+27,3.3939e+27,3.4142e+27,27.5,70.8,0.4,1.2,5.6459e+29,5.4779e+29,1.1847e+28,4.9532e+27,3.1851e+28,0.0000e+00,97.0,2.1,0.9
43,5.5720e+29,1.5470e+29,3.9327e+29,2.3936e+27,6.8259e+27,9.2368e+28,6.2334e+28,2.0155e+29,1.9173e+29,1.2224e+27,1.1712e+27,3.4169e+27,3.4090e+27,27.8,70.6,0.4,1.2,5.5772e+29,5.4118e+29,1.1486e+28,5.0523e+27,3.1804e+28,0.0000e+00,97.0,2.1,0.9
44,5.4899e+29,1.5348e+29,3.8636e+29,2.3601e+27,6.7968e+27,9.1849e+28,6.1627e+28,1.9833e+29,1.8803e+29,1.2082e+27,1.1519e+27,3.3910e+27,3.4058e+27,28.0,70.4,0.4,1.2,5.4936e+29,5.3307e+29,1.1224e+28,5.0598e+27,3.1540e+28,0.0000e+00,97.0,2.0,0.9
45,5.4365e+29,1.5318e+29,3.8130e+29,2.3549e+27,6.8143e+27,9.1869e+28,6.1316e+28,1.9626e+29,1.8504e+29,1.2175e+27,1.1374e+27,3.3982e+27,3.4161e+27,28.2,70.1,0.4,1.3,5.4403e+29,5.2789e+29,1.0994e+28,5.1443e+27,3.1482e+28,0.0000e+00,97.0,2.0,0.9
46,5.3817e+29,1.5298e+29,3.7600e+29,2.3582e+27,6.8300e+27,9.1996e+28,6.0984e+28,1.9401e+29,1.8200e+29,1.1954e+27,1.1628e+27,3.4346e+27,3.3954e+27,28.4,69.9,0.4,1.3,5.3844e+29,5.2239e+29,1.0798e+28,5.2513e+27,3.1416e+28,0.0000e+00,97.0,2.0,1.0
47,5.3404e+29,1.5285e+29,3.7207e+29,2.2864e+27,6.8448e+27,9.2143e+28,6.0703e+28,1.9226e+29,1.7981e+29,1.1736e+27,1.1128e+27,3.4387e+27,3.4061e+27,28.6,69.7,0.4,1.3,5.3438e+29,5.1846e+29,1.0612e+28,5.3032e+27,3.1344e+28,0.0000e+00,97.0,2.0,1.0
48,5.2692e+29,1.5165e+29,3.6619e+29,2.2660e+27,6.8142e+27,9.1684e+28,5.9964e+28,1.8925e+29,1.7694e+29,1.1667e+27,1.0993e+27,3.4404e+27,3.3738e+27,28.8,69.5,0.4,1.3,5.2730e+29,5.1166e+29,1.0383e+28,5.2627e+27,3.1062e+28,0.0000e+00,97.0,2.0,1.0
49,5.2298e+29,1.5145e+29,3.6242e+29,2.2805e+27,6.8282e+27,9.1886e+28,5.9567e+28,1.8786e+29,1.7456e+29,1.1654e+27,1.1151e+27,3.4338e+27,3.3944e+27,29.0,69.3,0.4,1.3,5.2330e+29,5.0780e+29,1.0191e+28,5.3021e+27,3.0979e+28,0.0000e+00,97.0,1.9,1.0
50,5.1985e+29,1.5158e+29,3.5917e+29,2.2700e+27,6.8406e+27,9.2223e+28,5.9354e+28,1.8646e+29,1.7270e+29,1.1564e+27,1.1136e+27,3.4121e+27,3.4285e+27,29.2,69.1,0.4,1.3,5.2007e+29,5.0472e+29,9.9961e+27,5.3538e+27,3.0889e+28,0.0000e+00,97.0,1.9,1.0
51,5.1304e+29,1.5049e+29,3.5349e+29,2.2572e+27,6.8084e+27,9.1924e+28,5.8567e+28,1.8410e+29,1.6939e+29,1.1424e+27,1.1148e+27,3.4088e+27,3.3996e+27,29.3,68.9,0.4,1.3,5.1328e+29,4.9814e+29,9.7698e+27,5.3658e+27,3.0596e+28,0.0000e+00,97.1,1.9,1.0
52,5.1326e+29,1.5149e+29,3.5266e+29,2.2434e+27,6.8642e+27,9.2826e+28,5.8664e+28,1.8383e+29,1.6883e+29,1.1351e+27,1.1083e+27,3.4439e+27,3.4203e+27,29.5,68.7,0.4,1.3,5.1355e+29,4.9834e+29,9.7905e+27,5.4145e+27,3.0692e+28,0.0000e+00,97.0,1.9,1.1
53,5.0725e+29,1.5058e+29,3.4761e+29,2.2395e+27,6.8299e+27,9.2633e+28,5.7945e+28,1.8181e+29,1.6579e+29,1.1341e+27,1.1054e+27,3.4237e+27,3.4062e+27,29.7,68.5,0.4,1.3,5.0753e+29,4.9261e+29,9.5482e+27,5.3754e+27,3.0390e+28,0.0000e+00,97.1,1.9,1.1
54,5.0470e+29,1.5065e+29,3.4501e+29,2.1951e+27,6.8405e+27,9.3045e+28,5.7610e+28,1.8114e+29,1.6387e+29,1.1066e+27,1.0885e+27,3.4249e+27,3.4156e+27,29.9,68.4,0.4,1.4,5.0491e+29,4.9003e+29,9.3902e+27,5.4861e+27,3.0279e+28,0.0000e+00,97.1,1.9,1.1
55,4.9865e+29,1.4971e+29,3.3993e+29,2.2015e+27,6.8059e+27,9.2923e+28,5.6787e+28,1.7895e+29,1.6098e+29,1.1133e+27,1.0882e+27,3.4153e+27,3.3906e+27,30.0,68.2,0.4,1.4,4.9887e+29,4.8419e+29,9.2796e+27,5.3941e+27,2.9973e+28,0.0000e+00,97.1,1.9,1.1
56,4.9992e+29,1.5087e+29,3.3999e+29,2.2010e+27,6.8572e+27,9.3987e+28,5.6880e+28,1.7984e+29,1.6016e+29,1.1127e+27,1.0883e+27,3.4163e+27,3.4409e+27,30.2,68.0,0.4,1.4,5.0015e+29,4.8546e+29,9.1944e+27,5.4931e+27,3.0040e+28,0.0000e+00,97.1,1.8,1.1
57,4.9438e+29,1.5010e+29,3.3527e+29,2.1944e+27,6.8231e+27,9.3880e+28,5.6219e+28,1.7787e+29,1.5740e+29,1.0988e+27,1.0956e+27,3.3995e+27,3.4236e+27,30.4,67.8,0.4,1.4,4.9457e+29,4.8015e+29,9.0317e+27,5.3950e+27,2.9727e+28,0.0000e+00,97.1,1.8,1.1
58,4.9576e+29,1.5112e+29,3.3559e+29,2.1758e+27,6.8724e+27,9.4984e+28,5.6137e+28,1.7898e+29,1.5662e+29,1.0895e+27,1.0863e+27,3.4483e+27,3.4241e+27,30.5,67.7,0.4,1.4,4.9594e+29,4.8149e+29,9.0024e+27,5.4533e+27,2.9779e+28,0.0000e+00,97.1,1.8,1.1
59,4.9064e+29,1.5037e+29,3.3126e+29,2.1738e+27,6.8365e+27,9.5033e+28,5.5337e+28,1.7705e+29,1.5421e+29,1.0812e+27,1.0926e+27,3.4474e+27,3.3891e+27,30.6,67.5,0.4,1.4,4.9080e+29,4.7652e+29,8.8467e+27,5.4308e+27,2.9458e+28,0.0000e+00,97.1,1.8,1.1
60,4.8863e+29,1.5058e+29,3.2904e+29,2.1788e+27,6.8406e+27,9.5580e+28,5.4996e+28,1.7688e+29,1.5216e+29,1.0851e+27,1.0937e+27,3.4300e+27,3.4106e+27,30.8,67.3,0.4,1.4,4.8886e+29,4.7470e+29,8.7054e+27,5.4598e+27,2.9317e+28,0.0000e+00,97.1,1.8,1.1
61,4.8608e+29,1.5073e+29,3.2630e+29,2.2070e+27,6.8456e+27,9.6234e+28,5.4498e+28,1.7600e+29,1.5030e+29,1.0953e+27,1.1117e+27,3.4022e+27,3.4434e+27,31.0,67.1,0.5,1.4,4.8621e+29,4.7216e+29,8.5909e+27,5.4681e+27,2.9172e+28,0.0000e+00,97.1,1.8,1.1
62,4.8505e+29,1.5085e+29,3.2517e+29,2.1884e+27,6.8499e+27,9.6774e+28,5.4072e+28,1.7610e+29,1.4906e+29,1.0980e+27,1.0904e+27,3.4282e+27,3.4217e+27,31.1,67.0,0.5,1.4,4.8524e+29,4.7127e+29,8.5233e+27,5.4454e+27,2.9021e+28,0.0000e+00,97.1,1.8,1.1
63,4.8261e+29,1.5105e+29,3.2253e+29,2.1741e+27,6.8528e+27,9.7433e+28,5.3614e+28,1.7552e+29,1.4701e+29,1.0914e+27,1.0827e+27,3.4441e+27,3.4087e+27,31.3,66.8,0.5,1.4,4.8279e+29,4.6894e+29,8.4447e+27,5.3998e+27,2.8866e+28,0.0000e+00,97.1,1.7,1.1
64,4.8055e+29,1.5118e+29,3.2031e+29,2.2083e+27,6.8560e+27,9.7921e+28,5.3255e+28,1.7424e+29,1.4607e+29,1.1028e+27,1.1055e+27,3.4061e+27,3.4499e+27,31.5,66.7,0.5,1.4,4.8076e+29,4.6702e+29,8.3484e+27,5.3952e+27,2.8706e+28,0.0000e+00,97.1,1.7,1.1
65,4.8018e+29,1.5253e+29,3.1855e+29,2.2386e+27,6.8571e+27,9.8005e+28,5.4528e+28,1.6136e+29,1.5719e+29,1.2049e+27,1.0337e+27,3.4475e+27,3.4096e+27,31.8,66.3,0.5,1.4,4.8025e+29,4.6660e+29,8.2240e+27,5.4317e+27,2.8542e+28,0.0000e+00,97.2,1.7,1.1
66,4.8081e+29,1.5506e+29,3.1666e+29,2.2301e+27,6.8584e+27,1.0072e+29,5.4345e+28,1.6133e+29,1.5533e+29,1.1966e+27,1.0335e+27,3.4250e+27,3.4334e+27,32.2,65.9,0.5,1.4,4.8086e+29,4.6721e+29,8.1441e+27,5.5037e+27,2.8374e+28,0.0000e+00,97.2,1.7,1.1
67,4.8115e+29,1.5780e+29,3.1426e+29,2.2323e+27,6.8601e+27,1.0356e+29,5.4246e+28,1.6090e+29,1.5336e+29,1.1903e+27,1.0420e+27,3.4232e+27,3.4369e+27,32.8,65.3,0.5,1.4,4.8123e+29,4.6755e+29,8.1299e+27,5.5552e+27,2.8202e+28,0.0000e+00,97.2,1.7,1.2
68,4.8188e+29,1.6051e+29,3.1228e+29,2.2307e+27,6.8598e+27,1.0651e+29,5.3992e+28,1.6079e+29,1.5150e+29,1.1830e+27,1.0477e+27,3.4462e+27,3.4136e+27,33.3,64.8,0.5,1.4,4.8193e+29,4.6819e+29,8.1101e+27,5.6298e+27,2.8027e+28,0.0000e+00,97.1,1.7,1.2
69,4.8618e+29,1.6433e+29,3.1271e+29,2.2413e+27,6.8989e+27,1.1021e+29,5.4118e+28,1.6203e+29,1.5069e+29,1.1835e+27,1.0578e+27,3.4583e+27,3.4406e+27,33.8,64.3,0.5,1.4,4.8623e+29,4.7242e+29,8.0575e+27,5.7526e+27,2.8009e+28,0.0000e+00,97.2,1.7,1.2
70,4.8501e+29,1.6622e+29,3.0972e+29,2.2131e+27,6.8576e+27,1.1266e+29,5.3556e+28,1.6130e+29,1.4842e+29,1.1581e+27,1.0550e+27,3.4343e+27,3.4233e+27,34.3,63.9,0.5,1.4,4.8508e+29,4.7136e+29,7.9771e+27,5.7353e+27,2.7664e+28,0.0000e+00,97.2,1.6,1.2
71,4.8587e+29,1.6917e+29,3.0764e+29,2.2039e+27,6.8552e+27,1.1585e+29,5.3318e+28,1.6141e+29,1.4623e+29,1.1599e+27,1.0440e+27,3.4033e+27,3.4519e+27,34.8,63.3,0.5,1.4,4.8586e+29,4.7207e+29,7.9598e+27,5.8239e+27,2.7479e+28,0.0000e+00,97.2,1.6,1.2
72,4.9054e+29,1.7325e+29,3.0812e+29,2.2753e+27,6.8918e+27,1.1988e+29,5.3373e+28,1.6295e+29,1.4517e+29,1.2066e+27,1.0687e+27,3.4662e+27,3.4256e+27,35.3,62.8,0.5,1.4,4.9058e+29,4.7662e+29,7.9625e+27,5.9958e+27,2.7445e+28,0.0000e+00,97.2,1.6,1.2
73,4.8955e+29,1.7520e+29,3.0525e+29,2.2453e+27,6.8499e+27,1.2241e+29,5.2790e+28,1.6258e+29,1.4268e+29,1.1711e+27,1.0742e+27,3.4398e+27,3.4101e+27,35.8,62.4,0.5,1.4,4.8959e+29,4.7573e+29,7.9043e+27,5.9516e+27,2.7098e+28,0.0000e+00,97.2,1.6,1.2
