Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,3.33e+28,1.3810018310739556e+31,4.301999999999995e+28,9.130000000000006e+27,3.3519999999999944e+28,2e+25,3.5e+26,4.309000000000015e+28,4.203000000000015e+28,1.0600000000000001e+27,0.0,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,3.432e+28,1.3821971580871547e+31,8.541599999999988e+29,1.789900000000001e+29,6.68019999999999e+29,3.6000000000000016e+26,6.78999999999999e+27,8.53140000000002e+29,8.318200000000015e+29,2.119e+28,1.3e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,3.332e+28,1.383431110689919e+31,8.643499999999985e+29,1.7882999999999998e+29,6.784099999999993e+29,3.3000000000000006e+26,6.77999999999999e+27,8.653500000000017e+29,8.44610000000001e+29,2.0550000000000005e+28,1.9e+26,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,3.455e+28,1.3844500051994715e+31,8.758699999999984e+29,1.7738000000000025e+29,6.913999999999995e+29,3e+26,6.78999999999999e+27,8.746400000000022e+29,8.533900000000008e+29,2.1060000000000004e+28,1.9e+26,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,3.453e+28,1.385400837462339e+31,8.688699999999985e+29,1.7792000000000014e+29,6.838599999999993e+29,2.8e+26,6.80999999999999e+27,8.688900000000027e+29,8.471100000000015e+29,2.1600000000000007e+28,1.8e+26,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,3.457e+28,1.3865487367760739e+31,8.581199999999985e+29,1.7433000000000015e+29,6.766399999999987e+29,3.700000000000001e+26,6.779999999999991e+27,8.580800000000024e+29,8.370300000000017e+29,2.088000000000002e+28,1.7e+26,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,3.3350000000000004e+28,1.3876013435902032e+31,8.702799999999983e+29,1.725800000000002e+29,6.905699999999992e+29,3.500000000000001e+26,6.779999999999991e+27,8.71500000000001e+29,8.497600000000011e+29,2.153e+28,2.1e+26,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,3.4350000000000003e+28,1.3888219678391993e+31,8.662499999999988e+29,1.7453000000000016e+29,6.846199999999992e+29,2.9e+26,6.80999999999999e+27,8.652500000000028e+29,8.433000000000009e+29,2.172999999999997e+28,2.2e+26,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,3.451e+28,1.3899978014327901e+31,8.64029999999999e+29,1.7318000000000025e+29,6.837199999999993e+29,3.800000000000002e+26,6.74999999999999e+27,8.638700000000022e+29,8.426100000000012e+29,2.104e+28,2.2e+26,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,3.312e+28,1.3910730142207136e+31,8.53309999999999e+29,1.7284000000000015e+29,6.733399999999992e+29,3.2e+26,6.80999999999999e+27,8.547000000000022e+29,8.339600000000019e+29,2.0429999999999996e+28,3.1e+26,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,3.439e+28,1.3921243496507535e+31,8.456899999999984e+29,1.7065000000000018e+29,6.679899999999986e+29,2.5e+26,6.79999999999999e+27,8.444200000000021e+29,8.236000000000021e+29,2.051e+28,3.1e+26,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,3.212e+28,1.3930390867740741e+31,8.33309999999999e+29,1.6784000000000012e+29,6.583799999999991e+29,2.6e+26,6.829999999999989e+27,8.355800000000025e+29,8.144000000000027e+29,2.0860000000000005e+28,3.2e+26,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,3.1350000000000004e+28,1.393990433792052e+31,8.167099999999995e+29,1.6617000000000018e+29,6.435099999999988e+29,2.5e+26,6.77999999999999e+27,8.174800000000032e+29,7.966600000000039e+29,2.0500000000000003e+28,3.2e+26,2.457099883898094e+28,0.0
